Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHighP_1W,RSHighP_1M,RSHighP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
12-11-2025,NSE:NAGAFERT,EQ,297.24,4.87,415171,20.21883,3.06,3.03,3.9,2L,-0.41,-1.64,-2.05,-0.62,-3.29,-17.86,9.65,-75.15,-112.73,-148.46,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-0.51,-1.12,-1.6,-3.43,-4.87,-12.05,-15.1,0,0,0,0,0,0,-3.37,-18.97,-24.02,-53.66,-65.78,-3.37,-21.41,-32.79,-63.39,-40.06,-27.2,1.25,9.68,15.13,15.13,1.25,0,35.7,4.02,2.65,15.75,-5.38,-23.71,3.41,-84,-117.58,0.883873,8,-2.21,-15.46,-32.71,-60.43,,,-5.38,-17.95,22.92,-96.64,-17.07,0.944627,5
12-11-2025,NSE:CMSINFO,EQ,6126.6,355.15,912003,3238.97865,3.07,3.14,4.5,2L,-0.11,-2.07,-4.07,-8.17,-2.08,-25.06,-27.02,-31.41,-46.35,-12.32,-1,-1,HVY,-1,EEP,-1,-1,-1,-1,-1,-1,-1.69,-1.92,-3.54,-4.85,-8.01,-15.61,-20.42,0,0,0,0,0,0,-8.56,-20.77,-33.55,-35.63,-41.32,-8.56,-32.17,-16.9,-25.46,-22.88,-14.12,1.2,1.2,1.2,1.2,1.2,0.69,4.51,8.07,27.67,42.18,-4.17,-30.91,-33.26,-40.26,-51.2,0.883861,8,-0.75,-30.21,-4.7,-16.16,,,-4.17,-26.34,-1.98,-6.24,-6.99,0.955505,9
12-11-2025,NSE:GVKPIL,BE,539.89,3.2,601670,19.25344,2.56,2.6,3.11,2L,-0.62,-2.5,-10,-2.19,-11.56,-12.81,-7.81,-45.63,-66.56,-275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.87,-2.06,-4.83,-4.03,-8.51,-8.57,-15.73,0,0,0,0,0,0,-9.09,-19.8,-28.57,-40.19,-74.19,-9.09,-14.18,-21.52,-53.5,-64.56,-59.47,1.59,1.59,3.23,3.23,0,13.33,16.45,11.29,9.13,15.37,-13.65,-18.66,-14.05,-54.48,-71.41,0.883859,8,-9.09,-12.07,-21.52,-32.88,,,-13.65,-4.95,4.01,-37.85,-10,0.950557,7
12-11-2025,NSE:SAREGAMA,EQ,8734.27,407.8,272530,1111.37734,2.53,2.53,4.41,L,0.02,-10.95,-11.61,-11.49,-10.78,-21.54,-33.45,-28.41,-25.67,0.81,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-4.81,-3.16,-7.73,-5.63,-12.65,-7.05,-18.4,0,0,0,0,0,0,-11.59,-18.77,-29.68,-29.68,-39.54,-11.59,-11.33,-14.53,-19.32,-22.37,-24.02,0.02,0.02,0.02,18.01,0.02,0,11.7,22.64,51.54,48.31,-12.87,-27.39,-39.69,-37.26,-30.52,0.883811,8,-11.15,-7.88,-5.89,11.06,,,-12.87,-13.55,-10.22,1,6.51,0.966893,19
12-11-2025,NSE:KOPRAN,EQ,800.61,150.86,237912,358.91404,2.87,2.83,7.46,L,-5.19,-9.04,-9.76,-10.86,-15.01,-4.15,-25.51,-18.16,-105.36,-65.02,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-1,-6.06,-2.31,-8.18,-4.02,-11.73,-4.1,-15.21,0,0,0,0,0,0,-11.77,-18.35,-25.11,-52.91,-56.9,-11.77,-6.09,-23.67,-45.9,-49.07,-11.49,0,0,0,0,0,12.07,0,19.61,0,48.12,-17.1,-10,-31.75,-27.01,-110.21,0.883739,8,-11.77,-2.54,-12.58,-23.99,,,-17.1,5.61,-20.93,3.08,-69.42,0.94843,6
12-11-2025,NSE:BLKASHYAP,EQ,1332.35,55.24,351227,194.01779,3.12,3.07,3.64,L,-3.00,-6.26,-8.09,-12.4,-11.53,-27.34,-19.03,-19.08,-47.63,-39.66,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-4.47,-2.54,-6.84,-5.91,-12.04,-1.17,-13.05,0,0,0,0,0,0,-12.46,-24.15,-30.08,-33.1,-52.74,-12.46,-22.02,-10.97,-43.75,-43.72,-30.23,0,0,19.18,19.18,0,5.75,51.76,41.86,7.66,33.47,-13.62,-33.19,-25.27,-27.93,-52.48,0.882806,8,-10.8,-8.78,10.08,-39.68,,,-13.62,-18,6.11,-2.83,-19.59,0.956073,10
12-11-2025,NSE:GRPLTD,EQ,1062.93,1999.3,3101,61.99829,3.53,3.46,4.41,2L,-0.04,-2.73,-3.06,-10.09,-8.04,-2.73,-37.45,-38.99,-70.89,20.87,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1.54,-1.9,-3.38,-2.7,-5.91,-18.84,-20.83,0,0,0,0,0,0,-11.06,-13.44,-34.79,-42.32,-57.75,-11.06,-17.71,-33.55,-41.93,-41.28,-27.8,0.48,0.48,0.48,46.53,0.48,8.04,0,22.7,116.54,166.25,-10.13,-8.58,-43.69,-47.84,-75.74,0.882657,7,-5.81,-17.71,-26.83,-24.05,,,-10.13,1.09,-34.22,-3.9,-18.58,0.953055,8
12-11-2025,NSE:SAKHTISUG,EQ,247.8,19.92,149636,29.80749,3.59,3.61,6.82,S,-1.14,-2.76,-5.32,-2.61,-3.11,-15.41,-20.13,-39.61,-75.35,-79.22,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-1.95,-1.31,-3.22,-3.7,-6.68,-9.64,-14.88,0,0,0,0,0,0,-5.64,-13.88,-28.93,-44.15,-53.44,-5.64,-20.11,-17.98,-44.06,-34.99,-18.35,0,0,0,0,0,0,14.09,18.76,6.02,18.21,-5.2,-21.26,-26.37,-48.46,-80.2,0.882592,7,-0.99,-19.32,-16.4,-36.98,,,-5.2,-15.76,-4.51,-18.99,-21.22,0.945001,5
12-11-2025,NSE:AURIONPRO,EQ,6670.9,1120.8,178220,1997.48976,3.44,3.46,4.51,S,0.08,-6.03,-5.84,-3.5,0.44,-25.05,-24.2,-41.12,-51.38,0.38,-1,HVQ,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1,-2.64,-1.1,-3.7,-2.36,-5.92,-15.32,-18.42,0,0,0,0,0,0,-7.93,-24.21,-31.67,-39.88,-42.58,-7.93,-31.97,-15.04,-28.69,-18.97,-13.08,2.83,2.83,2.83,24.33,0.08,2.38,9.53,8.5,75.46,88.21,-1.65,-30.9,-30.44,-49.97,-56.23,0.882288,7,-6.2,-30.73,-8.86,-14.16,,,-1.65,-29.43,0.26,-16.41,-2.89,0.953065,8
12-11-2025,NSE:MICEL,EQ,1277.36,48.9,11841953,5790.71502,3.86,3.78,4.37,2L,-2.08,-7.14,-14.25,-12.58,-18.12,6.65,-22.9,-56.89,-83.8,3.58,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-5.33,-3.9,-8.88,-9.74,-16.97,0.74,-16.35,0,0,0,0,0,0,-14.23,-37.78,-37.78,-48.08,-55.27,-14.23,-26.5,-41.53,-45.03,-29.83,-17.79,8.14,8.14,8.14,29.02,0,27.73,0,16.38,102.43,137.15,-20.21,0.8,-29.14,-65.74,-88.65,0.882277,7,-13.68,12.64,-41.53,-21.82,,,-20.21,17.14,-32.07,-30.43,-12.77,0.955958,10
12-11-2025,NSE:MUKKA,EQ,756.9,25.21,334280,84.27199,2.73,2.7,7.05,M,4.39,1.03,0.32,1.31,-5.55,-7.85,-24.4,-49.94,-70.37,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.97,-1.59,0.38,-4.95,-4.36,-14.97,-16.81,0,0,0,0,0,0,-4.51,-12.47,-21.1,-45,NA,-4.51,-11.33,-28.35,-37.48,-30.28,NA,4.78,4.78,4.78,NA,4.78,3.26,0,4.36,21.54,NA,-7.64,-13.7,-30.64,-58.79,-75.22,0.881835,7,-4.51,-11.09,-28.35,-36.09,,,-7.64,-6.01,-15.76,-23.32,-9.24,0.948225,6
12-11-2025,NSE:GANESHBE,EQ,628.11,85.15,91954,78.29883,2.25,2.32,4.31,2L,1.15,-0.18,-0.96,-3.18,-5.9,-2.2,-40.76,-47.8,-66.51,-126.66,-1,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,0.16,-1.52,-1.34,-4.3,-5.41,-16.55,-18.84,0,0,0,0,0,0,-4.62,-14.8,-34.62,-42.71,-56.41,-4.62,-9.78,-33.28,-29.78,-35.59,-27.44,3.73,3.73,3.73,3.73,3.73,3.64,0,17.94,6.28,6.44,-7.99,-8.05,-47,-56.65,-71.36,0.881564,7,-4.62,-5.5,-32.51,-27.28,,,-7.99,-0.34,-38.16,-7.78,-8.28,0.953962,9
12-11-2025,NSE:AWHCL,EQ,1543.42,491.45,58902,289.47388,2.83,2.82,6.13,L,-0.91,-5.09,-6.87,-6.49,-8.41,-23.38,-12.16,-30.36,-69.61,-4.22,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-3.57,-2.26,-5.7,-5.35,-10.48,-4.12,-14.03,0,0,0,0,0,0,-9.73,-19.41,-28.08,-40.92,-44.22,-9.73,-20.2,-11.26,-34.15,-27.29,-5.4,0,0,1.03,19.79,0,1.39,24.65,13.31,56.16,103.18,-10.5,-29.23,-18.4,-39.21,-74.46,0.880793,7,-7.45,-20.2,-2.46,-30.25,,,-10.5,-17.63,8.68,-19.01,-25.73,0.947328,5
12-11-2025,NSE:IMAGICAA,EQ,2931.16,51.6,525761,271.29268,3.23,3.21,7.83,,-1.09,2.27,-2.11,-3.9,-6.24,-25.19,-22.48,-29.83,-51.18,-59.01,-1,-1,-1,HV2Q,EEP,-1,-1,-1,-1,-1,-1,-0.38,-1.4,-1.76,-3.55,-5.13,-15.58,-17.91,0,0,0,0,0,0,-5.11,-14.8,-29.83,-33.91,-49.07,-5.11,-20.1,-12.64,-37.62,-33.88,-23,2.32,2.32,2.32,2.32,2.32,2.12,10.86,8.46,9.14,8.72,-8.33,-31.04,-28.72,-38.68,-56.03,0.880775,7,-4.32,-20.1,-8.95,-23.78,,,-8.33,-21.67,1.75,-8.78,-12.07,0.953095,8
12-11-2025,NSE:NCC,EQ,13371.88,186.8,2887555,5393.95274,2.63,2.67,8.1,L,-1.05,-10.13,-12.75,-11.73,-12.84,-18.93,-17.85,-24.92,-64.16,-35.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5.46,-2.68,-7.92,-2.56,-10.22,-3.19,-13,0,0,0,0,0,0,-12.72,-16.52,-22.14,-40.93,-47.81,-12.72,-7.95,-7.4,-32.82,-34.81,-14.33,0,0,6.74,6.74,0,4.08,26.95,25.8,10.64,45.4,-14.93,-24.78,-24.09,-33.77,-69.01,0.880684,7,-10.33,-4.97,-7.39,-31.04,,,-14.93,-9.23,0.49,-8.78,-27.03,0.950285,7
12-11-2025,NSE:EMBDL,EQ,12778.48,85.03,4988546,4241.76066,2.76,2.73,4.43,L,-1.08,-9.03,-8.42,-10.44,-11.81,-12.72,-16.44,-77.44,-27.87,-41.36,-1,-1,HV2Q,HVQ,-1,EEP,-1,-1,-1,-1,-1,-4.34,-2.43,-6.6,-3.48,-9.75,-16.11,-22.27,0,0,0,0,0,0,-9.65,-18.41,-33.05,-45.5,-46.97,-9.65,-20.3,-37.63,-36.54,-5.91,-32.19,0,0,0,0,0,3.83,5,8.46,52.1,9.61,-13.9,-18.57,-22.68,-86.29,-32.72,0.880627,7,-8.56,-19.86,-36.35,-21.62,,,-13.9,-4.65,-3.72,-55.17,32.32,0.97479,28
12-11-2025,NSE:TRENT,EQ,166983.13,4375.8,1012092,44287.12174,2.07,2.09,4.55,L,1.39,-6.51,-7.99,-9.75,-7.21,-21.51,-21.73,-31.41,-59.25,10.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.51,-2.4,-5.78,-5.09,-10.34,-7.81,-16.84,0,0,0,0,0,0,-9.11,-20.86,-29.68,-40.23,-46.86,-9.11,-15.15,-14.55,-35.32,-30.17,-15.38,2.15,2.15,2.15,13.59,2.15,1.61,15.08,15.29,49.57,81.25,-9.3,-27.36,-27.97,-40.26,-64.1,0.879886,7,-6.53,-12.54,-7.53,-2.67,,,-9.3,-17.17,-0.6,-10.74,-16.8,0.950159,7
12-11-2025,NSE:DELTACORP,EQ,2085.94,72.9,1974092,1439.11307,1.81,1.8,3.94,2L,1.80,-5.39,-6.1,-8.02,-8.82,-13.66,-24.81,-38.24,-61.19,-90.12,-1,-1,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-1,-2.4,-2.57,-4.84,-4.92,-9.3,-9.4,-17.09,0,0,0,0,0,0,-9.12,-23.44,-23.44,-42.91,-50.55,-9.12,-16.69,-18.76,-32.87,-32.57,-21.37,1.8,1.8,1.8,1.8,1.8,2.26,4.94,15.24,1.71,7.02,-10.91,-19.51,-31.05,-47.09,-66.04,0.879627,7,-8.42,-11.63,-18.76,-29.79,,,-10.91,-8.28,-10.23,-13.54,-12.22,0.950534,7
12-11-2025,NSE:INDOTECH,EQ,1794.67,1613.9,13986,225.72005,2.99,2.94,8.11,2L,0.96,-3.38,-4.34,-5.47,-13.49,2.83,-51.58,-49.56,-51.73,31.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.84,-2.17,-3.92,-3.94,-7.56,-16.56,-20.69,0,0,0,0,0,0,-10.15,-16.94,-39.21,-55.07,-55.07,-10.15,-5.74,-40.92,-31.9,-32.81,-3.11,1.54,2.91,2.91,90.39,1.54,16.79,0,44.58,184.75,188.86,-15.58,-3.02,-57.82,-58.41,-56.58,0.879306,7,-10.15,-2.58,-38.12,21.63,,,-15.58,10.55,-56.4,-1.45,2.93,0.967694,20
12-11-2025,NSE:MAGADSUGAR,EQ,768.13,496.05,8410,41.71781,3.18,3.13,4.37,L,-2.55,-9.65,-10.29,-10.29,-17.93,-5.79,-55.85,-18.65,-49.47,-24.53,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-6.15,-2.41,-8.36,-3.11,-11.12,-8.12,-17.8,0,0,0,0,0,0,-13.44,-16.68,-35.14,-35.84,-48.19,-13.44,-12.02,-32.12,-19.25,-38.53,-22.56,0,0,7.92,7.92,0,16.91,14.16,68.19,12.1,41.23,-20.02,-11.64,-62.09,-27.5,-54.32,0.879099,7,-13.44,-10.28,-11.28,4.42,,,-20.02,6.47,-47.75,21.09,-21.6,0.972036,25
12-11-2025,NSE:ISGEC,EQ,6441.19,855.6,51283,438.77735,2.67,2.65,8.2,2M,1.54,-2.97,-0.56,-4.34,-6.49,-22.64,-28.17,-30.18,-54.3,-3.16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.01,-1.55,-2.52,-5.03,-7.19,-15.02,-19.31,0,0,0,0,0,0,-7.24,-18.59,-32.76,-46.87,-46.87,-7.24,-24.22,-17.53,-31.9,-30.83,-15.52,1.54,1.54,1.54,3.97,1.54,4.65,14.69,19.86,35.34,60.42,-8.58,-28.49,-34.41,-39.03,-59.15,0.878293,7,-7.24,-22.76,-6.52,-17.3,,,-8.58,-18.99,-4.93,-4.35,-14.15,0.952046,8
12-11-2025,NSE:EXCELINDUS,EQ,1407.92,993.5,7869,78.17852,2.22,2.26,6.52,L,-6.63,-12.19,-13.86,-13.96,-15.65,-17.82,-13.81,-33.16,-62.65,15.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.85,-2.34,-9.96,-3.1,-12.67,-0.68,-13.25,0,0,0,0,0,0,-13.28,-23.69,-29.44,-40.05,-40.05,-13.28,-18.39,-16.87,-31.77,-20.17,-2.35,0,0,19,40.4,0,2.02,40.2,35.44,86.96,128.37,-17.74,-23.67,-20.05,-42.01,-67.5,0.877795,7,-13.28,-15.2,-13.09,-18.77,,,-17.74,-5.7,2.98,-19.78,-17.77,0.950539,7
12-11-2025,NSE:SHIVALIK,EQ,703.1,444.75,39064,173.73714,3.81,3.78,7.27,,1.97,-2.78,7.67,7.22,3.17,-24.41,-33.92,-84.49,-25.79,-34.42,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,0.55,0.78,1.33,-1.38,-0.05,-26.86,-21.21,0,0,0,0,0,0,-3.81,-20.14,-27.44,-47.72,-47.72,-3.81,-29.74,-34.96,-29.98,-3.41,-26.05,9.03,9.03,9.03,9.03,9.03,2.61,6.65,18.1,62.7,10.02,1.08,-30.26,-40.16,-93.34,-30.64,0.876897,7,4.72,-18.37,-34.96,-0.67,,,1.08,-32.31,-8.07,-40.54,36.2,0.973996,27
12-11-2025,NSE:UNIVASTU,EQ,255.51,68.05,102928,70.0425,5.28,5.15,9.58,3L,3.28,-5.29,-3.82,-8.91,-28.43,-23.68,-23.54,-30.25,-14.4,29.51,-1,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-1.74,-4.33,-5.82,-9,-13.59,-4.52,-17.33,0,0,0,0,0,0,-22.49,-26.45,-33.23,-38.2,-38.2,-22.49,-14.24,-17.42,-23.66,-19.51,-11.18,4.28,4.28,4.28,50.44,4.28,14.05,19.67,41.09,95.95,72.1,-30.52,-29.53,-29.78,-39.1,-19.25,0.876897,7,-22.49,-9.79,-5.11,38.42,,,-30.52,-0.13,-0.3,-8.21,16.55,0.975915,30
12-11-2025,NSE:BAJAJELEC,EQ,5870.03,506.65,456387,2312.28474,2.34,2.29,7.57,3L,0.25,0.3,-4.46,-6.26,-7.19,-15.35,-20.54,-43.6,-72.71,-101.27,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.68,-2.27,-2.88,-5.38,-7.84,-10.58,-16.66,0,0,0,0,0,0,-7.55,-16.24,-26.54,-44.9,-54.01,-7.55,-20.43,-20.39,-39.6,-33.96,-20.57,1.7,1.7,1.7,1.7,1.7,1.55,14.61,19.77,10.72,3.64,-9.28,-21.2,-26.78,-52.45,-77.56,0.876867,7,-7.03,-18.69,-19.96,-36.4,,,-9.28,-11.43,-4.92,-21.91,-15.89,0.945338,5
12-11-2025,NSE:MANINFRA,EQ,5994.04,135.61,326566,442.85615,2.78,2.79,7,L,1.43,-6.77,-7.22,-5.61,-9.46,-22.56,-20.52,-46.55,-42.33,-59.87,-1,-1,-1,HVQ,-1,EEP,-1,-1,-1,-1,-1,-2.57,-2.43,-4.88,-4.65,-9.11,-9.28,-16.82,0,0,0,0,0,0,-8.96,-19.18,-28.42,-46.87,-46.87,-8.96,-19.87,-16.92,-35.97,-22.15,-14.23,1.43,1.43,1.43,1.43,1.43,2.68,22.16,20.13,16.28,12.94,-11.55,-28.41,-26.76,-55.4,-47.18,0.876149,7,-7.89,-18.76,-16.92,-12.2,,,-11.55,-15.79,1.24,-24.37,7.25,0.956936,11
12-11-2025,NSE:HLVLTD,EQ,764.74,10.82,292924,31.69438,3.27,3.15,4.33,S,0.09,-3.79,-2.77,-1.85,-4.53,-18.21,-20.33,-47.69,-71.16,-176.34,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1.89,-1.3,-3.15,-3.09,-6.06,-12.58,-16.55,0,0,0,0,0,0,-6.72,-12.53,-27.09,-45.49,-65.38,-6.72,-15.72,-21.77,-41.46,-57.5,-50.74,0.09,0.09,0.09,0.09,0.09,0.27,10.26,12.24,6.96,23.96,-6.62,-24.06,-26.57,-56.54,-76.01,0.876069,6,-3.82,-14.32,-21.77,-39.19,,,-6.62,-16.92,-2.22,-25.51,-11.51,0.945107,5
12-11-2025,NSE:AVADHSUGAR,EQ,866.2,379.4,33710,127.89574,3.29,3.27,8.04,L,-2.67,-11.7,-11.03,-9.94,-16.04,-14.77,-47.03,-10.31,-65.26,-56.21,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-6.94,-2.26,-8.99,-3.27,-11.87,-7.45,-17.98,0,0,0,0,0,0,-13.28,-16.83,-33.62,-40.27,-53.44,-13.28,-13.66,-23.82,-31.55,-48.65,-23.06,0,0,3.15,3.15,0,7.03,18.39,51.67,2.75,23.39,-18.13,-20.62,-53.27,-19.16,-70.11,0.875818,6,-12.5,-12.31,1.07,-8.5,,,-18.13,-2.74,-28.53,22.2,-45.44,0.961999,15
12-11-2025,NSE:TECHLABS,SM,750,444.2,28788,127.8763,4.8,4.93,10.27,2L,1.47,0.43,-2.27,-1.79,-9.46,5.9,-12.92,-160.29,-77.89,36.86,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,0.38,-2.53,-2.1,-10.58,-11.46,-24.27,-28.75,0,0,0,0,0,0,-5.65,-30.07,-30.07,-72.12,-72.12,-5.65,-23.46,-65.55,-68.52,-27.44,-19.81,4.52,6.27,6.27,128.91,4.52,16.32,0,0.34,537.9,335.97,-11.55,0.05,-19.16,-169.14,-82.74,0.875283,6,-5.65,-4.89,-65.36,-30.91,,,-11.55,10.2,-20.42,-133.28,36.04,0.973033,26
12-11-2025,NSE:NIITLTD,EQ,1422.26,101.9,321737,327.85,2.97,2.99,8.58,L,4.36,-1.23,-3.37,-2.12,-4.94,-14.36,-34.47,-46.01,-60.1,-22.28,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,0.29,-1.87,-1.54,-3.79,-5.14,-14.33,-17.03,0,0,0,0,0,0,-5.79,-11.24,-28.48,-55.3,-55.3,-5.79,-15.79,-21.34,-39.9,-34.74,-15.79,4.36,4.36,4.36,7.15,4.36,1.59,7.84,26.8,56.45,71.55,-7.03,-20.21,-40.71,-54.86,-64.95,0.875258,6,-3.49,-15.79,-20.91,18.12,,,-7.03,-12.81,-18,-11.36,-5.27,0.950209,7
12-11-2025,NSE:RCOM,BE,373.35,1.3,5057928,65.75306,3.87,3.89,2.33,2L,4.84,3.08,-4.62,-6.92,-9.23,-25.38,-30.77,-29.23,-46.15,-30.77,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,1.6,-3.26,-1.61,-4.49,-5.84,-20.98,-22.17,0,0,0,0,0,0,-8.45,-29.35,-33.33,-49.61,-49.61,-8.45,-27.18,-36.82,-34.11,-26.96,-17.39,9.24,9.24,9.24,23.81,9.24,12.7,29.37,14.86,60,80.95,-11.32,-31.23,-37.01,-38.08,-51,0.875055,6,-8.45,-4.05,-7.39,3.03,,,-11.32,-18.62,-4.71,-1.6,-8.72,0.95504,9
12-11-2025,NSE:PGEL,EQ,16220.72,528,3097587,16355.25936,2.82,2.84,4.65,M,-0.23,-7.72,-7.06,-10.61,-10.98,-11.52,-60.4,-52.44,-19.64,65.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.4,-1.43,-4.76,-0.18,-4.93,-31.48,-27.69,0,0,0,0,0,0,-10.24,-10.24,-36.61,-48.42,-48.42,-10.24,-29.23,-39.2,-17.27,-21.37,-6.38,8.62,8.62,8.62,254.42,0,20.54,0,99.29,440.29,324.03,-13.07,-17.37,-66.64,-61.29,-24.49,0.874377,6,-9.55,-23.67,-29.48,98.45,,,-13.07,-4.32,-44.25,2.18,25.9,0.978277,33
12-11-2025,NSE:ASAHISONG,EQ,325.8,262.25,12816,33.60996,4.5,4.52,3.66,L,3.05,-6.23,-8.71,-5.51,-6.39,-14.8,-76.95,-11.19,-69.8,-25.74,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-2.81,-1.79,-4.52,-2.7,-7.03,-21.53,-23.5,0,0,0,0,0,0,-9.15,-17.43,-42.09,-44.13,-54.19,-9.15,-36.93,-35.86,-18.51,-49.07,-22.22,3.05,3.05,3.05,3.05,3.05,0.89,12.56,73.51,4.39,46.24,-8.48,-20.65,-83.19,-20.04,-74.65,0.873724,6,-2.74,-36.93,5.02,-12.88,,,-8.48,-11.73,-54.56,34.38,-48.33,0.971298,24
12-11-2025,NSE:SEPC,EQ,2182.68,10.99,7016516,771.11511,2.37,2.39,5.27,3L,0.92,-0.45,-2,-3.46,-7.46,-4.37,-24.8,-46.68,-128.68,-75.32,-1,-1,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-1,-0.71,-1.78,-2.45,-4.23,-6.4,-12.29,-16.65,0,0,0,0,0,0,-5.58,-16.23,-27.46,-57.76,-64.23,-5.58,-15.76,-30.11,-55.35,-47.53,-18.2,0.92,0.92,0.92,0.92,0.92,6.59,0,15.11,12.61,75.57,-9.55,-10.22,-31.04,-55.53,-133.53,0.87368,6,-5.58,-15.76,-30.11,-22.57,,,-9.55,-0.95,-20,-20.31,-51.53,0.933865,2
12-11-2025,NSE:INNOVACAP,EQ,4735.36,710,31124,220.9804,3.11,3.09,3.17,L,0.02,-16.39,-14.06,-12.32,-17.87,-29.11,-27.82,-41.97,-15.66,24.96,-1,-1,-1,HVQ,-1,EEP,-1,-1,-1,-1,-1,-7.46,-3.44,-10.54,-5.55,-15.25,-3.82,-18.37,0,0,0,0,0,0,-15.61,-24.04,-24.9,-42.74,-42.74,-15.61,-10.47,-8.99,-26.81,-18.71,0,0.02,0.02,3.35,57.94,0.02,1.02,33.44,51.62,124.22,82.67,-19.96,-34.96,-34.06,-50.82,-20.51,0.872846,6,-14.45,-4.4,-8.99,44.31,,,-19.96,-13.37,0.58,-13.85,22.91,0.972215,25
12-11-2025,NSE:DRONE,SM,224.85,83.8,41440,34.72672,4.29,5.34,3.48,S,4.95,0.72,-5.01,18.5,20.58,-20.35,-42.78,-90.81,-160.44,-100.95,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,3.01,2.04,5.15,1.18,6.41,-38.09,-22.94,0,0,0,0,0,0,-13.61,-16.16,-37.7,-62.31,-81.47,-13.61,-35.67,-38.15,-60.8,-64.64,-51.74,27.45,27.45,27.45,27.45,25.83,1.22,0.85,12.56,31.28,79.19,18.49,-26.2,-49.02,-99.66,-165.29,0.872273,6,22.07,-34.63,-38.15,-60.8,,,18.49,-55.37,-19.06,-36.42,-32.11,0.92722,1
12-11-2025,NSE:ROTO,EQ,1322.89,65.43,173827,113.73501,3,2.98,12.45,L,1.11,-4.81,-7.75,-8.77,-12.59,-26.76,-25.89,-37.76,-39,-2.27,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-3.01,-3.63,-6.41,-8.5,-13.73,-8.27,-20.32,0,0,0,0,0,0,-9.84,-26.52,-37.83,-39.13,-44.43,-9.84,-30,-21.2,-24.8,-23.45,-22.75,1.11,1.11,3.9,18.39,1.11,0,31.71,30.8,63.09,64.57,-14.68,-32.61,-32.13,-46.61,-43.85,0.871693,6,-9.84,-30,-9.37,-21.54,,,-14.68,-16.41,0.27,-12.2,3.47,0.95738,11
