Date,Symbol,Security Name,Mkt Cap (Millions),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (NDX),RS_score
08-09-2025,NYSE:HUBS,"HubSpot, Inc. Common Stock",26269,959052,3.26,498.53,3.08,7.35,-22.24,-28.42,-44.31,0.85,5.78,-30.66,-43.41,-54.97,-19.52,0.889525,13
08-09-2025,NYSE:INFY,Infosys Limited American Depositary Shares,68032,19277317,1.52,16.79,-0.18,4.59,-8.40,-18.28,-31.75,-37.34,3.02,-16.82,-33.27,-42.41,-57.71,0.889268,13
08-09-2025,NASDAQ:FIVN,"Five9, Inc. - Common Stock",2060,1954355,4.25,26.66,-0.98,5.14,-9.34,-21.83,-55.51,-11.85,3.57,-17.76,-36.82,-66.17,-32.22,0.889184,13
08-09-2025,NASDAQ:MRVL,"Marvell Technology, Inc. - Common Stock",56899,22488182,3.88,66,4.75,-14.92,-3.56,-7.33,-45.32,-7.38,-16.49,-11.98,-22.32,-55.98,-27.75,0.889012,13
08-09-2025,NYSE:EE,"Excelerate Energy, Inc. Class A Common Stock",2624,518731,3.72,23.01,-6.13,-6.13,-37.38,-24.90,-31.38,20.82,-7.70,-45.80,-39.89,-42.04,0.45,0.88816,13
08-09-2025,NYSE:ARCO,Arcos Dorados Holdings Inc. Class A Shares,1437,1507687,3.11,6.82,-2.64,-2.35,-10.41,-18.18,-21.55,-28.01,-3.92,-18.83,-33.17,-32.21,-48.38,0.887984,13
08-09-2025,NASDAQ:ODFL,"Old Dominion Freight Line, Inc. - Common Stock",31759,1898600,3.11,151.11,0.09,3.83,-6.10,-18.82,-44.66,-29.47,2.26,-14.52,-33.81,-55.32,-49.84,0.887869,13
08-09-2025,NASDAQ:LEGN,Legend Biotech Corporation - American Depositary Shares,6659,1009432,3.66,34.62,-0.32,-8.12,-1.10,-1.85,-26.17,-65.77,-9.69,-9.52,-16.84,-36.83,-86.14,0.887797,13
08-09-2025,NYSE:EPAM,"EPAM Systems, Inc. Common Stock",9159,774574,3.49,164.45,-7.24,4.08,-8.38,-20.89,-46.25,-21.92,2.51,-16.80,-35.88,-56.91,-42.29,0.887432,13
08-09-2025,NYSE:TNET,"TriNet Group, Inc. Common Stock",3379,428794,2.86,69.54,-4.14,8.25,-19.73,-8.74,-33.30,-43.50,6.68,-28.15,-23.73,-43.96,-63.87,0.887091,13
08-09-2025,NYSE:LZB,La-Z-Boy Incorporated Common Stock,1457,709241,3.01,35.37,-4.52,-3.14,-13.85,-17.81,-27.88,-15.75,-4.71,-22.27,-32.80,-38.54,-36.12,0.886583,13
08-09-2025,NYSE:UNH,UnitedHealth Group Incorporated Common Stock (DE),290042,18148358,2.93,320.25,3.24,23.60,5.32,-54.09,-88.99,-88.66,22.03,-3.10,-69.08,-99.65,-109.03,0.886576,13
08-09-2025,NASDAQ:LKQ,LKQ Corporation - Common Stock,8390,4290236,2.53,32.61,-0.03,8.77,-19.87,-33.03,-20.88,-27.54,7.20,-28.29,-48.02,-31.54,-47.91,0.886378,13
08-09-2025,NYSE:KMPR,Kemper Corporation,3352,845608,2,53.42,-0.43,5.24,-19.62,-24.60,-31.58,-16.64,3.67,-28.04,-39.59,-42.24,-37.01,0.8856,13
08-09-2025,NASDAQ:VNOM,"Viper Energy, Inc.  - Class A Common Stock",12238,2568192,2.88,37.45,-6.40,-0.75,-10.36,-10.44,-45.18,-23.77,-2.32,-18.78,-25.43,-55.84,-44.14,0.885596,13
08-09-2025,NYSE:FDS,FactSet Research Systems Inc. Common Stock,14190,435454,2.16,375.34,0.54,-3.02,-15.19,-17.42,-29.35,-14.71,-4.59,-23.61,-32.41,-40.01,-35.08,0.885559,12
08-09-2025,NASDAQ:NICE,NICE Ltd - American Depositary Shares each representing one Ordinary Share,8543,876981,3.07,142.95,1.12,-3.97,-23.61,-4.79,-29.67,-15.78,-5.54,-32.03,-19.78,-40.33,-36.15,0.88528,12
08-09-2025,NYSE:WHD,"Cactus, Inc. Class A Common Stock",3347,648414,3.16,41.93,-0.05,6.92,-8.66,-12.97,-59.72,-35.30,5.35,-17.08,-27.96,-70.38,-55.67,0.885183,12
08-09-2025,NASDAQ:CPB,The Campbell's Company - Common Stock,10107,7224463,2.66,33.9,5.81,2.92,-1.71,-23.33,-34.31,-52.33,1.35,-10.13,-38.32,-44.97,-72.70,0.885174,12
08-09-2025,NYSE:AVNS,"Avanos Medical, Inc. Common Stock",577,711334,3.75,12.43,3.94,13.60,-0.24,-22.61,-53.10,-92.36,12.03,-8.66,-37.60,-63.76,-112.73,0.885071,12
08-09-2025,NYSE:ONTO,Onto Innovation Inc. Common Stock,5078,1100804,2.88,103.63,-2.29,10.57,7.27,-28.17,-66.54,-81.30,9.00,-1.15,-43.16,-77.20,-101.67,0.88494,12
08-09-2025,NASDAQ:FORM,"FormFactor, Inc. - Common Stock",2283,693954,3.13,29.6,1.39,5.47,-8.68,-11.49,-43.51,-50.20,3.90,-17.10,-26.48,-54.17,-70.57,0.884844,12
08-09-2025,NYSE:FSK,FS KKR Capital Corp. Common Stock,5072,1997801,1.51,18.11,-0.72,-2.60,-17.61,-26.34,-21.37,-11.76,-4.17,-26.03,-41.33,-32.03,-32.13,0.884786,12
08-09-2025,NYSE:EVEX,"Eve Holding, Inc. Common Stock",1134,1351851,6.02,3.77,-4.24,-56.23,-44.56,-4.77,-6.63,28.12,-57.80,-52.98,-19.76,-17.29,7.75,0.884603,12
08-09-2025,NASDAQ:BMRN,BioMarin Pharmaceutical Inc. - Common Stock,10826,1766172,2.44,56.38,-3.35,-5.46,-0.48,-28.11,-12.08,-59.38,-7.03,-8.90,-43.10,-22.74,-79.75,0.884576,12
08-09-2025,NASDAQ:BTBT,"Bit Digital, Inc. - Ordinary Share",820,21673744,6.42,2.55,-0.78,-15.69,-3.92,0.39,-70.59,-9.02,-17.26,-12.34,-14.60,-81.25,-29.39,0.884493,12
08-09-2025,NYSE:AHH,"Armada Hoffler Properties, Inc. Common Stock",740,541673,2.11,7.32,0.55,5.33,3.42,-23.77,-50.00,-64.75,3.76,-5.00,-38.76,-60.66,-85.12,0.884246,12
08-09-2025,NASDAQ:REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",59188,1008004,3.08,558.44,-3.99,-0.24,11.68,-26.69,-34.23,-111.19,-1.81,3.26,-41.68,-44.89,-131.56,0.884233,12
08-09-2025,NASDAQ:KROS,"Keros Therapeutics, Inc. - common stock",628,477800,4.08,15.47,1.68,13.64,2.78,26.44,-302.59,-242.15,12.07,-5.64,11.45,-313.25,-262.52,0.884164,12
08-09-2025,NYSE:CAL,"Caleres, Inc. Common Stock",528,812384,4.62,15.63,4.03,11.64,13.18,-11.07,-107.74,-154.38,10.07,4.76,-26.06,-118.40,-174.75,0.884083,12
08-09-2025,NASDAQ:ECX,ECARX Holdings Inc. - Class A Ordinary shares,590,2653060,6.74,1.58,-2.53,0.63,-4.43,-77.22,-20.25,-10.13,-0.94,-12.85,-92.21,-30.91,-30.50,0.88399,12
08-09-2025,NASDAQ:SGML,Sigma Lithium Corporation - common shares,694,3224603,8.98,6.24,-7.53,16.67,16.35,-88.14,-111.06,-56.25,15.10,7.93,-103.13,-121.72,-76.62,0.883665,12
08-09-2025,NASDAQ:AAON,"AAON, Inc. - Common Stock",6594,1380173,5.25,80.88,-2.56,-2.29,-19.54,-1.47,-64.64,-9.94,-3.86,-27.96,-16.46,-75.30,-30.31,0.882704,12
08-09-2025,NYSE:GDDY,GoDaddy Inc. Class A Common Stock,20499,2001364,2.43,148.06,-0.17,-1.48,-23.56,-18.38,-33.97,-6.23,-3.05,-31.98,-33.37,-44.63,-26.60,0.882505,12
08-09-2025,NYSE:SHAK,"Shake Shack, Inc. Class A Common Stock",4166,1166758,2.71,97.59,-8.62,-14.93,-32.38,5.28,-35.61,-1.70,-16.50,-40.80,-9.71,-46.27,-22.07,0.882192,12
08-09-2025,NYSE:DXC,DXC Technology Company Common Stock,2622,1548760,2.93,14.65,1.37,9.56,-7.58,-27.10,-51.26,-42.46,7.99,-16.00,-42.09,-61.92,-62.83,0.882107,12
08-09-2025,NYSE:OGN,Organon & Co. Common Stock,2722,3837395,3.7,10.47,10.03,12.99,8.69,-47.47,-49.57,-112.23,11.42,0.27,-62.46,-60.23,-132.60,0.882101,12
08-09-2025,NASDAQ:FUFU,BitFuFu Inc. - Class A Ordinary Shares,581,881301,8.55,3.56,-8.71,-6.46,1.12,-32.87,-47.47,-16.85,-8.03,-7.30,-47.86,-58.13,-37.22,0.881602,12
08-09-2025,NASDAQ:THRY,"Thryv Holdings, Inc. - Common Stock",565,472629,4.51,12.87,0.08,0.23,-5.67,-29.68,-28.44,-40.33,-1.34,-14.09,-44.67,-39.10,-60.70,0.881056,11
08-09-2025,NYSE:CHH,"Choice Hotels International, Inc. Common Stock",5310,406088,2.14,114.76,-4.20,-7.39,-12.09,-26.46,-30.48,-9.70,-8.96,-20.51,-41.45,-41.14,-30.07,0.880967,11
08-09-2025,NASDAQ:JAMF,Jamf Holding Corp. - Common Stock,1273,1552352,3.84,9.58,2.71,23.49,-11.38,-40.19,-62.63,-84.76,21.92,-19.80,-55.18,-73.29,-105.13,0.880852,11
08-09-2025,NYSE:SLGN,Silgan Holdings Inc. Common Stock,4790,1021676,1.75,44.77,-4.80,-4.13,-21.04,-18.41,-26.76,-13.71,-5.70,-29.46,-33.40,-37.42,-34.08,0.880644,11
08-09-2025,NASDAQ:GFS,GlobalFoundries Inc. - Ordinary Share,18207,2351858,3.06,32.93,-1.40,1.97,-14.58,-21.47,-35.53,-27.42,0.40,-23.00,-36.46,-46.19,-47.79,0.880528,11
08-09-2025,NYSE:SFL,SFL Corporation Ltd,1096,1787388,2.74,8.26,1.57,-12.59,-5.33,-9.20,-29.42,-37.65,-14.16,-13.75,-24.19,-40.08,-58.02,0.880389,11
08-09-2025,NYSE:PCG,Pacific Gas & Electric Co. Common Stock,32001,22436905,2.75,14.56,-4.95,-3.37,-7.42,-9.68,-43.20,-40.32,-4.94,-15.84,-24.67,-53.86,-60.69,0.88011,11
08-09-2025,NASDAQ:GT,The Goodyear Tire & Rubber Company - Common Stock,2457,8178623,2.9,8.59,1.28,-19.44,-23.86,-13.97,-25.03,5.24,-21.01,-32.28,-28.96,-35.69,-15.13,0.879966,11
08-09-2025,NASDAQ:SYRE,"Spyre Therapeutics, Inc. - Common Stock",1004,437013,5.14,16.63,0.84,8.36,-2.04,-17.20,-63.98,-68.37,6.79,-10.46,-32.19,-74.64,-88.74,0.879953,11
08-09-2025,NASDAQ:IEP,Icahn Enterprises L.P. - Depositary Units representing Limited Partner Interests,4834,733896,2.16,8.43,-0.47,-9.73,-0.12,-18.62,-30.96,-44.84,-11.30,-8.54,-33.61,-41.62,-65.21,0.879639,11
08-09-2025,NYSE:WTTR,"Select Water Solutions, Inc. Class A common stock",1038,999518,3.49,8.56,0.47,0.93,-3.39,-17.17,-73.95,-27.45,-0.64,-11.81,-32.16,-84.61,-47.82,0.879429,11
08-09-2025,NASDAQ:MKTX,"MarketAxess Holdings, Inc. - Common Stock",6993,666378,2.16,187.17,1.78,1.46,-18.73,-11.63,-40.40,-29.22,-0.11,-27.15,-26.62,-51.06,-49.59,0.87941,11
08-09-2025,NYSE:BSM,"Black Stone Minerals, L.P. Common units representing limited partner interests",2525,536600,1.85,11.92,-2.01,-2.77,-14.68,-23.74,-30.20,-20.72,-4.34,-23.10,-38.73,-40.86,-41.09,0.879208,11
08-09-2025,NYSE:UMH,"UMH Properties, Inc. Common Stock",1294,672924,2,15.16,-3.50,-8.97,-10.42,-20.25,-25.33,-26.85,-10.54,-18.84,-35.24,-35.99,-47.22,0.878212,11
08-09-2025,NYSE:AVTR,"Avantor, Inc. Common Stock",8951,11578669,3.55,13.13,-2.59,13.33,0.46,-33.28,-60.62,-90.86,11.76,-7.96,-48.27,-71.28,-111.23,0.877833,11
08-09-2025,NYSE:CWAN,"Clearwater Analytics Holdings, Inc. Class A Common Stock",5969,4410313,3.4,20.41,-1.27,7.94,-17.15,-40.81,-45.12,-17.39,6.37,-25.57,-55.80,-55.78,-37.76,0.877438,11
08-09-2025,NASDAQ:UDMY,"Udemy, Inc. - Common Stock",1021,1561229,3.76,6.79,-1.03,-5.15,-11.93,-35.05,-24.45,-19.29,-6.72,-20.35,-50.04,-35.11,-39.66,0.877176,11
08-09-2025,NYSE:EIX,Edison International Common Stock,20512,2690960,2.54,53.3,-5.31,-3.08,-0.86,-5.82,-58.99,-64.58,-4.65,-9.28,-20.81,-69.65,-84.95,0.877153,11
08-09-2025,NASDAQ:MYGN,"Myriad Genetics, Inc. - Common Stock",643,1416175,5.87,6.91,7.81,11.72,26.34,-47.32,-134.88,-267.00,10.15,17.92,-62.31,-145.54,-287.37,0.877039,11
08-09-2025,NYSE:PACS,"PACS Group, Inc. Common Stock",1757,400508,3.81,11.32,-2.83,2.03,7.77,-14.84,-32.95,-224.47,0.46,-0.65,-29.83,-43.61,-244.84,0.876919,11
08-09-2025,NASDAQ:CWST,"Casella Waste Systems, Inc. - Class A Common Stock",5920,511445,1.91,93.24,-5.71,-6.55,-25.03,-20.62,-22.19,-12.87,-8.12,-33.45,-35.61,-32.85,-33.24,0.876574,11
08-09-2025,NASDAQ:PTEN,"Patterson-UTI Energy, Inc. - Common Stock",2165,7728777,4.15,5.62,-3.38,4.80,-3.20,-33.63,-45.91,-50.36,3.23,-11.62,-48.62,-56.57,-70.73,0.876456,11
08-09-2025,NASDAQ:XRAY,DENTSPLY SIRONA Inc. - Common Stock,2835,3025120,3.22,14.21,-0.63,6.90,-12.17,-14.85,-36.45,-79.80,5.33,-20.59,-29.84,-47.11,-100.17,0.876416,11
08-09-2025,NYSE:PRGO,Perrigo Company plc Ordinary Shares,3072,1527604,2.91,22.33,-6.31,-2.24,-17.15,-24.32,-27.27,-27.59,-3.81,-25.57,-39.31,-37.93,-47.96,0.875625,10
08-09-2025,NYSE:RVTY,"Revvity, Inc. Common Stock",10015,1209238,2.96,86.28,-4.44,-0.21,-6.59,-36.25,-33.31,-36.34,-1.78,-15.01,-51.24,-43.97,-56.71,0.875618,10
08-09-2025,NASDAQ:DYN,"Dyne Therapeutics, Inc. - Common Stock",1892,2425069,5.19,13.3,-1.43,15.86,-10.53,6.77,-111.80,-153.83,14.29,-18.95,-8.22,-122.46,-174.20,0.875148,10
08-09-2025,NASDAQ:TEAM,Atlassian Corporation  - Class A Common Stock,45305,2673418,3.36,172.7,-2.94,0.98,-24.21,-38.31,-55.39,6.02,-0.59,-32.63,-53.30,-66.05,-14.35,0.875038,10
08-09-2025,NASDAQ:LBRDK,Liberty Broadband Corporation - Class C Common Stock,8683,1202393,2.69,60.54,-0.53,2.84,-45.60,-34.73,-32.69,6.91,1.27,-54.02,-49.72,-43.35,-13.46,0.874764,10
08-09-2025,NASDAQ:VIR,"Vir Biotechnology, Inc. - Common Stock",721,1607425,6.14,5.19,4.82,16.18,-5.01,-53.37,-77.26,-46.44,14.61,-13.43,-68.36,-87.92,-66.81,0.874609,10
08-09-2025,NASDAQ:BHF,"Brighthouse Financial, Inc. - Common Stock",2479,640260,2.29,43.38,-8.94,-6.20,-36.72,-24.97,-17.10,-4.86,-7.77,-45.14,-39.96,-27.76,-25.23,0.874216,10
08-09-2025,NASDAQ:EXPO,"Exponent, Inc. - Common Stock",3586,470255,2.36,71,-0.54,-0.38,-9.03,-20.48,-38.13,-49.80,-1.95,-17.45,-35.47,-48.79,-70.17,0.874053,10
08-09-2025,NASDAQ:SBAC,SBA Communications Corporation - Class A Common Stock,21233,1141768,2.3,191.35,-7.06,-16.61,-17.94,-16.92,-16.59,-21.88,-18.18,-26.36,-31.91,-27.25,-42.25,0.873471,10
08-09-2025,NYSE:GIS,"General Mills, Inc. Common Stock",26798,5747401,1.73,50.12,1.58,-0.06,-9.28,-28.69,-32.16,-46.81,-1.63,-17.70,-43.68,-42.82,-67.18,0.87347,10
08-09-2025,NYSE:ATKR,Atkore Inc. Common Stock,1970,559704,2.89,58.52,0.56,6.03,-16.73,-10.85,-60.42,-48.77,4.46,-25.15,-25.84,-71.08,-69.14,0.872905,10
08-09-2025,NYSE:BAH,Booz Allen Hamilton Holding Corporation Common Stock,12533,1517436,2.41,101.69,-6.91,-8.95,-1.53,-14.53,-43.61,-54.19,-10.52,-9.95,-29.52,-54.27,-74.56,0.872723,10
08-09-2025,NYSE:PRO,"PROS Holdings, Inc. Common Stock",755,752407,3.63,15.69,1.21,7.07,-21.92,-45.25,-42.45,-17.85,5.50,-30.34,-60.24,-53.11,-38.22,0.871344,10
08-09-2025,NYSE:RC,Ready Capital Corporation Common Stock,705,2262520,3.71,4.38,2.74,3.42,1.60,-22.37,-65.07,-82.88,1.85,-6.82,-37.36,-75.73,-103.25,0.871,10
08-09-2025,NYSE:HRL,Hormel Foods Corporation Common Stock,14025,4736553,2.01,25.5,0.24,-11.96,-20.24,-17.41,-24.78,-21.61,-13.53,-28.66,-32.40,-35.44,-41.98,0.870947,10
08-09-2025,NYSE:FMC,FMC Corporation Common Stock,4734,1598403,2.92,37.9,-3.17,3.72,-12.77,-8.94,-57.07,-66.41,2.15,-21.19,-23.93,-67.73,-86.78,0.870795,10
08-09-2025,NYSE:EMN,Eastman Chemical Company Common Stock,7912,1353932,2.73,68.9,-2.09,11.07,-14.41,-43.38,-49.40,-44.03,9.50,-22.83,-58.37,-60.06,-64.40,0.870526,10
08-09-2025,NASDAQ:COO,"The Cooper Companies, Inc.  - Common Stock",13676,3219227,2.74,68.79,2.03,-0.60,-5.15,-23.56,-50.15,-53.42,-2.17,-13.57,-38.55,-60.81,-73.79,0.870177,10
08-09-2025,NASDAQ:NOVT,Novanta Inc. - Common Shares,4157,405736,3.41,115.57,-0.73,1.59,-10.25,-23.73,-45.62,-50.44,0.02,-18.67,-38.72,-56.28,-70.81,0.870129,10
08-09-2025,NYSE:LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),17572,4259150,3.3,54.63,-3.15,8.16,-3.50,-41.86,-47.87,-73.66,6.59,-11.92,-56.85,-58.53,-94.03,0.870005,10
08-09-2025,NASDAQ:DVAX,Dynavax Technologies Corporation - Common Stock,1137,1903756,3.2,9.7,-4.33,-14.02,-5.57,-48.45,-31.86,-11.96,-15.59,-13.99,-63.44,-42.52,-32.33,0.869435,10
08-09-2025,NASDAQ:RARE,Ultragenyx Pharmaceutical Inc. - Common Stock,3037,1367142,2.92,31.51,4.92,11.68,-17.95,-22.56,-48.11,-78.10,10.11,-26.37,-37.55,-58.77,-98.47,0.869209,10
08-09-2025,NASDAQ:COLM,Columbia Sportswear Company - Common Stock,3097,709641,2.85,56.55,1.47,9.87,-9.25,-49.00,-56.23,-44.00,8.30,-17.67,-63.99,-66.89,-64.37,0.869048,9
08-09-2025,NYSE:SEM,Select Medical Holdings Corporation Common Stock,1643,930705,2.37,13.25,1.81,10.19,-16.53,-35.09,-55.25,-44.05,8.62,-24.95,-50.08,-65.91,-64.42,0.868795,9
08-09-2025,NYSE:IFF,"International Flavors & Fragrances, Inc. Common Stock",16959,2096159,2.04,66.17,-2.03,2.93,-16.22,-24.71,-36.26,-55.83,1.36,-24.64,-39.70,-46.92,-76.20,0.868035,9
08-09-2025,NASDAQ:BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",3841,882779,3.49,32.37,2.16,5.10,-19.34,-21.10,-51.07,-44.70,3.53,-27.76,-36.09,-61.73,-65.07,0.867675,9
08-09-2025,NASDAQ:SMPL,The Simply Good Foods Company - Common Stock,2833,1286589,2.49,28.18,-1.60,-6.49,-17.71,-29.63,-40.88,-16.22,-8.06,-26.13,-44.62,-51.54,-36.59,0.866968,9
08-09-2025,NASDAQ:ADBE,Adobe Inc. - Common Stock,152144,3574478,2.49,358.66,0.55,5.69,-16.24,-25.30,-43.94,-60.39,4.12,-24.66,-40.29,-54.60,-80.76,0.866717,9
08-09-2025,NYSE:ACN,Accenture plc Class A Ordinary Shares (Ireland),159182,3897530,2.25,255.57,-1.72,5.42,-24.29,-33.89,-37.94,-34.60,3.85,-32.71,-48.88,-48.60,-54.97,0.866518,9
08-09-2025,NYSE:PBH,Prestige Consumer Healthcare Inc. Common Stock,3238,649484,2.42,65.79,-3.42,-2.77,-29.29,-35.31,-28.77,-14.76,-4.34,-37.71,-50.30,-39.43,-35.13,0.865618,9
08-09-2025,NYSE:GPK,Graphic Packaging Holding Company,6242,3717047,2.36,21.07,-5.70,-8.40,-5.60,-31.61,-42.62,-37.02,-9.97,-14.02,-46.60,-53.28,-57.39,0.86559,9
08-09-2025,NASDAQ:AZTA,"Azenta, Inc. - Common Stock",1351,529166,3.97,29.47,-3.63,1.15,2.44,-48.22,-59.38,-60.33,-0.42,-5.98,-63.21,-70.04,-80.70,0.864687,9
08-09-2025,NASDAQ:EWTX,"Edgewise Therapeutics, Inc. - Common Stock",1568,820443,4.95,14.88,3.56,12.97,-2.42,-88.24,-114.78,-20.50,11.40,-10.84,-103.23,-125.44,-40.87,0.864535,9
08-09-2025,NYSE:HUN,Huntsman Corporation Common Stock,1946,3953364,4.25,11.2,0.36,15.18,-1.52,-54.55,-76.88,-95.54,13.61,-9.94,-69.54,-87.54,-115.91,0.864346,9
08-09-2025,NASDAQ:PRAX,"Praxis Precision Medicines, Inc. - Common Stock",858,447960,5.41,40.75,-11.75,-16.00,-9.35,5.52,-76.96,-48.98,-17.57,-17.77,-9.47,-87.62,-69.35,0.863905,9
08-09-2025,NASDAQ:IMVT,"Immunovant, Inc.  - Common Stock",2854,1467198,4.63,16.37,10.26,3.91,-2.44,-22.30,-72.39,-87.48,2.34,-10.86,-37.29,-83.05,-107.85,0.863848,9
08-09-2025,NASDAQ:MRTN,"Marten Transport, Ltd. - Common Stock",946,608733,2.73,11.6,-2.07,-2.41,-12.07,-23.79,-46.81,-49.31,-3.98,-20.49,-38.78,-57.47,-69.68,0.863558,9
08-09-2025,NYSE:TKC,Turkcell Iletisim Hizmetleri AS Common Stock,4693,898965,1.36,5.43,-8.29,-7.92,-17.68,-36.10,-22.84,-33.15,-9.49,-26.10,-51.09,-33.50,-53.52,0.863365,9
08-09-2025,NASDAQ:MCW,"Mister Car Wash, Inc. - Common Stock",1800,1458079,2.86,5.5,-3.82,-4.00,-19.45,-44.73,-41.82,-12.73,-5.57,-27.87,-59.72,-52.48,-33.10,0.863008,9
08-09-2025,NYSE:HLX,"Helix Energy Solutions Group, Inc. Common Stock",914,1285769,3.72,6.22,-5.95,6.11,-6.43,-31.51,-72.35,-65.27,4.54,-14.85,-46.50,-83.01,-85.64,0.862762,9
08-09-2025,NYSE:KEX,Kirby Corporation Common Stock,4983,881478,2.79,89.3,-8.85,-12.31,-25.62,-8.77,-38.16,-29.00,-13.88,-34.04,-23.76,-48.82,-49.37,0.862251,9
08-09-2025,NASDAQ:DJT,Trump Media & Technology Group Corp. - Common Stock,4724,6180902,3.37,17.05,-2.82,-0.47,-22.58,-31.96,-97.42,0.41,-2.04,-31.00,-46.95,-108.08,-19.96,0.861877,9
08-09-2025,NASDAQ:MRVI,"Maravai LifeSciences Holdings, Inc. - Class A common stock",623,1171450,6.21,2.44,0.82,17.01,2.05,-21.31,-121.31,-235.25,15.44,-6.37,-36.30,-131.97,-255.62,0.861823,9
08-09-2025,NYSE:OKE,"ONEOK, Inc. Common Stock",44939,3401124,2.03,71.36,-7.03,-5.77,-14.52,-25.52,-54.86,-27.97,-7.34,-22.94,-40.51,-65.52,-48.34,0.86171,9
08-09-2025,NYSE:AMCR,Amcor plc Ordinary Shares,18950,28053718,2.22,8.22,-4.99,-17.27,-10.83,-25.18,-28.47,-37.83,-18.84,-19.25,-40.17,-39.13,-58.20,0.861376,9
08-09-2025,NASDAQ:ACHC,"Acadia Healthcare Company, Inc. - Common Stock",2081,2435336,4.01,22.54,-1.86,19.25,-0.89,-35.63,-87.44,-251.20,17.68,-9.31,-50.62,-98.10,-271.57,0.860869,8
08-09-2025,NYSE:NOG,"Northern Oil and Gas, Inc. Common Stock",2410,1588535,3.47,24.69,-5.95,0.12,-16.44,-11.34,-76.10,-48.68,-1.45,-24.86,-26.33,-86.76,-69.05,0.860828,8
08-09-2025,NYSE:NOMD,Nomad Foods Limited Ordinary Shares,2229,1026946,2.61,14.53,-6.95,-8.60,-17.27,-40.26,-23.40,-33.38,-10.17,-25.69,-55.25,-34.06,-53.75,0.860819,8
08-09-2025,NYSE:ASGN,ASGN Incorporated Common Stock,2296,471718,3.28,52.43,-3.47,4.25,-1.58,-35.97,-72.15,-77.49,2.68,-10.00,-50.96,-82.81,-97.86,0.860659,8
08-09-2025,NYSE:KVUE,Kenvue Inc. Common Stock,35368,22084034,3.08,18.43,-12.37,-18.07,-17.91,-27.08,-27.40,-22.14,-19.64,-26.33,-42.07,-38.06,-42.51,0.860464,8
08-09-2025,NASDAQ:POWI,"Power Integrations, Inc. - Common Stock",2524,576321,3.23,44.99,-0.24,4.13,-21.67,-39.54,-46.90,-35.54,2.56,-30.09,-54.53,-57.56,-55.91,0.860368,8
08-09-2025,NASDAQ:KDP,Keurig Dr Pepper Inc. - Common Stock,37534,20890413,2.4,27.63,-5.28,-22.69,-18.60,-20.67,-17.19,-34.74,-24.26,-27.02,-35.66,-27.85,-55.11,0.859786,8
08-09-2025,NYSE:ELV,"Elevance Health, Inc. Common Stock",69391,2110196,2.37,308.16,-3.40,8.01,-27.65,-32.87,-32.42,-77.61,6.44,-36.07,-47.86,-43.08,-97.98,0.857757,8
08-09-2025,NYSE:RYAN,"Ryan Specialty Holdings, Inc. Class A Common Stock",14264,1115066,2,54.09,-4.51,-10.09,-26.73,-27.97,-37.29,-18.38,-11.66,-35.15,-42.96,-47.95,-38.75,0.857446,8
08-09-2025,NYSE:SPB,"Spectrum Brands Holdings, Inc. Common Stock",1344,440301,2.92,55.52,-2.65,-2.41,-0.59,-35.50,-69.34,-66.80,-3.98,-9.01,-50.49,-80.00,-87.17,0.857339,8
08-09-2025,NYSE:AMC,"AMC Entertainment Holdings, Inc. Class A Common Stock",1452,11610859,3.26,2.83,0.71,0.71,-20.14,-8.13,-71.73,-66.08,-0.86,-28.56,-23.12,-82.39,-86.45,0.856815,8
08-09-2025,NASDAQ:DEFT,"Defi Technologies, Inc. - Common Stock",698,4230739,6.88,2.12,1.89,-19.81,-58.02,-11.32,-36.32,7.08,-21.38,-66.44,-26.31,-46.98,-13.29,0.856783,8
08-09-2025,NASDAQ:OXLC,Oxford Lane Capital Corp. - Closed End Fund,1753,1104769,2.15,17.75,-5.63,8.73,-26.48,-41.69,-47.89,-50.42,7.16,-34.90,-56.68,-58.55,-70.79,0.85644,8
08-09-2025,NYSE:CBZ,"CBIZ, Inc. Common Stock",3126,493295,2.82,57.92,-11.43,-6.79,-27.92,-25.43,-41.21,-25.57,-8.36,-36.34,-40.42,-51.87,-45.94,0.856114,8
08-09-2025,NASDAQ:JANX,"Janux Therapeutics, Inc. - Common Stock",1491,724521,5.13,24.81,8.42,8.99,-5.64,-23.50,-141.27,-79.24,7.42,-14.06,-38.49,-151.93,-99.61,0.854604,8
08-09-2025,NYSE:SNAP,Snap Inc. Class A Common Stock,12201,61442914,3.15,7.22,1.11,-4.43,-14.54,-34.63,-78.12,-21.75,-6.00,-22.96,-49.62,-88.78,-42.12,0.854529,8
08-09-2025,NYSE:CAG,"ConAgra Brands, Inc. Common Stock",9291,11591540,2.35,19.46,1.70,1.08,-15.06,-39.93,-42.39,-66.55,-0.49,-23.48,-54.92,-53.05,-86.92,0.854029,8
