Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
11-12-2025,NSE:BLACKBUCK,EQ,12395.45,646.85,1225083,7924.44939,4.11,3.98,14.08,2M,0.94,-2.31,-4.55,-0.97,-7.13,-5.98,4.15,28.17,35.69,47.32,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.08,-1.23,-1.29,-1.55,-2.8,21.71,24.15,0,14.29,33.33,35.71,0,0,7.94,11.11,-7.49,-11.81,-11.81,-11.81,NA,-7.49,-5.52,-4.66,-12.98,-22.09,NA,9.94,51.49,94.51,NA,3.31,33.23,63.87,83.55,64.33,NA,-5.92,2.13,27.27,22.51,46.31,1.129338,92,-7.49,29.78,47.87,,,,-5.92,7.33,26.2,-1.92,32.1,1.057372,94
11-12-2025,NSE:BBNPPGOLD,EQ,247.27,125.05,92377,115.51744,1.97,2.06,5.99,,0.89,1.04,2.24,5.12,3.76,5.64,14.91,24.15,32.03,39.9,45.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0.98,1.12,2.13,1.93,4.14,15.76,23.62,100,42.86,58.73,40.48,100,33.33,36.51,28.57,0,-1.11,-1.11,-1.11,-1.11,0,-4.82,-6.17,-2.01,-0.64,-4.27,17.86,33.6,67.97,84.3,5.97,25.23,26.07,35.31,31.07,15.88,4.97,12.89,23.25,18.85,38.89,1.127714,92,1.38,22.99,25.62,34.25,,,4.97,8.39,12,-2.01,25.6,1.046874,92
11-12-2025,NSE:GROWWGOLD,EQ,250.73,126.15,676588,853.51576,1.34,1.55,7.76,,0.42,0.88,2.47,4.92,3.7,5.75,14.65,24.13,32.34,39.69,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0.78,1.14,1.94,1.97,3.99,15.8,23.51,100,42.86,58.73,39.68,100,42.86,57.14,38.89,-0.09,-0.91,-0.91,-0.91,NA,-0.09,-4.58,-0.48,-2.15,-0.95,NA,17.72,33.27,68.11,NA,5.94,25.08,26.28,29.69,15.65,NA,4.91,12.63,23.23,19.16,38.68,1.127316,92,1.16,23.18,25.59,,,,4.91,8.17,12.25,-1.57,24.87,1.046512,91
11-12-2025,NSE:TRANSTEEL,SM,271.33,141.05,66660,94.02393,4.66,4.59,10.22,,0.14,-4.4,-0.57,3.65,9.04,7.8,4.96,6.35,27.01,53.99,52.39,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-0.23,1.83,1.62,4.23,6.11,7.03,14.14,100,33.33,11.11,23.02,20,14.29,4.76,7.94,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.54,-7.81,-2.37,-4.54,-14.04,13.57,15.61,98.38,222.4,12.84,5.16,50.03,201.94,135.31,48.34,10.25,2.94,5.45,13.83,52.98,1.127302,92,11.02,-1,32.07,105.44,,,10.25,-7.68,2.59,9.68,50.97,1.071957,96
11-12-2025,NSE:AXISCADES,BE,6632.59,1308.8,64085,838.74448,4.38,4.43,6.02,2L,0.48,-2.68,-8.86,-15.59,-7.95,-27.51,-18.29,10.96,40.4,58.01,51.55,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-3.11,-3.36,-6.26,-7.07,-12.45,17.74,6.44,0,0,33.33,38.89,0,0,12.7,15.87,-16.13,-25.82,-25.82,-25.82,-25.82,-16.13,-19.93,0,0,-3.6,-16.99,1.3,15.06,133.11,204.23,1.3,19.91,105.2,170.9,81.31,27.75,-6.74,-20.31,10.06,27.22,57,1.127202,92,-11.77,14.08,89.04,104.78,,,-6.74,-12.78,25.87,20.68,43.55,1.078111,97
11-12-2025,NSE:ASHOKLEY,EQ,87402.96,160.33,15633207,25064.72078,2.68,2.67,5.46,,1.47,0.07,0.36,8.79,11.1,14.21,16.42,25.15,34.32,27.59,45.66,HVY,HVY,-1,EEP,-1,EEP,-1,-1,-1,2,-1,1.29,2.45,3.83,5.85,10.28,13.59,27.63,100,95.24,58.73,59.52,60,57.14,34.92,37.3,-1.46,-1.46,-1.46,-1.46,-1.46,-1.46,-2.4,-2.39,-3.32,-19.66,-11.43,20.04,38.91,63.51,89.35,10.89,19.41,36.67,22.38,30.36,43.72,12.31,14.4,24.25,21.14,26.58,1.12594,92,6.6,18.76,27.76,-3.15,,,12.31,2.78,11.59,-0.14,3.76,1.034058,88
11-12-2025,NSE:IIFL,EQ,23858.86,568.2,1666867,9471.13829,2.85,2.85,4.69,S,0.90,0.33,-0.11,4.13,4.9,13.76,21.24,14.85,42.65,23.51,39.88,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,6,-1,0.4,1.31,1.73,5.44,7.58,15.8,27.77,100,100,41.27,41.27,0,52.38,22.22,26.98,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-0.29,-16.58,-8.78,-38.56,-18.05,35.5,35.5,100.35,100.35,5.85,28.85,45.55,70.59,14.9,39.22,6.11,19.22,13.95,29.47,22.5,1.125623,92,5.68,20.05,38.93,3.7,,,6.11,13.98,-6.97,20.26,-19.36,1.04445,91
11-12-2025,NSE:JSLL,EQ,9088.87,689.65,231894,1599.25697,4.02,3.95,2.71,3L,2.39,-1.38,-6.05,-3.83,-8.82,-10.88,-10.59,34.72,48.67,32.2,73.48,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-0.44,-1.98,-2.37,-4.18,-6.29,23,21.7,0,0,23.81,46.83,0,0,7.94,19.84,-7.22,-17.7,-17.7,-17.7,-17.7,-7.22,-10.44,-4.44,-4.65,-25.01,0,2.39,66.12,125.25,273.67,2.39,39.99,140.11,66.86,127.34,200.28,-7.61,-12.61,33.82,35.49,31.19,1.125081,92,-6.73,39.99,115.8,50.08,,,-7.61,-4.83,42.11,8.97,-18.07,1.049126,93
11-12-2025,NSE:NETWEB,EQ,19137.68,3154.2,2198486,69344.64541,4.25,4.31,5.55,2L,2.82,-1.4,-5.74,-9.05,-11.86,-27.69,0.76,40.34,50.37,8.13,47.31,-1,-1,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-1,-0.28,-3.24,-3.41,-10.61,-12.68,34.39,33.1,0,0,49.21,45.24,0,0,15.87,16.67,-9.26,-27.66,-27.66,-27.66,-27.66,-9.26,-19.08,0,-36.45,-47.14,0,10.97,83.21,135.28,135.28,3.82,72.23,123,40.36,16.76,92.84,-10.65,-1.26,39.44,37.19,7.12,1.124414,92,-9.26,64.26,96.35,-27.92,,,-10.65,8.09,41.03,4.42,-71.12,1.038916,89
11-12-2025,NSE:SRM,EQ,1444.8,553.05,174026,962.45079,5.1,5.03,5.27,,5.20,3.83,-4.65,-11.88,-5.97,-0.55,8.84,18.97,42.51,40.87,59.14,-1,-1,HV2Y,-1,HVQ,-1,-1,-1,-1,-1,-1,2.23,-2.68,-0.43,-1.66,-2.06,19.34,21.42,0,33.33,55.56,55.56,0,9.52,23.81,25.4,-12.78,-12.78,-12.78,-12.78,-12.78,-12.78,-1.56,-1.18,-1.14,-23.96,-4.43,16.85,31.13,88.75,256,16.85,27.57,66.19,78.19,104.67,110.49,-4.76,6.82,18.07,29.33,39.86,1.124203,92,-4.61,24.12,53.12,73.3,,,-4.76,10.77,12.25,16.66,11.16,1.052907,93
11-12-2025,NSE:APOLLO,EQ,9295.55,224.8,3532787,7941.70518,4.07,4.1,5.53,L,-2.77,-18.31,-18.86,-26.02,-25.29,-41.24,-25.93,14.53,49.36,55.2,50.98,-1,-1,2,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-10.05,-4.56,-13.97,-8.73,-20.88,27.39,8.97,0,0,31.75,34.92,0,0,17.46,15.08,-20.71,-34.63,-34.63,-34.63,-34.63,-20.71,-18.1,-9.55,-6.72,-24.75,-18.25,0,32.28,140.89,146.44,0,51.2,161.77,110.62,24.8,10.4,-24.08,-27.95,13.63,36.18,54.19,1.123702,92,-19.56,51.2,133.25,86.73,,,-24.08,-3.71,33.27,28.36,25.54,1.08033,98
11-12-2025,NSE:SAKAR,EQ,903.35,421.75,29528,124.53434,4.73,4.65,13.54,,6.61,8.58,12.21,7.17,5.11,15.01,19.15,24.75,35.42,27.01,11.67,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1,-1,8.03,1.35,9.51,2.74,12.6,13.02,29.45,20,33.33,30.16,36.51,20,23.81,22.22,21.43,0,0,0,0,0,0,-1.11,-7.59,-6.77,-27.07,-17.57,26.16,34.92,99.2,99.2,16.54,26.21,61.06,49.89,24.14,8.07,6.32,17.13,23.85,22.24,26,1.122965,92,5.2,23.12,27.91,-1.86,,,6.32,11.59,8.08,1.78,0.98,1.035791,88
11-12-2025,NSE:PRECWIRE,EQ,4814.3,237.95,1274909,3033.64597,4.55,4.45,6.03,S,2.32,1.26,-7.92,-9.1,2.94,9,24.6,21.61,38.32,18.61,43.43,-1,HV2Y,HVQ,-1,HV2Q,-1,-1,-1,-1,-1,-1,-0.82,-0.36,-1.18,5,4.03,20.7,31.18,0,66.67,60.32,48.41,0,9.52,28.57,22.22,-12.66,-12.66,-12.66,-12.66,-12.66,-12.66,0,-8.59,-13.79,-32.16,-10.49,32.11,39.47,87.29,108.27,2.32,35.37,41.21,46.81,28.46,69.51,4.15,22.58,20.71,25.14,17.6,1.122328,92,-12.66,33.25,21.01,0.73,,,4.15,19.12,-2.82,8.92,-17.94,1.036929,89
11-12-2025,NSE:OBSCP,SM,848.5,320.35,45168,144.69569,5.15,5.1,5.91,S,2.36,-0.14,-7.37,-5.15,0.87,8.54,-7.91,7.8,48.81,42.52,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.35,-0.5,-0.84,2.65,1.85,16.96,22.66,0,0,11.11,47.62,0,0,1.59,19.05,-7.29,-7.29,-8.47,-8.47,NA,-7.29,-9.27,-1.23,0,-38.07,NA,12.36,17.39,118.89,NA,3.16,11.38,133.03,143.59,35.26,NA,2.08,-9.93,6.9,35.63,41.51,1.120383,92,-5.65,7.28,107.01,,,,2.08,-12.06,15.7,32.08,1.72,1.062617,95
11-12-2025,NSE:GABRIEL,EQ,14622.95,962.8,451613,4348.12996,5.97,5.85,3.86,2L,0.85,-0.11,-7.65,-9.46,-31.03,-32.03,-31.17,33.6,46.65,50.06,62.09,-1,EEP,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-2.2,-5.24,-7.07,-12.51,-17.4,23.23,7.6,0,0,26.98,53.17,0,0,9.52,19.05,-21.7,-26.91,-26.91,-26.91,-26.91,-21.7,-4.22,-0.17,-3,-6.33,-12.32,3.69,62.58,142.37,180.21,3.69,24.52,150.75,60.93,58.39,48.26,-29.82,-33.19,32.7,33.47,49.05,1.118843,92,-21.7,24.52,143.94,23.05,,,-29.82,-3.3,50.52,7.26,20.41,1.07698,97
11-12-2025,NSE:SMSPHARMA,EQ,2734.64,320.9,819786,2630.69327,5,4.98,7.25,,3.25,-0.48,0.41,11.53,10.28,14.41,16.48,19.8,38.66,19.93,41.87,-1,-1,HV2Y,-1,HV2Q,-1,-1,-1,-1,-1,-1,1.73,2.56,4.41,5.47,10.45,13.88,28.25,100,57.14,53.97,26.98,80,38.1,17.46,8.73,-1.75,-1.75,-1.75,-1.75,-14.84,-1.75,-4.22,-0.87,-31.7,-47.76,-31.81,31.35,49.46,75.12,75.36,18.17,27.52,41.66,40.44,10.42,44.15,11.49,14.46,18.9,25.48,18.92,1.116624,92,10.5,25.38,34.75,-23.06,,,11.49,3.7,5.12,11.13,-16.53,1.031633,87
11-12-2025,NSE:HEROMOTOCO,EQ,115889.31,5979.5,720597,43088.09762,2.07,2.2,3.8,,0.57,-6.03,-2.87,-0.33,7.45,8.02,10.52,26.24,38.98,22.58,23.79,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1.79,1.36,-0.44,4.53,4.28,18.53,28,100,76.19,69.84,60.32,20,57.14,50.79,49.21,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-1.99,-1.7,-28.76,-41.06,-25.22,13.31,41.74,71.18,71.18,8.55,21.3,53.17,26.26,3.81,9.87,8.66,8.5,25.34,25.8,21.57,1.115875,92,8.55,21.3,46.49,-23.22,,,8.66,0.12,18.71,4.88,-12.87,1.030434,86
11-12-2025,NSE:PANACHE,BE,672.32,337,15775,53.16175,5.59,5.76,3.56,L,-3.78,-9.48,-11.88,-19.58,-24.63,-32.34,20.22,45.68,21.26,27.93,76.57,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1,-6.53,-4.37,-10.44,-8.44,-17.41,30.2,18.32,0,4.76,57.14,31.75,0,0,22.22,11.9,-23.75,-27.79,-27.79,-27.79,-27.79,-23.75,-10.01,-6.65,-46.16,-21.96,0,30.62,91.68,91.68,365.15,0,75.04,52.93,23.68,272.42,240.87,-23.42,18.2,44.78,8.08,26.92,1.115474,92,-20.13,70.94,-3.5,16.39,,,-23.42,32.79,33.05,-57.33,22.48,1.06129,95
11-12-2025,NSE:BANCOINDIA,EQ,11664.69,707.1,1317381,9315.20105,4.97,4.85,4.58,,-0.53,-2.12,3.37,-9.47,-12.73,-13.7,12.29,14.58,51.59,22.21,55.15,-1,-1,HV2Y,-1,EEP,-1,-1,-1,-1,-1,-1,-0.6,-1.3,-1.88,-4.47,-6.08,23.01,21.99,0,0,25.4,36.51,0,0,15.87,19.05,-13.17,-19.19,-19.19,-19.19,-19.19,-13.17,-8.91,-7.98,-0.88,-40.83,-4.91,14.4,31.7,129.39,150.15,5.66,48.46,94.12,95.94,21.09,94.6,-11.52,10.27,13.68,38.41,21.2,1.115231,91,-9.73,32.55,71.4,77.48,,,-11.52,18.99,3.75,30.94,-46.69,1.057383,94
11-12-2025,NSE:V2RETAIL,EQ,8749.11,2207.3,159847,3528.30283,3.98,3.99,25.88,2L,1.17,-2.41,-10.2,-8.35,-4.65,-7.66,27.66,17.12,24.43,37.18,78.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.64,-1.51,-4.09,-0.68,-4.73,17.48,15.45,0,57.14,47.62,25.4,0,14.29,19.05,10.32,-11.44,-11.55,-11.55,-11.55,-11.55,-11.44,-7.44,-19.86,-9.95,-17.9,-5.54,38.18,38.23,59.6,408.13,1.37,44.66,0,75.79,314.06,244.21,-3.44,25.64,16.22,11.25,36.17,1.115221,91,-5.51,33.47,-6.6,67.74,,,-3.44,27.67,-13.43,-3.57,30.88,1.057756,94
11-12-2025,NSE:BSE,EQ,114402.16,2698.8,5181053,139826.25836,3.12,3.07,3.04,,4.54,-2.45,-8.53,-7.29,-2.84,11.63,16.02,-6.8,47.46,33.35,64.66,-1,-1,EEP,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1.8,0.02,-1.77,5.68,4.14,10.22,16,40,71.43,23.81,20.63,0,52.38,17.46,8.73,-7.86,-7.86,-7.86,-10.2,-10.2,-7.86,0,-24.59,-4.09,-29.09,0,32.28,32.28,112.52,266.63,4.54,36.04,78.48,206.18,117.38,175.8,-1.63,14,-7.7,34.28,32.34,1.113656,91,-2.22,15.82,62.73,206.18,,,-1.63,15.14,-26.03,38.42,-12.86,1.075263,97
11-12-2025,NSE:DYNAMATECH,EQ,6509.26,9264.5,42351,3923.6084,4.63,4.62,10.36,,-3.83,7.24,4.24,-5.27,1.58,15.84,27.62,26.79,29.84,14.23,11.95,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,0.81,1.53,2.39,6.71,9.75,15.43,29.78,60,76.19,53.97,34.13,40,38.1,33.33,23.81,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-1.98,-8.12,-22.36,-27.27,-11.09,38.66,44.4,61.43,61.43,9.27,42.07,16.85,18.19,3.79,21.38,2.79,25.6,25.89,16.66,13.22,1.113617,91,0.74,35.33,3.02,-14.77,,,2.79,23.26,-0.01,-8.22,-8.24,1.031189,87
11-12-2025,NSE:DCBBANK,EQ,5872.63,169.63,4437460,7527.2634,3.56,3.51,4.11,S,-0.12,-3.57,-8.04,-6.74,-1.59,23.27,26,13.98,36.89,23.67,24.95,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-1,-2.65,0.08,-2.57,7.76,5.63,14.47,23.5,0,71.43,36.51,19.84,0,42.86,22.22,11.11,-9.41,-9.41,-9.41,-9.41,-9.41,-9.41,-0.77,-16.02,-2.38,-25.36,-9.73,37.74,41.11,66.43,66.43,0.18,43.36,20.14,43.17,5.04,17.54,-0.38,23.98,13.08,23.71,22.66,1.112839,91,0.15,38.14,15.24,21.12,,,-0.38,23.96,-15.1,14.24,-6.93,1.046173,91
11-12-2025,NSE:FEDERALBNK,EQ,58929.48,260.9,10139160,26453.06844,1.89,1.88,11.66,,0.50,0.86,2.31,6.12,8.42,20.16,24.84,20.23,30.34,18.21,40.78,-1,-1,EEP,-1,-1,-1,-1,-1,5,-1,-1,1.17,2.2,3.44,7.18,11.45,11.63,26.12,100,100,52.38,26.19,100,100,52.38,26.19,0,0,0,0,0,0,0,-10.35,-3.4,-15.64,-0.95,37.26,37.39,47.81,71.81,10.65,25.82,11.03,17.91,23.26,44.73,9.63,22.82,19.33,17.16,17.2,1.11209,91,10.65,21.48,8.63,13.45,,,9.63,14.74,-5,0.29,-3.41,1.030381,86
11-12-2025,NSE:TVSHLTD,EQ,31966.72,14772,7382,1090.46904,3.35,3.32,4.29,,0.14,1.16,2.1,0.81,-0.28,9.54,12.67,23.48,42.63,20.57,44.73,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,10,0.38,-0.02,0.35,1.7,2.09,19.67,27.08,0,19.05,69.84,60.32,0,9.52,38.1,31.75,-5.99,-5.99,-5.99,-5.99,-5.99,-5.99,-4.73,-0.22,-23.36,-42.54,-20.45,16.18,40.24,84.48,84.48,3.04,33.11,61.11,41.17,6.66,47.68,0.93,10.65,22.58,29.45,19.56,1.111362,91,-0.99,31.23,50.07,-18.73,,,0.93,9.71,13.52,12.64,-24.45,1.033964,88
11-12-2025,NSE:AIMTRON,SM,1904.61,783.3,64052,501.71932,5.12,5.15,2.73,,-0.16,-10.62,-25.81,-29.28,-19.7,13.18,7.77,28.92,47.25,24.72,NA,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-7.29,-3.24,-10.2,4.77,-5.7,21.12,19.55,0,61.9,31.75,40.48,0,33.33,17.46,18.25,-22.65,-22.65,-22.65,-22.65,NA,-22.65,0,-10.8,-14.46,-40.67,NA,15.17,41.08,105.21,NA,0.17,44.28,89.26,45.87,63.29,NA,-18.49,5.75,28.02,34.07,23.71,1.110859,91,-17.31,36.68,69.98,15.65,,,-18.49,19.75,24.06,13.4,-28.71,1.045635,91
11-12-2025,NSE:SHRIRAMFIN,EQ,153790,847.15,7070166,59894.91127,2.32,2.3,11.6,,1.18,2.24,-2.42,2.43,2.91,21.5,28.61,19.02,23.94,26.19,39.65,-1,-1,EEP,-1,-1,-1,-1,-1,-1,7,-1,0.73,1.56,2.33,7.41,10.52,12.23,25.92,100,100,53.97,26.98,20,57.14,39.68,19.84,-2.36,-2.36,-2.36,-2.36,-2.36,-2.36,-1.18,-14.44,-5.46,-11.21,-13.84,39.78,48.19,65.57,87.36,4.68,43.88,5.8,34.09,42.51,38.29,4.12,26.59,18.12,10.76,25.18,1.110839,91,4.07,33.18,-4.13,6.01,,,4.12,23.27,-12.29,-6.31,16.97,1.041334,90
11-12-2025,NSE:IRISDOREME,EQ,624.48,34.05,351923,119.82978,3.99,3.94,6.6,L,2.44,4.61,3.05,1,2.2,0.91,5.11,11.73,47.23,27.66,17.05,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,3.12,0.32,3.45,-0.08,3.37,11.12,16.31,0,0,3.17,23.81,0,0,1.59,8.73,0,-3.7,-3.7,-3.7,-3.7,0,-5.83,-7.9,-1.59,-44.06,-23.32,8.89,17.78,105.66,105.66,8.23,6.49,76.21,81.53,8.52,7.49,3.41,3.09,10.83,34.05,26.65,1.110481,91,0.95,0.67,70.81,12.64,,,3.41,-0.23,8.12,27.83,-23.07,1.046761,91
11-12-2025,NSE:JPOLYINVST,EQ,1014.93,1077.7,28783,310.19439,5.05,5.05,4.2,,-0.23,-4.73,9.29,11.41,9.77,1.82,14.09,19.52,41.12,13.36,36.44,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-1,1.08,2.73,3.92,3.85,8.07,13.5,24.94,100,28.57,50.79,25.4,0,4.76,4.76,2.38,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-8.09,-10.87,-15.52,-38.2,-9.06,20.11,49.4,87.39,87.39,14.16,34.81,48.06,50.82,10.34,52.58,10.98,12.07,18.62,27.94,12.35,1.110246,91,9.85,33.01,46.14,6.06,,,10.98,1.6,7.45,14.45,-33.13,1.028861,86
11-12-2025,NSE:ASAHIINDIA,EQ,25492.72,998.8,277481,2771.48023,3.13,3.16,11.94,S,0.46,-5.32,-2.53,0.15,2.93,9.9,13.99,23.76,36.51,24.99,44.01,-1,HVQ,-1,HV2Y,EEP,-1,-1,-1,-1,-1,7,-1.8,0.87,-0.94,4.87,4.13,15.79,23.66,60,90.48,71.43,67.46,0,52.38,49.21,35.71,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,0,-2.87,-7.21,-22.73,-8.71,17.94,44.42,72.4,75.97,3.04,19.66,48.29,31.43,24.04,46.55,4.14,11.97,22.86,23.33,23.98,1.109023,91,2.85,18.19,35.82,10.97,,,4.14,8.19,12.51,4.33,-4.13,1.032167,87
11-12-2025,NSE:PAYTM,EQ,85007.72,1280.5,4521999,57904.1972,2.75,2.8,3.95,,0.96,-3.76,-0.98,-0.27,-2.01,3.4,3.35,24.99,44.84,23.76,67.91,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-2.04,0.11,-1.94,1.6,-0.34,19.44,23.71,60,33.33,34.92,49.21,20,9.52,23.81,30.16,-6.38,-6.38,-6.38,-6.38,-6.38,-6.38,-2.99,-3.94,-5.92,-30.81,0,14.43,48.01,92.48,303.75,3.15,16.73,86.04,59.07,122.72,207.82,-0.8,1.33,24.09,31.66,22.75,1.107879,91,-2.07,16.42,80.71,59.07,,,-0.8,2.05,23.53,14.07,-24.2,1.035494,88
11-12-2025,NSE:ACUTAAS,EQ,14023.7,1659.5,372485,6181.38858,3.6,3.56,5.44,3L,-1.33,-2.99,-7.79,-4.39,-2.84,11.57,12.12,33.41,25.82,33.02,65.06,-1,HVQ,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-2.48,-0.79,-3.24,2.92,-0.33,20.24,24.96,0,42.86,60.32,49.21,0,9.52,15.87,22.22,-11.36,-11.36,-11.36,-11.36,-11.36,-11.36,-6.96,-3.03,-15.86,-6.27,-1.64,25.93,52.75,76.37,203.15,0.51,33.07,36.76,56.29,125.12,103.26,-1.63,10.1,32.51,12.64,32.01,1.107486,91,-1.34,33.07,18.68,56.06,,,-1.63,11.35,25.37,-23.8,23.72,1.039925,89
11-12-2025,NSE:KIRLOSENG,EQ,16105.97,1116.3,671672,7497.87454,4.2,4.13,5.22,,0.34,-4.37,-2.28,-5.84,5.16,20.17,20.44,19.17,42.88,-0.48,20.43,-1,EEP,EEP,-1,EEP,-1,-1,-1,-1,-1,-1,-0.26,1.4,1.15,7.95,9.89,14.21,28.1,100,95.24,36.51,39.68,0,38.1,14.29,14.29,-5.51,-5.51,-5.51,-5.51,-21.33,-5.51,0,-9.07,-31.91,-55.06,-20.95,28.38,34.19,93.77,93.77,2.89,22.67,39.07,56.62,10.68,35.1,6.37,18.42,18.27,29.7,-1.49,1.107358,91,2.89,16.05,36.21,-31.91,,,6.37,12.91,-0.46,16.94,-61.9,1.028453,86
11-12-2025,NSE:CHANDAN,SM,817.92,293.1,69216,202.8721,4.78,4.92,9.68,,-2.06,-9.55,-15.46,-13.37,-7.28,1.74,22.38,31.97,39.13,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-5.34,-1.88,-7.09,1.86,-5.34,25.58,27.2,0,47.62,49.21,33.33,0,14.29,20.63,15.08,-15.58,-15.58,-15.58,NA,NA,-15.58,-8.14,-12.45,-6.56,NA,NA,31.97,57.37,NA,NA,0.83,43.88,36.6,33.2,NA,NA,-6.07,20.36,31.07,25.95,0,1.107291,91,-5.95,35.71,31.85,,,,-6.07,24.45,13.49,-1.86,114.01,1.056849,94
11-12-2025,NSE:VINCOFE,EQ,2201.53,159.57,3463911,5527.36278,3.48,3.41,6.17,,-0.67,-1.47,-1.88,-3.08,-5.38,12.25,8.37,26.04,43.34,22.12,NA,-1,-1,HVQ,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,-1.81,0.14,-1.67,3.35,1.74,17.2,22.87,60,42.86,22.22,53.97,0,9.52,6.35,22.22,-7.33,-7.33,-7.33,-7.33,NA,-7.33,-2.14,-6.81,-15.86,-35.54,NA,15.97,34.18,105.6,NA,3.19,22.2,70.76,52.06,16.49,NA,-4.17,6.35,25.14,30.16,21.11,1.106461,91,-4.21,13.48,56.64,,,,-4.17,9.84,20.43,11,-23.44,1.0346,88
11-12-2025,NSE:XELPMOC,BE,208.49,136.96,43367,59.39544,6.47,6.52,6.05,,2.68,9.99,14.89,-2.15,5.96,17.62,26.88,30.24,25.42,1.39,7.24,-1,-1,HVQ,-1,HV2Q,-1,-1,-1,-1,-1,-1,5.98,0.54,6.55,2.62,9.42,17.28,32.27,0,38.1,61.9,30.95,0,14.29,22.22,11.11,-7.66,-7.66,-7.66,-7.66,-14.69,-7.66,-9.12,-17.59,-40.48,-36.38,-15.88,44.05,54.81,69.4,69.4,17.49,44.88,23.87,18.18,8.21,28.01,7.17,24.86,29.34,12.24,0.38,1.105069,91,5.55,43.14,-1.56,-17.07,,,7.17,19.04,5.73,-19.29,-18.21,1.019081,81
11-12-2025,NSE:TVSMOTOR,EQ,164974,3637.4,790724,28761.79478,1.9,1.91,7.76,,0.85,-0.25,3.28,4.15,5.03,4.04,3.91,23.82,36.23,30.68,42.15,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,0.8,0.98,1.8,1.16,2.99,14.89,21.01,0,0,46.03,42.86,0,0,17.46,27.78,-0.91,-0.91,-0.91,-0.91,-0.91,-0.91,-5.57,-2.67,-6.06,-21.36,-14.52,7.41,32.78,67.11,91.54,7.41,16.56,55.28,27.31,22.14,32.78,6.24,1.89,22.92,23.05,29.67,1.10437,91,5.41,15.88,49.83,0.68,,,6.24,-4.38,21.86,3.9,5.3,1.034093,88
