Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-12-2025,NSE:PCJEWELLER,EQ,8057.39,10.94,60798894,6651.399,4.51,4.41,3.68,2L,-1.17,5.67,6.95,0,-12.98,-18.37,-21.76,-11.24,-8.87,-52,47.49,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,1.8,-1.29,0.51,-6.85,-5.93,-11.52,-15.65,0,0,0,3.97,0,0,0,0,-9.88,-26.77,-41.59,-42.99,-42.99,-9.88,-17.27,-28.88,-36.58,-37.94,-10.61,11.86,11.86,11.86,136.54,11.86,7.29,18.09,14.17,157.51,259.55,-11.81,-23.72,-11.53,-22.34,-52.56,0.907738,20,-9.88,-10.82,12.12,-0.99,,,-11.81,-10.87,10.33,-11.07,-24.7,0.961038,17
10-12-2025,NSE:OMAXAUTO,EQ,204.03,88.79,73131,64.93301,4.96,4.89,4.75,,0.21,-0.52,-0.12,-5.97,-8.06,-42.39,-59.87,-3.42,-3.16,-29.32,-25.75,-1,-1,-1,HV2Y,-1,HV2Y,-1,-1,-1,-1,-1,-0.07,-4.04,-3.95,-16.25,-17.37,0.63,-16.85,0,0,0,25.4,0,0,0,7.14,-8.55,-41.39,-45.14,-45.14,-45.14,-8.55,-39.73,-12.3,-31.48,-43.16,-28.75,3.46,4.23,11.36,11.36,3.46,4.96,78.04,15.18,11.33,25.83,-6.89,-61.83,-3.71,-16.63,-29.88,0.907344,20,-8.55,-34.27,48.59,-31,,,-6.89,-51.04,37.01,-12.96,-10.43,0.978406,35
10-12-2025,NSE:JSWENERGY,EQ,92369.56,451.15,2848571,12851.32807,2.74,2.69,6.21,L,-0.01,-4.22,-8,-13.85,-16.78,-20.31,-12.18,-18.19,-12.84,-47.21,-20.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.43,-3.55,-6.74,-6.61,-12.53,0.6,-12,0,0,9.52,12.7,0,0,9.52,11.9,-14.68,-17.76,-17.76,-34.52,-43.04,-14.68,-3.96,-12.02,-32.68,-35.72,-16.15,0,0,4.55,4.55,0,7.86,10.06,23.57,17.98,37.56,-15.61,-14.14,-18.48,-26.31,-47.77,0.907062,20,-14.56,1.65,1.3,-25.37,,,-15.61,0.84,-3.65,-8.69,-15.54,0.964845,20
10-12-2025,NSE:ORIENTPPR,EQ,510.52,23.36,273676,63.93071,2.7,2.73,2.96,L,0.78,0.98,0.6,-3.42,-6.25,-12.03,-19.35,-27.05,1.71,-84.5,-94.35,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-0.22,-1.57,-1.77,-5.06,-6.5,-5.7,-11.55,0,0,0,2.38,0,0,0,0,-7.19,-18.09,-23.01,-46.19,-61.52,-7.19,-15.52,-10.41,-39.29,-62.17,-29,1.7,1.7,8.3,8.3,1.7,0.65,29.25,37.6,5.22,18.15,-5.08,-21.31,-27.34,-11.76,-85.06,0.906997,20,-7.01,-10.53,15.83,-36.1,,,-5.08,-15.43,-4.76,9.43,-72.8,0.959703,16
10-12-2025,NSE:CEIGALL,EQ,4295.89,228.36,190140,434.2037,3.09,3.04,6.4,M,0.87,-3.64,-4.7,-8.47,-9.13,-14.25,-18.39,-14.21,-14.6,-56.86,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-2.23,-2.13,-4.27,-4.35,-8.26,-3.12,-11.03,0,0,9.52,4.76,0,0,0,0,-7.81,-18.6,-20.33,-38.51,NA,-7.81,-11.17,-5.68,-33.51,-35.26,NA,0.87,0.87,0.87,NA,0.87,1.61,12.54,8.13,6.12,NA,-7.96,-20.35,-14.5,-28.07,-57.42,0.906981,20,-7.79,-3.34,2.88,-32.43,,,-7.96,-11.59,5.23,-13.55,-21.95,0.957991,13
10-12-2025,NSE:HEIDELBERG,EQ,4185.32,170.54,118863,202.70896,1.78,1.77,4.72,L,-1.19,-5.42,-7.78,-8.36,-8.98,-17.72,-25.31,-15.79,-18.38,-31.78,-20.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.54,-2.4,-5.8,-4.94,-10.24,-5.23,-14.7,0,0,1.59,11.9,0,0,1.59,3.17,-10.09,-22.32,-22.5,-24.79,-28.3,-10.09,-15.53,-2.88,-16.85,-15.12,-5.51,0,0,0,0,0,0,15,6.26,6.24,16.87,-7.81,-27.27,-16.08,-31.85,-32.34,0.906919,20,-10.09,-11.6,4.39,-14.99,,,-7.81,-18.09,9.3,-15.45,3.6,0.966549,22
10-12-2025,NSE:RUSHIL,EQ,706.84,23.04,437755,100.85875,3.33,3.27,8.62,M,1.01,0.17,-0.56,-5.43,-7.25,-18.53,-17.06,-34.59,-6.68,-48.87,-38.52,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,0.07,-2.58,-2.45,-7.94,-9.63,-1.78,-11.21,0,0,6.35,4.76,0,0,0,0,-7.58,-30.54,-30.54,-36.37,-47.46,-7.58,-25.5,-13.34,-19.56,-43.95,-21.78,1.99,6.96,10.61,10.61,1.99,14.72,29.48,48.87,0.49,18.17,-6.08,-19.02,-34.88,-20.15,-49.43,0.906821,20,-7.58,4.09,3.33,-15.37,,,-6.08,-12.25,-13.28,7.53,-24.62,0.9668,23
10-12-2025,NSE:WONDERLA,EQ,3427.02,539.8,117913,636.49437,3.49,3.45,7.62,S,-1.57,-3.05,-3.46,-5.92,-0.91,-7.61,-18.67,-20.03,-19.28,-65.7,-84.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.33,-0.82,-3.12,-1.81,-4.85,-10.58,-13.95,0,0,0,0,0,0,0,0,-7.1,-16.47,-20.31,-39.98,-50.02,-7.1,-15.86,-10.19,-28.92,-40.39,-17.18,3.06,3.06,3.06,3.06,3.06,0,12.19,6.72,6.05,13.8,0.26,-20.63,-20.32,-32.75,-66.26,0.906805,20,-0.17,-7.99,-3.15,-23.07,,,0.26,-20.71,0.56,-12.58,-24,0.954259,11
10-12-2025,NSE:SESHAPAPER,EQ,1580.49,232.7,15253,35.49373,2.56,2.53,4.39,L,1.36,-3.24,-5.46,-6.12,-6.38,-10.16,-16.72,-22.13,-25.33,-37.32,-35.84,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-1.75,-2.04,-3.72,-3.61,-7.07,-8.33,-14.21,0,0,0,0,0,0,0,0,-9.37,-13.96,-24.8,-28.2,-36.6,-9.37,-11.87,-12.23,-21.43,-20.54,-12.94,1.36,1.36,1.36,1.36,1.36,0,4.44,9.29,6.4,12.78,-5.21,-18.68,-22.42,-38.8,-37.88,0.906749,20,-6.43,-5.98,-5.3,-17.84,,,-5.21,-12.82,-2.94,-15.83,5.35,0.964268,20
10-12-2025,NSE:KIRLPNU,EQ,7297.11,1034.5,74883,774.66464,3.35,3.34,5.19,2L,-1.27,-1.69,-5.62,-9.39,-4.38,-14.1,-22.42,-32.67,0.5,-67.14,33.39,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1.45,-2.07,-3.45,-4.85,-7.92,-8.14,-14.85,0,0,0,20.63,0,0,0,11.11,-8.58,-18.45,-31.54,-41.11,-41.52,-8.58,-17.72,-16.2,-22.41,-41.81,-2.26,3.5,3.5,5.59,51.13,3.5,2.44,28.24,40.09,57.09,163.88,-3.21,-24.38,-32.96,-12.97,-67.7,0.906706,20,-4.6,-16.24,21.26,9.38,,,-3.21,-20.38,-6.68,11.79,-53.05,0.963892,19
10-12-2025,NSE:JUNIPER,EQ,5540.31,242.52,182354,442.24492,3.26,3.22,6.71,2L,6.32,2.62,-0.07,-0.49,-0.49,-10.28,-21.12,-30.38,-11.43,-58.3,-110.17,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,2.83,-2.42,0.4,-6.84,-6.03,-9.2,-13.95,0,0,0,3.17,0,0,0,0,-2.62,-20.94,-25.7,-35.53,-53.57,-2.62,-20.55,-10.31,-21.04,-48.26,-26.51,7.75,7.75,7.75,7.75,7.75,0,17.43,36.03,16.26,23.28,0.68,-23.08,-30.67,-24.9,-58.86,0.906685,20,-1.19,-13.86,3.23,-21.04,,,0.68,-23.64,-5.94,1.32,-27.13,0.960076,16
10-12-2025,NSE:COFFEEDAY,BE,777.41,32.54,455043,148.07099,4.04,4,5.38,L,2.49,-5.13,-10.11,-12.08,-22.62,-31.22,-43.48,-11.34,-1.84,-11.89,-95.45,-1,-1,-1,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-3.53,-5.22,-8.31,-10.42,-16.96,9.24,-8.51,0,0,4.76,34.13,0,0,0,8.73,-19.56,-30.25,-34.96,-34.96,-53.58,-19.56,-20.25,-6.68,-38.09,-52.72,-48.06,2.49,2.49,52.91,52.91,2.49,11.61,100.13,70.25,55.73,4.03,-21.45,-45.44,-11.63,-15.31,-12.45,0.90667,20,-19.56,10.68,48.32,-33.34,,,-21.45,-20.12,24.1,-4.68,5.05,0.980869,39
10-12-2025,NSE:JKIL,EQ,4676.88,556.65,105332,586.33058,2.83,2.79,4.51,L,-3.38,-0.07,-5.88,-10.15,-10.13,-15.64,-11.61,-34.91,-14.25,-39.81,-16.61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.25,-2.67,-4.79,-5.22,-9.51,-8.36,-16.49,0,0,0,0,0,0,0,0,-10.22,-15.52,-25.32,-29.78,-38.38,-10.22,-11.33,-17.28,-5.52,-29.59,-13.84,1.37,1.37,1.37,1.37,1.37,0.21,1.25,19.22,8.16,32.36,-8.96,-13.57,-35.2,-27.72,-40.37,0.906664,20,-9.54,-11.33,-5.84,-5.52,,,-8.96,-4.44,-19.19,2.1,-7.45,0.96932,25
10-12-2025,NSE:PFC,EQ,124611.84,343.85,5632342,19366.80797,1.8,1.78,4.98,L,0.39,-2.36,-5.39,-8.67,-9.06,-17.01,-14.26,-25.48,-15.09,-48.96,-18.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.33,-2.71,-4.91,-6.14,-10.41,-4.68,-14.41,0,0,0,0,0,0,0,0,-8.65,-16.72,-20.21,-33.51,-39.74,-8.65,-10.46,-10.33,-22.71,-30.64,-10.23,0.41,0.41,0.41,0.41,0.41,0,3.48,18.43,9.47,41.69,-7.89,-16.22,-25.77,-28.56,-49.52,0.906205,20,-8.38,-7.33,-3.17,-22.71,,,-7.89,-7.87,-8.11,-4.94,-14.51,0.962452,18
10-12-2025,NSE:DSSL,EQ,1272.53,867.4,84537,733.27394,3.79,3.86,18.5,L,-0.24,-4.73,-7.93,-12.03,-1.86,-9.36,-11.06,-27,-21.68,-71,-18.83,-1,-1,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,-1,-2.81,-1.81,-4.54,-1.98,-6.39,-9.59,-14.59,0,0,0,0,0,0,0,0,-13.19,-15.93,-23.7,-45.69,-45.69,-13.19,-15.17,-18.99,-31.02,-33.91,-6.92,4.27,4.27,4.27,4.27,0.95,6.21,0.23,14.61,34.56,89.09,-0.69,-13.02,-27.29,-35.15,-71.56,0.906021,20,-5.82,-10.99,-10.57,-27.29,,,-0.69,-12.13,-12.65,-9.02,-25.61,0.954119,11
10-12-2025,NSE:ANUP,EQ,4917.52,2200.7,22716,499.91101,2.61,2.62,4.05,2L,-0.80,0.72,-4.92,-8.92,-9.17,-8.8,-2.02,-25.97,-29.11,-65.17,28.49,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1.53,-1.72,-3.2,-2.58,-5.63,-14.43,-17.53,0,0,0,0,0,0,0,0,-10.17,-13.25,-24.42,-41.19,-41.19,-10.17,-5.29,-36.7,-25.91,-24.06,-1.83,0.75,0.75,0.75,36.75,0.75,8.48,1.37,28.77,86.79,138.95,-8,-3.98,-26.26,-42.58,-65.73,0.905754,20,-8.97,4,-26.86,19.18,,,-8,3.46,-21.78,-15.7,-13.01,0.958649,14
10-12-2025,NSE:BASF,EQ,18941.8,4004.1,13134,525.89849,2.1,2.07,5.63,3L,-0.43,-1.96,-4.87,-10.14,-12.33,-16.55,-15.36,-24.82,-13.92,-41.31,10.03,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-2.05,-2.49,-4.42,-4.81,-8.81,-5.83,-13.84,0,0,0,0,0,0,0,0,-11.46,-14.58,-23.09,-29.75,-53.2,-11.46,-4.04,-13.43,-41.58,-46.68,-33.87,0,0,0,12.66,0,2.33,7.46,20.54,44.23,78.9,-11.16,-17.32,-25.11,-27.39,-41.87,0.905705,20,-10.89,-0.2,0.81,-25.21,,,-11.16,-5.8,-6.5,-4.48,-9.12,0.96569,21
10-12-2025,NSE:JYOTHYLAB,EQ,11442.4,282.65,292699,827.31372,2.14,2.13,6.37,L,-1.15,-3.25,-9.07,-9.04,-10.84,-10.51,-15.12,-22.24,-16.24,-45.92,-58.73,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-3.02,-2.38,-5.27,-3.55,-8.52,-7.88,-15.2,0,0,0,0,0,0,0,0,-9.49,-13.28,-21.05,-33.19,-51.2,-9.49,-9.84,-17.42,-40.35,-43.28,-28.79,0,0,0,0,0,2.07,1.75,9.61,4.24,4.86,-9.67,-17.08,-22.53,-29.71,-46.48,0.905698,20,-8.85,-3.72,-2.81,-37.64,,,-9.67,-6.96,-4.48,-8.3,-10.62,0.962795,19
10-12-2025,NSE:SYMPHONY,EQ,6060.94,881.2,53899,474.95799,1.9,1.88,16.5,2L,-1.03,2.62,1.48,1.49,-2.46,-1.49,-7.02,-34.45,-30.29,-54.43,-7.93,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,0.76,-0.36,0.4,-1.71,-1.29,-18.08,-16.41,0,0,0,0,0,0,0,0,-1.1,-7.65,-25.94,-38.33,-52.15,-1.1,-7.65,-28.62,-35.66,-37.65,-26.1,2.78,2.78,2.78,2.78,2.78,3.11,1.28,11.55,39.55,65.4,-1.29,-8.98,-34.74,-43.76,-54.99,0.905693,19,-1.1,-5.89,-18.82,-24.05,,,-1.29,-7.56,-23.93,-10.12,-3.6,0.960406,17
10-12-2025,NSE:WINDLAS,EQ,1740.98,779.3,44735,348.61986,3.21,3.17,6.08,3L,3.51,-0.84,-2.45,-4.52,-7.98,-17.7,-28.71,-15.55,-13.49,-39.45,29.26,-1,-1,-1,HV2Y,-1,HV2Q,-1,-1,-1,-1,-1,0.19,-3.05,-2.78,-8.28,-10.22,-6.77,-15.9,0,0,0,4.76,0,0,0,0,-7.12,-22.1,-27.22,-31.89,-31.89,-7.12,-21.41,-7.48,-21.31,-22.7,-3.71,3.51,3.51,15.39,54.56,3.51,0,14.88,33.33,75.42,115.53,-6.81,-30.67,-15.84,-26.96,-40.01,0.905586,19,-7.12,-8.47,11.09,-0.65,,,-6.81,-22.29,11.92,-11.43,-7.95,0.963723,19
10-12-2025,NSE:JCHAC,EQ,4760.04,1466.3,21838,320.21059,2.61,2.57,7.71,,3.46,-6.81,-17.03,-19.49,-19.29,-17.87,-18.09,-17.42,-12.64,-32.41,23.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.73,-4.98,-8.3,-5.94,-13.43,-2.2,-15.3,0,0,0,0,0,0,0,0,-16.39,-16.99,-19.2,-25.26,-43.56,-16.39,-0.98,-6.08,-33.73,-36.42,-25.27,5.1,5.1,5.1,31,5.1,1.98,5.08,6.08,73.11,103.49,-18.12,-20.05,-17.71,-26.11,-32.97,0.905573,19,-16.18,0.7,1.9,-22.1,,,-18.12,-2.09,2.27,-9.14,-2.63,0.969545,26
10-12-2025,NSE:SYNCOMF,EQ,1564.16,14.97,1157658,173.3014,2.78,2.79,2.91,L,-1.19,-2.61,-5.14,-7.55,-6.88,-13.29,-14.76,-46.96,-5.08,-48.7,18.17,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-2.04,-2.09,-4.05,-3.71,-7.48,-8.21,-14.5,0,0,0,3.17,0,0,0,1.59,-10.2,-17.2,-32.42,-36.62,-44.08,-10.2,-12.42,-22.44,-17.82,-41.24,-16.85,0.81,0.81,2.53,30.74,0.81,0,13.77,50.68,42.35,101.45,-5.71,-16.72,-47.25,-18.55,-49.26,0.905224,19,-8.5,-12.42,5.46,-0.95,,,-5.71,-10.47,-26.36,15.29,-26.59,0.972532,28
10-12-2025,NSE:SKFINDIA,EQ,10139.73,1809.9,52573,951.51873,2.76,2.72,4.69,L,-0.01,-7.22,-7.78,-9.16,-13.39,-29.3,-29.84,-25.28,-0.08,-35.7,-16.26,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-3.59,-3.42,-6.77,-8.34,-13.95,0.06,-13.89,0,0,0,23.02,0,0,0,13.49,-12.2,-24.42,-24.55,-25.54,-45.31,-12.2,-14.3,-2.04,-13.14,-45.26,-25.78,0.27,0.27,4.03,4.03,0.27,0,35.07,30.32,3.86,23.52,-12.22,-31.8,-25.57,-13.55,-36.26,0.905151,19,-11.78,-4.47,29.85,-10.84,,,-12.22,-17.6,5.21,6.9,-20.67,0.970399,26
10-12-2025,NSE:VIDHIING,EQ,1839.72,333.75,19921,66.48634,4.56,4.47,11.61,,-3.04,0.03,-9.2,-12.01,-3.18,-7.82,-12.16,-26.61,-35.72,-42.1,-37.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.66,-1.46,-4.06,-0.87,-4.89,-14.15,-16.67,0,0,0,0,0,0,0,0,-10.9,-11.82,-22.31,-41.23,-41.23,-10.9,-11.09,-19.86,-25.59,-20.24,-6.93,4.02,4.02,4.02,4.02,0.15,7.32,2.87,5.22,9.71,11.27,-2.01,-14.12,-26.9,-49.19,-42.66,0.905064,19,-2.08,-5.37,-18.57,-6.15,,,-2.01,-11.81,-11.18,-20.4,10.22,0.962419,18
10-12-2025,NSE:TTML,EQ,10531.2,51.49,4463731,2298.37509,3.95,3.9,4.92,L,-4.24,1.48,1.3,-0.84,-4.89,-9.67,-10.68,-38.84,-15.91,-55.37,-58.09,HVQ,HVQ,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,1.16,-1.57,-0.4,-4.44,-4.64,-10.79,-13.93,0,0,0,1.59,0,0,0,0,-5.31,-12.42,-33.04,-39.7,-51.46,-5.31,-8.77,-25.89,-23.7,-43.74,-24.58,12.79,12.79,12.79,12.79,12.79,0.06,5.69,32.59,6.57,20.03,-3.72,-12.64,-39.13,-29.38,-55.93,0.904993,19,-5.31,-6.17,-4.81,-23.7,,,-3.72,-8.62,-23.74,3.31,-19.13,0.96365,19
10-12-2025,NSE:PITTIENG,EQ,3388.82,816.25,35427,289.17289,3.12,3.06,4.43,L,2.68,-0.43,-10.01,-8.55,-7.77,-19.23,-11.23,-24.92,-12.56,-75.8,0.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.84,-3.45,-4.15,-6.92,-10.36,-4.68,-14.37,0,0,1.59,0.79,0,0,0,0,-9.39,-19.6,-21.12,-44.07,-44.07,-9.39,-13.35,-16.42,-30.14,-37.05,-1.48,4.25,4.25,4.25,4.25,4.25,0,2.27,16.72,30.56,103.92,-6.6,-13.19,-25.21,-26.03,-76.36,0.904916,19,-9.39,-4.14,-4.13,-22.19,,,-6.6,-6.31,-10.61,-3.31,-41.27,0.955677,12
10-12-2025,NSE:MOTISONS,EQ,1653.89,15.88,2647082,420.35662,5.29,5.05,5.11,2M,-1.73,-3.15,-5.04,-0.76,-2.52,-11.02,-19.65,-21.41,-13.16,-75.57,-6.8,-1,HVQ,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-2.88,-1.09,-3.93,-2.46,-6.23,-9.39,-14.28,0,0,0,11.9,0,0,0,2.38,-7.24,-18.81,-32.08,-47.24,-50.76,-7.24,-20.66,-18.73,-40.22,-44.28,-13.55,0,0,0,12.08,0,0.68,18.82,20.58,36.81,112.26,-1.35,-21.61,-21.7,-26.63,-76.13,0.904624,19,-3.47,-14.09,2.65,-2.92,,,-1.35,-19.81,0.23,-6.42,-40.23,0.953033,10
10-12-2025,NSE:GREENPANEL,EQ,3283.35,230.68,455930,1051.73932,3.26,3.26,6.11,L,1.09,-6.14,-11.95,-14.44,-17.46,-32.24,-17.31,-18.32,-6.51,-52.61,-39.78,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-4.08,-4.65,-8.34,-9.89,-16.59,3.08,-13.93,0,0,0,14.29,0,0,0,11.9,-15.19,-28.39,-29.52,-43.8,-44.84,-15.19,-15.89,-17.32,-34.73,-41.25,-15.82,1.09,1.09,5.89,5.89,1.09,2.48,24.21,25.29,3.67,22.99,-16.29,-19.27,-18.61,-19.98,-53.17,0.904339,19,-14.56,0.41,6.18,-31.69,,,-16.29,-2.97,0.83,-3.23,-28.36,0.96338,19
10-12-2025,NSE:PREMIERENE,EQ,45707.13,864.3,1084876,9376.58327,2.78,2.73,10.17,S,-0.60,-12.36,-13.55,-15.02,-18.6,-19.07,-15.53,-25.47,-4.29,-47.33,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5.93,-4.13,-9.66,-6.16,-14.9,0.8,-14.22,0,0,0,0,0,0,0,0,-18.74,-21.43,-22.54,-37.07,NA,-18.74,-6.81,-11.31,-21.05,-34.38,NA,0,0,2.51,NA,0,4.08,18.43,28.61,7.32,NA,-17.43,-17.49,-25.76,-17.76,-47.89,0.90425,19,-18.74,4.08,8.16,7.92,,,-17.43,-0.51,-6.9,3.67,-26.36,0.968125,24
10-12-2025,NSE:WABAG,EQ,8783.27,1262.5,166697,2104.54963,2.44,2.42,4.73,L,-3.80,-11.3,-11.64,-11.18,-11.75,-13.59,-20.68,-25.32,-7.41,-46.43,37.61,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-5.98,-1.89,-7.72,-2.12,-9.64,-4.15,-13.24,0,0,0,5.56,0,0,0,0.79,-10.89,-19.43,-23.02,-33.76,-33.76,-10.89,-12.82,-7.59,-16.98,-28.85,-1.2,0,0,4.03,60.18,0,4,19.67,30.37,98.6,170.75,-10.58,-22.64,-25.61,-20.88,-46.99,0.904059,19,-9.34,-7.1,12.84,22.85,,,-10.58,-11.1,-2.15,1.08,-21.41,0.964468,20
10-12-2025,NSE:5PAISA,EQ,992.88,303.15,446452,1353.41924,5.11,5.24,4.65,S,-0.44,-5.13,-13.43,-10.06,4.27,-13.89,-22.78,-40.31,-11.84,-66.91,-78.1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-3.93,-1.32,-5.19,-0.82,-5.96,-13.04,-16.8,0,0,0,0.79,0,0,0,0,-14.99,-18.06,-28.42,-40.44,-48.82,-14.99,-22.77,-12.5,-27.67,-42.76,-14.57,4.86,4.86,4.86,4.86,4.86,0,17.86,34.69,3.5,9.09,5.44,-24.74,-40.6,-25.31,-67.47,0.904037,19,4.52,-21.42,5.56,-19.3,,,5.44,-31.36,-12.58,7.08,-34.32,0.960149,16
10-12-2025,NSE:FAIRCHEMOR,EQ,821.88,684.05,38569,263.83124,4.12,4.33,13.41,,0.60,0.74,5.55,-1.56,-1.95,-11.13,-15.63,-40.26,-38.21,-22.08,-85.4,-1,HV2Q,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,0.85,-0.76,0.09,-5.4,-5.03,-17.17,-18.95,0,0,0,0,0,0,0,0,-1.87,-15.64,-31.83,-46.59,-54.79,-1.87,-18.63,-22.6,-25.26,-37.52,-44.81,8.06,8.06,8.06,8.06,8.06,0,2.26,24.05,20.93,6.82,-0.78,-17.59,-40.55,-51.68,-22.64,0.903962,19,1.06,-18.51,-18.33,-24.71,,,-0.78,-16.51,-19.6,-11.75,26.59,0.974114,30
10-12-2025,NSE:UNIVASTU,EQ,251.55,64.7,85053,55.02929,5.48,5.48,7.65,S,-0.95,-5.83,-1.38,-4.74,-1.84,-34.01,-31.12,-32.42,-19.88,-23.65,26.35,-1,-1,-1,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-2.9,-1.74,-4.56,-6.43,-10.33,-11.11,-19.3,0,0,0,2.38,0,0,0,0,-7.97,-26.31,-36.52,-41.24,-41.24,-7.97,-28.78,-16.76,-22.19,-29.56,-10.32,0.06,0.06,0.06,39.74,0.06,0.97,20.62,43.13,67.52,72.79,-0.67,-33.08,-32.71,-33.35,-24.21,0.903919,19,-4.92,-21.71,6.27,40.27,,,-0.67,-31.85,0.71,-3.74,11.78,0.971302,27
10-12-2025,NSE:CENTENKA,EQ,994.2,422.5,12132,51.2577,2.84,2.78,4.77,L,-0.39,-6.3,-8.84,-6.39,-6.67,-13.86,-20.01,-13.67,-22.33,-57.11,-3.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.67,-2.07,-5.63,-3.06,-8.43,-6.61,-14.11,0,0,0,0,0,0,0,0,-10.14,-18.05,-20.22,-42.54,-48.56,-10.14,-12.58,-8.52,-36.67,-37.08,-19.19,1.43,1.43,1.43,1.43,1.43,0,20.34,13.98,28.67,65.25,-5.5,-21.97,-13.96,-35.8,-57.67,0.903701,19,-6.74,-9,-4,-33.61,,,-5.5,-15.6,6.99,-20.83,-13.51,0.955907,12
10-12-2025,NSE:PREMIERPOL,EQ,409.02,42.7,114091,48.71686,8.14,7.86,4.25,,0.19,-6.32,-6.35,10.35,5.39,-5.2,-12.97,-26.56,-64.22,-43.16,5.76,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.16,0.07,-2.1,0.27,-1.83,-19.93,-18.15,0,0,0,0,0,0,0,0,-12.82,-13.07,-21.85,-49.86,-49.86,-12.82,-20.24,-28.33,-36.54,-17.66,-14.27,11.55,11.55,11.55,17.47,11.55,2.1,5.65,23.54,98.19,72.78,6.56,-14.93,-26.85,-77.69,-43.72,0.903696,19,7.1,-20.24,-28.33,21.61,,,6.56,-22.51,-10.32,-42.97,27.74,0.963874,19
10-12-2025,NSE:MKPL,EQ,243.24,5.88,190211,11.18441,4.18,4.08,5.74,2L,-1.51,-4.59,-5.95,-10.2,-13.1,-17.86,-13.1,-20.07,-17.35,-53.06,-83.67,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-3.62,-2.6,-6.07,-5.36,-10.85,-4,-14.28,0,0,0,0.79,0,0,0,0,-13.4,-22.73,-34.74,-34.74,-58.88,-13.4,-12.61,-26.19,-37.19,-51.75,-37.06,0,0,5.38,5.38,0,3.26,19.18,26.52,4.39,21.46,-11.93,-15.06,-20.36,-30.82,-53.62,0.903618,19,-13.4,-0.75,-5.41,-31.12,,,-11.93,-3.1,-4.47,-10.94,-15.51,0.960489,17
