Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),RPS,CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
17-10-2025,NSE:CCL,EQ,11851.27,169327,2.71,2.68,2,835.25,-0.98,0.67,-2.71,-7.54,-8.45,-6.39,26.54,23.36,20.61,20.65,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.14,-10.5,-10.5,-10.5,-10.5,-9.14,-2.93,-1,-26.26,-23.06,-20.3,0.72,41.21,51.64,51.64,0.72,15.21,61.33,11.39,15.57,19.73,-9.1,-7.15,18.42,14.39,21.16,1.042056,80,,,,,,,-9.1,1.79,23.53,-5.25,6.87,1.023956,81
17-10-2025,NSE:ZYDUSWELL,EQ,16636.62,549287,4.17,4.12,1,460.9,-1.98,1.06,-0.77,-2.89,-11.88,8.78,23.51,18.95,16.09,28.97,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-11.52,-12.09,-12.09,-12.09,-12.09,-11.52,-1.64,0,-26.49,-22.1,-19.36,19.42,36.24,50.09,56.36,2.89,33.6,36.91,14.8,26.73,31.2,-12.53,8.02,15.39,9.98,16.64,1.042041,80,,,,,,,-12.53,18.36,8.73,-6.88,6.93,1.02269,81
17-10-2025,NSE:BAJAJINDEF,EQ,1308.8,39618,6.17,6.16,0,407.8,-0.31,-4.28,10.5,7.61,6,-9.83,42.09,NA,NA,NA,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-4.1,-11.07,-26.21,NA,NA,-4.1,-30.63,-18.95,NA,NA,NA,19.59,95.52,NA,NA,14.53,12.42,114.75,NA,NA,NA,5.35,-10.59,33.97,0,0,1.041923,80,,,,,,,5.35,-16.95,39.86,99.08,10.46,1.066622,95
17-10-2025,NSE:LANDMARK,EQ,2578.7,233912,4.03,4.25,1,628.25,-2.60,7.89,0.21,4.04,-2.83,13.94,31.5,5.88,-3.06,-32.1,HV2Y,HV2Y,-1,HV2Q,-1,-1,6.59,-1,-1,-1,-1,-4.58,-4.58,-4.58,-9.02,-23.26,-4.58,-1.26,-11,-37.68,-30.96,-24.4,31.69,56.63,67.11,67.11,8.57,35.43,43.81,14.47,7.79,18.03,-3.48,13.18,23.38,-3.09,-2.51,1.041833,80,,,,,,,-3.48,16.2,12.98,-38.32,0.96,1.011328,73
17-10-2025,NSE:MODEFENCE,EQ,827.08,2395873,2.67,2.65,2,89.18,0.21,0.27,-0.25,-0.08,-2.7,-2.86,18.83,25.31,18.02,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.45,-2.63,-10.65,-10.65,NA,-2.45,-8.24,-8.1,-6.92,-14.35,NA,9.65,22.05,58.77,NA,3.42,12.62,63.31,28.88,2.95,NA,-3.35,-3.62,10.71,16.34,18.57,1.041217,80,,,,,,,-3.35,-0.26,13.66,7.06,0.7,1.019107,79
17-10-2025,NSE:POLYCAB,EQ,113710.32,237360,2.19,2.17,0,7439.5,-1.83,-3.9,0.63,0.43,1.08,7.44,28.85,12.97,-0.59,41.94,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,9,-1,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-0.49,-0.89,-29.81,-14.14,0,11.07,37.45,58.98,72.72,2.22,26.4,47.15,13.11,51.85,75.5,0.43,6.68,20.73,4,-0.04,1.041054,80,,,,,,,0.43,6.32,15.71,-23.25,-5.12,1.008512,70
17-10-2025,NSE:PSUBANK,EQ,1779.32,49689,2.13,2.13,1,761.52,-0.96,-1.19,0.45,2.83,3.86,5.11,14.78,19.38,13.33,NA,-1,-1,-1,-1,-1,HV2Y,-1,-1,7,-1,-1,-1.38,-1.38,-1.38,-1.38,NA,-1.38,0,-0.52,-12.64,-23.17,NA,12.45,24.27,35.43,NA,4.68,8.23,28.51,15.42,3.96,NA,3.21,4.35,6.66,10.41,13.88,1.041047,80,,,,,,,3.21,1.19,2.77,4.49,2.95,1.014644,75
17-10-2025,NSE:PTCIL,EQ,22176.51,22573,3.79,3.74,3,16760,0.48,3.06,0.67,7.6,7.73,13.44,13.99,-3.23,19.4,46.86,-1,-1,-1,EEP,HVQ,EEP,-1,-1,9,-1,-1,-0.39,-0.39,-0.39,-3.63,-3.63,-0.39,-0.67,-15.72,-17.11,-0.52,-9.93,25.38,36.91,65.24,134,12.17,15.7,43.04,42.13,146.81,92.71,7.08,12.68,5.87,-12.2,19.95,1.040969,80,,,,,,,7.08,6.08,-6.79,-20.93,32.38,1.02401,81
17-10-2025,NSE:SUPREMEPWR,SM,564.8,62840,5.13,5.21,3,210.05,-2.33,-0.95,1,-3.4,-1.24,-4.31,47.66,-4.12,-15.69,17.97,-1,-1,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-8.17,-8.17,-9.48,-18.66,-46.61,-8.17,-8.36,-5.58,-68.85,-44.41,-38.24,11.76,87.38,106.64,106.64,4.82,13.14,115.54,8.17,105.45,128.28,-1.89,-5.07,39.54,-13.09,-15.14,1.040898,80,,,,,,,-1.89,-3.14,42.4,-99.83,-0.65,1.028914,84
17-10-2025,NSE:SANGHVIMOV,EQ,3272.57,961627,4.17,4.11,1,357.6,-2.07,-8.11,-8.15,-6.14,-8.04,23.88,15.85,19.78,-14.02,-44.85,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,13,-1,-12.15,-12.15,-12.15,-23.44,-50.38,-12.15,-0.04,-22.24,-48.77,-60.2,-43.42,39.8,39.8,70.04,70.04,0,51.04,29.43,43.09,2.89,12.65,-8.69,23.12,7.73,10.81,-13.47,1.040326,80,,,,,,,-8.69,29.44,-17.97,3.75,-31.69,1.015112,76
17-10-2025,NSE:KAJARIACER,EQ,19176.38,284545,3.02,2.98,3,1243.6,-0.62,0.13,3.01,4,0.87,1.18,34.68,16.96,-12.96,-2.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.43,-5,-5,-11.56,-19.67,-1.43,-5.83,0,-47.52,-33.29,-9.25,6.96,55.52,59.55,59.55,6.93,20.79,57.66,4.22,1.21,22.62,0.22,0.42,26.56,7.99,-12.41,1.039886,80,,,,,,,0.22,0.21,26.48,-28.04,-25.58,1.006131,68
17-10-2025,NSE:IOLCP,EQ,3501.78,5159879,3.98,3.92,3,97.53,-0.53,-4.52,-8.34,-13.51,-18.98,5.2,31.58,19.02,12.11,13.91,-1,-1,EEP,EEP,HVQ,EEP,-1,-1,-1,-1,-1,-18.68,-18.68,-18.68,-18.68,-18.68,-18.68,-2.92,-5.16,-35.37,-23.51,-16.98,8.16,56.8,64.33,64.33,1.48,39.76,55.79,12.43,16.56,26.51,-19.63,4.44,23.46,10.05,12.66,1.039765,80,,,,,,,-19.63,20.21,20.41,-19.28,1.93,1.024485,82
17-10-2025,NSE:KRN,EQ,5507.07,466237,2.73,2.74,6,833.9,-0.33,-1.37,0.63,-2.62,-4.87,-2.77,-0.22,11.82,42.62,NA,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-1,-5.64,-12.71,-12.71,-14.05,NA,-5.64,-8.46,-11.67,-13.87,-13.25,NA,2.6,18.63,96.05,NA,0.8,8.18,21.91,97.83,74.06,NA,-5.52,-3.53,-8.34,2.85,43.17,1.03965,80,,,,,,,-5.52,1.89,-4.93,11.09,45.38,1.049404,91
17-10-2025,NSE:LEMONTREE,EQ,13667.84,4703468,2.6,2.62,3,166.12,1.56,1.02,-4.29,-2.05,-4.64,6.69,14.31,15.46,23.58,16.75,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-4.11,-6.64,-6.64,-6.64,-6.64,-4.11,-2.3,-1.97,-10.49,-11.69,-19.27,16.9,28.03,44.97,45.68,2.78,30.28,27.35,24.83,23.15,11.33,-5.29,5.93,6.19,6.49,24.13,1.038786,80,,,,,,,-5.29,10.72,0.75,0.42,20.06,1.024853,82
17-10-2025,NSE:M&MFIN,EQ,40135.42,1906123,2.72,2.7,0,300.1,2.32,6,8.11,6.83,6.03,12.81,10.68,13.5,8.17,5.38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-9.42,0,0,-9.89,-19.09,-21.64,-16.81,20.5,26.28,26.28,26.28,9.95,13.23,10.1,9.02,6.49,13.05,5.38,12.05,2.56,4.53,8.72,1.038777,79,,,,,,,5.38,7.11,-9.87,2.24,4.29,1.01245,74
17-10-2025,NSE:GROWWDEFNC,EQ,241.83,312404,2.41,2.39,2,80.9,0.31,-0.17,-0.32,-0.23,-2.71,-3.49,18.55,24.81,16.92,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-2.82,-2.82,-11.09,-11.09,NA,-2.82,-8.68,-7.99,-6.31,-13.51,NA,9.19,21.6,57.45,NA,3.07,12.15,62.94,28.24,2.56,NA,-3.36,-4.25,10.43,15.84,17.47,1.038181,79,,,,,,,-3.36,-0.87,13.88,6.76,-0.03,1.017888,78
17-10-2025,NSE:REDINGTON,EQ,23163.98,8506507,4.46,4.43,3,268.9,-1.03,-7.88,-4.07,0.03,-8.66,-14.75,16.87,24.96,32.08,28.58,-1,-1,HV2Y,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-10.29,-13.79,-18.44,-18.44,-18.44,-10.29,-11.38,-6.41,-11.12,-9.76,-18.32,15.16,20.15,67.56,67.56,1.54,25.13,53.32,39.3,25.74,5.57,-9.31,-15.51,8.75,15.99,32.63,1.037868,79,,,,,,,-9.31,-5.71,20.13,8.82,19.95,1.032241,85
17-10-2025,NSE:ADANIPORTS,EQ,308683.86,2333594,1.93,1.98,1,1479.4,-0.01,4.73,4.08,4.88,4.95,1.82,14.87,24.49,4.67,15.83,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-0.01,-0.01,-0.01,-0.01,-6.96,-0.01,-3.47,-1.45,-20.8,-29.75,-11.31,13.77,24.01,40.49,40.49,6.95,8.14,37.93,19.6,4.73,23.03,4.3,1.06,6.75,15.52,5.22,1.037783,79,,,,,,,4.3,-3.41,5.87,10.38,-15.79,1.009794,71
17-10-2025,NSE:VSSL,EQ,2651.91,91655,4.15,4.08,1,277.95,-0.25,-5.13,-5.7,3.44,2.54,6.49,25.21,17.56,-5.5,20.85,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-6.07,-6.07,-6.07,-6.07,-16.91,-6.07,-2.43,-9.62,-33.85,-31.5,-12.33,12.01,36.75,50.19,50.19,3.56,11.07,40.43,12.33,20.34,54.02,1.89,5.73,17.09,8.59,-4.95,1.037767,79,,,,,,,1.89,3.95,12.59,-11.14,-17.52,1.004234,66
17-10-2025,NSE:BANKINDIA,EQ,54768.59,6557494,2.41,2.39,2,123.11,-1.84,-2.97,-1.97,2.72,2.82,5.69,4.88,23.14,14.95,-15.06,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-2.96,-2.96,-4.79,-4.79,-20.91,-2.96,-1.2,-10.22,-7.24,-39.21,-32.73,12.65,14.14,36.26,36.26,5.83,9.47,23.56,29.61,4.73,0,2.17,4.93,-3.24,14.17,15.5,1.03682,79,,,,,,,2.17,2.85,-8.28,18.28,-0.2,1.018537,78
17-10-2025,NSE:C2C,ST,1286.36,44520,5.13,5.53,0,637.6,-0.05,0.55,-2.04,-18.48,-20.98,4.12,51.54,-32.75,NA,NA,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-20.3,-26.82,-26.82,NA,NA,-20.3,-11.47,-24.37,-67.05,NA,NA,8.58,102.32,NA,NA,8.58,31.27,132.17,17.36,NA,NA,-21.63,3.36,43.42,-41.72,0,1.036799,79,,,,,,,-21.63,20.64,42.03,-174.84,110.46,1.03935,88
17-10-2025,NSE:HINDPETRO,EQ,87964.18,4183745,2.72,2.69,2,448.6,-0.74,-0.87,0.51,5.6,9.57,1.92,13.58,16.8,9.53,21.96,-1,-1,-1,EEP,-1,-1,-1,-1,5,-1,-1,-2.05,-2.05,-2.05,-2.05,-2.05,-2.05,-10.39,-2.81,-13.56,-16.78,-9.51,19.34,19.34,52.71,52.71,9.79,7.91,49.79,31.98,30.02,41.38,8.92,1.16,5.46,7.83,10.08,1.036621,79,,,,,,,8.92,-8.58,4.47,2.81,1.73,1.010942,73
17-10-2025,NSE:WCIL,EQ,1468.16,712140,4.61,4.48,2,125.58,2.02,2.17,-3.62,-9.99,-14.29,9.23,38.2,15.58,-20.2,NA,-1,-1,-1,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-13.32,-13.32,-13.32,-17.26,NA,-13.32,0,-6.6,-53.36,-36.29,NA,19.91,68.13,76.65,NA,4.54,37.04,60.35,9.17,0.52,NA,-14.94,8.47,30.08,6.61,-19.65,1.036345,79,,,,,,,-14.94,20.47,24.5,-37.53,-31.92,1.010302,72
17-10-2025,NSE:NORTHARC,EQ,4464.95,992679,3.74,3.68,3,267.75,-1.03,-0.95,-6.7,-1.48,1.67,0.22,25.57,21.48,-2.37,NA,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-7.24,-7.24,-7.24,-7.24,NA,-7.24,-2.41,0,-38.38,-34.99,NA,20.61,31.91,61.07,NA,2.07,26.35,60.71,19.88,2.97,NA,1.02,-0.54,17.45,12.51,-1.82,1.0363,79,,,,,,,1.02,-1.58,17.99,-6.42,-19.91,1.006383,68
17-10-2025,NSE:FINIETF,EQ,210.01,329507,1.74,1.72,4,31.62,-0.32,2.56,4.11,4.46,3.42,3.51,12.14,20.59,12.59,27.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-2.8,-2.93,-3,-12.33,-3.49,9.68,16.72,29.86,44.71,6.36,5.93,25.3,14.09,14.92,26.5,2.77,2.75,4.02,11.62,13.14,1.03619,79,,,,,,,2.77,-0.01,1.53,8.69,0.38,1.013875,75
17-10-2025,NSE:PENIND,EQ,3385.8,927276,3.36,3.31,6,231.9,-0.69,-4.23,-5.24,-3.72,-6.8,-6.75,19.84,23.75,21.92,31.65,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-7.35,-11.83,-11.83,-11.83,-11.83,-7.35,-5.83,-0.04,-16.52,-20.59,-8.55,9,34.42,60.97,111.2,0.29,16.42,71.84,29.03,61.05,64.91,-7.45,-7.51,11.72,14.78,22.47,1.035751,79,,,,,,,-7.45,-0.06,17.49,3.95,8.06,1.022134,80
17-10-2025,NSE:MSUMI,EQ,32150.3,8910568,2.93,2.9,1,45.89,-0.80,3.12,0.33,-1.79,-5.91,6.34,23.32,19.62,5.59,-4.23,-1,-1,HV2Q,-1,-1,EEP,-1,-1,-1,-1,-1,-5.34,-8.38,-8.38,-8.38,-12.59,-5.34,-2.97,-0.51,-30.32,-29.74,-17.47,23.69,27.26,46.46,46.46,4.18,31,37.17,12.3,0.24,6.63,-6.56,5.58,15.2,10.65,6.14,1.035557,79,,,,,,,-6.56,11.45,10.71,-5.75,-7,1.011871,74
17-10-2025,NSE:NUVOCO,EQ,15989.88,334895,3.15,3.12,0,410.95,-0.47,-5.33,-3.26,-7.62,-8.46,7.13,21.15,16.92,14.32,13.58,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-8.8,-12.68,-12.68,-12.68,-12.68,-8.8,-5.29,0,-12.48,-8.46,-5.59,6,28.72,42.32,42.32,1.54,31.24,32.17,12.23,15.98,19.62,-9.11,6.37,13.03,7.95,14.87,1.035334,79,,,,,,,-9.11,14.26,7.67,-6.27,7.33,1.018346,78
17-10-2025,NSE:SANDHAR,EQ,2779.61,174591,4.37,4.33,3,527.1,-0.05,1.76,13.62,12.02,11.15,0.81,24.97,13.27,-7.99,16.27,-1,-1,-1,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-0.74,-0.74,-4.8,-11.33,-22.61,-0.74,-15.41,-5.56,-41.93,-32.88,-16.43,29.03,44.95,54.26,54.26,18.49,14.65,53.01,15.74,3.58,28.97,10.5,0.05,16.85,4.3,-7.44,1.03531,79,,,,,,,10.5,-11.75,16.94,-16.51,-14.05,1.002574,63
17-10-2025,NSE:OBSCP,SM,816.83,45696,3.68,3.77,4,291.9,0.69,-0.38,-2.21,-7.64,-15.45,-5.52,41.42,14.59,NA,NA,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-13.92,-16.6,-16.6,NA,NA,-13.92,-3.71,0,-35.42,NA,NA,4.47,94.47,NA,NA,2.39,23.49,110.45,41.03,NA,NA,-16.1,-6.28,33.3,5.62,0,1.035213,79,,,,,,,-16.1,8.5,37.06,-46.71,110.46,1.035918,86
17-10-2025,NSE:CREDITACC,EQ,21803.4,258933,3.25,3.24,0,1288.9,-7.43,-7.08,-9.47,-9.9,-5.53,0.02,13.06,25.59,18.16,-20.29,-1,-1,-1,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-9.01,-9.01,-9.01,-9.01,-20.99,-9.01,-3.06,-2.66,-15.6,-41.21,-35.34,6.54,18.41,58.36,58.36,0,22.18,50.98,37.68,17.83,0,-6.18,-0.74,4.94,16.62,18.71,1.035012,79,,,,,,,-6.18,5.15,5.62,13.5,0.47,1.01972,79
17-10-2025,NSE:TAURIAN,ST,226.7,145670,5.37,7.12,0,330,1.82,-13.86,-11.97,6.03,29.85,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-19.27,NA,NA,NA,NA,-19.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77,NA,NA,NA,NA,NA,29.2,0,0,0,0,1.034851,79,,,,,,,29.2,99.89,-7.42,-0.92,10.46,1.051416,91
17-10-2025,NSE:BOSCHLTD,EQ,117384.69,28262,1.71,1.69,0,38755,0.64,0.34,0.32,0.59,-2.63,0.28,29.03,18.41,-0.1,34.72,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-2.83,-6.6,-6.6,-6.6,-6.6,-2.83,-4.15,0,-29.1,-18.49,0,2.65,39.41,48.02,53.56,1.96,26.27,47.6,5.05,38.82,70.31,-3.28,-0.48,20.91,9.44,0.45,1.034275,79,,,,,,,-3.28,2.73,21.41,-15.89,-12.23,1.008931,71
17-10-2025,NSE:SUVEN,EQ,5136.37,160265,4.44,4.45,3,191.51,-4.34,-9.35,-8.94,-14.7,-18.67,-51.53,34.04,32.07,27.17,40.94,-1,-1,-1,HV2Y,HV2Q,HV2Y,-1,-1,-1,-1,-1,-17.56,-34.19,-35.43,-35.43,-35.43,-17.56,-23.38,-2.16,-23.28,-20.99,-15.29,0,56.09,83.86,119.37,0,9.14,178.6,21.27,49.01,59.77,-19.32,-52.29,25.92,23.1,27.72,1.033956,79,,,,,,,-19.32,-27.8,49.05,-3.9,3.24,1.057375,92
17-10-2025,NSE:ARMANFIN,EQ,1525.39,28151,4.05,4.06,3,1632.1,-1.49,0.1,7.56,8.25,11.35,-0.66,9.06,21.29,5.76,-39.35,-1,-1,-1,HV2Y,HVQ,HV2Y,-1,-1,-1,-1,-1,-1.63,-4.82,-9.67,-9.67,-34.21,-1.63,-19.92,-9.08,-27.91,-48.21,-38,20.82,20.82,45.62,45.62,14.49,7.11,46.57,32.43,8.64,0,10.7,-1.42,0.94,12.32,6.31,1.033834,78,,,,,,,10.7,-13.65,2.23,12.53,-9.27,1.00998,71
17-10-2025,NSE:BHARTIARTL,EQ,1117555.62,6506761,1.57,1.59,3,2012,2.27,3.58,5.73,3.8,3.51,4.08,6.11,20.47,15.73,43.23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1.08,-1.08,-1.08,0,-4.55,-5.11,0,-9.66,-4.26,8.74,11.23,31.92,81.25,7.73,4.92,22.91,31.55,44.15,52.75,2.86,3.32,-2.01,11.5,16.28,1.033767,78,,,,,,,2.86,0.48,-5.31,14.38,4.49,1.017048,77
17-10-2025,NSE:PGHL,EQ,10591.24,12006,2.41,2.38,3,6244,-0.64,0.72,-0.44,-1.99,-1.8,5.93,16.43,14.3,16.3,11.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.95,-5.13,-5.13,-5.13,-5.13,-1.95,-3.42,-1.29,-9.58,-7.27,-6.01,7.46,24.38,25.2,33.92,2.82,11.96,17.42,4.63,14.77,12.09,-2.45,5.17,8.31,5.33,16.85,1.033761,78,,,,,,,-2.45,7.48,3.75,-3.47,12.8,1.016963,77
17-10-2025,NSE:IFBIND,EQ,6543.38,97106,5.02,4.93,1,1737.1,0.03,-0.61,0.55,-1.46,9.38,13.79,21.75,0.16,-7.75,21.07,-1,-1,HV2Y,HV2Q,EEP,EEP,-1,-1,-1,4,-1,-5.59,-5.59,-5.59,-25.44,-25.44,-5.59,-0.62,-16.5,-41.66,-25.56,-12,35.64,39.4,62.26,63.03,8.7,22.92,39.89,26.96,62.76,75.66,8.73,13.03,13.63,-8.81,-7.2,1.03369,78,,,,,,,8.73,4.76,1.82,-28.51,2.53,1.002121,63
17-10-2025,NSE:DYNAMATECH,EQ,4916.33,21381,4.25,4.22,1,7894,-1.13,1.23,11.07,12.57,11.05,7.71,20.05,3.53,0.66,6.99,HV2Y,HV2Y,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1.13,-1.13,-1.13,-9.64,-11.68,-1.13,-3.8,-4.59,-27.76,-14.8,-12.26,23.04,25.23,37.55,37.55,16.84,9.44,26.94,9.98,21.41,25.03,10.4,6.95,11.93,-5.44,1.21,1.033321,78,,,,,,,10.4,-3.86,5.94,-21.57,7.48,1.00567,67
17-10-2025,NSE:SBICARD,EQ,83212.56,898284,2.26,2.28,1,927,-0.84,0.57,3.77,4.31,3.64,1.96,2.23,20.74,20.44,22.17,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-0.84,-0.84,-8.85,-8.85,-8.85,-0.84,-9.89,-10.64,0,-8.76,-8.4,17.8,17.8,39.64,39.64,7.38,13.52,23.61,36.53,10.67,8.88,2.99,1.2,-5.89,11.77,20.99,1.033077,78,,,,,,,2.99,-1.85,-7.15,18.02,10.07,1.021255,80
17-10-2025,NSE:HINDZINC,EQ,191575.96,4776061,3.08,3.15,1,500.25,-1.27,0.39,1.75,6.7,8.16,12.62,12.1,12.83,-3.99,37.16,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-2.52,-2.52,-6.33,-10.73,-35.23,-2.52,-0.76,-18.15,-33.62,-43.54,-32.64,20.43,22.51,29.11,72.86,11.39,10.6,12.81,13.49,50.67,79.75,7.51,11.86,3.98,3.86,-3.44,1.032915,78,,,,,,,7.51,4.75,-8.01,-0.09,-8.84,1.003885,66
17-10-2025,NSE:ELDEHSG,EQ,787.57,3561,3.61,3.54,0,873.75,-1.08,8.4,8.34,8.43,9.57,11.2,14.42,7.97,-0.18,1.41,-1,-1,HVQ,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-1.08,-1.08,-1.08,-7.17,-22.93,-1.08,-2.31,-11.9,-26.68,-29.07,-22.79,24.66,24.66,25.03,25.03,12.13,12.73,11.02,7,10.58,20.38,8.92,10.44,6.3,-1,0.37,1.032894,78,,,,,,,8.92,1.69,-3.8,-8.46,1.6,1.00489,67
17-10-2025,NSE:INDIACEM,EQ,12380.39,945951,2.48,2.47,3,391.9,-0.53,0.23,1.31,2.18,-3.69,10.5,26.41,3.66,7.49,39.44,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,7,-1.87,-3.56,-3.56,-3.56,-3.56,-1.87,0,-7.51,-24.2,-0.76,-3.07,14.11,36.17,58.89,112.18,2.67,32.73,42.21,16.93,104.41,96.29,-4.34,9.74,18.29,-5.31,8.04,1.032722,78,,,,,,,-4.34,13.57,10.36,-31.83,14.43,1.01502,76
17-10-2025,NSE:MANINDS,EQ,3319.17,761900,4.95,5.1,1,397.85,-2.12,3.95,5.66,-6.71,-7,-5.11,26.76,20.47,12.44,-3.46,-1,-1,HVQ,EEP,EEP,EEP,-1,-1,-1,-1,-1,-12.12,-13.37,-13.37,-13.37,-19.42,-12.12,-7.31,-4.85,-39.61,-35.92,-29.45,9.3,51.91,89.43,89.43,9.3,16.79,99.12,38.75,9.31,7.8,-7.65,-5.87,18.64,11.5,12.99,1.032592,78,,,,,,,-7.65,1.65,22.9,-9.5,0.36,1.016635,77
17-10-2025,NSE:VARROC,EQ,9671.38,254648,3.51,3.45,3,614.55,-0.27,1.37,-0.79,-2.97,-4.54,7.19,28.96,6.27,6.28,9.73,-1,-1,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-4.88,-4.88,-4.88,-4.88,-11.56,-4.88,0,-3.73,-34.35,-17.11,-17.12,20.38,43.05,53.29,53.29,4.09,25.85,42.27,8.9,28.87,28.86,-5.19,6.43,20.84,-2.7,6.83,1.032512,78,,,,,,,-5.19,11.11,16.03,-32.85,10.47,1.014302,75
17-10-2025,NSE:CHOLAFIN,EQ,134220.89,1383385,2.58,2.56,1,1654.3,-0.83,2.42,5.04,3.72,4.89,5.44,4.05,23.19,8.55,31.48,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,-4.88,-6.06,-3.32,-22.6,-7.85,16.44,16.44,41.26,62.25,5.38,10.75,33.09,35.54,24.63,48.38,4.24,4.68,-4.07,14.22,9.1,1.032445,78,,,,,,,4.24,0.47,-8.89,19.03,-8.6,1.013974,75
17-10-2025,NSE:ATL,EQ,774.83,612797,6.77,6.7,0,35.03,-4.96,-0.2,-8.68,-9.59,12.16,3.74,28.15,4.62,-15.33,-97.26,-1,HVY,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-8.75,-8.75,-8.75,-17.44,-50.03,-8.75,-9.9,-3.08,-53.32,-54.11,-44.51,29.93,50.67,56.66,56.66,14.78,14.13,50.81,12.57,1.21,1.18,11.51,2.98,20.03,-4.35,-14.78,1.032421,78,,,,,,,11.51,-9.7,17.94,-33.66,-10.46,0.999854,60
17-10-2025,NSE:HUHTAMAKI,EQ,1812.6,616085,3.46,3.79,0,266.9,3.99,11.95,10.82,11.5,12.57,14.21,26.93,4.1,-47.21,-30.65,EEP,EEP,-1,-1,HV2Y,HV2Y,8.79,-1,-1,-1,-1,0,0,0,-32.51,-39.38,0,-2.01,-10.31,-55.7,-41.86,-10.76,28.64,43.29,51.6,51.6,17.08,12.47,30.06,10.77,3.98,37.07,11.92,13.45,18.81,-4.87,-46.66,1.032319,78,,,,,,,11.92,1.77,7.41,-32.16,-43.05,0.986961,43
