Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
29-11-2025,NSE:EDELWEISS,EQ,11101.95,110.24,6058314,6678.68535,3.36,3.3,10.48,S,-1.25,-1.32,-5.58,0.19,-5.71,0.83,-0.38,2.04,10,2.82,40.72,-1,-1,-1,HVY,HV2Q,-1,-1,-1,-1,-1,-1,-1.74,-0.54,-2.27,-0.41,-2.67,9.05,7.01,0,0,3.17,0,0,1.59,-5.82,-8.7,-9.21,-20.48,-22.39,-5.82,-3.48,-8.86,-23.98,-30.15,-24.58,2.87,17.82,47.05,82.15,2.53,24.55,47.61,44.04,63.95,77.02,-5.63,-6.19,-2.44,-2.96,-2.94,0.977801,58,-4.36,11,12.05,-1.69,,,-5.63,-0.84,3.83,-0.76,0.3,0.994992,56
29-11-2025,NSE:HDFCSML250,EQ,1503.23,168.72,1180718,1992.10741,2.03,2.02,2.49,M,-0.22,0.34,-2.04,-1.71,-3.77,0.2,1.03,0.11,11.87,-2.97,18.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.5,-0.62,-1.11,-0.76,-1.86,3.77,1.98,0,0,0,0,0,0,-3.79,-4.21,-6.98,-9.3,-9.69,-3.79,-0.6,-7.94,-9.8,-20.41,-7.01,1.42,1.42,21.87,22.19,0.8,5.24,20.62,21.74,7.81,25.96,-3.69,-4.78,-4.37,-1.09,-8.73,0.977799,58,-3.55,0.4,13.37,-7.17,,,-3.69,-1.26,0.49,2.89,-8.57,0.992355,53
29-11-2025,NSE:GAEL,EQ,4742.65,110.57,673861,745.08811,3.93,3.88,4.97,,3.27,0.68,6.56,0.13,3.25,4.72,7.34,-3.42,2.13,-9.82,-53.39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.59,0.57,2.17,1.04,3.25,-2.85,0.39,0,0,0,0,0,0,-3.93,-3.93,-7.94,-20.93,-38.73,-3.93,-5.03,-20.22,-22.3,-46.57,-40.04,8.68,8.68,9.28,9.28,7.02,5.15,1.26,13.02,4.21,1.28,3.33,1.53,-7.9,-10.83,-15.58,0.977727,58,3.94,0.53,-5.21,-15.41,,,3.33,-1.66,-10.2,-3.51,-3.95,0.988226,47
29-11-2025,NSE:SCODATUBES,EQ,1006.53,169.17,254404,430.37525,3.89,3.93,3.39,,0.23,1.33,-0.79,2.51,4.98,-0.76,-0.16,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.23,0.23,1.46,-0.35,1.1,,,0,0,0,0,0,0,-4.64,-8.5,NA,NA,NA,-4.64,-19.21,NA,NA,NA,NA,9.33,NA,NA,NA,6.1,3.88,NA,NA,NA,NA,5.06,-5.97,0,0,0,0.977674,58,5.61,-15.28,,,,,5.06,-11.3,101.42,-8.88,8.27,0.990922,51
29-11-2025,NSE:BAJAJINDEF,EQ,1156.96,335.5,33816,113.45268,4.13,4.07,4.68,M,-1.06,0.16,-8.24,-10.76,-16.69,-8.61,-9.43,28.55,NA,NA,NA,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-2.41,-3.52,-5.73,-6.42,-11.41,,,0,0,0,0,0,0,-15.11,-21.11,-39.29,NA,NA,-15.11,-9.44,-33.57,NA,NA,NA,0.66,40.54,NA,NA,0.66,14.81,76.03,NA,NA,NA,-16.61,-15.24,24.07,0,0,0.977629,58,-15.11,-5.74,37.54,,,,-16.61,0.33,36.13,91.12,8.27,1.027375,84
29-11-2025,NSE:SPAL,EQ,2082.69,782.85,49357,386.39127,4.89,5,5.39,S,0.26,-1.29,-0.17,13.99,6.53,9.32,5.95,-9.94,3.42,-8.01,29.24,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0.89,1.88,2.83,3.63,6.7,-4.86,1.76,0,0,0,0,0,0,-5.23,-5.23,-8.97,-18.5,-27.05,-5.23,-12.12,-18,-19.81,-29.55,-21.21,16.26,16.26,23.65,40.65,16.26,5.7,16.29,35.94,36.48,52.64,6.61,0.14,-14.42,-9.54,-13.77,0.9776,58,5.26,-12.12,-1.7,-4.85,,,6.61,-6.51,-15.48,3.27,-3.57,0.990276,49
29-11-2025,NSE:SIMPLEXINF,EQ,2341.22,278.2,131935,367.04317,4.98,5.01,5.99,S,0.13,-3.9,-2.98,-6.25,2.46,-2.35,-6.56,-5.37,1.98,15.24,69.95,HV2Y,HV2Y,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-2.83,-0.24,-3.07,0.31,-2.76,-0.14,-2.9,0,0,14.29,0,0,3.17,-10.3,-12.11,-12.87,-18.48,-18.48,-10.3,-15.02,-9.63,-14.1,-20.09,-19.58,6.1,9.44,22.37,226.33,2.62,3.49,30.39,89.43,226.2,182.06,2.54,-12.37,-9.85,-10.98,9.48,0.97757,58,2.6,-14.88,9.37,89.43,,,2.54,-15.14,2.53,-1.9,21.8,1.002532,66
29-11-2025,NSE:DAVANGERE,EQ,533.39,4.07,8408610,342.23043,4.21,4.25,3.32,,2.01,11.55,8.11,6.39,1.47,6.63,19.66,13.39,-23.97,-43.72,-76.91,-1,-1,HV2Q,-1,-1,HVQ,-1,-1,-1,-1,-1,7.92,0.97,8.98,0.1,9.09,-0.95,8.06,0,0,22.22,0,0,7.94,0,-0.97,-0.97,-33.4,-60.35,0,-2.43,-33.92,-51.4,-50.85,-43.02,20.41,31.72,31.72,31.72,15.3,29.77,5.83,4.3,2.96,1.34,1.55,13.85,8.91,-36.93,-49.48,0.977565,58,3.83,23.24,-33.92,-46.47,,,1.55,12.56,-6.38,-52.01,-7.66,0.978056,33
29-11-2025,NSE:APOLLOHOSP,EQ,107622.82,7335.5,318258,23345.81559,1.53,1.52,8.8,2M,0.18,-0.76,-1.16,-4.18,-7.13,-2.38,-5.35,5.62,12.88,3.55,16.66,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-0.81,-1.25,-2.03,-2.06,-4.01,5.97,2.08,0,0,17.46,0,0,11.11,-6.25,-8.44,-8.44,-8.44,-8.44,-6.25,-1.92,-2.5,-6.91,-14.06,-4.71,0.18,7.68,21.2,27.21,0.18,10.93,27.68,14.38,10.83,22.69,-7.05,-11.16,1.14,-0.08,-2.21,0.977561,58,-5.83,5.4,22.33,2.11,,,-7.05,-4.23,11.84,-1.19,-2.43,0.994749,56
29-11-2025,NSE:MPHASIS,EQ,51069.97,2811.4,607847,17089.01056,2.48,2.5,3.87,2L,0.71,2.29,1.4,2.68,-2.25,6.01,-0.73,8.71,6.19,-6.08,15.07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22,0.1,1.32,-0.27,1.05,4.68,6.01,0,0,20.63,0,0,15.87,-2.84,-6.31,-6.31,-12.07,-12.07,-2.84,-4.2,-3.16,-19.73,-17.52,-6.15,6.4,12.86,33.74,33.74,5.75,8.79,34.71,22.08,18.3,33.78,-2.17,-6.54,4.23,-6.77,-11.84,0.977505,58,-2.84,3.62,10.29,-15.01,,,-2.17,-4.4,10.79,-11.64,-4.82,0.987972,47
29-11-2025,NSE:VGINFOTECH,SM,415.55,168.9,67440,113.90616,3.53,3.72,5.88,,0.54,-3.94,6.36,5.27,7.43,-6.66,-3.23,0,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.19,1.35,1.17,-0.49,0.68,,,0,0,3.17,0,0,0,-4.98,-11.25,-16.07,NA,NA,-4.98,-22.31,-13.37,NA,NA,NA,9.96,9.96,NA,NA,9.82,1.79,12.27,NA,NA,NA,7.51,-9.04,-4.48,0,0,0.977451,58,7.79,-11.67,,,,,7.51,-17.4,4.55,91.12,8.27,0.990739,50
29-11-2025,NSE:CARERATING,EQ,4607.59,1522,51678,786.53916,2.76,2.93,3.32,,-1.00,0.8,-4.95,-6.35,-3.41,-2.42,-4.25,-12.06,20.43,2.94,27.81,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.63,-0.88,-1.5,-0.57,-2.05,2.8,0.77,0,0,0,0,0,0,-5.97,-7.36,-21.51,-21.51,-21.51,-5.97,-10.05,-18.18,-0.22,-20.5,-3.03,3.37,3.37,41.56,62.23,1.81,6.89,47.58,76.4,29.09,57.46,-3.33,-10.06,-16.54,7.47,-2.82,0.977421,57,-5.22,-10.05,31.86,72.42,,,-3.33,-6.7,-6.07,20.11,-13.71,1.001669,64
29-11-2025,NSE:CANHLIFE,EQ,11400,123.04,4518528,5559.59685,3.45,3.4,17.84,,-1.39,0.35,2.22,0.15,4.65,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,0.18,1.46,1.67,,,,,100,100,86.21,100,71.43,62.07,-1.57,NA,NA,NA,NA,-1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.74,NA,NA,NA,NA,NA,4.73,0,0,0,0,0.97742,57,4.15,,,,,,4.73,94.11,1.42,-8.88,8.27,0.996825,59
29-11-2025,NSE:SURANAT&P,EQ,286.05,20.05,167658,33.61543,4.25,4.07,4.99,L,0.20,-3.09,-4.64,-6.33,-7.98,-2.99,7.48,-0.05,2.94,3.34,18.45,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1,-1.88,-1.54,-3.36,-3.53,-6.66,6.89,0.25,0,0,19.05,0,0,1.59,-7.13,-29.45,-29.45,-29.45,-32.15,-7.13,-23.82,-13.68,-21.76,-34.15,-34.42,5.97,11.45,14.83,39.24,1.11,20.34,6.24,14.89,35.14,34.58,-7.9,1.67,-4.53,-10.02,-2.42,0.977398,57,-5.34,15.28,-4.48,-6.78,,,-7.9,8.43,-6.72,-5.89,8.68,0.998784,61
29-11-2025,NSE:NDRAUTO,EQ,2089.78,855.1,36274,310.17897,3.61,3.65,5.78,3L,0.67,1.17,-4.11,-11.82,-12.99,-20.49,-17.96,-1.92,18.49,22.07,54.48,-1,-1,-1,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-0.95,-3.34,-4.15,-8.64,-11.77,6.74,-5.4,0,0,0,0,0,0,-13.08,-26.59,-27.01,-27.01,-27.01,-13.08,-17.06,-13.9,-11.86,-29.51,-32.61,2.34,2.34,52.87,126.43,2.34,1.22,80.33,55.81,85.45,77.3,-12.91,-23.77,-6.4,5.53,16.31,0.977358,57,-11.57,-5.14,46.94,6.34,,,-12.91,-10.29,15.02,11.14,12.66,1.010092,73
29-11-2025,NSE:KFINTECH,EQ,18780.35,1056.3,981753,10370.25694,2.53,2.52,5.04,2M,-0.86,-0.83,-2.63,-5.18,-6.91,-1.37,0.6,-1.32,16.74,-4.48,44.65,-1,-1,HVQ,-1,-1,2,-1,-1,-1,-1,-1,-1.12,-1.05,-2.15,-1.24,-3.35,-1.14,-4.44,0,0,0,0,0,0,-5.01,-10.09,-21.62,-33.66,-33.66,-5.01,-3.87,-22.09,-32.78,-44.77,-3.86,3.44,3.44,31.74,80.75,1.03,10.59,24.58,33.47,56.51,96.41,-6.83,-5.21,-5.8,3.78,-10.24,0.977242,57,-5.01,0.27,15.23,6.04,,,-6.83,1.13,-0.5,8.94,-17.22,0.994206,55
29-11-2025,NSE:MEDPLUS,EQ,9418.05,808.8,333194,2694.87307,3.21,3.39,7.31,,2.59,5.12,3.41,2.65,7.18,2.71,-2.35,-20.18,7.97,7.66,15.54,-1,EEP,-1,-1,EEP,-1,-1,-1,-1,-1,-1,2.39,0.63,3.05,0.67,3.74,-4.62,-0.84,0,0,0,0,0,0,-1.37,-4.56,-16.31,-17.23,-17.23,-1.37,-19.66,-15.29,-0.53,-13.99,0,9.03,9.03,16.46,27.46,6.72,1.21,19.19,52.48,17.3,17.7,7.26,-8.16,-24.66,-4.99,1.9,0.977239,57,6.72,-17.6,14.53,52.48,,,7.26,-16.15,-16,14.55,7.93,1.002242,65
29-11-2025,NSE:ZFCVINDIA,EQ,24200.74,13204,15267,2015.85468,2.85,2.82,6.53,,0.83,1.83,3.91,3.97,1.37,4.73,-7.02,3.85,16.67,-13.12,-19.11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.93,0.31,2.24,-0.54,1.69,0.68,2.38,0,0,4.76,0,0,0,0,-7.09,-10.61,-10.61,-25.42,0,-11.83,-4.33,-26.21,-37.85,-15.64,6.28,6.28,33.86,33.86,6.28,4.38,32.12,28.71,11.55,14.86,1.45,-12.83,-0.63,3.71,-18.88,0.977179,57,2.99,-1.72,30.75,-18.61,,,1.45,-14.4,11.57,4.46,-27.47,0.986369,44
29-11-2025,NSE:KIOCL,BE,22550.6,355.35,1317318,4681.08951,5.25,5.22,3.55,2L,-4.48,0.59,-7.5,-13.38,-22.39,-23.32,-14.04,13.31,25.33,1.04,-9.3,-1,-1,HV2Y,HV2Y,HVQ,HV2Y,-1,-1,-1,-1,-1,-1.9,-5.28,-6.82,-12.87,-17.45,22.44,6.43,0,0,38.1,0,0,11.11,-18.21,-43.38,-43.38,-43.38,-43.38,-18.21,-30.7,-8.78,-28.44,-45.36,-27.59,5.59,25.94,61.21,61.21,5.59,36.8,83.85,39.76,5.97,10.7,-22.31,-19.85,8.83,12.37,-4.72,0.976984,57,-18.21,29.74,58.55,-25.62,,,-22.31,0.93,25.41,4.98,-24.25,1.000263,63
29-11-2025,NSE:RHIM,EQ,10151.61,464.3,1070720,4971.35296,3.09,3.06,3.4,S,-0.36,0.36,-4.64,-1.48,0.12,4.51,-2.07,1.17,14.35,-11.52,-18.78,-1,-1,HV2Y,HVQ,HV2Q,EEP,-1,-1,-1,-1,-1,-0.9,-0.08,-0.98,1.22,0.24,-0.32,-0.08,0,0,0,0,0,0,-5.64,-5.64,-11.86,-19.27,-36.95,-5.64,-11.97,-11.2,-27.16,-46,-29.68,5.51,5.51,21.35,21.35,2.62,5.39,22.47,19.93,3.93,3.81,0.2,-7.88,-3.31,1.39,-17.28,0.976912,57,-1.68,-6.34,16.25,-27.16,,,0.2,-8.08,4.6,4.46,-21.95,0.987224,46
29-11-2025,NSE:NLCINDIA,EQ,35511.76,243.2,2302163,5598.86042,2.48,2.46,6.17,3L,-1.92,-0.95,-4.83,-6.19,-3.66,-14.94,6.37,0.63,6.23,-6.99,14.72,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.95,-1.88,-3.76,-4.29,-7.72,8.72,1.1,0,0,30.16,0,0,23.81,-7.84,-14.76,-14.76,-14.76,-17.42,-7.84,-11.64,-11.57,-16.49,-22.56,-11.65,8.02,9.5,25.18,25.18,1.31,11.97,11.44,24.39,17.38,28.72,-3.58,0.56,-3.85,-6.73,-12.75,0.976903,57,-7.84,5.28,1.75,-11.56,,,-3.58,3.79,-4.72,-3.24,-5.83,0.99067,50
29-11-2025,NSE:GANDHITUBE,EQ,952.72,768.95,18888,145.23928,3.1,3.08,5.33,S,-0.67,-0.59,-1.42,-7.63,-15.24,-20.64,-8.74,9.83,20.56,-0.25,8.19,-1,-1,HV2Y,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-0.75,-3.22,-3.84,-8.8,-11.62,12.99,1.58,0,0,39.68,0,0,11.11,-12.4,-23.4,-23.4,-23.4,-23.4,-12.4,-11.73,-3.22,-23.08,-32.24,-10.54,1.94,11.06,29.73,29.73,1.94,27.98,41.06,16.98,1.37,12.71,-15.16,-14.55,5.35,7.6,-6.01,0.976768,57,-11.63,15.42,33.54,-11.7,,,-15.16,-0.25,18.49,3.03,-17.92,0.99595,58
29-11-2025,NSE:RSWM,EQ,758.34,157.52,37300,58.75496,4.03,3.98,3.93,S,-0.56,-2.12,-2.68,3.29,2.6,6.14,4.11,-10.75,11.19,-8.48,-14.78,-1,-1,HVQ,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-0.42,0.88,0.46,2.78,3.33,-1.79,1.51,0,0,0,0,0,0,-4.75,-4.75,-15.5,-28.14,-40.34,-4.75,-6.75,-18.97,-22.17,-47.02,-35.28,13.23,13.23,22.14,22.14,4.54,10.29,17.11,35.27,4.83,1.72,2.68,-1.7,-15.23,-1.77,-14.24,0.976709,57,0.96,-6.6,4.64,-22.17,,,2.68,-4.33,-14.09,10.94,-13.88,0.992357,53
29-11-2025,NSE:CAMS,EQ,19625.82,3870.3,348399,13484.0865,2.18,2.19,8.82,S,-0.62,-2.01,-1.75,1.94,0.38,1.82,5.49,-2.65,11.14,-17.43,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.03,0.16,-0.87,0.47,-0.4,0.99,0.6,0,0,0,0,0,0,-3.59,-5.62,-9.84,-26.65,-26.65,-3.59,-5.98,-14.8,-24.71,-34.82,-6.32,4.46,6.2,23.49,36.67,3.49,5.79,16.71,26.76,25.29,65.58,0.46,-0.32,-7.13,-1.82,-23.19,0.976674,57,-2.19,-1.53,6.72,-10.41,,,0.46,-0.76,-7.19,4.55,-23.88,0.986455,45
29-11-2025,NSE:GLAND,EQ,29919.77,1759.6,178092,3133.70683,2.61,2.6,7.03,2L,-0.81,-2.85,-4,-5.88,-8.23,-11.28,-7.23,10.31,13.62,-0.82,-0.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.98,-1.85,-3.76,-4.25,-7.69,8.37,0.75,0,0,1.59,0,0,0,-10.77,-13.01,-16.29,-16.29,-17.84,-10.77,-9.4,-10.24,-18.12,-29.03,-17.17,0,10.76,26.34,26.34,0,2.01,35.47,13.31,5.54,10.47,-8.15,-13.04,5.83,0.66,-6.58,0.976657,57,-7.67,-9.4,23.59,-14.89,,,-8.15,-4.96,17.78,-5.19,-8.44,0.99216,53
29-11-2025,NSE:MEGASTAR,BE,297.02,245.25,41563,101.93326,5.4,5.28,5.35,2M,-2.87,-2.61,-8.4,-18.17,-6.25,14.17,5.22,-5.31,4.56,7.4,-15.78,-1,HV2Y,HV2Y,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-3.16,-0.63,-3.76,5.12,1.43,1.43,2.9,0,0,0,0,0,0,-16.81,-16.81,-16.81,-18.59,-26.58,-16.81,-4.39,-18.5,-17.86,-29.93,-32.02,16.5,16.5,27.65,27.65,0,23.79,20.99,34.44,6.63,0,-6.17,-0.59,-9.79,-8.4,1.64,0.976636,57,-13.19,-3.31,0.6,-13.86,,,-6.17,4.91,-9.69,0.5,11.24,1.001067,64
29-11-2025,NSE:EXXARO,BE,389.25,8.05,1656978,133.38673,8.09,8.26,4.13,S,-1.83,-5.22,-10.06,-18.63,6.96,-1.61,5.34,-0.12,-1.49,-15.19,-14.35,-1,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-3.6,-0.28,-3.88,1.69,-2.23,4.44,2.32,0,0,0,0,0,0,-18.85,-18.85,-22.37,-29.4,-29.4,-18.85,-17.51,-26.52,-29.31,-28.35,-17.72,15.16,15.16,43.24,43.24,10.58,7.15,35.59,43.42,6.13,20.46,7.04,-0.47,-4.6,-14.45,-20.95,0.976468,57,8.78,-9.21,-6.85,-5.02,,,7.04,-7.63,-4.35,-10.24,-5.23,0.983194,40
29-11-2025,NSE:MWL,EQ,669.75,248.17,30548,75.81097,6.4,6.22,6.23,,-2.59,-0.91,13.67,7.46,3.93,8.71,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,3.3,1.84,5.23,,,,,0,0,0,0,0,0,-2.59,NA,NA,NA,NA,-2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,NA,NA,NA,NA,NA,4.01,0,0,0,0,0.976465,57,8.75,,,,,,4.01,94.11,1.42,-8.88,8.27,0.995851,57
29-11-2025,NSE:GODAVARIB,EQ,1330.58,247.9,132786,329.17649,4.05,4,6.42,2M,1.68,-0.83,-5.51,-1.67,-11.29,-7.4,-0.38,-15.42,30.66,-13.31,NA,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1.21,-1.58,-2.75,-2.29,-4.92,8.87,4.33,0,0,0,0,0,0,-8.46,-17.3,-27.89,-36.96,NA,-8.46,-13.68,-27.62,-27.24,-56.29,NA,6.74,6.74,68.23,NA,1.68,18.79,68.87,94.17,0,NA,-11.21,-6.19,-19.9,17.7,-19.07,0.976376,57,-8.12,-13.68,48.34,,,,-11.21,3.91,-13.56,31.04,-55.14,1.009159,72
29-11-2025,NSE:VIKRAN,EQ,2901.5,106.45,7766293,8267.2189,4.44,4.56,12.25,S,0.15,-0.86,-2.37,9.83,3.64,8.89,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.43,1.27,0.85,2.52,3.45,,,0,0,20,0,0,15,-5.43,NA,NA,NA,NA,-5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.61,NA,NA,NA,NA,NA,3.72,0,0,0,0,0.97608,57,3.99,,,,,,3.72,94.11,1.42,-8.88,8.27,0.995459,57
29-11-2025,NSE:LTFOODS,EQ,14336.34,408.3,701485,2864.16326,2.56,2.53,9.8,,0.83,-0.31,-1.13,0.98,-3.5,-1.82,-4.36,-3.83,6.47,13.14,60.14,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,0.21,-0.56,-0.35,-1.37,-1.69,-0.1,-1.78,0,0,0,0,0,0,-2.9,-13.63,-19.79,-19.79,-19.79,-2.9,-15.66,-16.3,-4,-13.52,-19.39,5.54,5.54,27.79,127.15,1.55,9.24,33.36,32.69,134.87,118.11,-3.42,-10.17,-8.31,-6.49,7.38,0.976078,57,-2.12,-15.6,13.25,14.21,,,-3.42,-6.72,1.92,1.04,15.41,1.001273,64
29-11-2025,NSE:ROHLTD,EQ,1200.4,420.4,84087,353.50175,3.53,3.51,6.55,2L,0.63,3.57,-1.02,-10.16,-16.52,-23.76,-25.29,12.43,10.42,25.01,19.05,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,0.72,-4.13,-3.28,-10.64,-12.58,12.29,-0.33,0,0,38.1,0,0,6.35,-13.11,-25.06,-25.06,-25.06,-25.06,-13.11,-12.67,0,-12.37,-10.69,-25.24,6.97,18.36,36.92,37.16,6.97,25.41,53.42,20.11,22.87,2.85,-16.44,-31.1,7.95,-2.54,19.25,0.976027,56,-13.11,13.4,37.97,1.14,,,-16.44,-13.41,31.52,-11.18,24.56,1.014414,76
29-11-2025,NSE:CASHIETF,EQ,609.81,1039.04,412893,4290.12343,0.1,0.12,4.7,,0.04,0.1,0.19,0.29,0.44,0.88,1.31,2.55,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,0.1,0.11,0.21,0.3,0.52,,,0,0,7.94,0,0,7.94,0,0,0,NA,NA,0,0,0,NA,NA,NA,1.28,2.57,NA,NA,0.43,1.3,2.39,NA,NA,NA,0.52,-4.5,-1.93,0,0,0.975877,56,0.43,1.3,,,,,0.52,-5.02,2.68,91.12,8.27,0.993532,54
29-11-2025,NSE:AONELIQUID,EQ,236.7,1036.48,27751,287.63356,0.05,0.07,5.46,,0.04,0.1,0.19,0.29,0.44,0.88,1.3,2.54,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0.1,0.11,0.21,0.3,0.52,,,0,0,7.94,0,0,7.94,0,0,0,NA,NA,0,0,0,NA,NA,NA,1.28,2.56,NA,NA,0.43,1.3,2.14,NA,NA,NA,0.52,-4.51,-1.94,0,0,0.97586,56,0.43,1.3,,,,,0.52,-5.02,2.67,91.12,8.27,0.993519,54
29-11-2025,NSE:HCLTECH,EQ,435678.93,1624.2,2553320,41471.02344,1.76,1.8,4.1,,-0.29,1,1.82,6.88,4.12,14.09,10.74,-2.49,-3.9,-16.47,1.54,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,0.71,1.52,2.26,4.49,7.07,-3.12,3.83,100,33.33,11.11,0,4.76,1.59,-2.31,-2.31,-6.65,-18.59,-18.59,-2.31,0,-16.67,-16.56,-15.42,-0.35,17.26,17.26,18.2,24.6,7.39,12.43,5.51,21.15,29.46,45.12,4.2,4.93,-6.97,-16.86,-22.23,0.975761,56,4.8,5.77,-14.75,-3.18,,,4.2,1.01,-13.4,-10.25,-3.83,0.984905,43
29-11-2025,NSE:METROPOLIS,EQ,10257.88,1931,73592,1421.06152,2.19,2.24,5.63,,-0.16,-1.25,-2.06,-1.7,-0.71,-4.33,-13.28,13.17,13.1,-9.69,18.06,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-0.76,-0.52,-1.28,-1.49,-2.73,7.07,4.68,0,0,11.11,0,0,9.52,-4.91,-13.67,-13.67,-13.67,-15.62,-4.91,-13.05,0,-26.74,-26.67,-7.45,1.36,16.87,29.72,29.72,0.1,2.09,46.94,12.64,6.05,33.86,-0.63,-19.09,8.69,0.14,-15.45,0.97567,56,-1.62,-0.28,32.37,-20.24,,,-0.63,-18.36,24.77,-8.96,-17.95,0.987069,46
29-11-2025,NSE:BSL,EQ,204.71,174.79,17651,30.85218,4.93,4.75,5.31,M,0.24,-6.73,-14.37,-10.02,-6.76,8.07,9.44,13.38,1.83,-27.06,5.17,-1,-1,HV2Q,-1,-1,HVQ,-1,-1,-1,-1,-1,-4.08,-1.75,-5.72,3.33,-2.48,8.02,6.02,0,57.14,39.68,0,38.1,14.29,-14.02,-14.02,-14.02,-46.63,-46.63,-14.02,-4.82,-13.69,-53.77,-47.6,-15.54,9.93,37.2,37.2,37.2,0.24,31.41,24.25,6.58,9.59,38.11,-6.68,3.63,8.9,-11.13,-32.82,0.975663,56,-10.63,20.88,-9.79,-33.01,,,-6.68,9.28,5.77,-22.21,-21.15,0.981946,38
29-11-2025,NSE:DEEPAKFERT,EQ,18179.51,1368.7,298760,4089.12812,3,3.08,5,3L,-0.70,-3.64,-3.13,-4.22,-9.85,-11.9,-4.39,-11.02,22.17,5.39,64.48,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1.94,-1.42,-3.31,-3.22,-6.33,5.05,-1.34,0,0,0,0,0,0,-9.03,-13.39,-21.5,-21.5,-21.5,-9.03,-6.46,-18.05,0,-25.18,-6.95,0.34,0.34,47.54,183.84,0.34,8.34,54.02,63.8,131.61,181.53,-9.77,-10.2,-15.5,9.21,-0.37,0.97543,56,-7.91,-6.46,33.58,39.92,,,-9.77,-0.92,-4.93,21.01,-13.28,1.004769,68
