Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-11-2025,NSE:ASHOKA,EQ,5301.46,178,784230,1395.9294,3.01,3.11,4.19,2L,0.17,-1.92,-13.3,-15.6,-8.69,-8.83,-2.71,-19.55,-11.07,-30.14,8.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.96,-2.58,-5.4,-1.74,-7.02,-2.62,-9.39,0,0,0,0,0,0,-15.88,-15.88,-20.45,-43.17,-43.17,-15.88,-5.27,-18.29,-32.05,-36.88,-14.56,3.02,3.02,7.36,15.51,1.33,11.97,10.27,28.36,35.41,58.66,-9.17,-6.48,-24.3,-25.03,-39.05,0.917506,21,-7.01,-4,-10.43,-9.35,,,-9.17,2.19,-17.42,-2.56,-11.3,0.969996,23
26-11-2025,NSE:AURUM,EQ,1185.8,161.99,369337,598.28901,2.83,2.79,14.8,2L,0.04,-2.67,-4.06,-6.12,-6.3,-1.87,-7.49,-25.22,-4.35,-27.95,14.32,-1,-1,HV2Y,EEP,HV2Q,EEP,-1,-1,-1,-1,-1,-1.37,-1.43,-2.76,-1.62,-4.31,-6.58,-10.22,0,0,0,0,0,0,-7.77,-10.74,-25.75,-37.86,-37.86,-7.77,-12.3,-20.18,-22.19,-35.16,-14.33,0.95,0.95,6.51,24.56,0.13,7.31,14.49,33.37,29.98,59.38,-6.78,-11.26,-29.97,-18.31,-36.86,0.917413,21,-5.3,-12.08,-1.9,-9.66,,,-6.78,-4.43,-17.51,7.01,-16.75,0.971808,25
26-11-2025,NSE:GCHOTELS,ST,470.98,161.25,26256,42.3378,2.95,4.78,3,2M,4.95,-16.93,-15.35,-22.79,-28.16,-24,-42.64,11.19,NA,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-6.95,-5.42,-11.74,-6.03,-16.76,,,0,0,11.11,0,0,0,-20.96,-29.59,-32.67,NA,NA,-20.96,-13.72,-3.97,NA,NA,NA,4.95,16.43,NA,NA,4.95,26.78,115.05,NA,NA,NA,-28.64,-46.41,6.44,0,0,0.917401,21,-20.17,23.67,,,,,-28.64,-14.61,36.72,90.34,5.87,1.001881,65
26-11-2025,NSE:JTLIND,EQ,2464.17,68.14,1645972,1121.56532,4.89,4.78,10.38,,7.82,-0.56,13.08,5.77,1.56,-7.06,-10.46,-4.31,-28.16,-39.23,-34.76,EEP,EEP,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,4.77,-0.25,4.51,-4.85,-0.32,-8.73,-8.33,0,0,0,0,0,0,-0.55,-15.11,-19.72,-37.95,-43.37,-0.55,-16.43,-17.37,-40.93,-33.31,-27.55,15.24,15.24,15.24,15.24,15.24,1.79,24.72,17.78,0.99,8.33,1.08,-14.23,-9.06,-42.12,-48.14,0.917356,21,-0.22,-12.85,-17.14,-35.98,,,1.08,-15.52,4.55,-32.52,-2.76,0.960737,13
26-11-2025,NSE:CARBORUNIV,EQ,16625.5,876.55,289293,2535.79779,3.22,3.2,3.08,L,4.96,4.22,-1.43,-2.21,-3.62,-8.96,-6.03,-13.95,-4.03,-60.78,-25.05,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,2.36,-2,0.36,-4.34,-3.82,-4.53,-7.99,0,0,0,0,0,0,-5.96,-12.49,-12.49,-39.93,-51.32,-5.96,-9.32,-13.67,-36.75,-49.36,-21.74,7.18,7.18,7.18,7.18,7.18,7.96,11.75,20.1,0,33.2,-4.1,-9.8,-18.7,-17.99,-69.69,0.917278,21,-3.5,-5.31,3.47,-36.75,,,-4.1,-5.64,-8.49,-0.96,-48.68,0.958057,11
26-11-2025,NSE:SCHAND,EQ,592.9,170.5,60400,102.982,3.98,3.9,8.81,2L,3.82,0.25,1.82,-3.82,-5.33,-9.95,-14.47,-30.04,0.79,-19.85,-40.5,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,0.79,-1.66,-0.86,-4.33,-4.97,-10.03,-13.63,0,0,0,0,0,0,-5.35,-14.17,-31.75,-31.75,-32.14,-5.35,-20.32,-21.88,-10.39,-39.51,-26.93,4.06,4.06,7.42,7.42,4.06,3.18,22.96,39.69,0,4.1,-5.81,-18.24,-34.79,-13.17,-28.76,0.917147,21,-5.14,-19.31,15.32,-1.85,,,-5.81,-11.99,-14.62,14.05,-14.94,0.976763,31
26-11-2025,NSE:MAZDA,EQ,505.83,239.8,21566,51.71527,3.5,3.46,5.09,2L,2.63,-2.73,-6.78,-13.78,-16.7,-12.57,-20.25,-14.53,3.57,-10.72,-1.56,-1,-1,-1,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-2.26,-3.71,-5.76,-6.15,-11.21,2.64,-8.8,0,0,0,0,0,0,-13.91,-18.21,-24.42,-41.51,-41.51,-13.91,-6.28,-9.12,-33.01,-43.6,-17.6,2.63,2.63,13.41,13.41,2.63,6.91,36.37,29.89,1.18,16.17,-17.18,-24.02,-19.28,-10.39,-19.63,0.917141,21,-13.21,-2.8,18.76,5.76,,,-17.18,-6.35,3.73,6.14,-8.95,0.978784,34
26-11-2025,NSE:PAGEIND,EQ,44152.61,39000,22217,8664.63,2.05,2.02,4.19,2L,1.21,0.49,-4.41,-2.91,-5.09,-8.73,-20.13,-19.96,-4.15,-13.97,11.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.34,-1.51,-1.83,-3.64,-5.27,-6.9,-11.39,0,0,0,0,0,0,-5.71,-14.3,-21.12,-21.12,-21.12,-5.71,-16.02,-5.24,-4.98,-17.51,-7.41,1.21,1.21,1.21,17.35,1.21,1.27,17.83,17.66,22.22,33.74,-5.57,-23.9,-24.71,-18.11,-22.88,0.916976,21,-4.68,-11.42,12.81,10.93,,,-5.57,-17.62,-0.88,3.52,-3.56,0.974538,28
26-11-2025,NSE:BIRLACABLE,EQ,456.3,147.42,30679,45.22698,3.88,3.95,7.74,3L,1.67,-0.28,-2.63,-6.55,-5.43,-14.98,-9.34,-27.03,1.86,-37.14,-58.32,-1,HVQ,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-0.94,-1.99,-2.87,-4.27,-6.84,-2.54,-9.15,0,0,0,0,0,0,-12.25,-14.75,-29.14,-38.13,-51.13,-12.25,-10.11,-22.52,-32.81,-52.04,-32.98,1.67,1.67,16.31,16.31,1.67,1.74,27.17,47.75,0,0,-5.91,-13.11,-31.78,-12.1,-46.05,0.916823,21,-5.82,-9.22,7.12,-32.2,,,-5.91,-7.02,-17.2,13.08,-33.87,0.970674,24
26-11-2025,NSE:CENTRUM,EQ,1517.99,29.42,357342,105.13002,4.89,4.73,7.64,L,1.03,-11.52,-12.34,-11.93,-14.31,-24.41,-29.98,-14.17,7.21,-8.8,0.07,-1,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-6.31,-3.14,-9.17,-4.47,-13.05,5.75,-7.75,0,0,0,0,0,0,-15.48,-23.04,-27.95,-27.95,-32.83,-15.48,-17.63,-6.34,-16.48,-37.67,-26.92,1.03,1.03,27.75,27.75,1.03,5.26,66.04,45.85,4.08,21.94,-14.79,-33.75,-18.92,-6.75,-17.71,0.916608,21,-11.78,-9.67,34.89,-10.71,,,-14.79,-17.02,11.14,9.07,-11.38,0.979758,36
26-11-2025,NSE:SESHAPAPER,EQ,1580.49,245.4,15912,39.04805,2.42,2.41,3.35,3L,0.47,-0.63,-1.34,-4.89,-4.05,-6.13,-14.47,-18.4,-13.59,-15.46,-29.58,-1,-1,HVY,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-0.77,-1.08,-1.83,-2.14,-3.89,-7.18,-10.33,0,0,0,0,0,0,-5.56,-10.06,-20.7,-25.64,-33.14,-5.56,-10.43,-9.52,-20.84,-24.06,-22.8,0.55,0.55,0.55,0.55,0.55,1.45,8.02,11.73,0,0,-4.53,-18.24,-23.15,-27.55,-24.37,0.916449,21,-2.85,-10.43,-4.7,-19.86,,,-4.53,-13.32,-4.46,-5.6,4.22,0.972656,26
26-11-2025,NSE:FINPIPE,EQ,11620.29,184.51,613959,1132.81575,2.41,2.39,10.54,2L,-0.33,0.59,-0.92,-2.07,-3.07,-14.03,-14.97,-21.8,1.76,-38.58,-15.68,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,0.04,-1.13,-1.08,-4.54,-5.37,-0.75,-6.08,0,0,0,0,0,0,-3.4,-16.42,-20.65,-33.11,-47.33,-3.4,-13.85,-8.77,-31.07,-48.26,-27.01,2.53,2.53,10.16,10.16,2.53,1.36,26.65,34.18,0,23.35,-3.55,-18.74,-26.55,-12.2,-47.49,0.916257,21,-3.01,-8.88,13.86,-21.94,,,-3.55,-14.85,-6.96,9.69,-35.2,0.966963,19
26-11-2025,NSE:NILAINFRA,EQ,380.1,9.45,487634,46.08141,3.25,3.2,8.17,2L,0.21,-1.06,-4.76,-5.19,-8.47,-6.98,-15.66,-21.59,-4.02,-14.39,-18.52,-1,-1,-1,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-0.67,-1.93,-2.55,-3.69,-6.02,-5.76,-11.13,0,0,0,0,0,0,-7.26,-13.22,-27.81,-34.33,-41.01,-7.26,-13.21,-16.5,-28.28,-38.64,-32.52,2.61,2.61,9.5,9.5,2.61,3.02,26.65,33.14,2.93,13.19,-8.95,-19.43,-26.34,-17.98,-23.3,0.916201,21,-7.26,-10.17,9.19,-21.25,,,-8.95,-9.94,-6.14,4.79,-4.1,0.975465,29
26-11-2025,NSE:JKIL,EQ,4676.88,589.4,100535,592.55329,2.8,2.8,4.17,2L,0.36,-4.03,-4.4,-8.03,-6.01,-6.44,-10.08,-22.67,-14.27,-14.42,-1.34,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-2.51,-1.65,-4.1,-2.35,-6.3,-7.24,-12.62,0,0,0,0,0,0,-10.55,-10.55,-21.52,-25.65,-34.75,-10.55,-13.67,-13.61,-15.73,-25.44,-25.34,0.36,0.36,0.36,0.36,0.36,1.83,2.99,14.77,23.2,23.37,-6.49,-13.85,-27.42,-28.23,-23.33,0.916163,21,-5.3,-13.67,-3.42,-15.73,,,-6.49,-7.15,-12.46,-2.81,5.74,0.974936,29
26-11-2025,NSE:HESTERBIO,EQ,1404.48,1652.5,7016,115.9394,3.06,3.06,4.75,S,0.34,-1.11,-1.88,2.95,0.35,-18.52,-28.99,-9.68,3.6,-44.14,18.8,-1,-1,-1,EEP,HV2Y,-1,-1,-1,-1,-1,-1,-0.47,-0.66,-1.12,-5.28,-6.07,-1.14,-7.14,0,0,20.63,0,0,0,-3.24,-22.66,-24.67,-38.14,-48.56,-3.24,-24.94,-2.84,-32.2,-50.41,-25.86,3.84,3.84,31.73,31.73,3.84,0,69.92,44.47,22.04,82.48,-0.13,-32.76,-14.43,-10.36,-53.05,0.916161,21,1.91,-8.69,32.82,-28.25,,,-0.13,-32.76,13.95,2.44,-43.65,0.964035,16
26-11-2025,NSE:MADRASFERT,EQ,1308.79,76.86,113453,87.19998,2.57,2.59,7,L,0.95,-3.9,-5.98,-6.13,-5.66,-14.68,-19.1,-28.16,2.08,-17.55,-8.64,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1.92,-1.81,-3.66,-4.17,-7.52,-2.99,-10.2,0,0,0,0,0,0,-6.61,-18.54,-22.46,-26.15,-40.91,-6.61,-14.03,-7.8,-13.62,-42.14,-30.54,0.95,0.95,11.31,11.31,0.95,0.2,32.57,42.65,0,14.22,-6.14,-22.87,-32.91,-11.88,-26.46,0.915941,21,-6.47,-8.87,17.95,-13.62,,,-6.14,-16.03,-8.62,13.93,-14.18,0.97678,31
26-11-2025,NSE:RUSHIL,EQ,706.84,23.17,929187,215.29263,3.51,3.48,7.69,2L,0.74,-4.83,-7.6,-13.03,-16.62,-34.1,0.91,-12.13,-12.17,-35.69,-30.34,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-2.94,-3.61,-6.32,-9.89,-14.75,3.65,-11.52,0,0,6.35,0,0,0,-14.94,-30.15,-30.15,-36.01,-47.16,-14.94,-18.54,-26.22,-32.87,-40.73,-28.3,0.74,7.57,11.23,11.23,0.74,25.44,10.23,24.72,1.05,8.32,-17.1,-2.86,-16.88,-26.13,-44.6,0.915892,21,-14.94,3.72,-14.81,-30.81,,,-17.1,11.72,-14.17,-9.7,-15.1,0.970427,24
26-11-2025,NSE:RAYMONDREL,EQ,3488.46,514.2,282867,1454.50211,4.3,4.15,7.64,,5.70,-0.71,-10.88,-19.55,-33.51,-22.73,-23.77,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.01,-5.75,-6.39,-8.63,-13.83,,,0,0,0,0,0,0,-21.22,-25.1,NA,NA,NA,-21.22,-5.26,NA,NA,NA,NA,9.17,NA,NA,NA,9.17,19.7,NA,NA,NA,NA,-33.99,-27.54,0,0,0,0.915871,20,-21.22,-3.93,,,,,-33.99,3.99,98.98,-9.66,5.87,0.967836,20
26-11-2025,NSE:ANUP,EQ,4917.52,2308.9,50466,1165.20947,2.7,2.68,3.78,,1.62,-3.82,-4.7,-0.84,0.46,-4.5,1.12,-22.31,-23.23,-51.08,41.22,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1.4,-0.55,-1.94,-0.3,-2.23,-14.18,-14.37,0,0,0,0,0,0,-5.76,-8.98,-20.71,-38.29,-38.29,-5.76,-14.75,-35.63,-24.53,-23.96,-3.19,4.25,4.25,4.25,51.78,1.77,3.77,2.85,42.31,121.17,171.16,-0.02,-2.65,-27.06,-37.19,-59.99,0.915442,20,0.4,-13.27,-26.06,42.31,,,-0.02,-2.64,-24.72,-10.41,-16.73,0.95963,12
26-11-2025,NSE:SONATSOFTW,EQ,10378.52,360.4,1432260,5161.86504,2.93,2.87,6.02,S,0.68,-2.68,-8.99,-3.84,-3.83,-4.56,-5.81,-11.33,-14,-49.1,-102.97,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-1.23,-0.79,-2.01,-0.54,-2.53,-4.15,-6.42,0,0,0,0,0,0,-8.25,-10.01,-18.08,-47.24,-52.61,-8.25,-9.6,-13.32,-41.79,-50.06,-34.68,5.03,9.29,19.69,19.69,0.68,13.48,26.65,33.26,0,7.26,-4.31,-9.58,-16.08,-27.96,-58.01,0.915433,20,-2.73,-9.39,-8.45,-35.96,,,-4.31,-5.22,-6.24,-12.05,-24.92,0.958478,11
26-11-2025,NSE:HATHWAY,EQ,2361.32,13.12,1561683,204.89281,1.92,1.9,3.9,2L,0.69,-0.38,-0.69,-4.12,-5.18,-10.29,-12.27,-17,-3.13,-38.03,-55.11,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-0.07,-1.38,-1.43,-3.88,-5.11,-4.2,-8.94,0,0,0,0,0,0,-5.2,-13,-21.62,-29.2,-47.98,-5.2,-9.15,-12.01,-29.39,-46.35,-28.19,2.9,2.9,5.3,5.3,2.9,2.83,18.22,23.19,0,0.17,-5.66,-16.04,-21.75,-17.09,-46.94,0.91541,20,-4.51,-9.15,4.17,-28.9,,,-5.66,-10.05,-5.23,2.2,-27.98,0.964621,17
26-11-2025,NSE:RATNAMANI,EQ,17095.44,2385.3,43473,1036.96147,2.41,2.38,5.98,2M,2.61,0.85,-3.18,-2.6,-7.66,-3.06,-2.68,-21.91,-2.6,-52.54,-10.76,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,0.63,-0.87,-0.24,-0.58,-0.81,-7.87,-8.05,0,0,0,0,0,0,-4.14,-7.11,-20.67,-32.38,-38.2,-4.14,-5.23,-18.54,-24.66,-36.59,-5.72,3.72,3.72,3.72,3.72,3.72,11.47,5.41,20.95,0,39.44,-8.14,-6.45,-26.66,-16.56,-61.45,0.915334,20,-4.14,-5.23,-1.23,-17.97,,,-8.14,1.31,-19.75,6.18,-42.8,0.964681,17
26-11-2025,NSE:QUICKHEAL,EQ,1696.24,303.15,481762,1460.4615,2.86,2.85,5.84,2L,1.92,-3.76,-4.96,-5.05,-7.09,-6.23,-1.15,4.98,-21.57,-89.16,-62.56,-1,-1,HV2Y,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,-1.45,-1.46,-2.86,-1.65,-4.44,-1.57,-5.91,0,0,0,0,0,0,-7.15,-12.78,-24.93,-56.54,-62.65,-7.15,-6.59,-24.06,-64.51,-54.6,-29.35,4.82,7.81,18.58,18.58,1.92,15.45,19.95,12.67,0,39.46,-7.57,-4.92,0.23,-35.53,-98.07,0.915268,20,-4.61,0.79,-17.3,-52.84,,,-7.57,2.23,5.05,-37.61,-49.73,0.948381,6
26-11-2025,NSE:KPEL,EQ,2670.93,392.45,286607,1124.78917,4.01,4.07,3.87,S,1.16,-4.06,-4.18,-17.11,-5.94,-6.79,-12.49,-22.21,3.72,-43.33,NA,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1.35,-1.81,-3.1,-1.7,-4.72,-5.84,-9.98,0,0,0,0,0,0,-14.61,-14.61,-30.7,-40.66,NA,-14.61,-19.99,-22.05,-27.48,-42.87,NA,2.86,2.86,15,NA,2.86,7.74,28.87,40.54,10.73,NA,-6.42,-16.26,-26.96,-10.24,-52.24,0.915195,20,-5.77,-19.58,11.28,,,,-6.42,-9.49,-9.66,11.56,-43,0.967077,20
26-11-2025,NSE:DCI,EQ,394.4,244.55,43201,105.64805,4.59,4.51,7.36,M,0.64,-1.23,-3.15,-3.13,-3.64,-14.35,1.36,-33.53,-17.5,-32.73,24.72,-1,-1,-1,HV2Y,-1,HVQ,-1,-1,-1,-1,-1,-0.51,-1.17,-1.65,-3.77,-5.22,-3.4,-8.34,0,0,0,0,0,0,-7.44,-17.51,-22.66,-44.72,-46.48,-7.44,-14.51,-26.13,-26.18,-37.11,-28.96,2.15,13.59,13.59,36.24,1.12,17.72,12.04,36.35,60.08,80.84,-4.12,-2.41,-38.28,-31.46,-41.64,0.915106,20,-0.83,0.2,-12.74,-18.48,,,-4.12,1.52,-36.39,2.34,-7.09,0.97174,25
26-11-2025,NSE:EIEL,EQ,3993.31,216.35,1121479,2426.31982,2.84,2.88,7.79,M,1.60,-1.32,-5.71,-16.34,-12,-17.63,-22.67,-16.64,-9.15,NA,NA,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-1.29,-3.45,-4.58,-6.69,-10.56,2.76,-8.03,0,0,0,0,0,0,-14.56,-20.32,-24.19,NA,NA,-14.56,-10.75,-7,-33.7,NA,NA,3.54,3.54,NA,NA,3.54,1.44,38.39,31.58,NA,NA,-12.48,-26.44,-21.39,-23.11,0,0.91496,20,-9.84,-8.51,10.33,,,,-12.48,-12.83,3.9,-3.24,105.87,0.975545,29
26-11-2025,NSE:ABREL,EQ,19633.87,1773.3,213700,3789.5421,3.51,3.45,14.45,S,2.28,-1.8,-0.17,-4.78,1.02,-4.05,-4.07,-25.5,-16.42,-43.32,20.02,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,0.98,0.05,1.03,0.63,1.67,-12.61,-9.71,0,0,0,0,0,0,-6.19,-8.17,-29.13,-38.67,-41.91,-6.19,-12.74,-26.25,-27.1,-32.37,-16.75,13.04,13.04,13.04,26.65,4.64,11.89,7.67,29.85,53.55,89.02,0.54,-7.84,-30.25,-30.38,-52.23,0.914891,20,4.64,-12.74,-9.64,-4.7,,,0.54,-8.45,-21.62,-2.43,-17.23,0.962411,15
26-11-2025,NSE:LXCHEM,EQ,5207.61,182.42,656945,1198.39907,2.22,2.29,5.47,3L,-0.31,-0.17,-3.82,-7.13,-8.45,-15.69,-18.29,-6.38,-3.46,-34.8,-27.04,-1,-1,-1,HVY,EEP,-1,-1,-1,-1,-1,-1,-1.47,-2.45,-3.82,-6.32,-9.54,3.01,-6.73,0,0,30.16,0,0,1.59,-10.22,-21.2,-21.2,-33.64,-42.79,-10.22,-14.55,-4.63,-39.14,-40.81,-22.88,0,0.04,9.94,9.94,0,8.49,30.06,16.96,0,10.44,-8.93,-22.06,-11.13,-17.42,-43.71,0.914681,20,-8.05,-3.84,11.98,-31.43,,,-8.93,-12.39,9.05,-6.91,-24.42,0.964101,16
26-11-2025,NSE:KOTHARIPET,EQ,842.62,139.46,53575,74.7157,3.5,3.45,4.94,S,1.43,-1.57,-5.73,-4.37,-2.01,-5.61,-22.33,-18.99,1.43,-33.1,13.85,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-0.94,-0.94,-1.86,-1.17,-3,-10.5,-12.21,0,0,0,0,0,0,-8.26,-17.32,-25.65,-35.51,-45.94,-8.26,-17.09,-9.05,-35.67,-46.71,-28.05,1.43,1.43,2.21,17.29,1.43,3.21,25.03,21.62,21.55,64.12,-2.49,-26.1,-23.74,-12.53,-42.01,0.914656,20,-2.28,-15.55,12.47,-14.84,,,-2.49,-23.23,1.71,7.5,-29.16,0.967274,20
26-11-2025,NSE:REGAAL,EQ,929.65,82.14,857959,704.72752,3.75,3.7,2.94,S,-2.55,-5.47,-8.62,-8.51,-16.57,-17.06,-45.73,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.24,-2.3,-6.39,-4.11,-10.09,,,0,0,0,0,0,0,-14.55,-28.96,NA,NA,NA,-14.55,-27.23,NA,NA,NA,NA,0,NA,NA,NA,0,13.42,NA,NA,NA,NA,-17.05,-49.5,0,0,0,0.914305,20,-14.55,,,,,,-17.05,-28.32,98.98,-9.66,5.87,0.946822,6
26-11-2025,NSE:GLOBALVECT,EQ,293.97,197.57,41660,82.30766,4.41,4.3,5.56,2M,0.68,-2.97,-8.25,-14.72,-13.26,-6.41,-7.6,-12.56,-21.25,-12.74,43.94,-1,-1,HV2Y,HVY,HV2Q,-1,-1,-1,-1,-1,-1,-3.03,-2.64,-5.53,-1.73,-7.13,-8.22,-14.19,0,0,0,0,0,0,-12.83,-18.74,-26.83,-40.26,-42.82,-12.83,-7.97,-21.44,-35.64,-30.67,-35.53,8.17,8.17,8.17,71.06,0.68,22.52,5.86,10.74,120.78,105.3,-13.74,-11.37,-17.31,-35.21,-21.65,0.914256,20,-11.7,1.41,-15.47,-11.33,,,-13.74,1.69,-5.63,-17.38,12.88,0.976742,31
26-11-2025,NSE:DEN,EQ,1543.82,31.47,387586,121.97331,2.38,2.37,4.52,L,2.37,-1.37,-2.32,-5.91,-5.72,-10.33,-15.63,-10.99,-6.42,-35.84,-61.26,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-0.11,-1.88,-1.95,-4.29,-5.98,-3.84,-9.46,0,0,0,0,0,0,-6.48,-14.02,-23.65,-31.72,-45.36,-6.48,-13.4,-11.72,-37.59,-41.85,-25.77,3.79,3.79,6.93,6.93,3.79,1,23.65,18.69,0,0,-6.2,-19.4,-15.74,-20.38,-44.75,0.91391,20,-4.29,-10.88,6.09,-34.95,,,-6.2,-12.69,2.99,-5.54,-21.78,0.963115,15
26-11-2025,NSE:JASH,EQ,3020.72,468.55,81428,381.53089,3.37,3.35,9.87,,1.07,0.58,-5.99,-1.59,-5.08,-9.28,-13.65,-20.6,-7.24,-26.3,31.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.44,-1,-1.42,-2.15,-3.5,-12.13,-13.93,0,0,0,0,0,0,-5.65,-10.59,-23.44,-31.39,-31.39,-5.65,-15.51,-22.03,-17.26,-22.22,0,2.19,2.19,2.19,48.56,2.19,5.53,4.3,41.23,59.31,87.63,-5.56,-17.42,-25.35,-21.2,-35.21,0.913791,20,-1.97,-14.19,0.71,24.39,,,-5.56,-11.46,-7.13,1.42,-11.91,0.968433,21
26-11-2025,NSE:PNCINFRA,EQ,6863.71,252,315305,794.5686,2.74,2.71,3.61,L,1.25,-3.97,-11.69,-11.9,-11.63,-20.85,-21.01,-16.61,-0.54,-15.34,-64.29,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-3.31,-3.16,-6.26,-5.85,-11.45,-1.01,-12.33,0,0,0,0,0,0,-11.56,-19.5,-21.08,-27.57,-54.94,-11.56,-11.9,-4.49,-37.29,-54.7,-48.03,1.25,1.25,2.42,2.42,1.25,0,23.94,19.43,0,0,-12.11,-24.78,-21.36,-14.5,-24.25,0.913689,20,-9.98,-7.47,19.66,-37.29,,,-12.11,-11.72,2.62,4.12,-8.85,0.974252,28
26-11-2025,NSE:RAYMOND,EQ,3430.54,490.35,260573,1277.71971,2.99,2.93,2.55,L,0.69,-3.47,-9.65,-16.55,-20.48,-26.22,-28.07,-29.23,8.79,3,26.67,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-2.62,-4.48,-6.79,-8.17,-13.83,-0.54,-14.29,0,0,0,0,0,0,-16.47,-21.96,-35.31,-35.31,-36.5,-16.47,-15.98,-17.15,-9.95,-42.08,-38.41,5.03,5.03,20.17,39.72,5.03,3.61,53.91,55.31,33.25,41.71,-20.96,-31.84,-33.98,-5.17,-5.91,0.913633,20,-14.89,-15.98,34.46,-6.14,,,-20.96,-9.62,-1.93,19.76,-0.48,0.991663,52
26-11-2025,NSE:SASKEN,EQ,2126.05,1370.9,16474,225.84207,3.32,3.27,12.01,S,2.31,-1.63,-4.5,1.16,-1.33,-5.13,-4.85,-7.89,-25.59,-53.19,-9.91,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.36,-0.87,-1.23,-1.21,-2.41,-5.73,-7.7,0,0,0,0,0,0,-8.01,-9.61,-10.42,-38.86,-38.86,-8.01,-8.45,-16.35,-34.03,-23.21,-0.12,2.31,2.31,5.74,5.74,2.31,2.06,10.87,14.09,30.04,58.62,-1.81,-8.62,-12.64,-39.55,-62.1,0.913617,20,-1.34,-5.46,-16.35,-10.95,,,-1.81,-6.78,-3.92,-26.06,-16.11,0.955358,10
26-11-2025,NSE:SOMANYCERA,EQ,1833.27,430.45,25052,107.83633,2.84,2.81,6.41,2L,1.18,-2.67,-5.89,-3.23,-4.87,-8.85,-13.66,-10.64,-6.45,-44.95,-35.16,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1.52,-1.34,-2.82,-2.65,-5.34,-5.18,-10,0,0,0,0,0,0,-6.56,-13.75,-27.31,-40.34,-48.29,-6.56,-16.42,-17.38,-36.14,-44.95,-25.04,1.18,1.18,5.76,5.76,1.18,1.51,20.21,17.01,0,9.31,-5.35,-17.43,-15.39,-20.41,-53.86,0.913523,20,-3.54,-15.88,12.42,-36.14,,,-5.35,-11.7,1.64,-5.87,-30.3,0.959896,13
