Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_1M,HighMomo_10D,6EMA_10D,10EMA_21D,21EMA_50D,50SMA_65D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
21-09-2025,NSE:SPIC,EQ,2054.53,25.76,5.78,100.4,-1.06,-6.87,-15.22,-12.84,14.89,21.83,21.07,13.07,0,0,-1,-1,-1,-1,-18.21,-18.21,-18.21,19.55,36.45,50.16,-14.3,12.99,9.78,19.41,15.12,1.049674,74,-14.3,24.13,-2.19,10.82,-6.35,1.025972,77
21-09-2025,NSE:DBEIL,EQ,782.56,4.01,3.88,166.98,1.57,13.41,16.07,19.36,16.97,20.62,-15.28,NA,0,16.04,-1,-1,-1,-1,0,0,NA,28.04,28.22,NA,17.9,15.07,8.57,-16.94,0,1.049649,74,17.9,-3.41,-5.95,-33.42,103.78,1.002647,53
21-09-2025,NSE:TBOTEK,EQ,18134.16,6.7,4.63,1631.2,1.91,4.69,5.47,10,22.71,23.36,-6.63,-7.43,0,0,-1,-1,-1,-1,-0.69,-0.69,-11.69,30,60.95,60.95,8.54,20.81,11.31,-8.29,-5.38,1.049644,74,8.54,13.68,-9.51,-27.34,3.03,1.009481,63
21-09-2025,NSE:BRITANNIA,EQ,146532.23,4.41,1.98,6069.5,-0.51,-2.92,-0.11,6.07,7.95,21.44,21.3,0.11,0,0,-1,-1,-1,-1,-3.67,-3.67,-5.84,14.46,28.94,32.66,4.61,6.05,9.39,19.64,2.16,1.049479,74,4.61,1.56,4.3,11.62,-23.15,1.009045,62
21-09-2025,NSE:EVEREADY,EQ,3088.85,3.73,3.99,422.35,-1.30,-3.66,-10.61,-3.88,24.23,27.45,5.08,-9.99,0,0,-1,-1,-1,-1,-9.76,-9.76,-11.58,34.64,53.25,53.25,-5.34,22.33,15.4,3.42,-7.94,1.049258,74,-5.34,26.63,-6.1,-19.04,-12.1,1.014151,67
21-09-2025,NSE:SSWL,EQ,3880.78,2.83,3.47,244.01,-2.05,0.25,7.78,12.76,-5.66,24.93,14.93,10.84,0,0,0,-1,-1,-1,-11.02,-11.02,-11.02,16.94,36.77,41.98,11.3,-7.56,12.88,13.27,12.89,1.048104,74,11.3,-21.55,18.6,-1.53,-1.02,1.017873,71
21-09-2025,NSE:MEDANTA,EQ,36466.79,3.19,2.56,1354.2,-0.99,2.36,-4,-1.76,16.45,8.78,18.13,16.45,0,0,-1,-1,-1,-1,-5.11,-5.11,-5.11,20.13,20.13,40.06,-3.22,14.55,-3.27,16.47,18.5,1.048,74,-3.22,17.45,-19.52,22.05,1.72,1.025649,77
21-09-2025,NSE:HERITGFOOD,EQ,4881.07,8.11,3.19,524.55,-0.57,7.12,10.05,6.95,15.55,26.95,5.76,-8.25,0,8.08,-1,-1,-1,-1,-0.57,-0.57,-18.45,18.61,38.31,45.1,5.49,13.65,14.9,4.1,-6.2,1.047255,74,5.49,8.8,3.15,-17.21,-11.08,1.005799,57
21-09-2025,NSE:KROSS,EQ,1403.08,65.07,6.79,217.21,-5.30,-0.12,-4.01,20.83,17.18,18.41,-2.75,-19.61,38.93,0,-1,-1,-1,-1,-5.46,-5.46,-11.61,36.16,40.45,40.45,19.37,15.28,6.36,-4.41,-17.56,1.046929,74,19.37,-5.05,-8.87,-14.13,-12.63,0.999568,48
21-09-2025,NSE:CGPOWER,EQ,123037.7,54.45,2.47,779.4,-0.66,-0.77,5.53,13.49,11.69,18.51,1.1,8.37,0,0,0,-1,-1,-1,-1.62,-1.62,-9.18,19.67,44.2,44.2,12.03,9.79,6.46,-0.56,10.42,1.046753,73,12.03,-2.52,-2.63,-9.56,11.12,1.014266,68
21-09-2025,NSE:KIRIINDUS,EQ,3673.38,3.15,3.36,608.55,-0.29,3.85,14,13.19,3.97,0.21,-10.3,38.73,0,0,-1,-1,-1,-1,-2.34,-16.24,-16.24,17.38,17.38,81.47,11.73,2.07,-11.84,-11.96,40.78,1.046584,73,11.73,-11.06,-14.27,1.27,48.23,1.054809,91
21-09-2025,NSE:SINCLAIR,EQ,558.73,1.36,4.57,107.72,3.43,-3.32,-0.37,8.92,17.19,21.32,-2.46,4.13,0,0,-1,-1,-1,-1,-3.56,-3.56,-19.27,23.45,31.48,37.8,7.46,15.29,9.27,-4.12,6.18,1.046064,73,7.46,8.64,-5.36,-18.43,10.21,1.013624,67
21-09-2025,NSE:SUMICHEM,EQ,30407.96,3.37,3.37,601.8,6.60,7.83,5.37,1.94,18.25,18.75,11.21,1.57,0,0,-1,-1,-1,-1,-7.73,-7.73,-7.73,17.64,22.33,30.66,0.48,16.35,6.7,9.55,3.62,1.04584,73,0.48,16.2,-9.74,2.51,-7.07,1.012633,66
21-09-2025,NSE:MAZDOCK,EQ,120368.59,14.92,2.47,2985,0.01,2.02,10.53,7.11,-9.09,20.39,11.03,28.8,0,0,-1,-1,-1,-1,-10.7,-20.43,-20.43,14.67,28.81,53.44,5.65,-10.99,8.34,9.37,30.85,1.045765,73,5.65,-17.88,16.67,0.05,23.75,1.032362,81
21-09-2025,NSE:CHOLAHLDNG,EQ,37491.65,2.48,3.16,2019.5,3.49,7.63,12.85,7.82,-0.4,17.87,25.4,4.79,0,0,-1,-1,-1,-1,-6.76,-6.76,-6.76,17.02,29.55,44.37,6.36,-2.3,5.82,23.74,6.84,1.045724,73,6.36,-9.36,7.84,20.97,-23.84,1.011886,64
21-09-2025,NSE:SOLARA,EQ,2461.74,1.06,3.89,675.15,-1.65,-0.36,1.54,6.67,21.51,28.34,-8.4,-12.5,0,0,-1,-1,-1,-1,-3.13,-3.13,-20.79,26.35,42.78,49.93,5.21,19.61,16.29,-10.06,-10.45,1.045696,73,5.21,15.46,-1.64,-39.47,0,1.007973,60
21-09-2025,NSE:JGCHEM,EQ,1817.84,1.19,3.27,464.35,-1.98,-1.55,-1.3,-12.76,15.85,32.23,7.51,5.66,0,0,-1,-1,-1,-1,-11.32,-11.32,-11.32,19.48,54.68,54.68,-14.22,13.95,20.18,5.85,7.71,1.045639,73,-14.22,24.93,9.11,-24.68,1.79,1.024096,76
21-09-2025,NSE:CAPLIPOINT,EQ,17619.51,1.04,3.34,2343,0.93,4.16,8.73,9.48,12.69,18.26,-3.98,16.4,0,0,-1,-1,-1,-1,0,0,-9.89,21.42,36.71,36.71,8.02,10.79,6.21,-5.64,18.45,1.045204,73,8.02,3.11,-3.98,-15.41,23.38,1.022666,75
21-09-2025,NSE:JAMNAAUTO,EQ,4307.39,33.91,3.56,107.86,0.15,-0.17,0.12,1.22,17.22,31.21,7.16,-19.2,0,0,-1,0,-1,-1,-1.86,-1.86,-14.69,21.25,50.33,52.24,-0.24,15.32,19.16,5.5,-17.15,1.044942,73,-0.24,15.75,6.55,-23.16,-24.61,1.003702,54
21-09-2025,NSE:SBFC,EQ,11712.19,18.92,2.62,107.44,-0.40,0.72,0.58,-4.12,4.09,21.67,17.67,19.62,0,0,-1,-1,-1,-1,-9.73,-9.73,-9.73,6.03,28.46,36.29,-5.58,2.19,9.62,16.01,21.67,1.044703,73,-5.58,7.44,7.98,6.69,6.15,1.022409,75
21-09-2025,NSE:RALLIS,EQ,6511.79,5.34,3.49,335.7,-1.19,0.94,-6.4,-11.84,7.66,36.77,10.43,3.34,0,0,-1,-1,-1,-1,-11.9,-11.9,-11.9,9.99,66.14,66.14,-13.3,5.76,24.72,8.77,5.39,1.043838,73,-13.3,16.99,21.18,-29.86,-4.13,1.02166,74
21-09-2025,NSE:DMART,EQ,311245.63,4.69,2.16,4775.3,0.32,3.32,-0.38,0.78,9.95,19.71,25.81,-8.99,0,0,-1,-1,-1,-1,-1.12,-1.12,-11.43,20.9,24.19,40.29,-0.68,8.05,7.66,24.15,-6.94,1.043588,72,-0.68,8.8,0.5,19.39,-43.13,1.007048,59
21-09-2025,NSE:BOMDYEING,EQ,3813.05,19.37,3.87,184.82,-0.16,0.64,4.11,9.31,20.63,29.73,-16.25,-15,0,0,-1,-1,-1,7,-2.14,-2.14,-25.96,25.4,49.22,49.74,7.85,18.73,17.68,-17.91,-12.95,1.04339,72,7.85,12.05,1.12,-53.64,4.86,1.007659,59
21-09-2025,NSE:LTFOODS,EQ,16421.59,7.26,2.89,472.75,1.84,2.1,6.27,3.86,8.44,24.4,9,8.16,0,0,0,-1,-1,-1,-7.13,-7.13,-7.13,16.56,47.11,47.97,2.4,6.54,12.35,7.34,10.21,1.043172,72,2.4,4.32,7.08,-8.57,2.86,1.013709,67
21-09-2025,NSE:IDEA,EQ,91658.21,10027.3,5.63,8.4,7.14,8.81,13.93,19.17,21.9,15.48,7.02,-57.62,0,0,0,-1,-1,-1,0,0,-35.98,36.59,36.59,36.59,17.71,20,3.43,5.36,-55.57,1.042985,72,17.71,2.95,-18.58,1.8,-65.75,0.988122,31
21-09-2025,NSE:SIMPLEXINF,EQ,2431,1.11,4.29,306,-0.47,3.43,2.32,-0.13,12.08,14.58,-9.79,32.08,0,0,-1,-1,-1,-1,-4.17,-6.72,-10.33,20.38,20.38,47.29,-1.59,10.18,2.53,-11.45,34.13,1.042625,72,-1.59,11.75,-7.51,-16.72,41.91,1.045994,89
21-09-2025,NSE:MOBIKWIK,EQ,2300.02,170.59,7.02,293.8,-2.65,-1.27,0.05,21.76,17.14,-1.41,NA,NA,40.68,0,-1,-1,-1,-1,-9.68,-11.88,NA,33.61,33.61,NA,20.3,15.24,-13.46,0,0,1.04247,72,20.3,-6.34,-32.74,111.8,3.78,1.01124,64
21-09-2025,NSE:EDELWEISS,EQ,11234.34,123.65,4.55,119.03,3.17,3.07,2.31,18.42,14.01,25.16,-16.47,-9.44,29.46,0,-1,-1,-1,-1,-1.97,-1.97,-16.21,27.21,58.77,58.77,16.96,12.11,13.11,-18.13,-7.39,1.042241,72,16.96,-5.84,2.62,-43.84,9.82,1.007848,60
21-09-2025,NSE:SENORES,EQ,3281.55,2.54,3.75,712.3,-0.54,3.14,-0.96,0.06,26.98,12.74,NA,NA,0,0,-1,-1,0,-1,-4.43,-4.43,NA,35.97,47.25,NA,-1.4,25.08,0.69,0,0,1.042116,72,-1.4,26.49,-29.84,111.8,3.78,1.031318,80
21-09-2025,NSE:KARURVYSYA,EQ,20957.15,20.28,2.56,217.18,-0.80,2.96,5.1,0.45,5.12,23.43,10.26,16.59,0,0,-1,-1,-1,-1,-4.88,-4.88,-4.88,7.01,29.57,39.58,-1.01,3.22,11.38,8.6,18.64,1.042098,72,-1.01,4.25,8.95,-5.4,10.84,1.019947,73
21-09-2025,NSE:XTGLOBAL,EQ,560.96,2.87,10.1,41.3,-3.21,7.05,14.02,20.53,18.31,16.71,-6.9,-21.69,0,0,-1,-1,-1,-1,-3.82,-3.82,-18.6,32.41,32.41,35.45,19.07,16.41,4.66,-8.56,-19.64,1.041926,72,19.07,-3.24,-12.31,-16.54,-10.06,0.998232,44
21-09-2025,NSE:ANANTRAJ,EQ,21934.35,45.37,3.78,640.4,9.38,16.72,16.42,15.92,20.06,20.31,-25.87,-1.15,21.47,10.53,-1,-1,-1,-1,0,0,-31.55,24.02,54.16,54.16,14.46,18.16,8.26,-27.53,0.9,1.041584,72,14.46,4.48,-10.04,-46.15,23.42,1.016097,69
21-09-2025,NSE:SAMMAANCAP,EQ,11869.54,185.56,3.53,143.21,2.89,4.89,3.78,15.19,16.99,23.23,-9.43,-14.23,0,0,-1,-1,-1,-1,-0.2,-0.2,-16.51,24.56,39.49,39.49,13.73,15.09,11.18,-11.09,-12.18,1.040668,71,13.73,1.68,-2.83,-30.75,-0.6,1.002405,52
21-09-2025,NSE:UJJIVANSFB,EQ,8872.16,87.85,2.81,45.79,0.62,-1.81,7.03,4.61,-5.2,23.74,22.34,6.27,0,7.47,-1,-1,-1,-1,-8.24,-10.83,-10.83,9.89,33.07,45.92,3.15,-7.1,11.69,20.68,8.32,1.0404,71,3.15,-10.72,17.16,9.97,-16.92,1.012607,66
21-09-2025,NSE:TATASTEEL,EQ,214691.7,219.36,1.85,171.48,-0.32,0.99,2.22,5.57,11.38,9.81,15.05,10.07,0,0,0,-1,-1,-1,-0.32,-0.32,-0.32,12.5,34.83,39.49,4.11,9.48,-2.24,13.39,12.12,1.039959,71,4.11,5.71,-12.12,17.61,-2.08,1.014742,68
21-09-2025,NSE:SAURASHCEM,EQ,1237.14,1.99,3.85,110.07,-1.57,-4.13,-6.86,-6.54,21.84,31.73,-2.55,-15.2,0,0,-1,-1,-1,-1,-13.53,-13.53,-15.6,26.5,46.58,46.58,-8,19.94,19.68,-4.21,-13.15,1.038993,71,-8,26.2,2.31,-38.43,-8.55,1.012365,65
21-09-2025,NSE:BHARTIARTL,EQ,1117555.62,44.57,1.44,1962.4,1.10,3.05,3.42,1.73,1.31,17.08,17.69,16.66,0,0,-1,-1,-1,-1,-3.52,-3.52,-3.52,6.06,19.87,28.67,0.27,-0.59,5.03,16.03,18.71,1.038815,71,0.27,-0.87,5.63,12.54,2.53,1.017483,71
21-09-2025,NSE:INTLCONV,EQ,607.17,1.7,3.23,95.38,-1.04,-1.67,-0.39,4.98,4.08,28.33,7.73,2.42,0,0,-1,-1,-1,-1,-4.57,-4.57,-9.85,12.94,45.26,50.92,3.52,2.18,16.28,6.07,4.47,1.038779,71,3.52,-1.39,14.93,-16.94,-1.97,1.010825,63
21-09-2025,NSE:CARYSIL,EQ,2611.46,1.7,3.82,917.55,0.11,-2.76,-4.56,0.35,6.02,27.58,10.89,4.06,0,0,-1,-1,-1,-1,-4.36,-4.36,-4.36,17.05,61.95,85.93,-1.11,4.12,15.53,9.23,6.11,1.038778,71,-1.11,5.25,12.6,-11.25,-3.89,1.01176,64
21-09-2025,NSE:MUTHOOTMF,EQ,2898.37,1.75,3.56,170.24,-1.63,2.81,-0.29,6.11,25.94,27.19,-11.62,-36.3,0,0,-1,-1,-1,-1,-2.88,-2.88,-27.92,35.2,38.59,40.61,4.65,24.04,15.14,-13.28,-34.25,1.038651,71,4.65,20.68,-8.67,-41.49,-18.33,0.998563,45
21-09-2025,NSE:NH,EQ,36153.47,2.9,2.56,1772.8,-0.84,0.48,-0.72,-3.74,-7.37,8.79,26.92,27.03,0,0,-1,-1,-1,-1,-21.67,-21.67,-21.67,2.05,8.77,48.29,-5.2,-9.27,-3.26,25.26,29.08,1.038505,71,-5.2,-3.94,4.69,31.68,3.92,1.028038,79
21-09-2025,NSE:SAIL,EQ,56034.71,95.41,2.24,136.2,2.27,2.89,5.1,8.89,6.4,20.04,11.08,2.32,0,0,0,-1,-1,-1,-0.93,-0.93,-3.65,14.78,30.17,36.17,7.43,4.5,7.99,9.42,4.37,1.038502,71,7.43,-3.17,4.22,0.6,-6.07,1.007712,60
21-09-2025,NSE:SGLTL,EQ,3899.26,3.17,3.59,194.22,0.59,5.7,4.94,5.87,12.7,25.12,NA,NA,0,0,-1,-1,-1,-1,-1.48,-1.48,NA,20.13,47.98,NA,4.41,10.8,13.07,0,0,1.038489,71,4.41,6.81,3.88,111.8,3.78,1.031535,80
21-09-2025,NSE:MUKANDLTD,EQ,1984.65,1.38,4.05,137.43,1.55,0.5,4.42,0.41,16.37,33.99,-3.44,-18.64,0,0,-1,-1,-1,-1,-10.79,-10.79,-20.22,20.03,53.24,57.51,-1.05,14.47,21.94,-5.1,-16.59,1.038483,71,-1.05,15.59,10.71,-44.9,-10.91,1.005913,57
21-09-2025,NSE:DCMSHRIRAM,EQ,19511.5,3.11,3.09,1255.3,-4.46,2.37,0.95,-0.86,6.36,19.86,13.98,13.78,0,12.59,-1,-1,-1,-1,-12.95,-12.95,-12.95,6.32,28.03,35.91,-2.32,4.46,7.81,12.32,15.83,1.038467,70,-2.32,6.72,4.07,4.46,3.54,1.016612,70
21-09-2025,NSE:MANKIND,EQ,109868.05,3.81,2.11,2660.6,0.85,3.04,4.13,5.79,13.97,19.35,-0.05,7.68,0,0,-1,-1,-1,-1,-1.33,-1.33,-11.27,16.34,23.08,23.99,4.33,12.07,7.3,-1.71,9.73,1.038324,70,4.33,8.25,-4.1,-12.25,11.5,1.014174,67
21-09-2025,NSE:GOODLUCK,EQ,3656.24,3.5,4.94,1088.4,0.15,1.76,-12.95,-0.95,0.05,39.46,11.17,-18.64,0,0,-1,-1,-1,-1,-13.97,-13.97,-16.37,12.13,65.93,76.4,-2.41,-1.85,27.41,9.51,-16.59,1.038281,70,-2.41,0.54,29.08,-34.92,-29.78,1.009778,63
21-09-2025,NSE:STEELXIND,EQ,1262.31,30.69,4.76,10.53,2.93,-0.09,12.54,3.89,22.98,27.45,-5.13,-27.92,0,0,-1,-1,-1,-1,-4.53,-4.53,-20.89,31.62,36.58,39.29,2.43,21.08,15.4,-6.79,-25.87,1.037977,70,2.43,19.42,-4.55,-33.1,-17.9,1.000415,49
21-09-2025,NSE:HAL,EQ,328702.91,12.26,1.83,4916.2,1.22,3.47,10.4,9.11,-1.16,27.18,5.97,6.49,0,0,-1,-1,-1,-1,-2.23,-4.12,-4.12,13.47,31.43,59.19,7.65,-3.06,15.13,4.31,8.54,1.037673,70,7.65,-11.73,17.66,-17.32,4.33,1.014022,67
21-09-2025,NSE:LLOYDSME,EQ,69919.32,2.48,2.78,1328.5,-0.37,2.41,2.64,-6.66,-10.49,9.97,13.15,40.53,0,0,-1,-1,-1,-1,-16.39,-16.39,-16.39,3.08,18.8,65.45,-8.12,-12.39,-2.08,11.49,42.58,1.037543,70,-8.12,-4.03,8.17,15.34,35.31,1.044925,88
21-09-2025,NSE:JSWSTEEL,EQ,275235.84,13.6,1.63,1122.8,0.15,2.12,4.43,3.58,10.44,9.33,13.89,13.52,0,0,0,-1,-1,-1,0,0,0,12.62,20.69,27.05,2.12,8.54,-2.72,12.23,15.57,1.037223,70,2.12,6.68,-11.59,16.83,3.35,1.016911,70
21-09-2025,NSE:COCHINSHIP,EQ,49932.73,16.1,3.62,1900.8,-0.35,8.16,13.08,9.84,-14.65,29.46,14.93,5.6,0,0,-1,-1,-1,-1,-14.8,-20.55,-20.55,18.47,42.03,56.27,8.38,-16.55,17.41,13.27,7.65,1.037177,70,8.38,-27.6,28.12,-8.79,-7.18,1.018747,72
21-09-2025,NSE:VIPIND,EQ,6393.44,3.86,3.01,449.95,1.03,2.02,5.93,5.41,9.15,35.09,-5.9,-12.2,0,0,-1,-1,-1,-1,-6.83,-6.83,-22.39,10.85,73.06,73.06,3.95,7.25,23.04,-7.56,-10.15,1.037176,70,3.95,3.51,18.21,-51.36,-2.17,1.008643,61
21-09-2025,NSE:JSWINFRA,EQ,70980.05,19.23,2.33,335.8,2.47,6.12,10.63,8.19,10.26,19.85,5.48,2.13,0,0,-1,-1,-1,-1,0,0,-4.79,13.45,18.28,49.24,6.73,8.36,7.8,3.82,4.18,1.03698,70,6.73,1.81,0.34,-6.13,0.24,1.00809,60
21-09-2025,NSE:BAJAJFINSV,EQ,330827.23,10.62,1.44,2067.3,-0.09,-0.69,2.56,5.26,3.92,10.77,20.52,10.14,0,0,-1,-1,-1,-1,-0.68,-1.79,-1.79,8.35,12.22,32.58,3.8,2.02,-1.28,18.86,12.19,1.036833,70,3.8,-1.85,-3.22,22.72,-9.27,1.013442,67
21-09-2025,NSE:WELENT,EQ,7733.18,2.76,3.39,558.8,-0.22,13.89,12.48,18.1,10.73,17.96,-4.85,-5.78,0,7.78,-1,-1,-1,-1,-0.22,-0.22,-14.19,27.33,27.33,33.88,16.64,8.83,5.91,-6.51,-3.73,1.036828,70,16.64,-9.44,-2.25,-16,2.89,1.00478,55
21-09-2025,NSE:HINDCOPPER,EQ,27462.52,69.07,3.6,282.86,0.85,0.99,13.66,14.95,12.09,21.67,-0.58,-14.17,0,12.66,0,-1,-1,-1,-2.28,-2.28,-18.97,23.04,50.46,50.46,13.49,10.19,9.62,-2.24,-12.12,1.036722,69,13.49,-3.81,0.55,-16.6,-9.73,0.999782,48
21-09-2025,NSE:UPL,EQ,58357.27,27.03,2.63,691.1,-1.12,-0.29,0.33,-3.23,8.33,8.09,22.1,14.81,0,0,-1,-1,-1,-1,-5.31,-5.31,-5.31,8.58,12.51,39.86,-4.69,6.43,-3.96,20.44,16.86,1.036186,69,-4.69,10.77,-10.62,27.04,-5.57,1.020395,73
21-09-2025,NSE:BHARTIHEXA,EQ,85650,1.87,2.5,1714.7,0.22,0.5,-1.82,-3.39,-6.09,22.96,15.42,22.3,0,0,-1,-1,-1,-1,-13.6,-13.6,-13.6,1.01,29.66,37.55,-4.85,-7.99,10.91,13.76,24.35,1.035466,69,-4.85,-3.05,17.04,2.01,11.91,1.024004,76
21-09-2025,NSE:HINDALCO,EQ,167306.01,44.33,1.7,743.3,-0.91,-1.98,-0.07,5.71,12.67,6.11,13.97,7.82,0,0,-1,0,-1,-1,-1.95,-1.95,-2.4,12.38,32.31,32.31,4.25,10.77,-5.94,12.31,9.87,1.035173,69,4.25,6.94,-17.85,20.17,-3.37,1.013863,67
21-09-2025,NSE:SOUTHBANK,EQ,7784.73,53.55,1.51,29.85,0.88,3.12,4.22,-0.9,2.11,19.53,14.51,15.81,0,0,-1,-1,-1,-1,-5.54,-5.54,-5.54,4.41,30.35,33.08,-2.36,0.21,7.48,12.85,17.86,1.034946,69,-2.36,2.55,7.45,5.56,5.31,1.017146,70
21-09-2025,NSE:SBILIFE,EQ,185056.93,8.68,1.84,1841.7,1.09,0.62,1.98,-0.91,1.67,20.86,23.46,1.11,0,0,-1,-1,-1,-1,-1.9,-1.9,-4.09,3.41,26.07,32.92,-2.37,-0.23,8.81,21.8,3.16,1.034919,69,-2.37,2.12,9.17,15.08,-25.41,1.008848,62
21-09-2025,NSE:SAILIFE,EQ,18832.44,33.13,2.78,913.65,2.12,4.48,5.84,0.27,16.24,23.54,NA,NA,0,0,-1,-1,-1,-1,-1.32,-1.32,NA,22.33,42.7,NA,-1.19,14.34,11.49,0,0,1.034723,69,-1.19,15.57,-1.64,111.8,3.78,1.031968,80
21-09-2025,NSE:PNB,EQ,130272.51,120.14,1.87,113.3,1.29,5.29,8.43,5.46,9.06,21.49,6.45,2.2,0,0,0,-1,-1,-1,-1.45,-1.45,-1.45,12.31,24.48,30.38,4,7.16,9.44,4.79,4.25,1.034551,69,4,3.36,3.32,-7.36,-0.77,1.008149,60
21-09-2025,NSE:INDRAMEDCO,EQ,4336.13,2.59,3.85,474.3,-0.18,-3.24,-1.66,1.58,16.07,25.15,-6.06,1.14,0,0,-1,-1,-1,-1,-6.73,-6.73,-16.17,20.38,25.11,51.8,0.12,14.17,13.1,-7.72,3.19,1.034412,69,0.12,14.28,0.48,-29.9,10.57,1.013368,66
21-09-2025,NSE:SKIPPER,EQ,6092.39,5.32,3.58,535.3,-0.05,0.35,-6.17,-0.98,9.87,23.68,-7.88,19.09,0,0,-1,-1,-1,-1,-5.82,-5.82,-16.08,18.4,32.76,42.82,-2.44,7.97,11.63,-9.54,21.14,1.034144,69,-2.44,10.31,4.97,-29.55,28.78,1.028521,79
21-09-2025,NSE:MIDHANI,EQ,7638.79,4.91,3.02,406.95,0.28,1.57,7.38,2.56,-8.93,35.5,8.65,1.71,0,0,-1,-1,-1,-1,-12.22,-12.22,-12.22,12.65,57.49,74.11,1.1,-10.83,23.45,6.99,3.76,1.033999,69,1.1,-12.23,30.44,-29.84,-3.82,1.018813,72
21-09-2025,NSE:ABFRL,EQ,11244.76,192.56,4.15,92.11,2.48,4.05,6.72,17.21,20.03,11.85,-7.02,-20.08,0,0,-1,-1,-1,-1,0,-3.59,-21.73,26.4,27.1,27.1,15.75,18.13,-0.2,-8.68,-18.03,1.033981,69,15.75,2.97,-20.58,-9.61,-8.42,0.99815,44
21-09-2025,NSE:DYCL,EQ,2078.63,1.61,3.48,427.65,-0.60,-0.72,-0.25,-12.24,-7.69,33.26,-23.96,38.31,0,0,-1,-1,-1,-1,-14.81,-14.81,-19.33,9.65,67.62,67.62,-13.7,-9.59,21.21,-25.62,40.36,1.033932,68,-13.7,3.62,27.68,-73.95,54.01,1.080074,96
21-09-2025,NSE:SAKSOFT,EQ,2926.73,3.7,3.4,220.84,0.52,5.37,4.57,6.6,13.54,33.91,-3.86,-34.99,0,0,-1,-1,-1,-1,-10.94,-10.94,-25.42,16.78,59.24,59.24,5.14,11.64,21.86,-5.52,-32.94,1.033834,68,5.14,6.99,13.2,-45.34,-26.2,0.99618,41
21-09-2025,NSE:PSUBNKBEES,EQ,3131.08,19.33,3.14,82.38,1.20,4.53,7.42,3.87,7.04,20.5,6.31,9.03,0,0,-1,-1,-1,-1,0,0,0,9.53,22.99,31.37,2.41,5.14,8.45,4.65,11.08,1.033633,68,2.41,2.86,4.13,-6.05,6.68,1.012557,65
21-09-2025,NSE:JAGSNPHARM,EQ,1631.13,1.22,3.65,243.08,-0.10,1.1,1.14,-0.4,11.92,10.77,-17.41,32.55,0,0,-1,-1,-1,-1,-16.97,-16.97,-20.17,12.21,21.17,50.31,-1.86,10.02,-1.28,-19.07,34.6,1.033427,68,-1.86,11.83,-11.66,-19.78,46.33,1.049844,90
21-09-2025,NSE:WELCORP,EQ,23777.34,4.07,2.85,903.8,0.93,2.66,6.05,3.44,-1.25,10.46,12.38,24.77,0,0,-1,-1,-1,-1,-4.01,-6.47,-6.47,9.64,24.32,37.41,1.98,-3.15,-1.59,10.72,26.82,1.033423,68,1.98,-5.3,1.22,13.94,17.92,1.023829,76
21-09-2025,NSE:INDIGO,EQ,219626.24,16.47,1.6,5679,-0.64,-0.85,0.16,-8.39,5.09,15.37,22.75,12.89,0,0,-1,-1,-1,-1,-7.74,-7.74,-7.74,3.88,14.26,47.55,-9.85,3.19,3.32,21.09,14.94,1.033018,68,-9.85,12,0.48,20.53,-8.99,1.018028,71
21-09-2025,NSE:IDBI,EQ,100922.05,86.37,3.06,93.76,1.40,0.8,5.22,3.84,2.94,22.22,15.29,0.16,0,0,-1,-1,-1,-1,-10.58,-10.58,-10.58,9.44,27.5,41.55,2.38,1.04,10.17,13.63,2.21,1.032927,68,2.38,-1.37,9.51,2.9,-14.09,1.006457,58
21-09-2025,NSE:APOLLOHOSP,EQ,112223.92,3.29,1.35,7806.5,-0.56,-0.87,0.03,-0.98,9.52,19.98,7.53,9.93,0,0,-1,-1,-1,-1,-1.54,-1.54,-1.54,11.43,21.45,28.98,-2.44,7.62,7.93,5.87,11.98,1.032417,68,-2.44,9.96,1.21,-3.76,6.38,1.014401,68
21-09-2025,NSE:FSL,EQ,25997.76,8.43,3,375.8,0.33,2.01,6.89,1.37,0.04,24.29,2.61,18.12,0,0,-1,-1,-1,-1,-3.36,-4.8,-7.61,13.88,27.41,34.7,-0.09,-1.86,12.24,0.95,20.17,1.032057,68,-0.09,-1.79,13.91,-16.85,19.71,1.022283,74
21-09-2025,NSE:TIRUMALCHM,EQ,3297.92,3.77,3.53,324.75,0.56,2.88,5.77,8.39,12.62,27.34,-9.79,-8.64,0,0,-1,-1,-1,-1,0,0,-15.86,15.59,39.27,52.78,6.93,10.72,15.29,-11.45,-6.59,1.031905,68,6.93,4.18,6.49,-39.3,4.83,1.005887,57
21-09-2025,NSE:ELECON,EQ,13957.68,5.95,3.26,621.5,-0.16,3.38,10.89,7.11,-1.85,33.18,-2.72,-0.18,0,0,-1,-1,-1,-1,-5.88,-11.89,-15.01,15.38,49.92,60.02,5.65,-3.75,21.13,-4.38,1.87,1.031551,68,5.65,-10.09,24.04,-41.92,6.25,1.015217,68
