Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-10-2025,NSE:POLYMED,EQ,20153.68,191356,2.86,56.8,1896,-0.29,-0.78,-7.16,-8.93,-2.72,-17.07,-7.42,-49.93,-21.88,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.2,-14.56,-33.13,-39.4,2.69,2.69,2.69,-3.85,-16.5,-19.66,-54.2,-22.55,0.913986,13,-3.85,-12.25,-4.5,-30.48,22.47,0.979641,26
10-10-2025,NSE:ANUP,EQ,5088.73,57999,3.66,87.9,2398.3,0.16,3.04,1.41,4.99,4.41,-19.61,-27.19,-45.64,-14.41,-1,HV2Y,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-5.46,-17.64,-27.93,-35.9,8.29,8.29,8.29,3.28,-19.04,-39.43,-49.91,-15.08,0.913874,13,3.28,-23.41,-19.08,-5.41,25.2,0.982792,30
10-10-2025,NSE:SOMANYCERA,EQ,2008.81,35348,3.62,16.89,459.2,0.99,-0.88,-1.43,-3.65,-4.34,-25.69,10.25,-37.48,-53.15,-1,-1,-1,HVY,-1,EEP,-1,-1,-1,-1,-1,-7.99,-18.73,-22.46,-36.35,2.84,12.67,12.83,-5.47,-25.12,-1.99,-41.75,-53.82,0.913533,13,-5.47,-18.73,15.85,-44.08,-7.64,0.968536,14
10-10-2025,NSE:DCW,EQ,2194.48,844029,2.63,1.85,68.58,-0.38,-1.71,-4.94,-8.6,-8.19,-13.15,-8.28,-29.97,-35.84,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.24,-14.9,-22.6,-37.81,0.97,0.97,0.97,-9.32,-12.58,-20.52,-34.24,-36.51,0.913523,13,-9.32,-2.86,-8.44,-10.93,-0.76,0.969131,14
10-10-2025,NSE:TORNTPOWER,EQ,63894.97,563932,2.03,25.08,1239.3,-0.10,1.47,-1.23,-3.65,-1.9,-15.12,-21.82,-17.28,-45.2,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-3.52,-11.99,-23.67,-37.21,3.28,3.28,3.28,-3.03,-14.55,-34.06,-21.55,-45.87,0.913505,13,-3.03,-11.25,-18.56,12.82,-20.04,0.965457,11
10-10-2025,NSE:WEL,EQ,2116.79,377946,5.86,8.19,130.75,1.70,0.54,-14.53,-21.14,-2.36,-38.99,-23.66,-20.47,-1.86,-1,HV2Q,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-19.12,-26.72,-28.87,-34.02,4.37,4.37,5.19,-3.49,-38.42,-35.9,-24.74,-2.53,0.913252,13,-3.49,-34.06,-1.71,11.67,19.2,0.988981,39
10-10-2025,NSE:BANSALWIRE,EQ,5708.81,58905,3.14,10.82,330.4,-0.24,-6.6,-8.47,-7.29,-8.84,-18.58,-5.18,-33.85,-24.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9.22,-20.96,-20.96,-32.33,0,0,0.14,-9.97,-18.01,-17.42,-38.12,-25.55,0.913067,13,-9.97,-7.23,-1.43,-18.18,10.46,0.975344,20
10-10-2025,NSE:UTKARSHBNK,EQ,2451.08,1587391,3.03,0.66,22.46,1.49,1.25,4.85,1.34,3.65,-6.72,-5.61,-41.72,-100.49,-1,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,0,-5.07,-15.79,-50.54,11.57,11.57,11.57,2.52,-6.15,-17.85,-45.99,-101.16,0.913048,13,2.52,-9.05,-11.7,-25.1,-37.71,0.947257,2
10-10-2025,NSE:IRIS,BE,668.52,25664,4.14,12.96,313.7,-1.13,-2.93,-3.68,-4.26,-2.79,-25.39,-6.38,-44.79,-16.03,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-4.08,-24.02,-24.02,-45.44,2,30.68,30.68,-3.92,-24.82,-18.62,-49.06,-16.7,0.912809,13,-3.92,-20.27,2.42,-27.02,23.62,0.983043,30
10-10-2025,NSE:TARC,EQ,5178.94,517823,4.34,6.91,151.14,-1.59,-6.27,-8.12,-13.24,-3.17,-29.53,2.61,-15.22,-67.26,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-13.73,-25.47,-25.47,-42.67,0,6.77,45.89,-4.3,-28.96,-9.63,-19.49,-67.93,0.912484,13,-4.3,-23.83,12.07,-9.23,-41.4,0.960722,8
10-10-2025,NSE:NATCOPHARM,EQ,15850.33,537617,2.33,20.96,845.8,3.96,2.75,0.41,-4.55,0.18,-18.03,8.94,-56.82,-65.72,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-4.35,-18.29,-18.29,-43.31,6.34,13.3,13.3,-0.95,-17.46,-3.3,-61.09,-66.39,0.912478,13,-0.95,-16.53,10.11,-63.13,-1.92,0.964133,10
10-10-2025,NSE:GOACARBON,EQ,430.83,24082,3.07,13.86,449.25,-0.38,1.91,0.8,-5.66,-1.86,-7.61,0.2,-55.56,-65.32,-1,-1,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-5.36,-10.13,-12.34,-43.37,3.62,5.06,10.82,-2.99,-7.04,-12.04,-59.83,-65.99,0.912363,13,-2.99,-3.93,-5.48,-46.78,-2.51,0.960095,7
10-10-2025,NSE:VTL,EQ,12313.85,1096779,2.46,10.31,402.05,0.45,-1.47,-2.89,-8.37,-10.17,-26.38,-10.83,-26.91,-10.46,-1,-1,HV2Y,EEP,EEP,HV2Y,-1,-1,-1,-1,-1,-9.75,-19.93,-22.01,-27.93,3.02,3.02,10.32,-11.3,-25.81,-23.07,-31.18,-11.13,0.912356,13,-11.3,-12.99,-0.44,-5.42,16.72,0.982742,30
10-10-2025,NSE:ROLEXRINGS,EQ,3753.02,42135,2.56,34.85,1338.1,1.63,3.01,-0.78,-3.72,-3.67,-15.72,5.75,-39.06,-72.17,HVY,HVY,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-4.47,-12.36,-17.49,-44.06,3.41,8.71,8.71,-4.8,-15.15,-6.49,-43.33,-72.84,0.912113,13,-4.8,-9.91,5.82,-38.46,-20.05,0.957879,6
10-10-2025,NSE:GRWRHITECH,EQ,7872.53,66606,3.73,115.54,2941.8,-0.31,-5.63,-5.81,-13.86,-12.86,-23.7,14.04,-70.55,-19.05,-1,-1,HVQ,-1,EEP,EEP,-1,-1,-1,-1,-1,-14.21,-22.08,-37.81,-44.43,9.06,22.12,22.12,-13.99,-23.13,1.8,-74.82,-19.72,0.912103,13,-13.99,-7.89,17.77,-89.33,33.96,1.000184,54
10-10-2025,NSE:SHRADHA,EQ,256.41,76275,6.56,3.17,48.97,2.88,3.57,5.11,-4.37,-7.49,-25.99,-0.53,-56.91,-8.53,-1,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-11.92,-23.3,-27.89,-45.04,10.07,10.07,10.07,-8.62,-25.42,-12.77,-61.18,-9.2,0.91162,13,-8.62,-15.49,7.47,-47,34.59,0.995015,47
10-10-2025,NSE:GENUSPAPER,EQ,463.6,111463,2.66,0.47,16.94,-0.47,-4.37,-3.42,-6.85,-7.73,-17.53,-8.91,-25.68,-36.3,-1,-1,-1,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-7.58,-14.31,-17.29,-33.15,0,0,6.01,-8.86,-16.96,-21.15,-29.95,-36.97,0.911574,13,-8.86,-7.38,-5.41,-6.3,-4.69,0.967996,13
10-10-2025,NSE:DELTACORP,EQ,2265.34,3635322,2.32,1.87,79.33,0.38,-3.25,-3.55,-5.62,-5.05,-14.72,-1.15,-38.18,-51.44,-1,-1,HV2Q,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-6.24,-16.69,-16.69,-37.88,2.26,2.26,2.26,-6.18,-14.15,-13.39,-42.45,-52.11,0.911507,13,-6.18,-7.48,-0.91,-27.53,-5.84,0.963172,9
10-10-2025,NSE:COLPAL,EQ,63696.32,587625,1.5,34.09,2227.8,0.87,0.62,-2.08,-6.19,-8.06,-8.24,-9.52,-23.24,-65.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.18,-9.61,-18.46,-40.5,3.43,3.43,3.43,-9.19,-7.67,-21.76,-27.51,-66.54,0.911484,12,-9.19,1.56,-13.93,-3.43,-30.84,0.958436,6
10-10-2025,NSE:NPST,EQ,4031.16,32693,3.52,69.16,1898.4,0.14,-5.9,-1.95,-8.15,-11.5,-7.1,-13.63,-34.16,-33.65,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-9.9,-19.48,-19.48,-44.48,3.98,3.98,24.71,-12.63,-6.53,-25.87,-38.43,-34.32,0.911376,12,-12.63,5.67,-18.84,-8.98,4.14,0.972091,16
10-10-2025,NSE:PCJEWELLER,EQ,9139.77,70439492,4.74,0.64,12.84,-0.85,-4.44,-4.67,-16.36,-2.41,-45.87,-7.24,-18.77,-17.41,-1,-1,HV2Q,HV2Q,HV2Y,HVQ,-1,-1,-1,-1,-1,-14.06,-25.99,-31.45,-33.09,5.68,13.83,20.45,-3.54,-45.3,-19.48,-23.04,-18.08,0.911101,12,-3.54,-40.71,13.74,-1.66,4.9,0.981662,29
10-10-2025,NSE:VINDHYATEL,EQ,1807.26,7261,2.43,34.9,1382,-0.14,-4.13,-5.08,-8.67,-7.49,-22.95,10.14,-34.32,-61.73,-1,-1,-1,HV2Q,HV2Y,HVQ,-1,-1,-1,-1,-1,-9.11,-20.86,-22.01,-38.59,0.78,17.97,17.97,-8.62,-22.38,-2.1,-38.59,-62.4,0.911071,12,-8.62,-12.67,14.18,-40.39,-16.64,0.964118,10
10-10-2025,NSE:CYIENT,EQ,13785.91,361475,2.27,27.65,1176.9,0.02,0.56,0.58,-6.13,-4.42,-9.94,2.01,-55.75,-56.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.49,-9.84,-13.24,-43.68,3.77,3.77,4.97,-5.55,-9.37,-10.23,-60.02,-57.14,0.911029,12,-5.55,-3.57,-1.87,-49.85,3.3,0.964299,10
10-10-2025,NSE:WONDERLA,EQ,4059.92,46979,2.46,14.57,584.15,0.56,-1.63,-6.29,-9.79,-8.95,-8.23,-14.17,-31.47,-40.83,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-9.61,-13.76,-18.11,-35.91,3.73,3.73,3.73,-10.08,-7.66,-26.41,-35.74,-41.5,0.910886,12,-10.08,2.38,-18.23,-6.06,-3.36,0.967497,13
10-10-2025,NSE:ZODIAC,BE,591.34,10312,4.01,15.39,378.9,0.60,-3.23,-5.11,-4.86,-1.32,-24.43,-3.42,-31.89,-44.73,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-4.91,-20.72,-28.47,-40.24,0.6,14.64,14.64,-2.45,-23.86,-15.66,-36.16,-45.4,0.910823,12,-2.45,-21.09,4.14,-18.45,-5.97,0.965379,11
10-10-2025,NSE:VALIANTORG,BE,1047.37,13387,3.89,13.26,316.5,-0.83,-6.78,-8.37,-18.34,-19.23,-30.71,-16.56,3.02,-23.49,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-15.5,-23.45,-35.47,-35.47,0,9.78,37.94,-20.36,-30.14,-28.8,-1.25,-24.16,0.910724,12,-20.36,-7.91,-1.91,25.88,-23.57,0.979008,25
10-10-2025,NSE:DSSL,EQ,1246.45,85877,4.31,39.74,951.1,0.27,-8.48,6.82,-3.83,-2.52,-13.13,-4.22,-58.19,-37.21,HV2Y,HV2Y,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-7.82,-11.46,-20.02,-40.45,14.33,14.33,14.33,-3.65,-12.56,-16.46,-62.46,-37.88,0.910572,12,-3.65,-8.63,-4.86,-42.7,17.02,0.972274,16
10-10-2025,NSE:RITCO,EQ,779.97,49851,3.22,8.38,258.6,0.17,-1.51,-0.52,-4.7,-8.22,-18.77,-4.12,-51.89,-19.72,-1,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-6.56,-16.81,-16.81,-39.32,0.62,5.7,5.7,-9.35,-18.2,-16.36,-56.16,-20.39,0.909289,12,-9.35,-8.04,-0.4,-36.8,24.94,0.982303,29
10-10-2025,NSE:ROTO,EQ,1557.5,210675,2.99,2.32,73.67,-0.12,-4.36,-6.16,-12.98,-11.39,-36.17,7.46,-41.37,-16.34,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-12.33,-30,-30,-31.46,0,7.33,16.99,-12.52,-35.6,-4.78,-45.64,-17.01,0.909176,12,-12.52,-20.53,19.3,-43.67,21.47,0.989576,40
10-10-2025,NSE:EMSLIMITED,EQ,3187.47,154168,2.54,14.43,549.8,0.93,-3.66,-2.14,-6.19,-2.97,-9.49,-14.84,-51.92,-35.76,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-5.83,-15.04,-18.6,-43.38,3.58,3.58,3.58,-4.1,-8.92,-27.08,-56.19,-36.43,0.908841,12,-4.1,-4.61,-17.62,-23.2,14.4,0.970425,15
10-10-2025,NSE:JYOTHYLAB,EQ,11835.32,274893,1.72,5.45,313.65,0.42,-0.05,-1.28,-3.6,-3.84,-12.32,-9.76,-26.88,-70.09,-1,-1,-1,HV2Y,HV2Y,EEP,-1,-1,-1,-1,-1,-3.77,-11.81,-20.4,-42.06,2.18,2.18,2.18,-4.97,-11.75,-22,-31.15,-70.76,0.908701,12,-4.97,-6.45,-10.46,-6.51,-30.3,0.955132,5
10-10-2025,NSE:JINDALSAW,EQ,13605.54,1865890,2.9,6.01,206.31,1.45,-0.09,-2.21,-1.43,2.13,-11.19,-18.87,-31.57,-70.88,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-5.07,-9.89,-23.86,-44.81,4.57,4.57,4.57,1,-10.62,-31.11,-35.84,-71.55,0.908405,12,1,-11.89,-19.65,-1.59,-26.12,0.954405,4
10-10-2025,NSE:DENORA,EQ,435.79,6520,3.46,29.09,805.35,-0.72,-5.43,-6.98,-1.73,-4.71,-15.74,9.18,-48.49,-80.74,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-9.36,-17.01,-17.01,-46.79,0,11.45,17.33,-5.84,-15.17,-3.06,-52.76,-81.41,0.908404,12,-5.84,-8.82,8.8,-54.42,-17.95,0.957119,5
10-10-2025,NSE:INDOSTAR,EQ,3589.36,138823,3.89,9.89,242.6,0.91,-5.63,-6.53,-10.66,-8.88,-38.48,-17.31,-9.25,-16.67,-1,-1,-1,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-9.63,-25.7,-33.13,-33.13,0.91,0.91,7.91,-10.01,-37.91,-29.55,-13.52,-17.34,0.908292,12,-10.01,-25.46,2.55,15.96,-3.03,0.978522,24
10-10-2025,NSE:FILATFASH,EQ,533.38,39243932,6.61,0.04,0.54,1.89,-1.85,-9.26,-18.52,-3.7,-27.78,5.56,-38.89,-50,-1,-1,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-15.62,-21.74,-22.86,-51.35,3.85,25.58,25.58,-4.83,-27.21,-6.68,-43.16,-50.67,0.908275,12,-4.83,-21.49,13.35,-37.97,-4.24,0.967298,13
10-10-2025,NSE:BESTAGRO,EQ,857.12,82186,3.49,12.53,344.2,1.46,-9.22,-6.48,-5.3,-11.62,-16.63,16.33,-71.08,-53.7,-1,-1,EEP,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-9.5,-32.82,-32.82,-47.54,1.46,22.49,38.18,-12.75,-16.06,4.09,-75.35,-54.37,0.907948,12,-12.75,-2.77,15.52,-95.37,13.92,0.977821,24
10-10-2025,NSE:EMBDL,EQ,13549.22,4761988,3.77,3.61,95.07,1.19,-1.69,1.76,-9.61,1.1,-25.92,-8.91,-51.03,-25.59,-1,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.77,-20.3,-25.14,-39.06,3.83,4.14,4.14,-0.03,-25.35,-21.15,-55.3,-26.26,0.907936,12,-0.03,-25.6,0.77,-29.58,20.6,0.97699,22
10-10-2025,NSE:TEAMLEASE,EQ,3160.94,34618,2.5,45.16,1783.3,-0.08,1.09,-3.21,-5.93,-4.24,-9.78,2.5,-60.16,-65.06,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-7.79,-9.42,-14.97,-41.85,5.4,5.4,5.4,-5.37,-9.21,-9.74,-64.43,-65.73,0.907865,11,-5.37,-3.59,-1.55,-55.18,0.7,0.961169,8
10-10-2025,NSE:BHARATWIRE,EQ,1157.3,196413,3.62,5.94,170.49,6.30,2.22,5.64,0.74,-0.29,-31.32,-3.65,-28.3,-46.84,-1,-1,-1,HV2Q,EEP,EEP,-1,-1,-1,-1,-1,-0.61,-23.17,-24.33,-37.79,9.68,9.68,32.83,-1.42,-30.75,-15.89,-32.57,-47.51,0.907797,11,-1.42,-29.23,8.33,-14.69,-10.69,0.965172,11
10-10-2025,NSE:RSWM,EQ,759.28,36573,2.96,4.46,143.56,0.29,-2.95,-7.57,-12.76,-12.11,-20.95,0.42,-32.18,-37.98,-1,-1,HVQ,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-12.43,-16.03,-22.99,-34.51,0.29,3.08,11.31,-13.24,-20.38,-11.82,-36.45,-38.65,0.907543,11,-13.24,-6.16,4.92,-23.65,-0.63,0.969386,14
10-10-2025,NSE:VIDHIING,EQ,1881.68,18058,3.18,11.32,362.7,0.79,0.79,-0.91,-3.58,-3.49,-17.51,-15.8,-42.2,-27.39,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-4.17,-15.14,-20.46,-36.13,4.13,4.13,4.13,-4.62,-16.94,-28.04,-46.47,-28.06,0.907415,11,-4.62,-11.83,-11.29,-13.71,14.17,0.972613,17
10-10-2025,NSE:VLSFINANCE,EQ,778.83,23188,2.94,6.47,219.53,0.29,-0.44,-0.56,-1.19,-1.76,-14.59,3.02,-51.85,-74.1,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-4.06,-11.59,-19.64,-47.46,2.25,4.97,14.48,-2.89,-14.02,-9.22,-56.12,-74.77,0.907141,11,-2.89,-10.88,2.63,-47.49,-10.89,0.95654,5
10-10-2025,NSE:BALAMINES,EQ,4818.03,40833,2.43,34.91,1368.5,0.50,-3.6,-7.56,-10.69,-9.28,-37.28,14.37,-29.07,-58.21,-1,-1,HVQ,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.88,-23.87,-28.56,-39.1,0.5,19.98,19.98,-10.41,-36.71,2.13,-33.34,-58.88,0.907101,11,-10.41,-23.9,24.88,-41.64,-18.81,0.97138,16
10-10-2025,NSE:LUXIND,EQ,4155.91,24240,2.74,36.37,1292,0.40,-1.08,-2.98,-7.41,-1.79,-14.5,-3.84,-48.18,-58.2,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-8.7,-12.73,-18.94,-39.81,1.39,1.39,6.41,-2.92,-13.93,-16.08,-52.45,-58.87,0.906977,11,-2.92,-10.77,-3.43,-33.61,-3,0.959974,7
10-10-2025,NSE:ORIENTHOT,EQ,2460.92,251832,3.17,4.22,128.85,-1.26,-6.17,-4.38,-8.45,-13.73,-15.97,-6.23,-33.33,-31.77,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-10.77,-21.95,-21.95,-34.64,0.93,0.93,0.93,-14.86,-15.4,-18.47,-37.6,-32.44,0.906893,11,-14.86,-0.25,-4.34,-16.42,4.93,0.971596,16
10-10-2025,NSE:LOKESHMACH,EQ,358.92,69824,4.72,8.99,191.25,-1.72,-0.53,-3.74,-0.69,-3.47,-19.05,18.4,-69.67,-98.22,-1,-1,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-6.26,-16.64,-19.34,-54.72,7.08,29.63,46.44,-4.6,-18.48,6.16,-73.94,-98.89,0.906736,11,-4.6,-13.34,18.72,-98.84,-13.07,0.961386,8
10-10-2025,NSE:DCI,EQ,409.53,60710,6.54,17.51,243.45,-1.02,-7.68,-13.75,-21.67,-1.13,-12.75,-4.68,-54.36,-57.84,-1,-1,HV2Y,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-17.88,-17.88,-25.45,-44.96,13.07,13.07,13.07,-2.26,-12.18,-16.92,-58.63,-58.51,0.906543,11,-2.26,-9.77,-5.58,-38.37,1.51,0.960652,8
10-10-2025,NSE:TRACXN,EQ,545.92,268756,2.27,1.15,51.29,0.00,2.11,2.24,0.45,0.19,-21.12,0.19,-46.27,-62.18,-1,-1,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-0.79,-15.71,-18.81,-41.57,3.47,3.47,3.47,-0.94,-20.55,-12.05,-50.54,-62.85,0.906488,11,-0.94,-19.63,4.85,-37.46,-7.12,0.959784,7
10-10-2025,NSE:MANINFRA,EQ,6162.29,390441,2.6,3.9,148.44,2.68,-1.06,-1.43,-6.24,-5.2,-24.68,1.59,-63.08,-23.92,-1,-1,HVQ,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-6.43,-19.87,-21.65,-41.85,2.68,2.71,9.11,-6.33,-24.11,-10.65,-67.35,-24.59,0.90647,11,-6.33,-16.79,8.33,-56.63,27.78,0.984606,32
10-10-2025,NSE:PONNIERODE,EQ,252.97,12550,2.66,7.67,287.2,-0.78,0.57,-0.37,-3.48,-3.03,-15.7,-5.59,-38.23,-60.88,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-5.28,-14.66,-19.97,-39.52,3.64,3.64,3.64,-4.16,-15.13,-17.83,-42.5,-61.55,0.906445,11,-4.16,-10.58,-4,-21.83,-12.63,0.957799,6
10-10-2025,NSE:KCPSUGIND,EQ,377.01,113329,3.16,0.99,31.72,1.70,0.19,0.16,-4,-2.49,-12.58,-10.25,-37.89,-62.04,-1,-1,-1,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-4.52,-9.71,-21.07,-40.07,2.92,2.92,2.92,-3.62,-12.01,-22.49,-42.16,-62.71,0.906401,11,-3.62,-8.12,-10.67,-15.99,-13.75,0.9569,5
10-10-2025,NSE:ASTEC,EQ,1838.24,32947,2.95,23.87,765.75,0.28,-3.91,-8.27,-9.14,-11.32,-17.31,8.71,-61.51,-41.37,-1,-1,HV2Y,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-10.74,-17.69,-20.63,-38.09,0.28,20.34,20.34,-12.45,-16.74,-3.53,-65.78,-42.04,0.906219,11,-12.45,-3.66,9.44,-67.83,16.23,0.976455,22
10-10-2025,NSE:TIPSMUSIC,EQ,7682.68,204374,2.75,15.85,549.05,0.80,-5.35,-7.87,-9.39,-9.42,-16.52,-15.25,-32.32,-28.6,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.45,-15.89,-22.05,-41.42,0.8,0.8,0.8,-10.55,-15.95,-27.49,-36.59,-29.27,0.906189,11,-10.55,-4.77,-11.65,-5.72,6.57,0.971443,16
10-10-2025,NSE:TRANSWORLD,EQ,558.4,20301,3.21,8.14,247.75,0.67,-1.7,-4.89,-3.27,-5.53,-11.36,-2.22,-76.21,-34.21,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.08,-11.74,-24.47,-47.43,0.67,0.67,2.52,-6.66,-10.79,-14.46,-80.48,-34.88,0.906136,11,-6.66,-3.8,-4.53,-63.29,27.59,0.97942,25
10-10-2025,NSE:UGARSUGAR,EQ,507.26,166609,2.96,1.28,43.55,2.16,1.1,1.65,-4.43,-6.91,-13.27,5.05,-41.93,-85.63,-1,-1,HVQ,-1,-1,HV2Y,-1,-1,-1,-1,-1,-4.24,-12.06,-15.06,-48.57,9.61,9.61,9.61,-8.04,-12.7,-7.19,-46.2,-86.3,0.905792,11,-8.04,-4.23,3.44,-40.39,-27.03,0.953183,4
10-10-2025,NSE:SAPPHIRE,EQ,10194.27,404680,2.78,8.34,279.2,-2.60,-5.19,-10.33,-15.72,-18.98,-20.93,-4.26,-26.95,-24.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-15.78,-18.88,-18.88,-24.74,0,0,0,-20.11,-20.36,-16.5,-31.22,-25.24,0.905782,11,-20.11,0.08,1.05,-12.67,5.64,0.975796,21
10-10-2025,NSE:GEEKAYWIRE,EQ,383.59,77451,3.41,2.38,68.02,0.37,0.12,-2.57,-7.59,-11.38,-3.66,-10.29,-44.74,-53.48,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-10.66,-12.18,-15.36,-39.65,5.18,5.18,5.18,-12.51,-3.09,-22.53,-49.01,-54.15,0.90578,11,-12.51,8.65,-19.14,-22.14,-2.28,0.964171,10
10-10-2025,NSE:VSTL,EQ,308.9,33801,2.72,4.27,151.19,1.40,-3.66,-3.89,-6.48,-6.36,-19.36,3.41,-40.97,-61.19,-1,-1,HVY,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-7.24,-15.84,-21.53,-45.81,1.51,8.02,20.42,-7.49,-18.79,-8.83,-45.24,-61.86,0.905741,10,-7.49,-10.5,6.33,-36.86,-10.58,0.960583,8
10-10-2025,NSE:TREL,EQ,798.02,128690,2.93,0.91,29.92,0.71,-2.97,-6.82,-7.62,-8.76,-15.14,-16.58,-28.61,-37.47,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.97,-16.8,-20.28,-32.79,0.71,0.71,6.78,-9.89,-14.57,-28.82,-32.88,-38.14,0.905465,10,-9.89,-4.15,-13.99,-1.23,-3.13,0.966896,12
10-10-2025,NSE:PURVA,EQ,6489.6,222775,3.8,10.01,250,1.03,-6.88,-5.92,-9.2,-14.4,-16.34,8.66,-53.14,-45.98,-1,-1,EEP,HVY,-1,EEP,-1,-1,-1,-1,-1,-12.06,-14.69,-23.49,-43.99,1.03,14.81,14.81,-15.53,-15.77,-3.58,-57.41,-46.65,0.905332,10,-15.53,0.02,8.75,-58.56,8.44,0.972471,17
10-10-2025,NSE:BLUEDART,EQ,13650.68,40261,2.53,147.28,5502,0.06,-3.33,-5.33,-6.52,-4.19,-22.07,-10.36,-22.52,-57.03,-1,-1,HV2Q,HV2Q,HV2Y,EEP,-1,-1,-1,-1,-1,-6.13,-20.41,-23.45,-36.36,0.06,0.06,0.06,-5.32,-21.5,-22.6,-26.79,-57.7,0.905158,10,-5.32,-15.45,-3.14,-1.94,-24.4,0.958787,6
10-10-2025,NSE:REFEX,EQ,4511.89,759134,4.44,16.27,357.05,-0.36,-2.34,-7.79,2.44,0.84,-26.99,-8.64,-36.93,-44.66,-1,HV2Y,HV2Q,HV2Q,-1,HV2Y,-1,-1,-1,-1,-1,-10.84,-21.37,-31.17,-36.63,5.62,5.62,5.62,-0.29,-26.42,-20.88,-41.2,-45.33,0.905107,10,-0.29,-26.34,1.71,-16.95,-1.89,0.964353,10
