Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
25-09-2025,NSE:MOTISONS,EQ,1900.01,21.06,2.97,18.75,-0.32,-4.32,0.21,-6.45,-8.48,-2.67,-46.99,-47.59,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-20.19,-20.19,-42.14,2.53,16.7,16.7,-6.32,-7.29,-10.26,-50.04,-43.98,0.91983,10,-6.99,-0.84,-3.32,-38.26,6.47,0.969544,12
25-09-2025,NSE:ORIENTCEM,EQ,4509.84,6.69,2.92,230.13,-2.00,0.59,3.72,-2.26,1.14,-46.42,-46.03,-25.32,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-9.02,-35.11,-35.11,7.58,7.58,7.58,-2.13,2.33,-54.01,-49.08,-21.71,0.919814,10,-2.8,4.39,-56.79,5.18,21.06,0.98696,31
25-09-2025,NSE:COHANCE,EQ,34664.41,29.67,3.62,898.05,-0.14,-7.61,-10.22,-0.02,-8.78,-34.88,-31.97,-31.34,0,HVY,0,0,0,-1,-1,-1,-1,-1,-17.97,-26.84,-32.55,3.24,3.24,3.24,0.11,-7.59,-42.47,-35.02,-27.73,0.919773,10,-0.56,-7.7,-32.67,7.06,7.36,0.976469,19
25-09-2025,NSE:EMSLIMITED,EQ,3187.47,1.83,2.77,570.3,-1.32,-2.02,0.73,4.18,-10.04,-15.88,-58.12,-43.3,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-13.23,-16.86,-42.17,5.79,5.79,5.79,4.31,-8.85,-23.47,-61.17,-39.69,0.918855,10,3.64,-13.78,-13.99,-31.54,16.25,0.970468,13
25-09-2025,NSE:SUNTV,EQ,22049.03,2.7,2.36,543.05,-0.90,-3.12,-2.33,-4.7,-9.3,-16.93,-28.32,-49.06,0,0,0,0,0,-1,-1,-1,-1,-1,-10.55,-21.95,-36.99,0,0,0,-4.57,-8.11,-24.52,-31.37,-45.45,0.918701,10,-5.24,-3.33,-15.66,-4.83,-9.28,0.966409,9
25-09-2025,NSE:MANINFRA,EQ,6162.29,3.55,2.62,153.3,-0.76,-3.09,-1.87,-6.75,-18.17,-2.11,-52.17,-23.54,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-20.53,-20.53,-41.02,0,6.61,10.67,-6.62,-16.98,-9.7,-55.22,-19.93,0.918398,10,-7.29,-9.63,4.91,-44.11,25.69,0.983582,27
25-09-2025,NSE:PURVA,EQ,6489.6,1.9,3.17,268.15,-1.78,1.21,-6.66,-7.68,-9.58,5.12,-50.94,-62.22,0,0,HVY,HVY,HV2Y,-1,-1,-1,-1,-1,-11.05,-18.96,-40.67,2.3,21.61,21.61,-7.55,-8.39,-2.47,-53.99,-58.61,0.918193,10,-8.22,-0.71,4.74,-54.17,-0.59,0.965948,9
25-09-2025,NSE:MASTEK,EQ,7508.27,1.08,3.55,2214.2,-3.34,-10.86,-14.68,-17.48,-13.22,-5.18,-37.34,-19.48,0,0,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-18.37,-18.37,-33.37,0,11.28,11.28,-17.35,-12.03,-12.77,-40.39,-15.87,0.918099,10,-18.02,4.69,-1.58,-25.66,19.88,0.984725,28
25-09-2025,NSE:RADIANTCMS,EQ,601.62,1.92,2.81,55.3,-1.18,-0.74,-1.77,-7.72,-15.03,-1.36,-37.45,-44.88,0,0,0,HV2Y,0,-1,-1,-1,-1,-1,-13.03,-24.28,-32.13,7.89,8.48,8.48,-7.59,-13.84,-8.95,-40.5,-41.27,0.918089,10,-8.26,-5.72,3.2,-30.7,1.47,0.969273,11
25-09-2025,NSE:FINCABLES,EQ,12724.55,1.64,1.8,826.8,0.02,-2.98,-2.09,-1.51,-13.59,-1.48,-40.05,-69.15,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.46,-17.28,-46.27,0.98,0.98,4.47,-1.38,-12.4,-9.07,-43.1,-65.54,0.917855,9,-2.05,-10.85,1.99,-33.11,-13.9,0.959471,5
25-09-2025,NSE:KALYANKJIL,EQ,52933.81,41.02,2.46,479.1,-3.20,-9.12,-5.83,-6.69,-12.78,1.65,-50.11,-47.83,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-24.54,-24.54,-41.29,0,0.98,13.51,-6.56,-11.59,-5.94,-53.16,-44.22,0.917611,9,-7.23,-4.65,4.12,-47.72,8.4,0.970431,12
25-09-2025,NSE:RAJRATAN,EQ,1746.52,1.31,4.23,334.55,-3.74,-4.45,1.76,4.04,-23.08,2.78,-44.85,-72.47,0,0,0,HV2Y,0,-1,-1,-1,-1,-1,-24.78,-26.87,-43.87,6.07,16.16,16.16,4.17,-21.89,-4.81,-47.9,-68.86,0.917345,9,3.5,-27.19,12.33,-44.08,-12.19,0.961394,6
25-09-2025,NSE:GTLINFRA,EQ,1996.47,571.32,3.18,1.51,-0.66,-1.32,0.66,0,-23.84,-0.66,-35.76,-56.95,0,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-15.85,-24.88,-38.4,6.21,14.07,14.07,0.13,-22.65,-8.25,-38.81,-53.34,0.916733,9,-0.54,-22.78,10.04,-29.96,-8.73,0.964524,8
25-09-2025,NSE:DELTACORP,EQ,2265.34,34.36,3.44,81.84,-1.63,-2.02,-1.83,-4.19,-9.95,-9.18,-38.28,-56.41,0,HVQ,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-13.73,-13.73,-38.58,0.38,4.04,4.04,-4.06,-8.76,-16.77,-41.33,-52.8,0.916672,9,-4.73,-4.46,-7.98,-21.75,-6.23,0.963121,7
25-09-2025,NSE:GRAVITA,EQ,12274.35,2.17,2.72,1642.4,-1.07,-1.49,-1.25,-5.97,-7.42,-9.74,-41.64,-52.97,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-15.96,-24.53,-38.27,0,0.12,4.17,-5.84,-6.23,-17.33,-44.69,-49.36,0.916496,9,-6.51,-0.31,-10.84,-24.16,-1.12,0.965349,8
