Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
09-12-2025,NSE:GANDHITUBE,EQ,952.72,735.5,17623,129.61717,2.64,2.6,5.43,3L,0.73,-3.92,-2.69,-5.87,-12.85,-26.26,-36.48,2.07,15.91,-21.99,-2.2,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-2.54,-2.8,-5.2,-9.1,-13.1,10.3,-3.13,0,0,28.57,35.71,0,0,0,14.29,-6.99,-24.62,-26.73,-26.73,-26.73,-6.99,-17.31,0,-20.1,-31.39,0,0.73,6.23,24.08,24.08,0.73,19.88,61.53,21.52,4.34,27.08,-12.51,-39.19,1.28,0.61,-23.76,0.937638,36,-6.99,13.05,58.28,-7.71,,,-12.51,-23.98,30.22,-0.49,-29.1,0.983316,42
09-12-2025,NSE:IDEAFORGE,EQ,2175.46,435,362902,1578.6237,3.17,3.44,4.09,L,2.65,-5.78,-7,-11.8,-5.9,-11.84,-15.44,-34.56,21.47,-37.77,-67.03,-1,HV2Q,-1,HVQ,EEP,-1,-1,-1,-1,-1,-1,-3.29,-2.32,-5.48,-3.39,-8.58,0.81,-7.83,0,0,0,10.32,0,0,0,1.59,-13.78,-18.75,-31.33,-32.7,-49.31,-13.78,-13.96,-20.73,-18.34,-60.19,-30.16,2.65,2.65,34.09,34.09,2.65,7.67,54.79,80.44,0,10.45,-5.56,-18.15,-35.35,6.17,-39.54,0.937603,36,-6.39,6.47,42.45,-16.76,,,-5.56,-12.05,-14.59,27.01,-59.47,0.994032,57
09-12-2025,NSE:TAURIAN,ST,280.84,211.2,74464,157.26797,3.62,5.66,5.71,S,3.48,-14.89,-19.29,-54.14,-52.32,-75.69,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9.57,-10.74,-18.34,-19,-31.38,,,0,0,36.21,36.21,0,0,17.24,17.24,-40.44,NA,NA,NA,NA,-40.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,NA,NA,NA,NA,NA,-51.98,0,0,0,0,0.937458,36,-37.47,,,,,,-51.98,96.96,1.98,-14.63,15.97,0.950917,9
09-12-2025,NSE:VIPIND,EQ,5499.52,351.6,271246,953.70094,3.14,3.13,3.73,2L,1.05,-0.3,-1.07,-11.18,-10.65,-19.95,-22.63,-0.41,14.75,-43.3,-51.45,-1,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1.92,-3.56,-5.29,-7.69,-12.05,4.49,-7.92,0,0,0,31.75,0,0,0,9.52,-11.74,-21.86,-27.2,-30.45,-39.35,-11.74,-13.56,-10.73,-39.1,-48.3,-13.09,1.8,1.8,35.23,35.23,1.8,0,65.83,35.79,1.71,16.6,-10.31,-25.34,-1.2,-0.55,-45.07,0.937412,36,-10.28,-13.56,41.41,-28.1,,,-10.31,-13.86,20.09,0.47,-52.12,0.974,30
09-12-2025,NSE:EBGNG,EQ,3773.78,290,249853,724.5737,3.74,3.7,3.34,,-4.27,-11.21,-15.33,-12.36,-17.57,-15.97,-24.28,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.93,-2.38,-10.07,-2.55,-12.31,,,0,0,15.87,22.22,0,0,4.76,4.44,-14.69,-25.78,NA,NA,NA,-14.69,-12.74,NA,NA,NA,NA,0,NA,NA,NA,0,9.47,NA,NA,NA,NA,-17.23,-26.99,0,0,0,0.937301,36,-14.69,9.47,,,,,-17.23,-8.74,101.98,-14.63,15.97,0.968315,24
09-12-2025,NSE:GILLETTE,EQ,28006.99,8351,33555,2802.17805,2.67,2.68,3.56,L,2.11,-0.33,-0.66,0.09,-1.5,-12.71,-23.61,-17.05,6.8,-17.26,20.22,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-0.6,-1.3,-1.87,-4.58,-6.17,-4.15,-9.91,0,0,0,30.16,0,0,0,19.05,-4.7,-19.33,-25.82,-25.82,-25.82,-4.7,-20.41,-8.31,-6.61,-25.64,-6.44,2.11,2.11,12.07,34.54,2.11,0,32.94,31.17,25.39,57.76,-1.16,-26.32,-17.84,-8.5,-19.03,0.937278,36,0.8,-20.41,28.92,8.58,,,-1.16,-24.83,7.29,5.74,-9.85,0.981357,39
09-12-2025,NSE:TRANSRAILL,EQ,8752.15,581.6,869309,5055.90114,4.19,4.1,27.78,S,4.26,-8.79,-11.15,-8.57,-7.96,-29.68,-34.13,-16.61,10.56,NA,NA,-1,-1,-1,EEP,-1,HV2Y,-1,-1,-1,-1,-1,-3.68,-4.32,-7.67,-9.17,-15.42,6.32,-9.72,0,0,7.94,36.51,0,0,3.17,19.05,-10.85,-27.25,-27.77,NA,NA,-10.85,-22.02,-3.12,0,NA,NA,4.26,4.26,NA,NA,4.26,0,76.63,53.56,NA,NA,-7.62,-36.84,-17.4,-4.74,0,0.937239,36,-10.53,-19.96,45.07,,,,-7.62,-27.28,15.04,8.67,115.97,0.999656,64
09-12-2025,NSE:JGCHEM,EQ,1577.24,364.15,168367,613.10843,4.07,3.96,7.87,L,2.98,-6.73,-8.55,-6.87,-14.77,-15.5,-31.31,-3.64,16.49,-18.67,49.24,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-4.22,-3.34,-7.32,-4.57,-11.37,1.96,-9.59,0,0,0,40.48,0,0,0,15.87,-13.69,-23.9,-30.45,-30.45,-30.45,-13.69,-20.18,-8.68,-17.72,-33.7,-5.75,2.98,2.98,21.3,88.19,2.98,3.76,59.28,25.72,76.55,150.89,-14.43,-34.02,-4.43,1.19,-20.44,0.936918,36,-13.43,-11.76,49.94,-14.25,,,-14.43,-17.44,23.05,4.79,-26.14,0.984038,43
09-12-2025,NSE:VASCONEQ,EQ,1280.79,46.06,5352183,2465.21549,4.45,4.32,2.94,2L,2.56,-8.62,-7.64,-17.95,-28.57,-52.89,-18.13,-16.11,25.79,-24.95,-44.81,-1,-1,HV2Y,HVQ,HV2Q,HVQ,-1,-1,-1,-1,-1,-5.14,-6.74,-11.13,-16.46,-23.69,15.69,-9.49,0,0,30.16,29.37,0,0,19.05,11.9,-21.97,-35.38,-35.38,-35.38,-43.89,-21.97,-16.92,-7.94,-23.65,-58.36,-29.89,2.56,2.56,37.41,37.41,2.56,23.04,59.98,59.55,1.97,12.25,-28.23,-20.84,-16.9,10.49,-26.72,0.936747,36,-21.72,18.8,52.88,-23.35,,,-28.23,5.08,3.69,21.46,-52.4,0.997299,61
09-12-2025,NSE:PRSMJOHNSN,EQ,7369.14,129.21,344671,445.3494,2.68,2.64,4.68,L,0.54,-6.21,-6.08,-11.25,-10.42,-18.09,-13.71,-7.72,13.94,-49.33,-40.35,-1,-1,HV2Q,HV2Q,-1,EEP,-1,-1,-1,-1,-1,-3.63,-2.98,-6.42,-6.52,-12.15,2.59,-9.81,0,0,7.94,31.75,0,0,0,11.9,-11.98,-23.45,-23.45,-34.29,-44.45,-11.98,-15.48,-10.07,-40.17,-52.19,-17.05,0.54,0.54,16.52,16.52,0.54,1.54,24.52,25.51,0.28,34.88,-10.08,-16.42,-8.51,-1.36,-51.1,0.93667,36,-10.13,-3.96,24.52,-23.66,,,-10.08,-6.03,7.25,5.47,-57.55,0.973403,29
09-12-2025,NSE:GICHSGFIN,EQ,929.47,164.51,84598,139.17217,2.61,2.72,4.57,L,1.93,-2.29,-5.43,-4.05,-3.5,-5.2,-5,-19.72,1.06,-36.74,-29.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.29,-1.17,-2.43,-1.78,-4.14,-3.95,-7.78,0,0,0,4.76,0,0,0,3.97,-5.15,-7.87,-19.52,-27.2,-39.18,-5.15,-7.03,-15.49,-24.49,-39.83,-16.83,1.93,1.93,2.85,2.85,1.93,0,8,23.13,0.76,18.43,-3.16,-7.71,-20.51,-14.24,-38.51,0.936605,36,-3.25,-6.22,3.26,-18.07,,,-3.16,-4.49,-12.04,2.73,-22.24,0.974574,31
09-12-2025,NSE:MASTEK,EQ,7233.98,2191.8,108182,2371.13308,2.78,2.85,4.51,S,2.93,-0.46,-1.7,-4.33,1.54,2.71,-11.83,-7.82,-2.03,-48.5,-18.91,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0.26,-0.6,-0.34,0.78,0.44,-6.61,-5.79,0,0,0,16.67,0,0,0,3.17,-6.19,-13.68,-17.9,-32.99,-32.99,-6.19,-17.23,-8.2,-27.75,-31.63,-0.08,7.56,7.56,11.92,11.92,2.93,5.9,25.15,20.66,4,44.87,1.88,-14.54,-8.61,-17.33,-50.27,0.93657,36,-0.48,-14.5,5.65,-16.49,,,1.88,-16.62,5.57,-9.27,-29.57,0.96552,21
09-12-2025,NSE:SALASAR,EQ,1776.85,9.06,12873930,1166.37806,4.44,4.58,6.89,2L,0.33,-5.74,-11.04,-15.89,-11.04,3.97,-3.42,1.55,3.75,-75.06,-131.79,-1,-1,HV2Y,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-3.39,-2.42,-5.68,0.27,-5.42,8.44,3.3,0,38.1,46.03,23.02,0,0,1.59,0.79,-13.71,-16.03,-16.03,-44.11,-60.78,-13.71,-6.77,-11.27,-60.83,-62.25,-31.34,4.74,29.8,29.8,29.8,0.78,44.13,34.24,14.07,0,1.47,-10.7,-6.13,0.76,-11.55,-76.83,0.936482,36,-9.31,43.71,6.72,-49.77,,,-10.7,3.82,6.78,-12.39,-65.91,0.96321,19
09-12-2025,NSE:KRYSTAL,EQ,751.55,539,18360,98.9604,4.12,4.03,7.17,S,2.00,-0.95,-2.55,2.91,-3.48,-13.82,-25.15,-13.16,17.5,-44.38,-48.27,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.53,-1.15,-1.66,-4.97,-6.32,-1.31,-7.53,0,0,1.59,6.35,0,0,0,2.38,-2.98,-19.62,-22.69,-32.35,-46.96,-2.98,-20,-3.24,-26.53,-56.24,-23.43,4.5,4.5,27.02,27.02,4.5,0,58.59,43.74,4.8,22.29,-3.14,-27.86,-13.95,2.2,-46.15,0.936418,36,1.76,-12.2,50.13,-25.56,,,-3.14,-23.98,11.56,12.46,-59.02,0.977476,34
09-12-2025,NSE:JSWCEMENT,EQ,17419.71,112.29,2396104,2690.58518,3.2,3.17,3.91,S,1.19,1.21,-3.46,-12.46,-11.71,-23.13,-32.88,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.02,-4.13,-4.95,-9.24,-12.99,,,0,0,0,16.46,0,0,0,8.86,-12.78,-25.74,NA,NA,NA,-12.78,-21.19,NA,NA,NA,NA,3.95,NA,NA,NA,3.95,0,NA,NA,NA,NA,-11.37,-35.59,0,0,0,0.936383,36,-8.36,,,,,,-11.37,-21.99,101.98,-14.63,15.97,0.960772,16
09-12-2025,NSE:MOIL,EQ,7204.39,318.55,942879,3003.54105,3.21,3.24,2.97,S,1.34,-4.1,-1.18,-7.83,-15.24,-16.61,-11.14,-22.68,6.86,-7.64,1.84,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-2.58,-2.71,-5.15,-6.55,-10.98,2.28,-8.9,0,0,0,3.97,0,0,0,2.38,-14.59,-19.13,-19.13,-19.13,-42.77,-14.59,-6.8,-10.04,-4.18,-46.7,-38.4,1.34,1.34,10.86,10.86,1.34,14.33,18.61,36,9.91,27.02,-14.9,-13.85,-23.47,-8.44,-9.41,0.936294,36,-14.59,13.95,9.68,0.18,,,-14.9,0.51,-8.4,9.45,0.4,0.991087,53
09-12-2025,NSE:FACT,EQ,59012.96,811.8,140356,1139.41001,2.7,2.68,5.08,L,2.04,-5.75,-6.74,-11.91,-8.82,-10.09,-20.34,-29.24,19.45,-23.47,17.93,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-3.7,-2.35,-5.91,-2.65,-8.34,1.68,-6.77,0,0,0,9.52,0,0,0,1.59,-11.24,-19.26,-23.63,-23.63,-28.44,-11.24,-13.04,-8.1,0,-42.36,-11.65,2.04,2.04,38.76,38.76,2.04,1.32,66.99,79.33,4.13,59.61,-8.48,-23.05,-30.03,4.15,-25.24,0.936237,36,-7.44,-5.28,48.55,4.94,,,-8.48,-13.63,-5.41,23.04,-37.31,0.992283,55
09-12-2025,NSE:C2C,ST,1114.96,489.15,39192,191.70767,5.92,5.93,7.62,M,3.63,-18.85,-20.28,-39.01,-40.96,-26.05,-57.91,-3.52,30.45,3.23,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-10.18,-7.95,-16.8,-8.34,-23.21,11.51,-13.22,0,0,0,41.27,0,0,0,16.67,-28.24,-38.86,-43.86,-47.84,NA,-28.24,-20.86,-11.35,-46.01,-63.72,NA,3.63,3.63,85.78,NA,3.63,17.42,193.35,92.31,0,NA,-40.62,-60.62,-4.31,15.15,1.46,0.936103,35,-27.5,2.86,138.99,,,,-40.62,-15.06,36.42,18.18,-23.17,1.011337,75
09-12-2025,NSE:MEDICAMEQ,EQ,533.22,378.75,49232,186.4662,3.94,3.92,5.95,S,3.97,-2.86,-9.82,-5.56,-5.68,20.7,8,-11.35,-26.51,-39.47,-5.27,-1,-1,HV2Q,-1,HVQ,2,-1,-1,-1,-1,-1,-2.27,-0.42,-2.68,6.88,4.51,-11.36,-6.16,0,33.33,11.11,5.56,0,19.05,6.35,3.17,-8.94,-8.94,-10.88,-37.35,-37.35,-8.94,-1.36,-33.37,-30.24,-20.74,-9.79,28.24,28.24,28.24,28.24,3.97,35.52,1.21,4.74,25.24,38.07,-5.34,5.29,-12.14,-41.81,-41.24,0.936096,35,-5.5,6.96,-28.26,-1.52,,,-5.34,9.9,-19.06,-28.24,5.72,0.972918,29
09-12-2025,NSE:GEECEE,EQ,752.09,345.5,10155,35.08553,3.88,3.81,6.14,,-0.80,-3.52,-7.25,-5.98,-0.91,2.27,-11.55,-14.57,-3.63,-27.57,21.13,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-1,-2.34,-0.39,-2.72,1.37,-1.37,-6.76,-7.61,0,0,0,0,0,0,0,0,-6.76,-10.22,-11.48,-23.31,-23.55,-6.76,-9.9,-12.91,-12.4,-20.77,-2.47,5.34,5.34,5.34,27.87,0,6.3,9.54,11.95,43.02,76.05,-0.57,-14.26,-15.36,-18.93,-29.34,0.935951,35,-2.39,-8.45,2.91,-0.08,,,-0.57,-13.58,-0.73,-5.08,-7.13,0.973513,30
09-12-2025,NSE:ONWARDTEC,EQ,654.87,280.85,51426,144.42992,4.23,4.17,6.24,,0.12,-1.71,2.99,-2.07,-3.01,-12.71,-15.67,-15.17,1.01,-21.6,-65.68,-1,-1,EEP,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,-1.09,-0.96,-2.03,-3.53,-5.36,-0.78,-6.09,0,0,0,13.49,0,0,0,2.38,-3.93,-12.75,-26.08,-26.08,-44.19,-3.93,-15.21,-14.5,-25.1,-44.75,-32.13,3.54,3.54,34.86,34.86,3.54,0.43,55.99,55.32,10.27,11.2,-2.67,-18.38,-15.96,-14.29,-23.37,0.935898,35,-3.31,-9.88,18.19,-24.1,,,-2.67,-15.33,2.41,-0.58,-6.87,0.977092,34
09-12-2025,NSE:THEJO,EQ,1843.89,1640.1,5926,97.19233,3.94,3.83,12.88,S,1.08,-0.29,-1.23,-2.57,-6.08,-10.68,-15.54,-10.36,5.34,-30.08,-50.2,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-1.01,-1.51,-2.48,-3.93,-6.17,-6.97,-12.29,0,0,0,15.08,0,0,0,6.35,-5.98,-14.14,-32.65,-32.65,-54.23,-5.98,-23.77,-22.18,-34.57,-56.67,-40.46,1.08,1.08,5.65,5.65,1.08,0,17.27,16.59,0,7.66,-5.74,-18.25,-11.15,-9.96,-31.85,0.935834,35,-3.62,-23.77,17.27,-32.89,,,-5.74,-11.96,6.47,-0.4,-21.45,0.974501,31
09-12-2025,NSE:VIPCLOTHNG,EQ,300.31,33.44,194915,65.17958,5.08,4.98,4.62,L,0.21,2.69,3.11,0.63,-5.62,-4.13,-1.08,-24.79,3.35,-42.55,-14.08,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-0.53,0.06,-0.47,-0.78,-1.24,-7.64,-8.25,0,0,0,0.79,0,0,0,0,-7.11,-17.55,-22.66,-35.69,-35.69,-7.11,-12.92,-21.92,-19.75,-37.85,-7.4,4.01,4.01,18.62,18.62,4.01,6.13,19.9,48.03,8.09,59.43,-5.28,-3.79,-25.58,-11.95,-44.32,0.935707,35,-4.7,-10.79,3.59,-5.57,,,-5.28,1.26,-21.48,7.92,-31.52,0.977348,34
09-12-2025,NSE:GFLLIMITED,EQ,677.77,57.96,178478,103.44585,3.83,3.79,13.81,S,-1.63,-4.07,-2.45,-5.8,-5.43,-5.71,-2.21,-9.44,2.28,-67.43,-27.33,-1,-1,HV2Q,-1,HV2Q,-1,-1,-1,-1,-1,-1,-3.17,-1.45,-4.55,-3.09,-7.41,3.15,-4.4,0,0,4.76,7.94,0,0,0,0,-6.24,-24.85,-24.85,-42.9,-51.43,-6.24,-20.77,-13.9,-46.85,-52.54,-18.69,0,0,13.42,13.42,0,3.51,15.93,24.13,0,45.6,-5.09,-4.92,-10.23,-13.02,-69.2,0.935579,35,-3.19,-1.86,2.54,-21.62,,,-5.09,0.02,-5.09,-3.93,-55.36,0.964752,20
09-12-2025,NSE:MANKIND,EQ,92623.01,2180.4,430757,9392.22563,1.78,1.77,5.37,2M,-0.23,-1.65,-2.82,-2.13,-2.58,-12.59,-18.3,-8.09,-4.76,-19.07,-6.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.4,-1.48,-2.83,-4.42,-6.95,-3.59,-10.17,0,0,3.17,1.59,0,0,0,0,-3.95,-18.05,-19.14,-27.28,-27.28,-3.95,-15.94,-4.34,-21.4,-23.82,-7.03,0,0,1.61,9.55,0,0,20.21,9.83,14.76,30.43,-2.24,-21.01,-8.88,-20.06,-20.84,0.935431,35,-1.81,-11.87,12.73,-2.36,,,-2.24,-18.37,10.61,-11.55,2.31,0.975973,33
09-12-2025,NSE:FIVESTAR,EQ,18669.68,578.4,2552264,14762.29498,3.64,3.59,13.51,2M,1.07,-1.01,-4.76,-7.88,-9.66,9.41,7.95,-38.45,-20.32,-9.14,-27.71,-1,-1,EEP,HV2Q,EEP,-1,-1,-1,-1,-1,-1,-1.32,-1.15,-2.43,2.48,0.05,-13.02,-11.48,0,0,0,0,0,0,0,0,-10.17,-12.36,-27.79,-31.44,-35.76,-10.17,-3.89,-36.89,-11.06,-22.71,-29.89,13.36,13.36,13.36,13.36,1.07,24.31,1.09,26.86,12.78,2.29,-9.32,5.24,-39.24,-35.62,-10.91,0.934873,35,-7.49,8.53,-24.77,5.4,,,-9.32,13.02,-48.43,-1.54,25.27,0.998,62
09-12-2025,NSE:IVC,EQ,294.25,8.07,440052,35.5122,4.16,4.81,4.83,S,0.12,0.12,0.25,-15.74,6.94,0.74,-7.56,-16.11,-15.49,-42.63,-22.68,-1,HVY,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-0.51,-0.34,-0.85,1.47,0.63,-10.36,-8.81,0,0,0,0,0,0,0,0,-13.69,-13.69,-15.67,-33.96,-49.34,-13.69,-14.95,-15.73,-24.86,-41.49,-27.75,8.32,8.32,8.32,8.32,8.32,0.13,8.64,6.48,3.56,27.89,7.28,-10.27,-16.9,-30.79,-44.4,0.934698,35,8.32,-7.74,-9.49,-24.74,,,7.28,-18.62,-5.97,-14.1,-7.53,0.965983,22
09-12-2025,NSE:GENUSPOWER,EQ,10557.23,307.6,723199,2224.56012,3.1,3.08,5.95,2M,2.77,-1.67,-4.78,-12.52,-8.18,-0.26,-8.53,-27.47,16.69,-50.47,21.39,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1.13,-2.12,-3.19,-0.38,-3.55,-2.43,-5.84,0,0,0,2.38,0,0,0,0,-11.34,-13.22,-24.63,-30.04,-33.96,-11.34,-13.69,-20.39,-15.3,-44.99,-0.63,3.92,3.92,26.48,26.48,2.77,12.42,37.27,61.23,16.9,111.15,-7.84,-11.24,-28.26,1.39,-52.24,0.934696,35,-10.23,-13.69,25.98,-5.95,,,-7.84,-3.37,-15.47,20.02,-64.65,0.983693,43
09-12-2025,NSE:PARTH,ST,318.46,214.7,23936,51.39059,5.07,5.07,4.81,,1.68,-10.88,-12.72,-14.02,-18.54,-10.22,-26.64,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.4,-3.33,-9.42,-4.47,-13.29,,,0,0,6.35,27.71,0,0,4.76,15.66,-16.61,-24.64,NA,NA,NA,-16.61,-10.67,NA,NA,NA,NA,1.68,NA,NA,NA,1.68,49.71,NA,NA,NA,NA,-18.2,-29.35,0,0,0,0.934609,35,-16.61,,,,,,-18.2,-9.88,101.98,-14.63,15.97,0.966207,22
09-12-2025,NSE:ARE&M,EQ,17663.78,938,295324,2770.13912,1.44,1.43,13,2L,1.10,-1.34,-0.81,-1.93,-2.77,-7.25,-10.5,-7.81,-3.04,-40.82,15.25,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-0.64,-1.06,-1.69,-2.53,-4.12,-1.35,-5.39,0,0,0,0,0,0,0,0,-3.16,-10.81,-10.81,-29.51,-45.3,-3.16,-8.34,-4.86,-32,-43.64,-22.98,1.1,1.1,1.1,17.99,1.1,3.11,11.4,7.31,29.16,76.51,-2.43,-13.21,-8.6,-18.34,-42.59,0.934543,35,-2.35,2.85,3.52,-32,,,-2.43,-10.56,4.41,-10.21,-20.69,0.967743,24
09-12-2025,NSE:DIGITIDE,EQ,2216.37,133.7,232772,311.21616,4.25,4.15,9.9,M,3.28,-1.74,-4.39,-13.17,-9.1,-29.46,-39.79,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.46,-4.17,-5.4,-9.4,-13.53,,,0,0,0,6.4,0,0,0,2.4,-12.66,-32.03,NA,NA,NA,-12.66,-32.67,NA,NA,NA,NA,3.28,NA,NA,NA,3.28,0,NA,NA,NA,NA,-8.76,-42.5,0,0,0,0.934448,35,-7.67,-31.15,,,,,-8.76,-31.17,101.98,-14.63,15.97,0.955951,12
09-12-2025,NSE:TNPL,EQ,1038.02,140.42,323466,454.21096,2.22,2.23,10.43,2L,3.17,-1.22,-1.18,-5.22,-5.68,-13.25,-16.2,-21.32,8.66,-24.58,-83.09,-1,-1,HV2Y,HV2Q,-1,HV2Y,-1,-1,-1,-1,-1,-0.61,-1.97,-2.52,-4.42,-6.65,-0.4,-7.02,0,0,0,9.52,0,0,0,3.97,-6.01,-14.99,-24.42,-32.26,-51.79,-6.01,-12.59,-12.18,-23.78,-55.96,-39.94,3.17,3.17,16.35,16.35,3.17,0.22,35.2,41.16,1.12,7.8,-5.34,-18.91,-22.11,-6.64,-26.35,0.934437,35,-4.64,-6.8,24.65,-23.55,,,-5.34,-13,-2.43,10.08,-20.42,0.980643,38
09-12-2025,NSE:VENKEYS,EQ,1904.61,1396.2,31919,445.65308,1.87,1.87,4.87,,2.74,3.45,4,3.96,2.64,-6.98,-6.15,-16.89,-17.1,-28.81,-15.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.87,-0.74,2.12,-4.1,-1.9,-8.89,-9.9,0,0,0,0,0,0,0,0,0,-9.78,-15.15,-26.81,-44.53,0,-12.17,-15.04,-35.16,-35.04,-28.55,5.06,5.06,5.06,5.06,5.06,0,5.96,5.65,6.22,16.84,2.98,-8.86,-17.68,-32.4,-30.58,0.934417,35,4.69,-8.66,-10.46,-33.22,,,2.98,-12.07,-8.14,-14.81,5.97,0.971744,28
09-12-2025,NSE:VSTIND,EQ,4322.97,245.25,308890,757.55273,1.55,1.54,4.46,L,-1.39,-3.73,-1.37,-3.08,-3.14,-5.67,-9.32,-16.25,-0.77,-33.5,-33.57,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-2.42,-0.61,-3.01,-1.12,-4.09,-7.28,-10.6,0,0,0,0,0,0,0,0,-4.16,-9.62,-22.32,-33.31,-49.04,-4.16,-10.71,-18.88,-40.76,-48.64,-31.97,0,0,0,0,0,0.48,4.83,15.36,0,5.39,-2.8,-12.03,-17.04,-16.07,-35.27,0.93428,35,-2.91,-10.71,4.36,-30.29,,,-2.8,-9.03,-4.36,-1.32,-16.5,0.972679,29
09-12-2025,NSE:SAMBHV,EQ,3241.39,96.75,1059056,1024.63668,4,3.91,5.49,,5.84,-7.41,-9.52,-11.64,-17.24,-18.76,-28.62,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.02,-3.98,-6.73,-5.71,-11.77,,,0,0,0,26.36,0,0,0,11.82,-13.05,-23.26,NA,NA,NA,-13.05,-12.45,NA,NA,NA,NA,5.84,NA,NA,NA,5.84,4.94,NA,NA,NA,NA,-16.9,-31.33,0,0,0,0.934265,35,-12.14,-8.96,,,,,-16.9,-12.75,101.98,-14.63,15.97,0.964326,20
09-12-2025,NSE:MALLCOM,EQ,764.46,1163.1,9246,107.54023,4.06,4.18,5.71,L,3.41,-3.85,-4.5,-6.15,-20.31,-16.48,-9.45,5.03,1.08,-36.64,14.45,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-2.56,-3.77,-6.1,-7.27,-12.46,5.86,-7.01,0,0,39.68,23.02,0,0,22.22,11.11,-15.31,-21.81,-21.81,-31.72,-31.72,-15.31,-5.94,-5.19,-35.16,-32.46,-3.17,3.41,7.3,7.3,21.33,3.41,17.17,17.44,0.94,38.02,90.65,-19.97,-12.16,4.24,-14.22,-38.41,0.934054,35,-14.51,15.11,10.25,-24.83,,,-19.97,5.99,15.21,-18.79,-22.17,0.974147,30
09-12-2025,NSE:RBZJEWEL,EQ,607.24,139.96,211417,295.89923,4.83,4.73,7.15,3L,4.18,1.41,0.19,-6.02,-11.8,-0.39,0.31,-5.63,-10.71,-37.74,-13.07,-1,-1,HV2Y,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,1.23,-2.19,-0.94,-1.79,-2.68,0.95,-1.75,0,19.05,12.7,6.35,0,9.52,7.94,3.97,-15.72,-15.72,-15.72,-41.61,-41.61,-15.72,-1.5,-10.12,-38.32,-35.36,-11.85,5.81,8.77,10.69,13.7,4.23,21.37,10.34,16.93,25.87,56.6,-11.46,-2.4,-6.42,-26.01,-39.51,0.933986,35,-14.75,21.37,-5.24,4.11,,,-11.46,7.8,-3.98,-19.44,-8.44,0.972058,28
