Symbol,Series,Date,Mkt Cap (₹ Crores),ExchangeTried,Avg_Vol,Price_1D,Price_1M,Price_3M,Price_6M,Price_9M,Price_12M,RS,RS_score
NACLIND,BE,23-08-2025,5439.53,NSE,3.32,283.85,302.11,185.12,63.31,50.56,59.209999,2.0298224686605204,99
CCCL,EQ,23-08-2025,665.67,NSE,7.05,17.88,17,20.2,12.03,15.92,1.4,1.9072683361011833,99
BGRENERGY,EQ,23-08-2025,1186.91,NSE,5.1,172.7,101.49,121.4,108.43,37.05,46.27,1.6989560008694142,99
UNITEDPOLY,BE,23-08-2025,811.34,NSE,4.65,34.64,22.81,16.54,16.023,13.129,9.0839996,1.639570161367906,99
KRISHANA,EQ,23-08-2025,3660.19,NSE,2.19,601.95,493,396.9,187.01,212.42,253.45,1.5330309362757724,99
GABRIEL,EQ,23-08-2025,17208.54,NSE,5.23,1192.9,1005.35,653,462.35,426.6,534.25,1.4980512805795743,99
APOLLO,EQ,23-08-2025,6835.75,NSE,104.11,235.16,180.73,138.81,113.3,92.9,107.05,1.4265406479068563,99
MANGCHEFER,EQ,23-08-2025,4252.32,NSE,7.75,354.5,320,259.84,149.24,142.52,132.74001,1.4191568211880907,99
JSLL,EQ,23-08-2025,8949.65,NSE,3.28,720.1,537.4,429.88,333.85,383.66,274.82,1.4108174147249475,99
ZUARI,EQ,23-08-2025,1585.59,NSE,42.14,376.4,218.3,214.97,194.59,212.46,201.62,1.3834326659334721,99
CUPID,EQ,23-08-2025,4569.85,NSE,54.71,171.94,147.42,106.66,69.72,84.04,89.919998,1.3704064433896854,99
PARADEEP,EQ,23-08-2025,17856.3,NSE,161.66,220.12,200.15,159.36,99.32,105.18,86.160004,1.3637492327294258,99
GARUDA,EQ,23-08-2025,1823.62,NSE,21.37,192.25,188.64,102.55,108.64,82.65,105,1.34262158193285,99
BLACKBUCK,EQ,23-08-2025,11092.56,NSE,44.24,644.2,443.4,464.7,447.8,280.9,280.9,1.3386791807249436,99
MANAKCOAT,EQ,23-08-2025,1433.33,NSE,2.49,152.19,156.42,98,90.59,63.61,63.25,1.3378011228580742,98
TFCILTD,EQ,23-08-2025,2895.46,NSE,14.53,309.05,283.05,215.09,129.21,145.43,183.05,1.3233544007976037,98
IXIGO,EQ,23-08-2025,11216.3,NSE,53.14,280.67,222.07,171.57,145.67,143.76,164.67999,1.3152195438922034,98
CARTRADE,EQ,23-08-2025,11539.64,NSE,7.36,2346.7,1962.7,1623.7,1535.55,1306.35,894.5,1.303412957783899,98
MIRCELECTR,BE,23-08-2025,779.63,NSE,40.45,27.34,17.87,13.7327421,14.90188096,18.35362424,24.51480043,1.3002848346886455,98
COMSYN,EQ,23-08-2025,563.33,NSE,3.11,137.75,128.58,102.36,71.85,69.75,64.550003,1.2885366114283998,98
QPOWER,EQ,23-08-2025,5893.5,NSE,8.62,788.7,869.8,433.25,430,430,430,1.2852762117799954,98
VIMTALABS,EQ,23-08-2025,3162.12,NSE,66.28,657.75,513.25,486.85,489.975,371.225,249.675005,1.2849848295209265,98
GANESHIN,SM,23-08-2025,1115.03,NSE,2.92,264.55,197,183.75,134.9,157.7,157.7,1.2779368234135877,98
YATRA,EQ,23-08-2025,2457.46,NSE,83.84,152.24,89.96,96.94,80.2,106.68,128.31,1.2737573716252115,97
JMFINANCIL,EQ,23-08-2025,18178.56,NSE,136.13,193.02,179.59,122.12,100.48,132.06,94.040001,1.2678592768923318,97
PAYTM,EQ,23-08-2025,79618.33,NSE,70.66,1264.6,1071.15,870,733,814.25,572.84998,1.2677156202145698,97
IZMO,EQ,23-08-2025,729.23,NSE,2.8,587.55,419.1,302.3,347.6,458.15,428.5,1.2671759056053218,97
DATAMATICS,EQ,23-08-2025,5523.2,NSE,6.44,980.2,846.25,610.7,610.5,531.55,567.70001,1.2628320720322601,97
MBAPL,EQ,23-08-2025,3846.38,NSE,2.35,444.5,424.85,321.15,285.7,216.36,217.49001,1.2590943192363573,97
AIIL,EQ,23-08-2025,48937.47,NSE,4.1,2983.1,2889,2205.3,1600.3,1601.95,1506.25,1.2588644094602874,97
LAURUSLABS,EQ,23-08-2025,47955.34,NSE,31.67,879.1,822.5,595.05,555.5,489,437.39999,1.2509929968162041,97
STALLION,EQ,23-08-2025,1159.34,NSE,24.31,147.51,117.53,75.13,79.4,120,120,1.250832453406735,97
JAYNECOIND,EQ,23-08-2025,6071.65,NSE,1018.37,60.8,42.98,39.97,33.47,38.72,46.400002,1.2478339623729202,97
ROSSTECH,EQ,23-08-2025,2539.99,NSE,2.78,682.1,604.25,385.9,300.8,559.7,559.7,1.2447805581092592,96
STLTECH,EQ,23-08-2025,6427.33,NSE,39.71,130.49,117.95,71.78,70.66008397,85.60726691,100.42105162,1.2442337376964216,96
SHAILY,EQ,23-08-2025,9242.03,NSE,3.09,2103.4,1635.6,1898.4,1450,1105.6,969.45001,1.2416854858854585,96
GALLANTT,EQ,23-08-2025,15171.75,NSE,4.98,615.35,630.35,468.25,315.15,316.75,366.29999,1.2394588305220517,96
PROSTARM,EQ,23-08-2025,1220.35,NSE,17.5,203.26,222.83,120,120,120,120,1.2355884533577446,96
HIRECT,EQ,23-08-2025,2807.79,NSE,3.46,1653,1309.8,1181.05,983.2,1161,895.09998,1.2293443497790226,96
TI,EQ,23-08-2025,9476.52,NSE,28.46,489.25,473.25,364.8,260.3,343.85,234.95,1.2284655705668455,96
SHANKARA,EQ,23-08-2025,2776.55,NSE,2.94,1032.5,1028,782.35,555,590.15,593.84998,1.223296172409114,96
KRBL,EQ,23-08-2025,10922.63,NSE,30.07,473.3,409.55,364.25,269.05,287.4,294.5,1.2120769603656587,96
RISHABH,EQ,23-08-2025,1632.4,NSE,6.34,429.4,288.65,299.45,239.25,331.2,373.85001,1.2085052958725966,95
GODFRYPHLP,EQ,23-08-2025,57455.88,NSE,5.38,10566,9384,8277,7038,5985.65,5845.5498,1.2083760747209362,95
HBLENGINE,EQ,23-08-2025,22009.28,NSE,55.04,800.65,585.25,555.25,477.6,547.75,652.84998,1.204536739157789,95
GVT&D,EQ,23-08-2025,70809.67,NSE,5.92,2770,2500.4,2073.6,1448.05,1895,1807.9,1.2023978898102072,95
HUBTOWN,EQ,23-08-2025,4637.54,NSE,14.8,345.65,296.8,181.94,240.1,278.1,271.17999,1.2001342220217448,95
ABDL,EQ,23-08-2025,14631.64,NSE,5.9,522.1,473.7,398,333.25,311.9,309.14999,1.1987496470612151,95
SHARDACROP,EQ,23-08-2025,8793.79,NSE,11.67,961.2,883.1,656.6,544.05,816.65,558.29999,1.1925984126630456,95
LLOYDSENT,EQ,23-08-2025,9498.97,NSE,66.65,71.97,75.03323613,52.24075926,40.83994953,41.94620292,49.8271155,1.1916238826114647,95
SARDAEN,EQ,23-08-2025,21019.54,NSE,38.54,596.8,452.1,444.35,480.65,410.3,330.25,1.1912126210292049,95
ACUTAAS,EQ,23-08-2025,11478.02,NSE,4.36,1423.9,1187.2,1191.2,1102.275,1012.825,647.75,1.1871650561645648,94
GRMOVER,EQ,23-08-2025,2244,NSE,10.01,374.75,378.2,303.65,220.35,200.52,257.23999,1.1866475098890925,94
NAVA,EQ,23-08-2025,18970.99,NSE,15.33,671.85,630.65,454.15,394,472.45,468.95001,1.1860957144663944,94
FORTIS,EQ,23-08-2025,71411.49,NSE,24.5,934.4,823.7,708.2,613.45,657.8,528.79999,1.1837731898697448,94
SYRMA,EQ,23-08-2025,14336.66,NSE,12.62,745.95,699.2,554.8,444.5,559.4,428.10001,1.1825936014399374,94
HLEGLAS,EQ,23-08-2025,3327.71,NSE,10.06,523.25,423.05,429.55,277,363.7,411.35001,1.1804342866469026,94
HCG,EQ,23-08-2025,9427.27,NSE,2.55,677.7,569.9,560.1,490.8,467.5,352.45001,1.1787700097311895,94
ABCAPITAL,EQ,23-08-2025,75962.3,NSE,65.44,286.35,268.6,221.95,153.97,184.76,218.11,1.178347452090752,94
CHOICEIN,EQ,23-08-2025,16192.29,NSE,5.99,803.25,761.3,706.45,492.95,530.4,423.79999,1.1782692209129313,94
SUDARSCHEM,EQ,23-08-2025,11207.86,NSE,5.5,1428,1233.9,1104.9,876.75,940.9,987.25,1.1770373712676474,94
BELRISE,EQ,23-08-2025,12881,NSE,153.2,146.58,130.71,100,100,100,100,1.1768779958734141,93
FEDFINA,EQ,23-08-2025,5124.35,NSE,14.38,142.03,124.33,93.29,89.89,97.54,117.66,1.1763331795933023,93
FLYSBS,ST,23-08-2025,971.26,NSE,5.45,587.7,427.5,427.5,427.5,427.5,427.5,1.1744217669295693,93
YATHARTH,EQ,23-08-2025,6886.93,NSE,8.16,716.15,633.05,525.5,393.45,605.95,476.39999,1.174236550102996,93
SIRCA,EQ,23-08-2025,2488.32,NSE,7.16,458.85,418.45,328.8,270.5,334.1,331.95001,1.1708717167411657,93
GRSE,EQ,23-08-2025,29530.36,NSE,7.44,2552.8,2646.7,2727.3,1294.65,1409.25,1776.05,1.1635771764110665,93
BSE,EQ,23-08-2025,94768.45,NSE,44.82,2332.8,2557.2,2450,1736.23333333,1575.78333333,901,1.1615314840800335,93
LTF,EQ,23-08-2025,55401.72,NSE,60.98,222.7,213.51,174.29,136.04,139.71,167.36,1.159829323007797,93
SPMLINFRA,EQ,23-08-2025,2019.49,NSE,9.4,278.65,290.72,183.9,173.5,191.93,221.34,1.1584271801324928,93
ORICONENT,EQ,23-08-2025,832.35,NSE,6.44,52.67,45.52,43.06,40.15,28.66,40.48,1.1579401758950079,92
CPPLUS,EQ,23-08-2025,15250.57,NSE,29.41,1360.45,1015,1015,1015,1015,1015,1.157413258978882,92
KIOCL,EQ,23-08-2025,26807.9,NSE,57.51,431.75,358.8,282.3,261.8,363.25,411.39999,1.1558594286758062,92
POCL,EQ,23-08-2025,3222.31,NSE,5.12,1094.2,948.5,793.15,664.5,865.4,845.225,1.1557145725087061,92
ARIHANTCAP,EQ,23-08-2025,1116.09,NSE,7.37,112.04,104.69,70.96,75.08,100.28,79.010002,1.1531177666310004,92
GUJTHEM,EQ,23-08-2025,4295.41,NSE,2.5,400.6,376.05,314.4,269.85,269.85,269.85,1.1508771215196636,92
KAMATHOTEL,EQ,23-08-2025,878.86,NSE,3.82,305.83,243.72,245.21,271.14,194.29,201.50999,1.1503308320298828,92
KRN,EQ,23-08-2025,5417.57,NSE,7.87,955.3,868,760.55,795.45,737.1,480,1.1496578403634012,92
GLOBUSSPR,EQ,23-08-2025,3519.34,NSE,2.16,1248.8,1134.1,984.6,843.35,833.35,888.29999,1.1496356477381289,92
SPIC,EQ,23-08-2025,2253.08,NSE,43.13,110.38,88.36,87.1,79.08,72.71,90.639999,1.1482022182477492,91
ROHLTD,EQ,23-08-2025,1182.03,NSE,6.4,482.7,435.5,383.85,341.15,316.35,337.20001,1.1477639231079275,91
OSWALPUMPS,EQ,23-08-2025,9847.65,NSE,9.03,873.8,769.4,634,634,634,634,1.146163666998717,91
CAMLINFINE,BE,23-08-2025,3852.38,NSE,4.33,214.25,290.45,217.5,149.29,118.83279208,102.04927212,1.1435248744785664,91
PROZONER,EQ,23-08-2025,649.48,NSE,4.68,41.77,40.51,35,31.2,23.01,30.92,1.1427686803677322,91
DELHIVERY,EQ,23-08-2025,35211.54,NSE,40.12,473.6,444.2,362.55,267.35,344.25,438.20001,1.140428518392251,91
ASHAPURMIN,EQ,23-08-2025,4801.14,NSE,5.6,488.8,569.5,396.45,393.4,249.46,331,1.1397647698677469,91
EIDPARRY,EQ,23-08-2025,20802.14,NSE,3.56,1178,1183.7,987.1,719.2,822.25,803.20001,1.1396824554672744,91
SAILIFE,EQ,23-08-2025,19208.51,NSE,7.53,925.9,815.35,735.45,667.25,650,650,1.1396477049157003,91
STARCEMENT,EQ,23-08-2025,12066.85,NSE,17.04,276.71,235.92,220.03,208.77,179.06,218.63,1.137391053131901,91
VINCOFE,EQ,23-08-2025,2048.81,NSE,16.47,155.23,150.97,112.53,95.42,114.09,136,1.1354443210421206,90
VMM,EQ,23-08-2025,70018.45,NSE,236.77,150.67,140.93,125.18,102.72,104,104,1.1353436590289587,90
RBLBANK,EQ,23-08-2025,15497.01,NSE,101.19,253.15,258.92,204.62,155.8,156.18,218.72,1.135154222711828,90
RADICO,EQ,23-08-2025,38757.32,NSE,4.21,2890.4,2762.1,2440,1950.45,2256.2,1712.7,1.1347063545712401,90
MFSL,EQ,23-08-2025,57220.03,NSE,5.5,1638.7,1549.7,1476.5,1065.65,1189.6,1018.4,1.1341755903795787,90
RALLIS,EQ,23-08-2025,7166.18,NSE,10.49,378.05,357.05,281.72,212.85,308.8,338.39999,1.1339153837246092,90
NUVOCO,EQ,23-08-2025,16704.19,NSE,5.34,457.35,410.3,356.4,319.5,338.05,337.60001,1.132490638062756,90
SENORES,EQ,23-08-2025,3209.94,NSE,5.92,724.25,608.95,504.6,527.4,600,600,1.1319117459386756,90
PENIND,EQ,23-08-2025,3534.24,NSE,15.82,257.47,252.56,214.68,168.05,181.8,179.94,1.1301799936945418,90
HDFCAMC,EQ,23-08-2025,123913.27,NSE,4.75,5828,5599,4830.8,3730.55,4190.15,4298.75,1.1285531640251256,89
MCX,EQ,23-08-2025,40431.51,NSE,4.84,7960,8261.5,6457,5550.5,6106.35,4774.3501,1.126702877810233,89
TRANSRAILL,EQ,23-08-2025,10645.83,NSE,44.54,779.75,718.75,597.5,550.2,590,590,1.1251010567012372,89
ATHERENERG,EQ,23-08-2025,15520.39,NSE,21.52,417.25,335.45,319.4,328,328,328,1.1244065224625437,89
DENTA,EQ,23-08-2025,1098.3,NSE,14.35,423.4,359.9,323.35,327.9,325,325,1.1230358259675317,89
MANAPPURAM,EQ,23-08-2025,22417.82,NSE,43.9,266.75,273.3,230.36,193.29,154.76,208.38,1.1219632482864277,89
BANCOINDIA,EQ,23-08-2025,8320.48,NSE,2.88,580.65,644.3,542.2,316.95,527,332.725005,1.1217419398227217,89
TATVA,EQ,23-08-2025,2559.56,NSE,2.93,1107.2,997.4,901.8,693.3,831.75,987.34998,1.1202013880321087,89
GOODLUCK,EQ,23-08-2025,3656.24,NSE,2.03,1124.5,1102.5,901.2,666.65,926.35,895.20001,1.1191512704137405,89
INDIGO,EQ,23-08-2025,235579.87,NSE,8.01,6086.5,5897,5420,4303,4045.9,4302.0498,1.1185651480001297,88
ASTERDM,EQ,23-08-2025,31377.41,NSE,7.45,602.5,598.45,546.4,405.8,433.05,393.39999,1.1178720766366799,88
GODREJIND,EQ,23-08-2025,43376.88,NSE,2.23,1287.6,1129.2,1168.1,824.95,1027.5,932.15002,1.1178204611629061,88
ETERNAL,EQ,23-08-2025,310258.77,NSE,484.01,319.1,302.05,226.8,218.53,271.36,263.12,1.1172294417349031,88
TVSMOTOR,EQ,23-08-2025,155591.03,NSE,12.1,3294.6,2802.6,2776.8,2365.7,2429.25,2636.2,1.117195332676182,88
GEPIL,EQ,23-08-2025,2460.53,NSE,9.23,374.6,298.45,255.87,227.45,393.15,455.60001,1.116732360743499,88
IPL,EQ,23-08-2025,2666.61,NSE,13.34,225.69,221.19,171.63,134.02,183.52,208.92999,1.1155901480529689,88
GPIL,EQ,23-08-2025,15002,NSE,31.96,238.61,192.96,200.69,175.02,185.93,192.68,1.1153562259800573,88
DEEPINDS,EQ,23-08-2025,3632,NSE,4.92,551.15,474.15,426.65,473.25,493.2,345.20001,1.1139256958145052,88
CREDITACC,EQ,23-08-2025,22172.89,NSE,2.74,1398.6,1354.9,1143.7,1015.35,884.6,1228.65,1.1138556067112282,88
BHARTIHEXA,EQ,23-08-2025,89925,NSE,2.45,1859.6,1814.3,1691.6,1328.95,1395.9,1154.95,1.1130290655980881,87
LEMONTREE,EQ,23-08-2025,13341.43,NSE,44.98,169.45,156.82,140.12,129,121.64,124.33,1.1130090434952495,87
JGCHEM,EQ,23-08-2025,1982.42,NSE,3.15,489.4,494.2,351.9,327.4,413,397.10001,1.1122810312410314,87
POONAWALLA,EQ,23-08-2025,35138.37,NSE,19.72,465.5,446.45,396.3,285.3,358.3,399.75,1.108719679507612,87
DEEPAKFERT,EQ,23-08-2025,19137.65,NSE,3.17,1529.1,1595.8,1365.9,985.75,1272.55,959.70001,1.1078665535014518,87
MUTHOOTFIN,EQ,23-08-2025,107031.5,NSE,8.46,2680.6,2690,2095,2243.9,1896.45,1875.3,1.1077078832879934,87
ASAHIINDIA,EQ,23-08-2025,20945.84,NSE,2.13,882.85,854,728.6,649.4,656.5,645.65002,1.1076527253291413,87
BLISSGVS,EQ,23-08-2025,1722.56,NSE,20.66,161.3,156.84,125.6,125.92,120.66,119.69,1.1070104175894613,87
NELCAST,EQ,23-08-2025,1410.29,NSE,11.22,163.87,165.05,140.78,106.34,111.7,142.55,1.1068286058808523,87
PFOCUS,EQ,23-08-2025,4955.89,NSE,24.19,151.97,161.02,105.22,100.97,125.84,137.81,1.1063876778398303,86
UNOMINDA,EQ,23-08-2025,70693.16,NSE,10.84,1265.8,1071.4,1013,890.55,1040.3,1159.05,1.104444098936585,86
ITCHOTELS,EQ,23-08-2025,51909.56,NSE,27.27,244.8,243.51,214.97,168.64,180,180,1.103855026370894,86
KALAMANDIR,EQ,23-08-2025,2841.57,NSE,16.86,186.25,176.32,117.95,158.97,159.57,171.28,1.1034581715948495,86
CHALET,EQ,23-08-2025,22360.78,NSE,9.55,1019.45,933.55,914.3,674.85,838.9,767.54999,1.1018571189708557,86
HYUNDAI,EQ,23-08-2025,198666.3,NSE,8.35,2366.6,2117.1,1889.3,1843.9,1829.8,1934,1.101418186610518,86
GLENMARK,EQ,23-08-2025,54803.4,NSE,8.59,1937.3,2138.8,1390.1,1373.8,1492.65,1637.95,1.1009548362989479,86
STAR,EQ,23-08-2025,8009.81,NSE,4.52,865.5,918.9,705.5,620.35,668.256,612.84,1.1002809930706963,86
ITDCEM,EQ,23-08-2025,13055.86,NSE,6.45,763.15,804.45,723.55,523.75,520.2,548.34998,1.0985531204114591,86
HNGSNGBEES,EQ,23-08-2025,1048.31,NSE,2.52,452.88,436.58,388.9,415.8,334.15,280.07999,1.0982899626157554,85
MAFANG,EQ,23-08-2025,3864.12,NSE,2.54,154.89,153.93,135.55,143.9,108.43,95.610001,1.0971949386864315,85
COFFEEDAY,EQ,23-08-2025,966.27,NSE,33.86,44.33,37.31,31.86,28.84,39.990002,60.299999,1.0969804905111957,85
CUMMINSIND,EQ,23-08-2025,107969.4,NSE,6.97,3916,3616.4,2944.6,2721.45,3301.25,3829.55,1.0959052500170914,85
TIMETECHNO,EQ,23-08-2025,10926.63,NSE,11.41,479.4,464.7,373.2,376.25,366.5,388.89999,1.0958402650568717,85
AMBER,EQ,23-08-2025,24845.55,NSE,4.61,7260.5,7312.5,6425,5779.85,6168.95,4240.5498,1.094608913275027,85
SUNFLAG,EQ,23-08-2025,5457.04,NSE,3.26,291.85,294.35,267.26,219.04,197.92,219.7,1.0936252133463789,85
GMDCLTD,EQ,23-08-2025,13699.44,NSE,46.51,427.3,457.9,361.7,262.8,334.85,368.04999,1.09326805477301,85
MANORAMA,EQ,23-08-2025,8340.01,NSE,2.84,1414,1588.9,1389.3,1034.35,1032.25,834.09998,1.0930321419365892,85
TDPOWERSYS,EQ,23-08-2025,8011.1,NSE,9.15,517.95,483.45,475.35,323.3,440.7,422.79999,1.0929714725859407,84
DYCL,EQ,23-08-2025,2229.1,NSE,5.61,453.75,444.6,414.825,322.175,430.375,272.25,1.0927426960869067,84
DDEVPLSTIK,EQ,23-08-2025,3323.67,NSE,2.18,325.05,324.85,265.85,223.55,265,265,1.0924208776670472,84
COROMANDEL,EQ,23-08-2025,71498.2,NSE,5.25,2422.9,2331.2,2399.7,1707.55,1764.6,1749.5,1.09225225199247,84
MBEL,EQ,23-08-2025,2598.82,NSE,53.15,465.2,385,385,385,385,385,1.092116511157944,84
KIMS,EQ,23-08-2025,29810.35,NSE,4.92,736.8,763.85,670.85,561.25,567.2,474.64,1.0907944544057913,84
DIACABS,EQ,23-08-2025,7741.2,NSE,18.39,146.49,167.94,100.3,85.65,155.405,140,1.0901925146387221,84
NH,EQ,23-08-2025,37612.61,NSE,3.43,1813.7,1993.9,1776.9,1326.75,1262,1180.4,1.089882043194419,84
AVONMORE,EQ,23-08-2025,574.25,NSE,5.67,20.27,18.06,21.56,21.56,12.97043313,12.16621017,1.089768707900835,84
LLOYDSME,EQ,23-08-2025,72609.33,NSE,3.17,1353.7,1526.8,1349,1129.75,948.7,747.59998,1.0897538472033352,84
INDIAGLYCO,EQ,23-08-2025,5312.99,NSE,2.6,853.9,886.2,927.1,557.6,571.5,632.55,1.089541795912692,83
AVL,EQ,23-08-2025,6600.41,NSE,4.28,502.25,393.55,421.15,384.6,472.9,440,1.0893949672181287,83
ACMESOLAR,EQ,23-08-2025,17375.1,NSE,18.19,290.8,286.19,247.03,177.67,264.15,251,1.0885963383892567,83
SAURASHCEM,EQ,23-08-2025,1311.23,NSE,6.37,119.58,107.14,92.34,81.77,104.21,127.08,1.088329336854877,83
MGEL,EQ,23-08-2025,534.87,NSE,9.47,15.92,16.94,13.17,12.12,11.475,12.5299995,1.0881979213035122,83
SBC,EQ,23-08-2025,897.62,NSE,82.51,18.93,16.97,14.65,11.60665506,18.61331472,21.24664609,1.0874878095677196,83
CCL,EQ,23-08-2025,11950.75,NSE,3.24,882.55,856.9,804.9,594.4,701.55,710.29999,1.0869982520956432,83
EVEREADY,EQ,23-08-2025,3161.9,NSE,5.06,434.75,417.9,315.45,299.85,381.65,471.14999,1.0860862578779051,83
MOTILALOFS,EQ,23-08-2025,56767.67,NSE,10.33,929.25,931.25,782.85,614.35,906.3,677.45001,1.0860774921758067,83
CRIZAC,EQ,23-08-2025,6010.65,NSE,21.12,351.6,341.15,281.05,281.05,281.05,281.05,1.0859907633394097,82
GOKULAGRO,EQ,23-08-2025,4854.18,NSE,2.23,328,317.85,243.4,277.3,309.35,236.44,1.0857856207937173,82
DALBHARAT,EQ,23-08-2025,44002.79,NSE,3.31,2326.4,2269.7,2056.1,1808.15,1745.25,1767.7,1.085509245424363,82
SIGNPOST,EQ,23-08-2025,1501.89,NSE,2.25,283.48,238.15,213.67,256.25,247.89,249.32001,1.08481035681428,82
SAGILITY,EQ,23-08-2025,21290.68,NSE,404.5,46.06,44.88,42.87,47.9,29.25,31.06,1.0837857963445345,82
AADHARHFC,EQ,23-08-2025,22218.65,NSE,8.1,521.85,516.75,449.25,392.65,424.25,391.20001,1.0834592216413412,82
SBFC,EQ,23-08-2025,12373.63,NSE,20.21,113.43,118.57,105.8,80.81,84.42,84.620003,1.0825853008157647,82
RAMCOIND,EQ,23-08-2025,2653.75,NSE,2.18,307.2,288.9,257.43,236.79,281.82,226.39999,1.0808348885515038,82
WCIL,EQ,23-08-2025,1348.97,NSE,7.05,130.68,114.41,94.74,91.85,119.82,171,1.08052117946488,82
INDIANB,EQ,23-08-2025,90293.73,NSE,14.63,670.25,624.4,594.85,517.55,523.05,558.5,1.0785808814952187,81
IOLCP,EQ,23-08-2025,2882.44,NSE,25.84,96.82,98.65,87.17,68.27,70.26,86.709998,1.078048501110162,81
ASTRAMICRO,EQ,23-08-2025,9371.07,NSE,2.96,1008.75,988.4,1065.75,625.95,757.3,876.79999,1.0778565344773186,81
NETWEB,EQ,23-08-2025,11719.99,NSE,15.58,2322.4,1956.3,1896.6,1370.25,2843.5,2542.5,1.0778472428966592,81
MEDANTA,EQ,23-08-2025,37346.57,NSE,5.3,1384.7,1312.7,1207,1131.25,1091.9,1081.65,1.0774619702855508,81
CSBBANK,EQ,23-08-2025,7194.46,NSE,6.08,403,428.8,365.85,281.35,307.15,321.5,1.077445578193459,81
TECHNOE,EQ,23-08-2025,17532.16,NSE,2.39,1545,1481.2,1275,919.6,1470.9,1703.9,1.0769037245807114,81
CENTRUM,BE,23-08-2025,1620.03,NSE,2.98,39.57,38.21,31.99,29.16,32.54,37.580002,1.0763149096284,81
BCG,EQ,23-08-2025,3359.84,NSE,275.12,16.59,14.44,9.95,17.200001,17,18.85,1.075961796352773,81
MARUTI,EQ,23-08-2025,448966.88,NSE,4.42,14349,12627,12421,12762.9,10959.3,12214.95,1.075632572094066,81
WAAREEENER,EQ,23-08-2025,92648.83,NSE,27.2,3188.6,3188.9,2804.4,2173.6,2901.8,2500,1.075423518065437,80
MASPTOP50,EQ,23-08-2025,1076.16,NSE,4,62.86,59.23,54.21,60.21,50.4,43.369999,1.0749435992591334,80
ZUARIIND,EQ,23-08-2025,1023.13,NSE,5.35,341.35,271.2,298.1,253.95,320.15,339.70001,1.0748920333191851,80
HINDWAREAP,EQ,23-08-2025,2562.92,NSE,2.75,297.3,263.8,241.24,194.9,268.05,363.80104524,1.0748830374803446,80
ENRIN,EQ,23-08-2025,117377.32,NSE,7.09,3374,3010.6,2840,2840,2840,2840,1.0737619231619826,80
NYKAA,EQ,23-08-2025,64199.78,NSE,58.99,224.94,218.71,200.26,173.49,170.31,192.62,1.0737294537982196,80
JSL,EQ,23-08-2025,63912.16,NSE,11.28,777.55,675.8,657.85,590.3,686,740.45001,1.072928188666658,80
RICOAUTO,EQ,23-08-2025,1273.03,NSE,92.39,92.28,74.46,71.44,68.84,86.24,120.78,1.072777914282478,80
INDIASHLTR,EQ,23-08-2025,9917.99,NSE,2.55,904.55,959.7,867.05,658.1,649.2,724.20001,1.0722640741649907,80
KAYNES,EQ,23-08-2025,41168.57,NSE,7.06,6209,5747.5,5975,4049.5,5775.85,5198.25,1.0709331301964677,79
SHREERAMA,EQ,23-08-2025,561.23,NSE,2.94,42.32,42.14,40.44,33.29,36.32,28.049999,1.0708842757596693,79
NILASPACES,EQ,23-08-2025,549.48,NSE,5.29,13.92,14.52,11.24,11.75,12.58,9.71,1.0708322299047746,79
UPL,EQ,23-08-2025,53518.32,NSE,28.08,716.45,727.35,632.05,632.2,524.4801708,543.04034233,1.0706529399263678,79
MANINDS,EQ,23-08-2025,2756.64,NSE,4.58,404.25,438.6,353,252.35,304.35,447.79999,1.0706525839374526,79
AUBANK,EQ,23-08-2025,56199.78,NSE,24.53,742.05,736.75,698.9,522.05,591,621.15002,1.0706493833089292,79
PUNJABCHEM,EQ,23-08-2025,1491.2,NSE,2.4,1203.7,1281.6,1099.1,719.55,982.1,1220.45,1.0700901978986632,79
AFFLE,EQ,23-08-2025,27253.26,NSE,2.58,1948.4,1879,1710.8,1544,1573.45,1605.35,1.0699775411564765,79
BEL,EQ,23-08-2025,273568.47,NSE,127.44,374.85,400.2,384.55,248.5,279,303.14999,1.0694284911114134,79
IIFLCAPS,EQ,23-08-2025,10184.84,NSE,6.28,322.45,324.75,278.19,222.8,320,248.95,1.0691642379446369,78
PARAGMILK,EQ,23-08-2025,2857.26,NSE,6.24,236.02,253.59,211.74,158.19,201.74,193.32001,1.0683795508352882,78
SILVER,EQ,23-08-2025,1028.24,NSE,6.77,114.55,116.57,98.3,96.75,92.34,86.360001,1.0683462838493774,78
SILVERADD,EQ,23-08-2025,929.99,NSE,3.78,110.54,112.65,94.9,93.09,89.12,83.379997,1.0683451220587152,78
STYLEBAAZA,EQ,23-08-2025,2350.45,NSE,4.78,314.95,274.15,269.75,192.2,319.1,389,1.0682397411388354,78
SILVER1,EQ,23-08-2025,1499.44,NSE,4.27,111.3,113.24,95.7,93.99,89.69,83.949997,1.0680914973378426,78
DMART,EQ,23-08-2025,305454.1,NSE,6.98,4698.8,4043.9,4138.4,3621.5,3752.45,5079.2002,1.067877141287793,78
KPIL,EQ,23-08-2025,22115.04,NSE,5.93,1300.1,1197.8,1117.75,923.3,1194.85,1217.6,1.0677952786200582,78
HDFCSILVER,EQ,23-08-2025,1265.01,NSE,14.65,110.28,112.27,94.73,93.12,88.97,83.599998,1.0675523329737029,78
