Symbol,Series,Date,Mkt Cap (₹ Crores),ExchangeTried,Avg_Vol,Price_1D,Price_1M,Price_3M,Price_6M,Price_9M,Price_12M,RS,RS_score
KALPATARU,EQ,31-08-2025,7824.73,NSE,2.04,381.2,407.35,414,414,414,414,0.9634242426389139,32
SANDUMA,EQ,31-08-2025,6961.02,NSE,2.36,431.35,452.6,482.65,427.5,477.75,504.64999,0.963400046577095,32
GICRE,EQ,31-08-2025,63728.58,NSE,10.75,363.65,371.45,411.6,385.25,398.25,407.5,0.9633933870338678,32
ONGC,EQ,31-08-2025,293573.4,NSE,88.42,233.71,241.44,239.4,239.9,254.25,327.85001,0.9633233874716806,32
GVPIL,EQ,31-08-2025,2272.29,NSE,5.73,338.65,366.4,366.4,366.4,366.4,366.4,0.9632902027297484,32
MOSCHIP,EQ,31-08-2025,3251.07,NSE,8.82,168.7,163.9,187.91,170.65,203.5,203.5,0.963252100295779,32
ANDHRAPAP,EQ,31-08-2025,1545.07,NSE,4.54,77.62,77.16,77.11,76.28,96.79,113.8,0.9630929528057456,32
GPTHEALTH,EQ,31-08-2025,1215.07,NSE,3.97,148.13,166.86,152.09,139.34,170.93,186.37,0.962331207901005,32
CAMS,EQ,31-08-2025,18340.3,NSE,4.28,3705.2,3915.6,3961.1,3427.5,4751.6,4434.2002,0.9618545474129118,32
COALINDIA,EQ,31-08-2025,230979.06,NSE,61.69,374.8,383.65,397.3,369.95,411.5,538.09998,0.9617770218396323,31
HEMIPROP,EQ,31-08-2025,3779.1,NSE,4.44,132.63,128.18,133.35,132.46,167.96,198.89,0.9615419354891156,31
POWERGRID,EQ,31-08-2025,256650.16,NSE,102.65,275.25,293.1,289.75,261.9,338.8,338.25,0.9613668872416101,31
CESC,EQ,31-08-2025,20213.62,NSE,40.06,152.19,177.03,162.4,136.56,172,188.72,0.9611775568450875,31
RUSHIL,EQ,31-08-2025,788.75,NSE,15.48,27.27,24.72,29.75,28.57,33.87,38.200001,0.9611389526659907,31
FILATEX,EQ,31-08-2025,2293.4,NSE,9.97,51.82,57.96,57.42,42.57,64.65,66.160004,0.961115368488789,31
GREENPOWER,EQ,31-08-2025,1590.63,NSE,41.56,13.62,14.16,13.05,12.99,17.04,21.469999,0.9611088970778956,31
NLCINDIA,EQ,31-08-2025,31199.32,NSE,10.13,225.15,239.45,241.72,223.78,259,273.25,0.9610197747650958,31
ADANIENT,EQ,31-08-2025,259448.29,NSE,10.38,2244.7,2547.9,2519.9,2133.1,2150.5,3069,0.9608959324541717,31
HSCL,EQ,31-08-2025,22124.46,NSE,9.4,445.9,486.5,472.4,456.95,498.75,527.04999,0.9607762818184803,30
NSLNISP,EQ,31-08-2025,11063.04,NSE,114,37.82,37.62,38.09,38.92,44.87,55.610001,0.9607199825419839,30
JYOTHYLAB,EQ,31-08-2025,12430.21,NSE,2.75,340.4,332.05,345,343.5,402.3,546.09998,0.9601283391501579,30
EKC,EQ,31-08-2025,1537.25,NSE,24.72,136.94,131.72,131.38,132.6,218.27,192.17,0.96010370925499,30
MGL,EQ,31-08-2025,12366.98,NSE,3.06,1251.8,1389.1,1325.2,1334.45,1176.45,1772.15,0.9600390445679299,30
PNBGILTS,EQ,31-08-2025,1732.6,NSE,8.28,96.37,110.37,97.95,85.9,115.92,129.56,0.9599775423701481,30
KELLTONTEC,EQ,31-08-2025,1269.01,NSE,30.66,25.65,29.34,25.718,24.88,29.42,32.978,0.9599329797391691,30
ACC,EQ,31-08-2025,33839.26,NSE,3.41,1801.8,1827.4,1882.8,1884,2116.2,2343.3,0.9598770770562789,30
RAIN,EQ,31-08-2025,4557.48,NSE,30.86,135.85,157.24,141.1,130.72,150.68,169.75,0.9593428512232443,30
NAUKRI,EQ,31-08-2025,87890.43,NSE,19.74,1358.1,1409.4,1427.5,1507.42,1649.51,1499.77998,0.9593163587721316,29
GAIL,EQ,31-08-2025,113880.73,NSE,95.73,173.07,182.98,189.8,164.21,193.97,235.25,0.9588347434604279,29
HUDCO,EQ,31-08-2025,40908.83,NSE,32.43,204.49,216.36,241.24,189.66,212.89,278.39999,0.958731409957129,29
OSWALGREEN,EQ,31-08-2025,1035.71,NSE,3.71,40.02,43.52,40.71,38.62,51.87,48.759998,0.9587203218903523,29
TATACOMM,EQ,31-08-2025,44146.5,NSE,5.44,1548.6,1729.4,1676.2,1450.15,1765.05,1947.7,0.9584110839710469,29
SJVN,EQ,31-08-2025,36723.94,NSE,78.44,93.66,96.16,96.3,92.99,112.83,133.62,0.9578102530596386,29
KCP,EQ,31-08-2025,2538.46,NSE,2.65,196.94,208.05,211.37,194.24,240.22,242.28999,0.9573564591286856,29
ATGL,EQ,31-08-2025,65081.26,NSE,7.31,591.1,629.35,683.75,581.75,579.45,856.09998,0.9565653809041302,29
IKIO,EQ,31-08-2025,1592.76,NSE,4.3,206.69,198.64,219.39,213.76,256.25,295.95001,0.9565429408073497,29
JKTYRE,EQ,31-08-2025,8779.6,NSE,5.16,320.9,343.55,373.25,292.05,370.95,407.35001,0.9562981688564359,29
ITBEES,EQ,31-08-2025,2604.78,NSE,79.2,38.42,38.66,40.53,43.73,47.46,44.540001,0.9562698184824056,28
DHANBANK,EQ,31-08-2025,1020.3,NSE,3.57,25.62,27.59,31.68,24.05,26.23465273,32.48717819,0.9561221390044508,28
VTL,EQ,31-08-2025,12205.37,NSE,21.92,424.35,460,491.75,420.1,470.35,495.5,0.9558878834400977,28
RITES,EQ,31-08-2025,11717.12,NSE,3.79,243.95,262.8,277.44,218.15,286.45,324.625,0.955822252561105,28
AVANTIFEED,EQ,31-08-2025,8704.73,NSE,4.81,641.85,694.8,844,724.4,584.15,685.45001,0.9555851120986497,28
PCBL,EQ,31-08-2025,14005.75,NSE,6.64,371.55,390.95,398.6,396.35,411.35,483.75,0.9551268451391612,28
HINDZINC,EQ,31-08-2025,177252.13,NSE,16.2,419.25,437.4,458.2,426.65,494.45,528.09998,0.955051954467491,28
OMAXE,EQ,31-08-2025,1605.14,NSE,5.63,87.49,101.5,85.22,84.68,99.68,131.42999,0.9543527317613066,28
CROMPTON,EQ,31-08-2025,21250.37,NSE,21.76,330,327.7,352.9,332.95,408.55,467.75,0.9542281143994134,28
NHPC,EQ,31-08-2025,77597.89,NSE,99.42,77.23,84.04,87.41,79.89,81.23,96.650002,0.9541687703957838,27
GRANULES,EQ,31-08-2025,11894.39,NSE,24.45,492.25,490.45,530.55,508.55,595.3,683.25,0.9536648942614407,27
INDUSTOWER,EQ,31-08-2025,89882.21,NSE,83.8,338.6,390.55,384.15,336.4,340.95,433.25,0.9532819973404234,27
GPPL,EQ,31-08-2025,7214.86,NSE,10.5,149.11,159.66,156.15,136.17,181.5,232.27,0.9530986378568681,27
COLPAL,EQ,31-08-2025,63334.57,NSE,6.45,2331.8,2215,2455.9,2458.75,2952.6,3595.3501,0.9521471062078146,27
BAJAJHFL,EQ,31-08-2025,92697.22,NSE,50.22,111.24,115.92,122,113.54,128.89,150,0.9519392058182243,27
SHRIRAMPPS,EQ,31-08-2025,1458.22,NSE,6.61,85.7,95.4,92.17,74.24,103.37,132.27,0.9518041087567904,27
INOXGREEN,BE,31-08-2025,5413.13,NSE,4.88,146.79,169.6,183.52,129.47,142.54,207.77,0.9516172973078862,27
GUJGASLTD,EQ,31-08-2025,28764.38,NSE,2.5,419.45,451.85,460.05,405.3,475.35,599.45001,0.9513941874311879,27
ARE&M,EQ,31-08-2025,18119.51,NSE,5.32,990.25,993,1030.75,1015.2,1231.4,1514.9,0.9506253727364948,26
RADIANTCMS,EQ,31-08-2025,637.9,NSE,3.61,59.61,56.65,64.93,62.98,76.56,86.199997,0.9502432413617068,26
APEX,EQ,31-08-2025,656.56,NSE,2.76,211.46,243.99,231.37,213.65,224.32,276.79999,0.9501032701079947,26
DCXINDIA,EQ,31-08-2025,2911.64,NSE,14.37,262,264.3,305.9,262.3,322.75,330.5,0.9500015243835415,26
REFEX,EQ,31-08-2025,4713.57,NSE,3.28,366.5,409.2,454.15,421.5,471.65,299.04999,0.9499653423871067,26
CASTROLIND,EQ,31-08-2025,19524.14,NSE,13.12,197.23,222.45,216.22,215.42,196.89,263.39999,0.9499139497238215,26
QUADFUTURE,EQ,31-08-2025,1537,NSE,2.93,381.45,460.6,448.75,469.65,370,370,0.9495116934262473,26
PRAKASH,EQ,31-08-2025,2795.83,NSE,21.59,156.51,180.03,165.17,153.79,168.73,230.88,0.9493092345916729,26
SIGNATURE,EQ,31-08-2025,15303.02,NSE,2.9,1089.1,1128.8,1212.2,1088.6,1315.25,1483.05,0.9491239093293143,26
BODALCHEM,EQ,31-08-2025,810.45,NSE,3.76,64.67,76.96,74.55,58.85,72.69,80.379997,0.9489545289369686,25
ANDHRSUGAR,EQ,31-08-2025,1024.65,NSE,2.54,75.44,78.59,74.23,79.32,98.65,111.94,0.9488468200008556,25
MOTHERSON,EQ,31-08-2025,98141.78,NSE,150.63,92.75,102.59,102.07989792,85.85324748,110.87988912,131.9665347,0.948160438483936,25
GAEL,EQ,31-08-2025,4733.48,NSE,3.42,103.36,106.42,116.4,108.08,123.45,135.17999,0.9478273192642778,25
IKS,EQ,31-08-2025,25941.86,NSE,3.86,1514.2,1583.1,1505.6,1843.5,1900,1900,0.9477877631648622,25
SERVOTECH,EQ,31-08-2025,2762.09,NSE,5.16,122.76,141.08,123.38,127.66,176.99,134.23,0.947702400567488,25
DCW,EQ,31-08-2025,2154.34,NSE,11.21,72.65,79.35,76.77,76.63,95.33,86.080002,0.946812926499914,25
ANANTRAJ,EQ,31-08-2025,17780.9,NSE,10.19,516.35,578.4,561.2,516.55,662.05,611.79999,0.9467476819655568,25
HATHWAY,EQ,31-08-2025,2579.04,NSE,22.44,14.61,15.12,16,14.17,18.53,21.33,0.9466407739195288,25
ORIENTPPR,EQ,31-08-2025,586.27,NSE,8.96,27.52,28.22,28.31,24.98,38.33,48.57,0.9462647089179061,24
SWANENERGY,EQ,31-08-2025,13883.01,NSE,21.07,444.7,482.4,433.85,430.25,616.7,693.15002,0.946147150558881,24
IRCTC,EQ,31-08-2025,55360,NSE,7.67,691.95,735.8,756,731.1,814.95,931,0.9459487144320707,24
ZENTEC,EQ,31-08-2025,13184.2,NSE,4.86,1459.6,1606.2,2139.8,1087.8,1820.2,1876.7,0.9458969663560522,24
TATAMOTORS,EQ,31-08-2025,246507.11,NSE,104.33,669,692.35,719.5,673.2,783,1092.4,0.9457940535164867,24
MONARCH,EQ,31-08-2025,2508.84,NSE,2.62,317.1,360.5,309.55,355.15,405.9,397.125,0.9455069790536448,24
ADANIGREEN,EQ,31-08-2025,145065.69,NSE,15.24,913.5,1015.6,1014.35,849.35,898.55,1888.9,0.9454785138901348,24
KTKBANK,EQ,31-08-2025,6501.08,NSE,8.37,171.62,183.66,197.91,170,205.34,223.88,0.9452955739601288,24
JSWENERGY,EQ,31-08-2025,85282.36,NSE,33.94,488.45,524.8,487.95,496.6,657.4,715.54999,0.9448798924918927,24
PRINCEPIPE,EQ,31-08-2025,3522.48,NSE,4.41,318.65,339.55,334.85,276.1,424.4,588.59998,0.9446793374802771,24
BLUSPRING,EQ,31-08-2025,1187.13,NSE,5.07,79.52,91.87,89,89,89,89,0.9443884615619633,23
GATEWAY,EQ,31-08-2025,3217.21,NSE,11.2,64.39,68.28,63.73,68.06,83.07,99.760002,0.9443231906368549,23
AWL,EQ,31-08-2025,32589.44,NSE,8.21,251.5,264.9,275,260.35,290.45,378.45001,0.9442639571185778,23
GENUSPOWER,EQ,31-08-2025,9953.65,NSE,11.84,327.55,355.1,395.4,275.75,439.8,448,0.943927367806769,23
GSPL,EQ,31-08-2025,16362.13,NSE,5.36,289.9,320.95,328.8,286.45,345.7,376.95001,0.943864049624302,23
HINDOILEXP,EQ,31-08-2025,2201.85,NSE,2.77,166.73,166,173.5,202.08,187.96,266.64999,0.9435132622151945,23
MANINFRA,EQ,31-08-2025,6060.89,NSE,4.82,157.59,180.35,164.09,165.6,198.22,196.64,0.9433466767968764,23
HINDCOPPER,EQ,31-08-2025,22231.88,NSE,26.07,229.9,258.4,247.51,222.52,279.4,329.64999,0.9431595894244145,23
ABFRL,EQ,31-08-2025,9432.66,NSE,131.01,77.35,75.27,85.85,83.7004,102.6883,107.68159666,0.9428569067490584,23
PFC,EQ,31-08-2025,125304.86,NSE,59.73,379.7,410.6,405.95,389.7,484.4,514.40002,0.9428469287842536,22
DEN,EQ,31-08-2025,1672.67,NSE,4.77,35.04,37.29,37.86,34.17,44.49,52.650002,0.9428379199925051,22
RAMASTEEL,EQ,31-08-2025,1543.7,NSE,48,9.9,11.15,11.66,10.82,12.23,10.08,0.9428033479626728,22
EMIL,EQ,31-08-2025,4828.6,NSE,8.51,125.14,130.02,120.26,130.6,173.05,214.94,0.9422967815829276,22
MTNL,EQ,31-08-2025,1198.96,NSE,23.54,43.62,48.03,48.04,47.01,48.5,60.98,0.9416894224296151,22
TARC,EQ,31-08-2025,4522.35,NSE,4.42,153.56,182.78,170.98,127.42,205.71,219.78,0.9415846589180354,22
BHARATFORG,EQ,31-08-2025,53012.27,NSE,10.52,1106.7,1220.4,1240.9,1058.95,1322.15,1634.7,0.9414305815526743,22
HCLTECH,EQ,31-08-2025,394485.5,NSE,31.78,1454.8,1472.4,1636.6,1700.7,1899.55,1719.45,0.9410704424242623,22
TRIVENI,EQ,31-08-2025,7683.32,NSE,2.92,351.9,367.5,438.15,377.85,393.2,446.14999,0.9401745974094191,22
RPTECH,EQ,31-08-2025,1853.43,NSE,2.1,282.75,286.15,308.1,292.7,384.6,413.60001,0.9394860751746078,21
STEELXIND,EQ,31-08-2025,1059.91,NSE,56.24,8.73,10.89,8.33,8.56,10.62,14.3,0.9392912119133747,21
HPL,EQ,31-08-2025,2982.26,NSE,3.74,465.7,556.8,573.05,397.95,535.9,654.20001,0.9390857491996865,21
NETWORK18,EQ,31-08-2025,8157.18,NSE,84.38,52.83,56.46,54.54,46.31,79.15,95.699997,0.9387987131481673,21
AAVAS,EQ,31-08-2025,12038.07,NSE,2.44,1520.2,1758.7,1843.4,1690.75,1657.6,1686.95,0.9387688740152241,21
PPLPHARMA,EQ,31-08-2025,24357.14,NSE,30.68,183.44,205.61,206.3,209.05,248.85,187.23,0.9385627271997815,21
PATELRMART,BE,31-08-2025,871.75,NSE,18.09,262.1,300,300,300,300,300,0.9379615203200202,21
ASTRAL,EQ,31-08-2025,36588.05,NSE,13.32,1359.8,1419.3,1498.1,1387.2,1803.2,1973.95,0.937769304280334,21
AEGISLOG,EQ,31-08-2025,23606.51,NSE,3.22,672.15,725.05,796.9,749.85,822.5,773.29999,0.9375679170599115,21
RGL,EQ,31-08-2025,1147.98,NSE,5.5,111.11,114.76,130.58,134.56,174.65,102.71,0.9375653559800736,20
BCLIND,EQ,31-08-2025,1173.27,NSE,5.46,39.99,45.24,41.62,39.42,53.97,57.470001,0.9375141460513976,20
TORNTPOWER,EQ,31-08-2025,62428.61,NSE,5.4,1227.3,1324.9,1374,1289.3,1555.2,1627.65,0.9374693730817089,20
KPITTECH,EQ,31-08-2025,32595.7,NSE,8.28,1190.5,1218.4,1337.8,1310.1,1391.35,1846.6,0.9372349544623332,20
FIRSTCRY,EQ,31-08-2025,18942.24,NSE,16.24,362.2,352.2,348.45,405.15,571.95,625.95001,0.9366417388319976,20
SUZLON,EQ,31-08-2025,77413.07,NSE,850.54,56.43,61.79,71.48,55.17,63.57,76.400002,0.9365312982523952,20
INFY,EQ,31-08-2025,610276.99,NSE,89.35,1469.6,1513.7,1562.7,1815,1924.15,1876.15,0.936463561562554,20
TRIDENT,EQ,31-08-2025,13937.44,NSE,55.61,27.37,30.97,31.79,27.84,31.97,37.41,0.9350193513844524,20
ALOKINDS,EQ,31-08-2025,8644.48,NSE,59.28,17.41,19.42,19.64,16.74,21.03,27.870001,0.9342848238480997,20
TITAGARH,EQ,31-08-2025,11110.59,NSE,20.22,825.5,869.6,891.6,783.1,1147.2,1429.15,0.9340391700662626,19
ACE,EQ,31-08-2025,12534.7,NSE,9.27,1053.5,1118.6,1248.7,1218.25,1260.85,1298.85,0.9339182850777052,19
KALYANKJIL,EQ,31-08-2025,51904.33,NSE,73.68,504.15,604.4,560.4,485.25,693.35,616.75,0.9336812881979016,19
BEPL,EQ,31-08-2025,2581.91,NSE,3.7,103.74,110.19,119.07,104.79,125.42,168.10001,0.932994845223539,19
JTLIND,EQ,31-08-2025,2725.48,NSE,22.04,71.38,72.92,67.49,91.09,97.69,119.82,0.93286765742809,19
ALEMBICLTD,EQ,31-08-2025,2620.2,NSE,2.64,101.53,113.38,110.53,100.57,129.11,160.11,0.9325823148040362,19
CEIGALL,EQ,31-08-2025,4278.3,NSE,2.17,245.24,258.9,249.85,274.75,328.95,393.79999,0.9322614166460844,19
NOCIL,EQ,31-08-2025,2964.69,NSE,2.28,176.89,182.96,178.83,192.94,258.65,289.89999,0.9314426080906287,19
SYNCOMF,BE,31-08-2025,1578.26,NSE,6.52,16.73,18.36,22.08,17,19.68,20.52,0.9313770291922268,19
CLEAN,EQ,31-08-2025,12435.39,NSE,18.96,1174.5,1238.4,1549.2,1303.1,1292.15,1516.85,0.9309071163459912,19
JINDALPOLY,EQ,31-08-2025,2585.59,NSE,2.81,601.4,581.8,635.6,735.9,886,884.20001,0.9305176066174851,18
PETRONET,EQ,31-08-2025,40650,NSE,17.52,269.5,292.85,307.3,301.55,328.9,370.10001,0.9302874693910147,18
NCC,EQ,31-08-2025,12832.56,NSE,32.25,204.5,222.98,231.19,186.9,296.35,321.04999,0.9302215292470686,18
SKYGOLD,EQ,31-08-2025,4269.66,NSE,13.34,287.9,303,393.6,345.3,393.345,265.975,0.9295010645541414,18
NEWGEN,EQ,31-08-2025,12545.66,NSE,27.09,883.2,858.1,1237.1,975.7,1142.95,1047.75,0.9290551430182228,18
BHEL,EQ,31-08-2025,72601.02,NSE,76.05,208.01,240.55,259.83,196.41,243.97,297.29999,0.9290239670991878,18
FCL,EQ,31-08-2025,2720.59,NSE,2.59,238.45,265.25,238.64,260.55,337.85,370.60001,0.9284783951832909,18
CARBORUNIV,EQ,31-08-2025,17243.64,NSE,4.62,911.6,928.15,991.8,899.45,1409.5,1540.3,0.9284403730534829,18
SCILAL,EQ,31-08-2025,2276.36,NSE,3.42,48.75,50.71,52.72,50.08,65.6,88.449997,0.9284102725115498,18
MRPL,EQ,31-08-2025,21423.77,NSE,17.24,122.02,131.32,144.04,115.63,153.56,211.39999,0.9283085172040939,17
DELTACORP,EQ,31-08-2025,2268.02,NSE,49.84,84.86,86.63,92.69,98.61,113.3,128.67,0.9283023020257669,17
URJA,EQ,31-08-2025,692.55,NSE,8.85,13.11,14.24,15.19,12.21,17.42,22.16,0.928251894685171,17
HAPPSTMNDS,EQ,31-08-2025,8604.29,NSE,3.2,565.05,619.35,594.5,672.5,727.05,804.15002,0.9281881587671567,17
ZEEMEDIA,EQ,31-08-2025,771.78,NSE,20.23,12.35,13.72,14.03,14.77,17.92,13.05,0.9281098860482997,17
BRIGADE,EQ,31-08-2025,22516.89,NSE,4.18,923.1,1009,1094.4,1006.05,1206.95,1154.35,0.9280916953485512,17
BALKRISIND,EQ,31-08-2025,44250.3,NSE,2.46,2289.4,2735.6,2472.2,2708.5,2762.45,2860.6499,0.927984824790534,17
IOB,EQ,31-08-2025,73136.53,NSE,39.63,38.09,37.92,39.84,46.61,52.45,61.279999,0.9278531192502952,17
AUROPHARMA,EQ,31-08-2025,59648.33,NSE,16.78,1027.9,1158.1,1147.8,1115.15,1227.45,1547.85,0.9277401230972737,17
NATCOPHARM,EQ,31-08-2025,15455.39,NSE,5.01,862,958.5,883.4,797.95,1355.25,1563.9,0.9270185485426048,16
RAILTEL,EQ,31-08-2025,10538.01,NSE,12.14,328.2,384.35,398.55,305.5,392.95,503.10001,0.9267991596413248,16
TVSSCS,EQ,31-08-2025,5404.41,NSE,10.06,122.57,128.22,126.24,138.73,176.82,197.60001,0.9264560338392297,16
HARDWYN,EQ,31-08-2025,650.59,NSE,5.45,13.47,14,13.86,14.29,22.73569123,20.5142642,0.926430383859959,16
TIPSMUSIC,EQ,31-08-2025,7401.45,NSE,2.27,581.75,609.55,650.2,663.85,882.35,736.35,0.9258757783174159,16
GRAVITA,EQ,31-08-2025,11934.83,NSE,2.05,1619.7,1867.4,1829.9,1749.45,2148.5,2076.3501,0.9256539475274204,16
BATAINDIA,EQ,31-08-2025,14228,NSE,2.53,1098.1,1196,1263.8,1298.1,1365.95,1450.8,0.9256200383940614,16
JAICORPLTD,EQ,31-08-2025,2106.94,NSE,18.69,120.1,105.95,112.88,110.16,338,386.64999,0.9255852860587712,16
AWFIS,EQ,31-08-2025,4031.71,NSE,4.86,566.65,598.1,644.6,678.7,719.45,791.29999,0.9251019099591473,16
KITEX,EQ,31-08-2025,3551.7,NSE,12.78,178.03,239.9,297.96,190.56,234.0504681,123.4169135,0.9250537343192239,15
THERMAX,EQ,31-08-2025,38344.5,NSE,4.27,3207.6,3778.6,3388.2,3321.55,4633.95,4435.6499,0.9248612186280367,15
SUNTV,EQ,31-08-2025,21319.98,NSE,2.6,543.5,574.2,629.65,575.95,751.3,792.15002,0.9246529856510178,15
QUESS,EQ,31-08-2025,3997.71,NSE,2.08,268.05,299.35,313.75,300.61907533,318.04414595,381.32595,0.9243211761032546,15
SYNGENE,EQ,31-08-2025,25187.74,NSE,6.66,625.9,711.4,646.55,713.75,910.6,853.5,0.923969154465355,15
PATELENG,EQ,31-08-2025,3136.86,NSE,28.41,37.1,38.41,40.23,44.96,51.48,54.080002,0.9238357443938437,15
IFCI,EQ,31-08-2025,13805.67,NSE,38.06,51.08,59,67.42,46.49,63.66,71.68,0.9238301115180141,15
CONCOR,EQ,31-08-2025,40129.65,NSE,13.83,527.35,592.05,627.52,550.08,639.44,794.239992,0.9233406594411737,15
TCS,EQ,31-08-2025,1115745.83,NSE,28.36,3084.7,3056,3463.4,3786,4352.7,4502.4502,0.9233022412088773,15
REPCOHOME,EQ,31-08-2025,2173.69,NSE,2.28,346.8,412.95,390.45,341.3,464.7,502.85001,0.9230477865681047,14
GTLINFRA,EQ,31-08-2025,1894.74,NSE,377.88,1.48,1.59,1.49,1.64,2.07,2.79,0.9229321319557808,14
JBMA,EQ,31-08-2025,14071.41,NSE,3.23,594.95,647.15,717.15,605,744.275,946.225,0.9228761402141521,14
OIL,EQ,31-08-2025,63421.44,NSE,21.84,390.3,440.7,426.8,392.4,504.3,702.34998,0.9225539713000367,14
IRCON,EQ,31-08-2025,15069.88,NSE,20.99,160.32,180.96,190.91,158.69,197.59,264.60001,0.9216586478167268,14
MAMATA,EQ,31-08-2025,1022.45,NSE,5.96,411.55,517.1,441,388,600,600,0.9215183601360359,14
IRB,EQ,31-08-2025,25967.7,NSE,109.93,42.9,46.56,51.27,47.46,51.67,65.809998,0.921507901689232,14
ABLBL,EQ,31-08-2025,16473.98,NSE,12.03,135.01,144.09,167,167,167,167,0.9213974099119076,14
IRFC,EQ,31-08-2025,154404.4,NSE,81.95,118.11,132.22,138.95,125.11,146.69,181.05,0.9210040736978085,14
CMSINFO,EQ,31-08-2025,6791.89,NSE,4.81,410.3,476.3,492.05,458.1,484.8,563.75,0.920026889135088,14
IEX,EQ,31-08-2025,12452.49,NSE,119.21,139.8,134.65,200.55,168.92,166.13,188.95,0.9195612486815848,13
ONMOBILE,EQ,31-08-2025,537.99,NSE,7.78,50.69,50.91,58.07,53.16,77.45,87.5,0.9188296130210897,13
GPTINFRA,EQ,31-08-2025,1415.28,NSE,2.21,111.48,127.69,141.38,103.45,137.49,186.75,0.9188107867850963,13
ESAFSFB,EQ,31-08-2025,1488.28,NSE,3.56,28.69,31.48,31.04,30.78,39.22,51.700001,0.9177479014946605,13
GODREJPROP,EQ,31-08-2025,58644.83,NSE,8.48,1947.7,2155.1,2243.8,1991.35,2901.95,2887.7,0.9174739311278275,13
RATNAVEER,EQ,31-08-2025,746.94,NSE,2.79,141.16,148.03,169.45,144.52,262.65,177.10001,0.9167043644908067,13
RAJESHEXPO,EQ,31-08-2025,5175.61,NSE,3.51,175.11,194.97,200.99,185.22,229.95,292.64999,0.9165076565726705,13
GEMAROMA,EQ,31-08-2025,1441.22,NSE,44.48,276.15,333.1,333.1,333.1,333.1,333.1,0.9156164708098996,13
ELGIEQUIP,EQ,31-08-2025,14921.66,NSE,3.17,471.85,562.6,535.2,476.6,653.65,720,0.9150842778183759,13
HILINFRA,EQ,31-08-2025,683.5,NSE,19.43,95.09,115,115,115,115,115,0.9145347917546762,12
RAYMONDLSL,EQ,31-08-2025,6713.78,NSE,2.48,1105.9,1130.1,1019.85,1196,2059.5,3020,0.9143278518470987,12
CAPACITE,EQ,31-08-2025,2383.3,NSE,2.87,281.9,310.95,328.85,329.1,401.25,382.89999,0.9132151282319279,12
MMTC,EQ,31-08-2025,9090,NSE,6.24,60.79,66.01,85.77,56.45,77.89,100.89,0.912514926069983,12
HMAAGRO,EQ,31-08-2025,1514.83,NSE,4.51,30.06,30.55,35.93,33.52,43.53,51.189999,0.9116036506328171,12
JISLJALEQS,EQ,31-08-2025,3547.32,NSE,61,49.65,51.94,57.12,61.21,70.96,74.309998,0.9115469018782033,12
DIGITIDE,EQ,31-08-2025,2986.44,NSE,3.83,200.83,244.59,245,245,245,245,0.911124808728264,12
KPEL,EQ,31-08-2025,2835.19,NSE,3.72,423.15,514.1,554.55,408.45,589.9,544.95,0.911015307233066,12
RENUKA,EQ,31-08-2025,6027.88,NSE,21.4,28.36,30.72,32.82,30.26,42.42,46.849998,0.9104101034839195,12
ALLCARGO,EQ,31-08-2025,3108.54,NSE,19.87,31.22,34.55,30.43,32.94,52.61,71.610001,0.9098453372143529,11
TATATECH,EQ,31-08-2025,26719.36,NSE,6.68,657.25,707.4,773.6,742.55,942.9,1048.65,0.9088788126347422,11
ABB,EQ,31-08-2025,105933,NSE,4.1,4999,5579,5971,5291.4,7329.7,7790.3999,0.9082169621086507,11
GEOJITFSL,EQ,31-08-2025,1984.84,NSE,3.1,71.29,74.02,84.03,78.46,120.14,108.71732976,0.9081364031744816,11
IDEA,EQ,31-08-2025,70422.97,NSE,5895.4,6.49,7.19,6.92,8.04,7.52,15.79,0.9081282660878387,11
ANGELONE,EQ,31-08-2025,20021.97,NSE,9.55,2209.8,2632.1,3035.6,2356.6,2909.2,2656.8999,0.9079245594006419,11
PNBHOUSING,EQ,31-08-2025,19635.5,NSE,47.72,753.6,1006.3,1044.9,804.7,859.55,878.09998,0.9078788145218754,11
JWL,EQ,31-08-2025,13465.08,NSE,31.76,317.55,350.05,395.2,315.5,456.25,543.70001,0.9076985214567456,11
SPARC,EQ,31-08-2025,4543,NSE,2.39,140.09,153.53,185.15,129.43,211.43,232.64,0.9075736391881272,11
TRITURBINE,EQ,31-08-2025,16525.01,NSE,9.81,519.1,606.2,581.25,588.2,823.95,720.15002,0.9061727474937048,10
RAJOOENG,EQ,31-08-2025,1804.8,NSE,5.56,101.21,109.54,131.76,131,131,131,0.9057500177694581,10
TEXRAIL,EQ,31-08-2025,5460.72,NSE,14.39,136.8,152.28,159.07,143.65,200.45,246.10001,0.905615808453146,10
REGAAL,EQ,31-08-2025,1175.16,NSE,118.87,114.01,141,141,141,141,141,0.9053797775697076,10
JYOTICNC,EQ,31-08-2025,20740.99,NSE,2.31,911.2,1032.2,1295.6,897.05,1239.3,1296.45,0.9052767434623432,10
AARTIIND,EQ,31-08-2025,13613.88,NSE,14.95,376.1,442.1,469.25,412.65,451.35,626.84998,0.9052748155351483,10
WEL,EQ,31-08-2025,1755.5,NSE,3.56,130.3,166.87,180.5,184.86,137.4,136.505,0.9051744938018915,10
