Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Off_3M_peak,Off_6M_peak,Off_12M_peak,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
14-09-2025,NSE:SAREGAMA,EQ,9331.02,1.95,2.3,492.75,0.53,2.12,2.84,-9.01,1.36,-3.05,-1.80,-9.25,-15.03,-26.95,0.16,-10.23,-11.25,-2.51,-0.46,0.974865,38,0.16,-10.7,-2.01,10.57,2.02,0.995488,45
14-09-2025,NSE:CAMPUS,EQ,8079.31,7.89,3.64,269.45,-0.98,1.91,2.89,-4.82,3.77,-10.63,-3.56,-9.82,-10.15,-26.61,0.21,-6.04,-8.84,-10.09,-2.22,0.974665,38,0.21,-6.45,-3.32,0.08,7.19,0.995109,44
14-09-2025,NSE:COALINDIA,EQ,230979.06,48.88,1.46,394.35,0.43,4.96,2.28,0.80,4.87,-5.00,-22.85,,-3.37,-23.59,-0.4,-0.42,-7.74,-4.46,-21.51,0.97455,38,-0.4,-0.02,-7.42,4.67,-16.2,0.984729,30
14-09-2025,NSE:TATAPOWER,EQ,119649.49,35.4,1.5,386.25,0.12,3.13,0.47,-2.83,8.75,-12.67,-8.18,-6.86,-6.86,-20.44,-2.21,-4.05,-3.86,-12.13,-6.84,0.974279,38,-2.21,-1.82,-0.25,-8.44,4.79,0.993206,42
14-09-2025,NSE:GUFICBIO,EQ,3680.18,1.12,3.64,369.25,3.41,0.62,3.93,-0.38,4.02,-19.42,-6.16,-8.73,-8.73,-23.94,1.25,-1.6,-8.59,-18.88,-4.82,0.97399,38,1.25,-2.98,-7.14,-9.38,11.9,0.994995,44
14-09-2025,NSE:SNOWMAN,EQ,843.79,2.72,3.97,58.87,9.78,14.15,9.58,-5.84,20.30,-28.71,-35.16,-4.89,-6.11,-34.94,6.9,-7.06,7.69,-28.17,-33.82,0.97387,38,6.9,-15.56,13.18,-46.45,-4.22,0.985885,32
14-09-2025,NSE:JASH,EQ,3263.27,1.19,2.71,516.75,0.28,-0.45,0.94,-6.71,-10.85,-21.80,21.42,-15.56,-24.34,-24.34,-1.74,-7.93,-23.46,-21.26,22.76,0.973821,38,-1.74,-6.22,-15.4,5.16,36.28,1.021363,75
14-09-2025,NSE:JBCHEPHARM,EQ,26932.34,1.2,1.69,1699.9,-1.08,-1.44,-0.23,-2.03,6.42,-5.58,-13.95,-5.7,-5.7,-13.32,-2.91,-3.25,-6.19,-5.04,-12.61,0.973694,38,-2.91,-0.3,-3.24,2.22,-7.13,0.989004,36
14-09-2025,NSE:SHRIRAMPPS,EQ,1458.22,6.32,3.17,92.89,2.95,7.74,0.40,-5.65,25.82,-14.83,-45.82,-10.34,-10.34,-31.51,-2.28,-6.87,13.21,-14.29,-44.48,0.973665,38,-2.28,-4.57,18.26,-39.76,-26.18,0.982605,27
14-09-2025,NSE:HSCL,EQ,22124.46,8.05,2.74,469.7,3.17,5.07,0.09,0.05,12.45,-20.37,-12.89,-9.29,-9.29,-29.64,-2.59,-1.17,-0.16,-19.83,-11.55,0.973521,38,-2.59,1.47,0.89,-22.46,7.02,0.992617,41
14-09-2025,NSE:GPPL,EQ,7214.86,15.03,2.38,161.28,6.41,7.55,2.84,1.41,17.10,-17.68,-39.16,-2.74,-2.74,-29.84,0.16,0.19,4.49,-17.14,-37.82,0.97352,38,0.16,0.03,4.39,-26.91,-17.46,0.980024,25
14-09-2025,NSE:FINPIPE,EQ,13157.21,7.78,2.99,215.65,0.89,1.73,11.30,-3.31,17.29,-27.08,-42.45,-7.26,-7.26,-33.86,8.62,-4.53,4.68,-26.54,-41.11,0.973489,38,8.62,-14.96,8.42,-38.61,-11.3,0.980455,25
14-09-2025,NSE:ADANIENT,EQ,259448.29,7.16,2.02,2392,4.62,6.16,4.34,-4.85,6.84,-3.14,-23.92,-9.61,-9.61,-24.92,1.66,-6.07,-5.77,-2.6,-22.58,0.973454,37,1.66,-8.1,-0.37,4.32,-19.34,0.983709,29
14-09-2025,NSE:LTIM,EQ,151809.85,2.35,2.34,5332.5,2.57,3.73,4.23,-1.81,12.41,-23.38,-15.27,-3.3,-3.3,-20.86,1.55,-3.03,-0.2,-22.84,-13.93,0.973451,37,1.55,-4.81,2.44,-25.82,7.38,0.991255,38
14-09-2025,NSE:PRAKASH,EQ,2795.83,6.05,2.9,165.05,2.35,5.17,0.51,0.91,9.31,-6.39,-28.12,-12.19,-12.19,-24.56,-2.17,-0.31,-3.3,-5.85,-26.78,0.973325,37,-2.17,1.9,-3.05,-2.27,-19.62,0.982673,27
14-09-2025,NSE:PERSISTENT,EQ,83204.8,4.42,2.46,5411,5.16,1.95,3.30,-8.71,4.51,-17.27,4.48,-11.42,-11.42,-18.93,0.62,-9.93,-8.1,-16.73,5.82,0.973286,37,0.62,-10.92,0.64,-7.77,19.34,1.002431,54
14-09-2025,NSE:ASTRAL,EQ,36588.05,10.24,2.53,1461.1,0.42,6.93,13.13,-4.59,11.77,-26.42,-31.17,-7.04,-7.04,-27.85,10.45,-5.81,-0.84,-25.88,-29.83,0.973247,37,10.45,-18.89,4.12,-28.24,-2.96,0.983844,29
14-09-2025,NSE:TIMKEN,EQ,21714.14,1.01,2.52,3025.9,4.90,4.55,4.45,-9.52,14.66,-9.34,-22.32,-14.37,-14.37,-23.15,1.77,-10.74,2.05,-8.8,-20.98,0.973101,37,1.77,-13.12,10.56,-13.09,-11.07,0.986555,33
14-09-2025,NSE:GESHIP,EQ,13208.82,1.58,2.18,992,2.10,6.52,1.82,0.26,9.98,-8.77,-28.40,-3.97,-3.97,-26.01,-0.86,-0.96,-2.63,-8.23,-27.06,0.972985,37,-0.86,-0.09,-1.77,-5.8,-17.24,0.98232,27
14-09-2025,NSE:TATAMOTORS,EQ,246507.11,96.12,2.05,715.25,3.29,6.47,8.55,0.45,9.38,-11.84,-45.22,-0.59,-2.87,-30.95,5.87,-0.77,-3.23,-11.3,-43.88,0.972975,37,5.87,-7.36,-2.55,-8.37,-29.05,0.975361,19
14-09-2025,NSE:SIGACHI,EQ,1186.47,170.22,4.29,42.87,26.62,27.67,26.76,-36.30,11.20,-25.29,-29.58,-27.2,-27.2,-27.44,24.08,-37.52,-1.41,-24.75,-28.24,0.97291,37,24.08,-84.58,23.33,-26.04,-2.63,1.005702,59
14-09-2025,NSE:SENCO,EQ,6038.75,8.15,3.88,374.5,-2.74,1.38,9.75,7.26,22.67,-55.69,-63.24,-3.86,-5.31,-49.31,7.07,6.04,10.06,-55.15,-61.9,0.972868,37,7.07,-1.25,5.09,-86.3,-4.05,0.979136,23
14-09-2025,NSE:SURYAROSNI,EQ,6180.86,5.39,4.32,292.9,-0.80,3.04,-8.09,-15.04,18.91,-0.47,-8.30,-15.69,-15.69,-20.02,-10.77,-16.26,6.3,0.07,-6.96,0.972838,37,-10.77,-4.93,17.99,-8.86,-6.99,0.996472,46
14-09-2025,NSE:WELENT,EQ,6452.16,1.53,2.96,481.2,-1.63,2.80,7.44,-6.98,11.36,-19.08,-16.33,-11.23,-11.23,-26.11,4.76,-8.2,-1.25,-18.54,-14.99,0.972836,37,4.76,-14.08,5.62,-19.29,3.1,0.989754,36
14-09-2025,NSE:PRSMJOHNSN,EQ,7384.24,2.17,2.63,148.79,1.88,1.80,5.30,-2.82,15.11,-29.23,-16.94,-8.93,-8.93,-36.03,2.62,-4.04,2.5,-28.69,-15.6,0.97277,37,2.62,-7.08,5.92,-37.19,10.31,0.99251,40
14-09-2025,NSE:FLUOROCHEM,EQ,37333.62,1.78,2.61,3715.7,9.74,8.12,7.52,-0.31,-2.74,-19.88,-7.02,-0.8,-7.87,-22.79,4.84,-1.53,-15.35,-19.34,-5.68,0.972314,36,4.84,-6.97,-13.94,-1.65,11.53,0.993887,43
14-09-2025,NSE:DAVANGERE,EQ,328.35,226.43,6.46,4,0.75,13.00,19.25,15.26,-7.01,-45.02,-72.38,-0.5,-5.27,-44.85,16.57,14.04,-19.62,-44.48,-71.04,0.972217,36,16.57,-3.44,-37.81,-20.48,-18.06,0.969935,14
14-09-2025,NSE:JUBLFOOD,EQ,41306.31,16.15,2.41,635.15,-3.28,1.17,0.36,-7.29,5.33,-10.56,-1.14,-10.92,-11.86,-17.15,-2.32,-8.51,-7.28,-10.02,0.2,0.971985,36,-2.32,-6.18,0.24,-1.74,9.32,0.996655,46
14-09-2025,NSE:PTC,EQ,5172.75,8.28,2.23,175,-0.37,-0.06,-6.54,-1.95,12.10,-1.02,-21.90,-11.65,-11.65,-27.73,-9.22,-3.17,-0.51,-0.48,-20.56,0.971926,36,-9.22,5.81,2.26,0.11,-19.88,0.986784,33
14-09-2025,NSE:SARLAPOLY,EQ,845.97,1,4.12,98.21,-3.92,-3.25,-7.96,-16.06,20.77,-17.13,5.03,-20.02,-20.02,-23.17,-10.64,-17.28,8.16,-16.59,6.37,0.971905,36,-10.64,-6,20.21,-32.79,19.72,1.010952,65
14-09-2025,NSE:ACE,EQ,12534.7,11.57,3.85,1118.9,5.57,5.85,15.69,-7.21,-1.37,-27.70,-10.43,-8.61,-17.44,-28.27,13.01,-8.43,-13.98,-27.16,-9.09,0.9719,36,13.01,-25.66,-6.07,-10.93,14.32,0.994331,43
14-09-2025,NSE:TATACOMM,EQ,44146.5,5.92,2.59,1614,3.99,4.05,-0.81,-5.70,14.92,-9.98,-19.32,-10.71,-10.71,-25.23,-3.49,-6.92,2.31,-9.44,-17.98,0.97182,36,-3.49,-3.36,7.99,-14.23,-7.69,0.987789,34
14-09-2025,NSE:POWERGRID,EQ,256650.16,103.57,1.58,287.65,0.80,4.31,1.04,0.75,5.68,-13.99,-14.22,-4.08,-10.11,-21.29,-1.64,-0.47,-6.93,-13.45,-12.88,0.971758,36,-1.64,1.2,-6.55,-5.82,0.6,0.989324,36
14-09-2025,NSE:KIRLOSENG,EQ,13030.8,3.39,3.23,886.3,2.23,-1.37,-1.12,0.61,27.17,-32.49,-44.73,-9.26,-9.26,-32.5,-3.8,-0.61,14.56,-31.95,-43.39,0.971696,36,-3.8,3.21,15.2,-66.87,-8.44,0.986012,32
14-09-2025,NSE:BHARATFORG,EQ,53012.27,11.5,2.65,1223,7.06,9.51,5.77,-7.06,12.60,-11.30,-27.16,-7.46,-9.04,-24.33,3.09,-8.28,-0.01,-10.76,-25.82,0.971439,36,3.09,-12.12,6.84,-12.31,-13.45,0.983271,28
14-09-2025,NSE:AFIL,EQ,295.74,15.9,3.53,7.82,11.76,11.25,10.74,-2.69,11.28,-16.93,-45.81,-0.76,-19.63,-34.48,8.06,-3.91,-1.33,-16.39,-44.47,0.970982,36,8.06,-13.54,2.08,-16.76,-23.89,0.975572,19
14-09-2025,NSE:MUFIN,EQ,1408.1,3.84,3.6,88.71,5.61,3.46,-1.56,15.39,11.14,-33.71,-44.75,-5.3,-5.3,-31.62,-4.24,14.17,-1.47,-33.17,-43.41,0.970856,36,-4.24,18.18,-16.54,-35.42,-7.46,0.982917,28
14-09-2025,NSE:SRD,EQ,492.54,3.26,5.59,73.45,-5.68,-5.79,-7.01,10.84,14.62,-12.54,-52.48,-16.04,-16.04,-34.4,-9.69,9.62,2.01,-12,-51.14,0.970744,35,-9.69,18.18,-7.28,-16.77,-34.69,0.979007,23
14-09-2025,NSE:ICIL,EQ,4634.47,7.63,5.24,284.48,17.37,18.82,15.37,3.89,7.02,-38.59,-45.92,-8.41,-18.52,-30.82,12.69,2.67,-5.59,-38.05,-44.58,0.970737,35,12.69,-12.06,-8.26,-34.01,-4.49,0.97722,21
14-09-2025,NSE:SANDHAR,EQ,2601.44,1.07,4.07,462.85,0.76,6.36,9.90,-15.52,21.12,-22.90,-30.92,-16.4,-16.4,-25.21,7.22,-16.74,8.51,-22.36,-29.58,0.970661,35,7.22,-26.71,20.2,-40.77,-5.72,0.989987,37
14-09-2025,NSE:NAZARA,EQ,10687.92,27.65,4.68,1096.8,-0.59,-5.86,-29.53,-21.06,14.98,7.45,15.74,-23.32,-23.32,-23.32,-32.21,-22.28,2.37,7.99,17.08,0.970548,35,-32.21,8.04,18.25,6.19,9.76,1.016623,71
14-09-2025,NSE:SUPRIYA,EQ,5257.14,1.48,3.05,647.6,-0.61,-0.80,-0.52,-6.48,3.94,-18.99,6.07,-11.93,-18.55,-19.74,-3.2,-7.7,-8.67,-18.45,7.41,0.97054,35,-3.2,-4.43,-1.74,-8.83,21.86,1.004032,56
14-09-2025,NSE:NFL,EQ,4710.04,18.59,2.96,97.58,-1.36,1.32,5.40,-3.81,18.24,-26.59,-30.50,-3.73,-9.87,-27.24,2.72,-5.03,5.63,-26.05,-29.16,0.970483,35,2.72,-8.24,9.72,-39.8,-2.28,0.985466,31
14-09-2025,NSE:AEROFLEX,EQ,2221.08,4.33,3.28,175.9,-1.38,3.12,-3.25,2.77,6.12,-20.96,-5.78,-18.83,-18.83,-33.42,-5.93,1.55,-6.49,-20.42,-4.44,0.970398,35,-5.93,7.34,-8.08,-13.8,13.34,0.997143,47
14-09-2025,NSE:PHOENIXLTD,EQ,53665.57,8.21,2.72,1560.1,2.69,3.65,7.75,-2.29,0.54,-19.46,-12.10,-4.14,-7.26,-16.49,5.07,-3.51,-12.07,-18.92,-10.76,0.970151,35,5.07,-9.39,-8.75,-5.06,6.96,0.990044,37
14-09-2025,NSE:PNCINFRA,EQ,7821.88,3.42,2.24,303,-3.32,-0.31,-1.24,-0.96,14.36,-2.18,-48.15,-5.1,-5.1,-34.98,-3.92,-2.18,1.75,-1.64,-46.81,0.970044,35,-3.92,1.78,3.65,-4.27,-44.19,0.976095,20
14-09-2025,NSE:CELLO,EQ,11843.86,3.14,3.18,623.7,3.16,13.51,9.68,3.73,13.14,-36.64,-42.72,-3.74,-3.74,-32.21,7,2.51,0.53,-36.1,-41.38,0.969885,35,7,-5.09,-1.74,-42.27,-3.65,0.979137,24
14-09-2025,NSE:JUBLINGREA,EQ,11531.95,1.77,2.15,708.35,-1.33,-2.41,1.62,-12.03,5.22,-10.86,0.87,-15.12,-15.12,-17.56,-1.06,-13.25,-7.39,-10.32,2.21,0.969872,35,-1.06,-12.37,3.88,-1.93,11.38,0.997978,48
14-09-2025,NSE:REDTAPE,EQ,6771.34,5.87,4.11,138.71,-5.72,11.97,12.83,6.36,1.01,-48.00,-22.82,-5.61,-15.53,-42.64,10.15,5.14,-11.6,-47.46,-21.48,0.969793,35,10.15,-5.92,-17.23,-34.47,17.81,0.99048,37
14-09-2025,NSE:PCJEWELLER,EQ,8613.74,410.09,3.72,13.13,-0.91,0.15,-2.13,6.17,0.76,-33.68,1.55,-29.9,-29.9,-31.58,-4.81,4.95,-11.85,-33.14,2.89,0.969754,35,-4.81,9.63,-17.28,-19.66,27.16,1.007013,61
14-09-2025,NSE:ITC,EQ,513070.35,147.63,1.47,413.75,1.55,0.97,-0.63,-0.04,2.11,-6.19,-16.75,-2.56,-6.58,-16.15,-3.31,-1.26,-10.5,-5.65,-15.41,0.969543,34,-3.31,2.09,-9.37,6.56,-9.15,0.987307,34
14-09-2025,NSE:JISLJALEQS,EQ,3547.32,81.36,5.41,57.29,6.23,13.34,19.03,-11.66,-2.32,-25.55,-18.50,-10.41,-11.74,-29.67,16.35,-12.88,-14.93,-25.01,-17.16,0.969158,34,16.35,-36.4,-3.16,-7.67,6.42,0.990326,37
14-09-2025,NSE:JSWCEMENT,EQ,20177.8,160.1,3.38,148.72,-0.93,0.19,-3.21,-3.21,-3.21,-3.21,-3.21,-6.57,-6.57,-6.57,-5.89,-4.43,-15.82,-2.67,-1.87,0.968781,34,-5.89,1.5,-11.52,15.04,0.8,0.995153,44
14-09-2025,NSE:CEIGALL,EQ,4278.3,3.05,3.25,269.39,-1.74,8.96,8.68,7.65,5.69,-35.29,-37.14,-6.02,-6.02,-31.32,6,6.43,-6.92,-34.75,-35.8,0.96873,34,6,0.37,-13.63,-28.42,-0.57,0.98021,25
14-09-2025,NSE:DLF,EQ,183160.94,19.44,1.91,758.4,0.38,2.55,0.13,-12.24,14.68,-14.50,-9.01,-11.71,-13.85,-17.92,-2.55,-13.46,2.07,-13.96,-7.67,0.96865,34,-2.55,-10.89,12.46,-19.16,5.6,0.994515,44
14-09-2025,NSE:BANDHANBNK,EQ,26065.52,34.49,2.3,164.87,0.93,1.86,-1.11,-6.26,10.25,-6.42,-18.52,-13.06,-13.06,-22.64,-3.79,-7.48,-2.36,-5.88,-17.18,0.968614,34,-3.79,-3.59,4.02,-3.53,-10.58,0.986354,32
14-09-2025,NSE:SANSTAR,EQ,1475.81,7.69,4.14,96.15,10.72,15.61,12.47,4.26,6.07,-38.48,-39.04,-8.33,-8.33,-36.69,9.79,3.04,-6.54,-37.94,-37.7,0.968023,34,9.79,-7.88,-9.63,-32.4,0.39,0.979385,24
14-09-2025,NSE:SANDUMA,EQ,6961.02,1.31,2.71,464.55,0.48,7.15,-1.21,-0.96,-3.01,-11.26,-3.13,-6.38,-15.78,-15.78,-3.89,-2.18,-15.62,-10.72,-1.79,0.967997,34,-3.89,1.74,-13.56,7.04,8.1,0.995542,45
