Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHighP_1W,RSHighP_1M,RSHighP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
18-11-2025,NSE:DALBHARAT,EQ,37906.92,1991,345390,6876.7149,1.96,1.93,4.94,3L,-1.17,-2.7,-4.57,-5.13,-11.72,-14.03,-3.66,8.43,11.84,2.26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.41,-2.27,-4.58,-6.41,-10.33,6.93,-3.65,0,0,0,0,0,0,-11.32,-19.59,-19.59,-19.59,-19.59,-11.32,-10.17,-2.15,-1.05,-13.74,-16.95,0,0,23.89,23.89,0,1.59,41.27,28.42,8.12,3.55,-12.81,-18.83,-7.68,-1.87,6.66,0.962004,43,-11.32,1.59,27.11,18.94,,,-12.81,-5.81,9.91,5.12,9.43,0.999946,63
18-11-2025,NSE:MPHASIS,EQ,51069.97,2658.5,527851,14032.91884,2.62,2.7,2.92,2L,-1.12,-4.48,-4.73,-8.66,-4.71,-2.32,4.66,-4.83,-7.64,5.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.41,-0.71,-4.09,-1.07,-5.1,5.2,0.1,0,0,0,0,0,0,-8.13,-11.4,-11.4,-16.85,-16.85,-8.13,-7.23,-6.98,-20.73,-12.83,-9.95,0.61,6.72,26.46,26.46,0,6.04,29.4,20.56,25.01,28.36,-5.8,-7.12,0.64,-15.13,-12.82,0.961946,43,-1.31,-2.12,0.24,-6.01,,,-5.8,-1.47,7.65,-16.5,3.04,0.986319,44
18-11-2025,NSE:WORTHPERI,EQ,231.78,147.84,22398,33.1132,3.85,3.78,4.11,2L,0.43,-1.52,-5.65,-3.52,-7.48,-1.53,-0.91,-20.31,14.37,25.66,-1,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-2.07,-1.55,-3.56,-1.98,-5.44,2.02,-3.49,0,0,0,0,0,0,-7.39,-9.93,-14.46,-17.57,-17.57,-7.39,-8.06,-13.15,-16.83,-0.83,-21.77,0.43,5.4,25.99,46.52,0.43,11.37,10.84,27.13,76.28,25.46,-8.57,-6.33,-4.93,-30.61,9.19,0.961921,43,-7.21,11.37,-11.47,13.51,,,-8.57,1.79,1.43,-25.77,34.54,1.007765,71
18-11-2025,NSE:SANSTAR,EQ,1694.87,93.01,567442,527.7778,3.85,3.78,8.55,,0.01,1.35,-2.27,-9.71,1.55,7.84,1.27,-14.78,-27.2,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,0.44,-0.86,-0.42,-0.81,-1.21,0.91,-0.31,0,0,0,0,0,0,-8.85,-8.85,-11.33,-30.51,NA,-8.85,-8.02,-20.68,-39.53,-29.7,NA,14.84,14.84,14.84,NA,4.49,13.06,1.99,9.26,6.83,NA,0.46,3.04,-2.75,-25.08,-32.38,0.961886,43,1,-6.64,-17.74,-18.83,,,0.46,2.64,-6.31,-22.8,-5.11,0.977674,33
18-11-2025,NSE:HPL,EQ,2988.04,452.8,142545,645.44376,3.09,3.25,5.74,L,-2.71,-0.65,2.69,3.01,0.07,-6.78,-0.27,1.81,-10.78,27.69,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,0.38,0.42,0.8,-1.68,-0.87,-4.71,-5.32,0,0,0,0,0,0,-2.71,-11.59,-28.07,-28.07,-32.67,-2.71,-26.57,-23.19,-32.5,-33.89,-25.42,7.53,7.53,26.62,56.68,7.53,5.07,35.21,26.96,53.84,73.56,-1.02,-11.58,-4.29,-8.49,-15.96,0.961709,43,2.24,-26.57,14.01,-24.73,,,-1.02,-10.6,6.92,-4.47,-7.11,0.983594,40
18-11-2025,NSE:SAMBHV,EQ,3241.39,108.01,1226150,1324.36462,3.57,3.62,8.55,S,-1.46,-1.95,-5.68,-2.44,-1.02,-11.39,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.96,-1.03,-3.95,-2.53,-6.31,,,0,0,0,0,0,0,-11.17,-16.63,NA,NA,NA,-11.17,-21.9,NA,NA,NA,NA,0,NA,NA,NA,0,0.94,NA,NA,NA,NA,-2.11,-16.19,0,0,0,0.961444,43,-0.27,-13.36,,,,,-2.11,-14.01,100.82,-6.54,5.71,0.979646,35
18-11-2025,NSE:EIHAHOTELS,EQ,2241.24,370.4,42418,157.11627,1.98,2.01,6.23,2L,0.67,1.15,-3.15,-3.21,-4.33,-4.85,-3.47,0.16,-0.45,1.88,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-0.48,-1.04,-1.5,-2.58,-3.98,2.74,-1.27,0,0,0,0,0,0,-4.6,-12.52,-12.52,-17.13,-25.07,-4.6,-8.73,-4.52,-17.82,-25.19,-24.74,1.16,1.29,19.21,19.21,1.16,4.28,24.99,23.35,15.58,16.28,-5.42,-9.65,-7.49,-10.14,-5.63,0.961392,43,-3.05,-2.91,8.89,-17.82,,,-5.42,-4.24,2.13,-3.03,5.1,0.990551,50
18-11-2025,NSE:SSWL,EQ,3230.06,205.7,226714,466.3507,3.57,3.53,4.39,L,-0.14,-6.21,-11.86,-7.94,-4.87,-1.44,-18.99,8.5,-0.96,-20.66,-1,-1,-1,HV2Q,-1,EEP,-1,-1,-1,-1,-1,-3.72,-2.01,-5.62,-4.2,-9.42,3.65,-5.99,0,0,0,0,0,0,-11.66,-17.43,-24.99,-24.99,-24.99,-11.66,-15.75,-23.91,0,-27.19,-19.66,0,0,19.69,19.69,0,3.38,21.41,42.42,2.79,8.89,-5.96,-6.24,-23.01,-1.8,-6.14,0.961368,43,-4.49,-15.69,13.92,14.57,,,-5.96,-0.48,-16.48,16.56,-4.63,0.997189,60
18-11-2025,NSE:SUNDRMFAST,EQ,20141.85,984.75,139330,1372.05218,2.68,2.69,6.3,L,2.49,3.2,2.97,1.8,-0.73,3.51,0.37,-2.61,-26.86,-5.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.39,-0.47,1.91,-2.65,-0.72,1.24,0.53,0,0,0,0,0,0,-0.07,-6.68,-7.99,-19.68,-33.44,-0.07,-5.99,-11.22,-33.68,-31.7,-15.56,5.12,6.25,16.04,16.04,5.12,7.03,11.97,15.61,3.52,22.98,-1.82,-1.29,-3.65,-12.91,-32.04,0.961341,43,-0.07,-4.31,-4.97,-27.19,,,-1.82,0.46,-2.43,-9.54,-17.92,0.977509,32
18-11-2025,NSE:DDEVPLSTIK,EQ,3042.21,283.25,201457,570.62695,3.98,3.96,4.7,,-3.77,0.09,-2.84,-8,-8.9,-12.52,5.3,5.47,NA,NA,-1,-1,-1,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-1.85,-2.73,-4.46,-7.6,-11.2,10.38,-0.92,0,0,0,0,0,0,-9.99,-19.23,-19.23,NA,NA,-9.99,-12.05,-1.98,-14.15,NA,NA,3.19,9.7,NA,NA,3.19,9.73,46.43,23.25,NA,NA,-9.99,-17.32,1.28,-4.83,0,0.961329,43,-6.78,-2.47,23.1,,,,-9.99,-7.07,16.65,-6.35,105.71,0.994815,56
18-11-2025,NSE:SUBAHOTELS,SM,387.88,165.85,377752,626.50169,6.3,6.3,3.84,S,3.66,-1.87,-3.08,-2.41,-12.81,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-0.03,-3.27,-3.2,,,,,0,0,0,0,0,0,-14.6,NA,NA,NA,NA,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72,NA,NA,NA,NA,NA,-13.9,0,0,0,0,0.961291,43,-8.4,,,,,,-13.9,96.25,0.82,-6.54,5.71,0.978356,34
18-11-2025,NSE:STARCEMENT,EQ,9671.46,229.45,289175,663.51204,2.84,2.8,3.75,S,-2.47,-5.51,-13.21,-10.76,-13.12,-25.81,1.19,11.71,15.03,9.85,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-4.25,-2.9,-6.95,-5.17,-11.52,9.6,-2.12,0,0,0,0,0,0,-12.64,-23.2,-23.2,-23.2,-23.2,-12.64,-13.12,-0.67,-4.45,-17.23,-20.34,0,9.78,32.93,32.93,0,17.86,42.94,31.35,17.36,1.49,-14.21,-30.61,-2.83,1.41,9.85,0.961274,43,-10.98,17.86,41.41,8.2,,,-14.21,-14.97,22.28,4.12,9.47,1.002531,66
18-11-2025,NSE:BLUSPRING,EQ,1105.8,75.35,441100,332.36885,3.84,3.75,7.66,M,1.55,-2.07,-3.84,-5.32,-3.72,-8.45,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.68,-1.41,-3.04,-2.47,-5.38,,,0,0,0,0,0,0,-6.83,-13.49,NA,NA,NA,-6.83,-16.6,NA,NA,NA,NA,1.55,NA,NA,NA,1.55,2.82,NA,NA,NA,NA,-4.81,-13.25,0,0,0,0.961266,43,-5.67,-11.22,,,,,-4.81,-8.32,100.82,-6.54,5.71,0.982582,39
18-11-2025,NSE:GKENERGY,EQ,4034.04,192.04,3326229,6387.69017,5.48,5.5,4.4,S,-2.96,2.6,-12.25,-9.6,-12.99,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-2.92,0.13,-2.8,,,,,0,0,0,0,0,0,-17.66,NA,NA,NA,NA,-17.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,NA,NA,NA,NA,NA,-14.08,0,0,0,0,0.96112,43,-12.2,,,,,,-14.08,96.25,0.82,-6.54,5.71,0.978182,33
18-11-2025,NSE:LAXMIINDIA,EQ,677.44,131.07,885001,1159.97081,4.83,4.84,3.11,S,1.13,-11.12,-12.44,-13.51,-12.26,-0.6,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.97,-2.77,-9.48,-5.12,-13.89,,,0,0,0,0,0,0,-16.81,-25.47,NA,NA,NA,-16.81,-16.34,NA,NA,NA,NA,1.13,NA,NA,NA,1.13,18.81,NA,NA,NA,NA,-13.35,-5.4,0,0,0,0.961101,43,-9.36,,,,,,-13.35,6.64,100.82,-6.54,5.71,0.993283,54
18-11-2025,NSE:KILITCH,EQ,627.04,355.45,34696,123.32693,5.4,5.45,8.93,2M,-0.21,-2.7,-6.37,-12.6,-4.77,-19.69,-21.03,11.71,16.92,3.06,-1,HVQ,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-2.88,-0.95,-3.8,1.24,-2.6,-3.67,-6.05,0,0,0,0,0,0,-11.19,-14.75,-26.48,-26.48,-26.48,-11.19,-17.27,-12,0,-23.62,-28.14,5.18,5.18,20.75,20.75,0,10.19,42.08,46.14,6.62,0,-5.86,-24.49,-25.05,1.41,11.74,0.960918,43,-4.77,-17.27,35.5,33.48,,,-5.86,-18,-0.3,20.51,11.62,1.007243,71
18-11-2025,NSE:FINKURVE,EQ,1491.2,105.56,45115,47.62339,5.28,5.21,4.48,,-3.17,-0.81,-7.67,-10.28,-13.29,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-4.32,-2.08,-6.27,,,,,0,0,0,0,0,0,-13.28,NA,NA,NA,NA,-13.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-14.38,0,0,0,0,0.960835,43,-11.26,,,,,,-14.38,96.25,0.82,-6.54,5.71,0.977892,33
18-11-2025,NSE:ABBOTINDIA,EQ,62993.56,29665,8832,2620.0128,1.89,1.88,6.63,,0.36,0.39,2.12,-0.35,-0.57,-12.14,-3.44,-0.06,3.17,7.9,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,0.54,-0.33,0.21,-1.34,-1.12,-3.03,-4.02,0,0,0,0,0,0,-1.95,-10.28,-16.83,-16.83,-16.83,-1.95,-15.23,-6.74,-2.71,-1.7,-4.87,3.06,3.06,16.32,16.55,3.06,1.86,19.49,20.32,16.62,12.85,-1.66,-16.94,-7.46,-10.36,-2.01,0.960755,43,-0.47,-12.67,14.2,12.36,,,-1.66,-15.25,8.58,-3.28,8.94,0.991664,51
18-11-2025,NSE:GHCL,EQ,5716.77,594,172286,1023.37884,2.57,2.76,4.72,L,-0.05,-4.18,-4.44,-6.73,-5.29,6.34,-7.1,-16.43,1.34,17.02,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-3.23,-0.83,-4.03,1.83,-2.25,-0.61,-2.83,0,0,0,0,0,0,-9.53,-9.53,-9.53,-21.69,-21.69,-9.53,-1.28,-15.44,-16.12,-8.82,-17.69,9.31,9.31,9.31,35.49,0,15.1,1.54,17.1,57.76,33.68,-6.38,1.54,-11.12,-26.73,-3.84,0.960546,42,-5.09,2.68,-14.69,2.8,,,-6.38,7.3,-13.53,-15.25,20.97,0.997166,60
18-11-2025,NSE:TRIDENT,EQ,14508.19,28.38,4974037,1411.6317,1.97,2.08,5.68,,-0.25,0.88,-1.87,-0.85,1.13,1.44,-5.04,-4.62,-15.72,-41.3,-1,-1,-1,-1,HVQ,EEP,-1,-1,-1,-1,-1,-0.16,-0.06,-0.22,-0.69,-0.9,-0.51,-1.41,0,0,0,0,0,0,-2.04,-6.49,-15.23,-25.3,-31.03,-2.04,-11.87,-16.46,-21.61,-32.83,-25.7,3.69,3.69,18.15,18.15,1.68,2.52,16.44,24.1,2.66,2.82,0.04,-3.36,-9.06,-14.92,-20.9,0.960522,42,1.65,-11.87,-3.45,-19.63,,,0.04,-3.43,-5.76,-6.14,-4.9,0.982111,38
18-11-2025,NSE:TIGERLOGS,EQ,418.67,39.34,335511,131.99003,3.9,4.06,5.06,S,-1.65,-5.69,-6.76,-8.52,-13.68,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-4.16,-3.07,-7.01,,,,,0,0,0,0,0,0,-13.29,NA,NA,NA,NA,-13.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-14.77,0,0,0,0,0.960471,42,-7.85,,,,,,-14.77,96.25,0.82,-6.54,5.71,0.977521,32
18-11-2025,NSE:SHYAMMETL,EQ,23893.69,847.55,199352,1689.60788,2.96,2.92,6.51,L,-0.99,-0.86,-6.33,-5.85,-8.09,-12.95,-7.01,10.24,5.51,25.73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.62,-1.88,-3.43,-3.38,-6.59,3.79,-2.9,0,0,0,0,0,0,-8.58,-12.7,-14.57,-14.57,-14.57,-8.58,-7.67,-3.51,-3.76,-19.27,-15.02,0.98,3.54,22.34,55.71,0.98,1.53,38.18,30.91,39.78,47.13,-9.18,-17.75,-11.03,-0.06,0.33,0.960445,42,-7.67,-0.4,29.59,21.25,,,-9.18,-8.25,6.08,9.57,0.45,0.995604,57
18-11-2025,NSE:VMSTMT,EQ,323.5,64.03,571497,365.92953,3.72,3.65,4.25,S,-1.52,-3.78,-10.37,-8.45,-13.76,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-4.34,-4.36,-8.33,,,,,0,0,0,0,0,0,-11.36,NA,NA,NA,NA,-11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-14.85,0,0,0,0,0.960392,42,-9.91,,,,,,-14.85,96.25,0.82,-6.54,5.71,0.977441,32
18-11-2025,NSE:DMART,EQ,262831.09,3997.2,386433,15446.49988,1.65,1.64,4.44,2L,-0.97,-1.88,-3.97,-6.52,-7.98,-9.03,-5.24,6.88,2.79,2.72,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.69,-1.81,-3.43,-5.44,-8.41,4.86,-3.73,0,0,0,0,0,0,-7.1,-17.23,-17.23,-17.23,-25.86,-7.1,-10.63,-3.33,-21.97,-30.96,-27.93,0,1.2,17.43,17.43,0,9.27,28.03,23.59,9.21,1.34,-9.07,-13.83,-9.26,-3.42,-2.39,0.960187,42,-7.1,6.42,18.34,-14.66,,,-9.07,-4.73,4.29,4.98,1.31,0.993382,54
18-11-2025,NSE:HMAAGRO,EQ,1599.96,31.91,261697,83.50751,3.79,4.03,9.83,,-0.25,5.99,1.16,3.38,5.45,4.29,-4.32,-9.5,-29.18,-89.91,-1,-1,-1,-1,-1,HV2Q,9.97,-1,-1,-1,-1,3.18,0.32,3.51,-0.33,3.17,-3.77,-0.58,0,0,0,0,0,0,-0.25,-3.39,-14.27,-30.07,-53.99,-0.25,-8.66,-17.95,-35.81,-53.1,-44.67,6.44,7.48,13.52,13.52,6.44,0.5,8.64,18.43,0,3.39,4.36,-0.51,-8.34,-19.8,-34.36,0.960178,42,6.3,-1.69,-11.68,-35.81,,,4.36,-4.98,-8.18,-11.5,-12.26,0.975483,29
18-11-2025,NSE:SILINV,EQ,615.62,582.8,14814,86.33599,5.05,5.51,5.66,2L,0.27,-3.81,-9.3,-17.36,-4.93,1.84,-7.35,4.16,-14.7,6.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.29,-2.38,-5.54,-0.02,-5.56,4.9,-0.69,0,0,0,0,0,0,-18.67,-18.67,-18.67,-20.91,-33.55,-18.67,-4.08,-16.51,-28.67,-36.32,-23.79,7.41,7.41,34.02,34.02,0.27,12.71,31.56,43.88,28.17,53.38,-6.02,-2.96,-11.37,-6.14,-19.88,0.960174,42,-6.07,1.25,-0.9,11.59,,,-6.02,2.7,-8.54,4.18,-13.97,0.98593,43
18-11-2025,NSE:WINDMACHIN,EQ,2488.31,292.75,62032,181.59868,4.33,4.37,8.58,,-0.61,-2.17,1.91,3.89,-1.02,-10.23,-26.66,-5.89,21.69,72.31,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-0.1,0.08,-0.03,-0.69,-0.71,-8.51,-8.5,0,0,0,0,0,0,-2.14,-13.18,-26.22,-31.44,-31.44,-2.14,-17.39,-18.67,-13.16,-27.4,-3.67,7.33,7.33,20.62,353.17,7.33,4.16,32.96,117.98,379.88,254.88,-2.11,-15.03,-30.68,-16.19,16.51,0.960135,42,-1.38,-15.97,9.58,116.21,,,-2.11,-12.86,-14.09,9.86,31.76,1.012812,75
18-11-2025,NSE:SUPREME,EQ,324.63,83.62,207787,173.75149,4.46,4.38,13.75,,-0.26,-5.84,-5.69,-1.64,0.29,12.35,-21.94,-25.44,NA,NA,-1,-1,HV2Y,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-2.72,-0.53,-3.23,1.13,-2.12,,,0,0,0,0,0,0,-6.39,-13.51,-22.08,NA,NA,-6.39,-13.76,-33.96,-8.11,NA,NA,15.69,18.29,NA,NA,0,17.95,3.68,17.82,NA,NA,-0.8,7.55,-25.96,-35.74,0,0.960009,42,-0.81,7.92,-26.61,,,,-0.8,8.35,-38.31,-9.4,105.71,0.98304,39
18-11-2025,NSE:STLNETWORK,EQ,1194.92,24.49,4664324,1142.29295,3.02,3.09,4.73,,-0.37,4.82,-9.02,-8.86,-14.25,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.47,-3.25,-3.6,-5.07,-8.25,,,0,0,0,0,0,0,-11.94,NA,NA,NA,NA,-11.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,-15.34,0,0,0,0,0.959931,42,-8.96,,,,,,-15.34,96.25,0.82,-6.54,5.71,0.976972,31
18-11-2025,NSE:BLAL,EQ,853.71,204.41,38905,79.52571,2.01,2.01,6.15,2L,-0.03,-0.1,-1.88,-2.35,-2.31,0.35,-1.02,-3.2,-14.91,-25.43,-1,-1,-1,HV2Q,-1,HV2Q,-1,-1,-1,-1,-1,-0.63,-0.78,-1.4,-2.98,-4.26,2.26,-2.05,0,0,0,0,0,0,-3.58,-10.9,-11.54,-19.21,-39.73,-3.58,-8.84,-11.85,-28.06,-37.8,-30.74,0.03,2.16,11.41,11.41,0.03,4.52,11.02,12.55,4.85,9.81,-3.4,-4.45,-5.04,-13.5,-20.09,0.959812,42,-2.21,-1.77,-1.27,-26.45,,,-3.4,-1.15,-0.55,-8.69,-5.63,0.98236,38
18-11-2025,NSE:NHPC,EQ,81666.13,80.53,12899661,10388.097,1.89,1.89,5.47,L,-0.89,-1.69,-5.96,-5.58,-7.97,-2.22,-10.51,5.41,-0.68,-13.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.71,-1.52,-3.18,-1.79,-4.88,1.7,-3.24,0,0,0,0,0,0,-7.38,-9.12,-11.44,-11.44,-30.54,-7.38,-1.87,-9.47,-10.17,-34.3,-30.07,4.27,4.27,10.97,10.97,0.29,12.59,12.92,22.63,4.96,3.75,-9.06,-7.02,-14.53,-4.89,-5.86,0.959761,42,-7.16,-1.01,10.66,-6.44,,,-9.06,1.57,-7.28,7.87,-0.74,0.993863,55
18-11-2025,NSE:JLHL,EQ,9531.33,1433.3,84637,1213.10212,3.15,3.23,4.06,2L,-1.19,-5.07,-9.49,-6.04,-6.77,0.59,1.04,-8.94,-3.22,12.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.77,-1.29,-5,0.18,-4.82,1.05,-3.81,0,0,0,0,0,0,-10.15,-10.15,-10.15,-15.62,-15.62,-10.15,-1.11,-16.11,-16.49,-6.03,-3.01,2.75,3.4,3.4,28.57,0,10.4,2.79,11.09,40.06,32.71,-7.86,-4.21,-2.98,-19.24,-8.4,0.959732,42,-7.17,2.39,-4.48,11.09,,,-7.86,3.14,1.28,-16.62,10.96,0.990325,49
18-11-2025,NSE:MARATHON,EQ,3782.29,556.6,125445,698.22687,3.41,3.39,4.24,2M,-0.78,-4.54,-9.6,-10.14,-3.65,-14.18,7.82,3.09,-8.86,11.35,-1,HVQ,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-3.34,-2.07,-5.3,-3.07,-8.12,5.69,-2.57,0,0,0,0,0,0,-16.04,-17.32,-26.88,-26.88,-26.88,-16.04,-24.21,-16.51,-27.44,-23.71,-14.31,0.1,14.98,54.4,54.4,0,3.75,76.3,42.32,49.52,67.96,-4.74,-18.98,3.8,-7.21,-14.04,0.959717,42,-9.41,-24.21,22.4,-10.66,,,-4.74,-13.92,20.09,-11.68,-6.62,0.984955,42
18-11-2025,NSE:ACMESOLAR,EQ,15325.03,246.6,1246197,3073.1218,3.12,3.11,8.53,2M,-2.22,-2.11,-10.56,-15,-13.79,-12.12,-0.03,12.83,NA,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-4.13,-3.45,-7.33,-6.26,-12.79,12.23,-0.64,0,0,0,0,0,0,-15.07,-22.65,-22.65,NA,NA,-15.07,-11.98,-6.39,-12.19,NA,NA,0,3.78,NA,NA,0,5.33,55.63,41.89,NA,NA,-14.88,-16.92,-4.05,2.53,0,0.959714,42,-10.94,0.74,35.59,,,,-14.88,-2.29,11.61,6.31,105.71,1.002561,66
18-11-2025,NSE:JSWENERGY,EQ,92369.56,526.95,2120005,11171.36635,2.19,2.17,5.74,,-0.13,0.02,-1.13,-0.46,-4.11,-0.42,2.2,9.5,-40.29,2.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.1,-0.33,-0.43,-0.47,-0.9,3.65,2.86,0,0,0,0,0,0,-2.56,-3.95,-3.95,-29.74,-33.47,-2.56,0,-8.01,-34.93,-39.79,-6.67,7.88,9.66,22.12,22.12,1.86,12.31,22.63,19.43,7.01,60.34,-5.2,-5.22,-1.82,-0.8,-45.47,0.95969,42,-2.56,3.2,13.33,-23.37,,,-5.2,-0.2,3.43,0.92,-49.3,0.975021,28
18-11-2025,NSE:GAEL,EQ,4742.65,108.23,546131,591.07758,3.5,3.43,5.9,L,4.71,1.52,0.6,2.23,1.26,5.52,-6.99,-7.47,-20.9,-80.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.65,-0.08,1.57,-0.31,1.25,-3.25,-1.94,0,0,0,0,0,0,-3.05,-3.92,-9.89,-22.6,-45.75,-3.05,-5.81,-20.36,-21.32,-43.51,-36.45,6.38,6.38,6.97,6.97,4.75,5.04,1.07,14.44,6.01,7.88,0.17,0.72,-11.01,-17.77,-26.08,0.959661,42,-0.41,-5.81,-11.79,-10.31,,,0.17,0.56,-12.41,-6.99,-6.79,0.980811,36
18-11-2025,NSE:SAATVIKGL,EQ,5925,462.4,1217864,5631.40314,4.33,4.61,3.02,S,-0.72,-1.71,-15.74,-4.33,-14.54,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-2.97,-2.09,-4.95,,,,,0,0,0,0,0,0,-14.01,NA,NA,NA,NA,-14.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NA,NA,NA,NA,-15.63,0,0,0,0,0.959658,42,-9.54,,,,,,-15.63,96.25,0.82,-6.54,5.71,0.976694,31
18-11-2025,NSE:DOLPHIN,EQ,1540.78,379.4,17645,66.94513,5.96,6.22,3.38,S,-1.89,-3.28,-17.58,0.57,0.04,-16,5.38,16.66,-39.48,14.79,HV2Q,HV2Q,-1,2,-1,-1,-1,-1,-1,-1,-1,-2.3,-0.24,-2.54,-0.43,-2.96,4.5,1.62,0,0,0,0,0,0,-14.95,-14.95,-19.99,-35.66,-58.01,-14.95,-16.46,-7.19,-50.57,-65,-41.43,2.44,7.88,84.71,84.71,2.44,1.11,114.26,74.78,16.49,94.95,-1.05,-20.8,1.36,6.36,-44.66,0.959572,42,-0.8,-16.46,46.24,-50.57,,,-1.05,-19.79,19.25,5.38,-61.65,0.976755,31
18-11-2025,NSE:UFBL,EQ,750.46,189.54,86022,163.0461,3,3,20.85,,-1.02,-2.27,-7.06,-11.3,-14.71,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-2.72,-4.11,-6.56,,,,,0,0,0,0,0,0,-13.27,NA,NA,NA,NA,-13.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-15.8,0,0,0,0,0.959505,41,-11.95,,,,,,-15.8,96.25,0.82,-6.54,5.71,0.976538,31
18-11-2025,NSE:CREATIVE,EQ,1051.17,692.35,18437,127.64857,3.67,3.6,5.65,,-1.70,-0.14,-1.03,5.64,9.66,10.12,-5.84,-27.83,-35.59,-3.13,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,0.22,1.75,2,3.62,5.83,-6.61,-0.73,0,0,0,0,0,0,-3.29,-3.29,-10.73,-34.01,-34.01,-3.29,-9.49,-29.12,-30.16,-15.65,-5.72,13.95,13.95,13.95,13.95,10.26,2.94,1.08,12.47,39.5,47.96,8.57,5.32,-9.86,-38.13,-40.77,0.959427,41,10.26,-5.25,-29.12,7.29,,,8.57,-3.24,-16.94,-27.32,-0.36,0.974057,27
