Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score
07-09-2025,NSE:PICCADIL,EQ,5517.9,1.01,3.79,600,2.87,-10.02,-4.83,-4.83,-4.83,-4.83,-10.15,-3.36,-17.67,-3.99,-0.75,0.9640497576638705,32
07-09-2025,NSE:BALAJEE,EQ,473.11,3.35,5.76,53.45,-8.92,9.04,8.91,6.92,-50.51,-68.38,8.91,10.38,-5.92,-49.67,-64.3,0.9640128362120591,32
07-09-2025,NSE:COLPAL,EQ,63334.57,7.81,2.35,2423.3,3.78,7.96,-0.38,-0.44,-19.52,-49.78,7.83,1.09,-13.28,-18.68,-45.7,0.9634294253563352,32
07-09-2025,NSE:PHOENIXLTD,EQ,53665.57,8.27,2.9,1518.1,0.98,2.77,-5.27,-2.00,-14.98,-22.41,2.64,-3.8,-14.84,-14.14,-18.33,0.9631504786171399,32
07-09-2025,NSE:PNBGILTS,EQ,1732.6,6.62,3.26,97.68,1.34,-8.81,-3.95,18.17,-23.17,-30.86,-8.94,-2.48,5.33,-22.33,-26.78,0.9631087472447369,32
07-09-2025,NSE:BODALCHEM,EQ,810.45,3.42,3.47,65.14,0.72,-7.31,-12.05,19.20,-15.54,-28.60,-7.44,-10.58,6.36,-14.7,-24.52,0.9630959918198729,31
07-09-2025,NSE:MOMENTUM50,EQ,224.78,4.16,1.97,50.72,1.44,-1.56,-6.74,11.57,-19.22,-29.67,-1.69,-5.27,-1.27,-18.38,-25.59,0.9630674156868689,31
07-09-2025,NSE:EXXARO,BE,343.61,5.67,5.66,7.96,2.39,2.14,-14.57,6.03,-29.11,-3.74,2.01,-13.1,-6.81,-28.27,0.34,0.9627115994808293,31
07-09-2025,NSE:TREL,EQ,795.32,1.46,3.86,32.83,2.95,-2.22,-4.39,14.62,-18.15,-45.96,-2.35,-2.92,1.78,-17.31,-41.88,0.9626529649164401,31
07-09-2025,NSE:DAVANGERE,EQ,328.35,191.83,5.96,3.97,12.34,18.28,10.23,-13.43,-48.07,-81.00,18.15,11.7,-26.27,-47.23,-76.92,0.9625791708669216,31
07-09-2025,NSE:TECHM,EQ,145519.67,15.6,2.1,1477.9,-0.24,-0.51,-6.31,-1.03,-18.38,-11.42,-0.64,-4.84,-13.87,-17.54,-7.34,0.9624991409561642,31
07-09-2025,NSE:PERSISTENT,EQ,83204.8,4.05,2.3,5132,-3.38,-1.16,-10.61,-3.13,-17.72,-1.46,-1.29,-9.14,-15.97,-16.88,2.62,0.9623796017183034,31
07-09-2025,NSE:ONGC,EQ,293573.4,75.64,1.45,234.13,0.18,-0.15,-2.53,3.84,-12.05,-39.32,-0.28,-1.06,-9,-11.21,-35.24,0.9623472448940253,31
07-09-2025,NSE:SHREEJISPG,EQ,4108.8,29.13,2.73,253.35,0.22,-6.57,-6.57,-6.57,-6.57,-6.57,-6.7,-5.1,-19.41,-5.73,-2.49,0.961874676094461,31
07-09-2025,NSE:ICICIPRULI,EQ,86792.78,9.71,2.35,596.75,-0.52,-3.02,-6.59,7.12,-14.65,-26.26,-3.15,-5.12,-5.72,-13.81,-22.18,0.9612568065408037,31
07-09-2025,NSE:ALOKINDS,EQ,8644.48,76.28,3.53,18.16,4.13,-3.58,-6.33,18.06,-20.93,-46.64,-3.71,-4.86,5.22,-20.09,-42.56,0.961240770213987,31
07-09-2025,NSE:BLS,EQ,15098.54,18.51,2.55,366.85,0.04,-8.91,-8.67,10.56,-14.28,-16.66,-9.04,-7.2,-2.28,-13.44,-12.58,0.9612015973359342,31
07-09-2025,NSE:HEXT,EQ,45674.64,7.71,3.59,721.25,-5.06,-1.25,-13.89,-12.27,-3.36,-3.36,-1.38,-12.42,-25.11,-2.52,0.72,0.9610836715170208,30
07-09-2025,NSE:SATIN,EQ,1492.46,1.88,2.63,148.03,8.61,2.70,-6.67,3.01,-8.58,-44.47,2.57,-5.2,-9.83,-7.74,-40.39,0.9610826550104064,30
07-09-2025,NSE:GEEKAYWIRE,EQ,360.54,1.05,4.9,76.59,10.90,13.83,5.82,-3.26,-38.49,-76.89,13.7,7.29,-16.1,-37.65,-72.81,0.9608165144764023,30
07-09-2025,NSE:MOTHERSON,EQ,98141.78,168.41,2.98,94.6,1.96,-2.94,-10.99,15.85,-17.12,-36.17,-3.07,-9.52,3.01,-16.28,-32.09,0.9605425243408315,30
07-09-2025,NSE:EFCIL,EQ,3384.81,1.73,3.51,325.25,-3.97,-6.90,-6.90,-6.90,-6.90,-6.90,-7.03,-5.43,-19.74,-6.06,-2.82,0.9604353432411157,30
07-09-2025,NSE:RAIN,EQ,4557.48,31.57,3.21,138.54,1.94,-12.00,-5.63,11.96,-14.84,-20.73,-12.13,-4.16,-0.88,-14,-16.65,0.9603690926296701,30
07-09-2025,NSE:GICRE,EQ,63728.58,11.29,2.6,367.35,1.01,-4.29,-8.82,1.18,-10.70,-14.93,-4.42,-7.35,-11.66,-9.86,-10.85,0.9602982883749952,30
07-09-2025,NSE:PRAKASH,EQ,2795.83,8.87,3.57,161.17,2.89,-16.63,-4.69,14.02,-3.87,-36.43,-16.76,-3.22,1.18,-3.03,-32.35,0.960286044322071,30
07-09-2025,NSE:INDOSTAR,EQ,3508.69,1.53,4.14,262.05,1.56,-9.58,-29.42,14.21,-8.38,-1.13,-9.71,-27.95,1.37,-7.54,2.95,0.9602739617935792,30
07-09-2025,NSE:GUJGASLTD,EQ,28764.38,2.55,2.52,433.95,3.34,2.33,-10.61,14.28,-14.71,-56.70,2.2,-9.14,1.44,-13.87,-52.62,0.9599198626666946,30
07-09-2025,NSE:DCMSRIND,EQ,1374.48,1.09,3.07,162.19,2.66,-6.62,-4.49,4.43,-12.55,-22.97,-6.75,-3.02,-8.41,-11.71,-18.89,0.9598720643281135,30
07-09-2025,NSE:LICHSGFIN,EQ,30528.5,14.51,1.69,554.2,-0.18,-4.59,-10.69,9.63,-14.64,-21.91,-4.72,-9.22,-3.21,-13.8,-17.83,0.9598297463968816,30
07-09-2025,NSE:ASTRAL,EQ,36588.05,13.51,2.81,1454.9,6.54,1.92,-4.91,7.32,-26.86,-31.73,1.79,-3.44,-5.52,-26.02,-27.65,0.9596448219035579,30
07-09-2025,NSE:MMTC,EQ,9090,7.38,3.23,64.54,5.81,-1.81,-13.99,24.36,-24.71,-54.60,-1.94,-12.52,11.52,-23.87,-50.52,0.9595052963294495,29
07-09-2025,NSE:MONARCH,EQ,2508.84,2.73,3.45,328.55,3.49,-2.69,1.52,0.75,-29.20,-20.77,-2.82,2.99,-12.09,-28.36,-16.69,0.9593635411054552,29
07-09-2025,NSE:STEELXIND,EQ,1059.91,27.72,3.95,9.21,5.21,-16.40,9.45,10.21,-18.68,-49.95,-16.53,10.92,-2.63,-17.84,-45.87,0.9593536608969105,29
07-09-2025,NSE:TRIVENI,EQ,7683.32,3.73,2.75,365.1,3.62,6.77,-17.63,1.56,-10.67,-28.65,6.64,-16.16,-11.28,-9.83,-24.57,0.95931791993831,29
07-09-2025,NSE:LINCOLN,EQ,1075.9,3.19,3.39,558.7,3.59,4.30,-2.07,3.08,-36.60,-26.88,4.17,-0.6,-9.76,-35.76,-22.8,0.9592616807448157,29
07-09-2025,NSE:OBEROIRLTY,EQ,58430.88,3.55,2.17,1628.6,1.09,1.23,-17.17,7.51,-26.51,-7.97,1.1,-15.7,-5.33,-25.67,-3.89,0.9591958985654597,29
07-09-2025,NSE:ANDHRSUGAR,EQ,1024.65,3.14,3.29,76.69,1.63,0.55,0.09,11.67,-32.30,-49.00,0.42,1.56,-1.17,-31.46,-44.92,0.9590654638629666,29
07-09-2025,NSE:CELLO,EQ,11843.86,2.65,3.29,604,10.69,3.89,-1.14,10.46,-35.31,-49.42,3.76,0.33,-2.38,-34.47,-45.34,0.9589571262206719,29
07-09-2025,NSE:TRIDENT,EQ,13937.44,46.5,2.24,28.24,3.08,-0.78,-9.35,10.48,-21.57,-30.52,-0.91,-7.88,-2.36,-20.73,-26.44,0.9582663428261212,29
07-09-2025,NSE:DCXINDIA,EQ,2911.64,14.51,3.47,268.2,2.31,1.01,-16.98,15.73,-26.44,-26.42,0.88,-15.51,2.89,-25.6,-22.34,0.9582306899657501,29
07-09-2025,NSE:RAYMONDLSL,EQ,6713.78,2.82,5.31,1233.3,10.33,4.73,15.11,15.10,-64.79,-144.87,4.6,16.58,2.26,-63.95,-140.79,0.957974022925016,29
07-09-2025,NSE:ADANIENT,EQ,259448.29,9.37,2.53,2281.4,1.61,-2.05,-11.08,7.20,-10.20,-33.35,-2.18,-9.61,-5.64,-9.36,-29.27,0.9576909583343742,29
07-09-2025,NSE:RBZJEWEL,EQ,551.92,1.77,5.19,137.32,0.07,2.25,-2.53,-7.86,-37.63,-6.45,2.12,-1.06,-20.7,-36.79,-2.37,0.9576816600004168,28
07-09-2025,NSE:RPTECH,EQ,1853.43,2.95,2.88,296,4.48,3.31,-6.81,13.18,-37.40,-39.27,3.18,-5.34,0.34,-36.56,-35.19,0.9573677872314834,28
07-09-2025,NSE:ARFIN,EQ,549.36,2.35,5.49,38.16,13.89,-1.57,-9.80,-9.80,-9.80,-9.80,-1.7,-8.33,-22.64,-8.96,-5.72,0.9573348874342553,28
07-09-2025,NSE:SCILAL,EQ,2276.36,4.92,3.18,52.09,6.41,4.76,-5.61,14.94,-32.60,-63.03,4.63,-4.14,2.1,-31.76,-58.95,0.9572145485194297,28
07-09-2025,NSE:HATHWAY,EQ,2579.04,19.77,2.09,14.62,0.07,-0.62,-6.50,11.15,-22.16,-42.89,-0.75,-5.03,-1.69,-21.32,-38.81,0.9569490892918967,28
07-09-2025,NSE:TATACOMM,EQ,44146.5,5.67,2.45,1549.6,0.06,-9.14,-10.55,14.56,-16.67,-26.82,-9.27,-9.08,1.72,-15.83,-22.74,0.9569005198262149,28
07-09-2025,NSE:CESC,EQ,20213.62,33.93,2.62,153.49,0.85,-7.02,-9.51,13.65,-20.06,-27.56,-7.15,-8.04,0.81,-19.22,-23.48,0.9567011948858443,28
07-09-2025,NSE:DEN,EQ,1672.67,4.02,2.82,35.95,2.53,-5.26,-1.75,14.21,-28.21,-44.09,-5.39,-0.28,1.37,-27.37,-40.01,0.9566504019860534,28
07-09-2025,NSE:ADFFOODS,EQ,2280.77,1.48,3.63,239.49,13.95,3.20,-7.51,2.62,-41.74,-12.16,3.07,-6.04,-10.22,-40.9,-8.08,0.9566112790913943,28
07-09-2025,NSE:ANDHRAPAP,EQ,1545.07,4.95,3.53,78.03,0.53,1.69,1.11,4.55,-30.50,-45.43,1.56,2.58,-8.29,-29.66,-41.35,0.9565989628907333,28
07-09-2025,NSE:PLATIND,EQ,1456.06,1.03,3.75,286.35,7.77,2.58,-1.29,15.35,-52.72,-47.04,2.45,0.18,2.51,-51.88,-42.96,0.9561403312969525,28
07-09-2025,NSE:RATNAVEER,EQ,746.94,2.97,3.8,147.57,4.34,4.83,-6.11,11.39,-73.04,-15.57,4.7,-4.64,-1.45,-72.2,-11.49,0.9561135017367903,28
07-09-2025,NSE:WIPRO,EQ,261349.71,78.81,1.9,243.67,-2.36,-0.92,-2.02,-16.37,-19.69,-9.26,-1.05,-0.55,-29.21,-18.85,-5.18,0.9560839151204106,27
07-09-2025,NSE:MRPL,EQ,21423.77,14.58,2.57,126.46,3.51,-0.36,-11.55,19.82,-23.31,-61.00,-0.49,-10.08,6.98,-22.47,-56.92,0.9560207668302367,27
07-09-2025,NSE:ACC,EQ,33839.26,2.16,1.57,1829,1.49,1.49,-4.12,0.18,-25.30,-27.73,1.36,-2.65,-12.66,-24.46,-23.65,0.955905199242351,27
07-09-2025,NSE:ADANIENSOL,EQ,91777.99,14.93,2.28,755.95,-1.08,-6.10,-16.95,13.48,-6.07,-36.79,-6.23,-15.48,0.64,-5.23,-32.71,0.9559001783583408,27
07-09-2025,NSE:TBZ,EQ,1240.52,3.14,3.25,183.53,-0.97,-16.30,-2.76,13.13,-32.88,-11.23,-16.43,-1.29,0.29,-32.04,-7.15,0.9558828733655373,27
07-09-2025,NSE:CIFL,EQ,1328.09,1.75,5.74,32.98,-2.00,-1.61,-14.49,-8.52,-8.52,-8.52,-1.74,-13.02,-21.36,-7.68,-4.44,0.9553286028522612,27
07-09-2025,NSE:CONCORDBIO,EQ,17592.26,1.29,3.44,1657.7,-1.45,-2.65,-16.22,8.22,-32.57,-4.64,-2.78,-14.75,-4.62,-31.73,-0.56,0.9551057219758408,27
07-09-2025,NSE:INDUSTOWER,EQ,89882.21,112.18,2.86,337.4,-0.36,-1.62,-15.92,3.17,-4.89,-30.10,-1.75,-14.45,-9.67,-4.05,-26.02,0.9550448070041774,27
07-09-2025,NSE:ALLTIME,EQ,1945.58,31.8,5.84,287.8,-3.20,-8.17,-8.17,-8.17,-8.17,-8.17,-8.3,-6.7,-21.01,-7.33,-4.09,0.9550150716503116,27
07-09-2025,NSE:IRCTC,EQ,55360,6.92,1.46,714.05,3.10,-1.71,-9.19,5.24,-16.50,-31.22,-1.84,-7.72,-7.6,-15.66,-27.14,0.9547512205597934,27
07-09-2025,NSE:KPITTECH,EQ,32595.7,8.21,2.15,1233,3.45,1.84,-6.95,2.27,-16.03,-43.25,1.71,-5.48,-10.57,-15.19,-39.17,0.954280090087601,27
07-09-2025,NSE:GENUSPAPER,EQ,457.68,1.39,4.21,18.21,2.20,1.43,-8.95,12.25,-28.28,-44.43,1.3,-7.48,-0.59,-27.44,-40.35,0.954157224996096,27
07-09-2025,NSE:UFO,EQ,284.9,2.03,4.54,76.54,4.47,4.49,8.64,4.09,-52.85,-65.87,4.36,10.11,-8.75,-52.01,-61.79,0.9541563945753534,27
07-09-2025,NSE:DCW,EQ,2154.34,10.04,3.37,74.86,2.95,-0.85,-10.43,3.23,-37.96,-6.52,-0.98,-8.96,-9.61,-37.12,-2.44,0.9541533859006859,26
07-09-2025,NSE:MOL,EQ,2083.6,6.06,3.06,80.12,-2.15,-12.46,-13.67,20.99,-22.03,-29.79,-12.59,-12.2,8.15,-21.19,-25.71,0.9541301428633262,26
07-09-2025,NSE:UBL,EQ,48862.07,2.07,1.99,1825.2,-1.36,-5.59,-13.37,-4.80,-7.16,-11.25,-5.72,-11.9,-17.64,-6.32,-7.17,0.9539746184066422,26
07-09-2025,NSE:NOVAAGRI,EQ,468.24,1.5,3.48,52,2.37,-2.77,0.29,10.58,-39.92,-41.60,-2.9,1.76,-2.26,-39.08,-37.52,0.9531191066212137,26
07-09-2025,NSE:MUFIN,EQ,1408.1,2.07,3.19,83.73,-2.28,-4.41,5.43,12.10,-49.36,-49.15,-4.54,6.9,-0.74,-48.52,-45.07,0.9530936205921087,26
07-09-2025,NSE:PRIMO,EQ,618.46,1.11,4.12,25.16,-1.63,-9.66,2.19,-14.43,-14.43,-14.43,-9.79,3.66,-27.27,-13.59,-10.35,0.9530377965405253,26
07-09-2025,NSE:IKS,EQ,25941.86,3.32,3.24,1577.8,4.03,0.38,-2.02,-13.23,-20.42,-20.42,0.25,-0.55,-26.07,-19.58,-16.34,0.9529926279044749,26
07-09-2025,NSE:SHRIRAMFIN,EQ,109450.53,64.48,2.19,592.5,2.07,-6.35,-16.16,-4.86,-6.52,-8.87,-6.48,-14.69,-17.7,-5.68,-4.79,0.9524114257069595,26
07-09-2025,NSE:KOPRAN,EQ,744.59,2.38,3.24,177.04,12.55,9.34,-9.11,3.14,-22.05,-66.83,9.21,-7.64,-9.7,-21.21,-62.75,0.9522016087505591,26
07-09-2025,NSE:IDEA,EQ,70422.97,6765.69,5.04,7.23,10.24,4.43,4.29,-3.18,-13.55,-108.16,4.3,5.76,-16.02,-12.71,-104.08,0.9520584488033277,26
07-09-2025,NSE:HINDMOTORS,BE,463.22,2.47,3.58,23.47,6.14,0.55,-32.17,8.14,-3.11,-28.33,0.42,-30.7,-4.7,-2.27,-24.25,0.9516115179122765,26
07-09-2025,NSE:NETWORK18,EQ,8157.18,40.99,3.33,54.04,2.24,-7.90,-0.19,24.50,-47.69,-74.48,-8.03,1.28,11.66,-46.85,-70.4,0.9515278830263679,26
07-09-2025,NSE:KRITIKA,EQ,246.31,4.26,6.29,9.56,3.24,6.07,-5.86,18.10,-38.91,-99.27,5.94,-4.39,5.26,-38.07,-95.19,0.951403839501253,25
07-09-2025,NSE:CARBORUNIV,EQ,17243.64,4.61,3.76,945.95,3.63,4.30,-0.38,10.73,-49.48,-59.99,4.17,1.09,-2.11,-48.64,-55.91,0.951363481479137,25
07-09-2025,NSE:NHPC,EQ,77597.89,96.44,2.14,77.82,0.76,-9.52,-14.76,5.72,-5.35,-25.73,-9.65,-13.29,-7.12,-4.51,-21.65,0.9513588685637749,25
07-09-2025,NSE:ORIENTELEC,EQ,4566.24,2,3.03,205.42,-4.62,-1.74,-10.54,0.84,-15.46,-28.08,-1.87,-9.07,-12,-14.62,-24,0.9513185396423488,25
07-09-2025,NSE:DEVIT,EQ,246.47,1.99,5.46,43.76,-0.39,-2.18,4.31,0.62,-48.16,-28.45,-2.31,5.78,-12.22,-47.32,-24.37,0.9512450998843892,25
07-09-2025,NSE:FILATFASH,EQ,450.04,322.39,6.31,0.57,7.02,-3.51,14.04,17.54,-66.67,-122.81,-3.64,15.51,4.7,-65.83,-118.73,0.9512379603056007,25
07-09-2025,NSE:POLYMED,EQ,21075.75,2.06,3.6,2041.8,-2.14,2.77,-9.36,-0.17,-37.24,-16.44,2.64,-7.89,-13.01,-36.4,-12.36,0.9511738264642852,25
07-09-2025,NSE:NAUKRI,EQ,87890.43,17.01,3.08,1347,-0.82,0.39,-11.89,-3.37,-25.80,-12.35,0.26,-10.42,-16.21,-24.96,-8.27,0.9509542779376986,25
07-09-2025,NSE:FIRSTCRY,EQ,18942.24,33.33,4.47,401.1,9.70,10.07,-3.44,5.71,-51.63,-57.57,9.94,-1.97,-7.13,-50.79,-53.49,0.9507374952857,25
07-09-2025,NSE:ORIENTHOT,EQ,2464.67,2.02,2.39,140.26,2.19,-0.02,-11.82,-0.26,-32.25,-11.04,-0.15,-10.35,-13.1,-31.41,-6.96,0.9505340164614283,25
07-09-2025,NSE:ORIENTPPR,EQ,586.27,8.9,3.03,28.03,1.82,1.32,-6.53,22.15,-53.76,-69.25,1.19,-5.06,9.31,-52.92,-65.17,0.9504280617303519,25
07-09-2025,NSE:GPPL,EQ,7214.86,10.48,2.57,150.95,1.22,-5.05,-4.17,14.43,-31.63,-50.96,-5.18,-2.7,1.59,-30.79,-46.88,0.9501945855612954,25
07-09-2025,NSE:LODHA,EQ,119703.62,10.37,2.61,1174.9,-1.48,-5.03,-29.03,4.60,-10.33,-6.75,-5.16,-27.56,-8.24,-9.49,-2.67,0.9499695443556694,25
07-09-2025,NSE:IKIO,EQ,1592.76,4.31,4.58,206.54,-0.07,4.73,-6.13,-0.00,-30.75,-39.68,4.6,-4.66,-12.84,-29.91,-35.6,0.9498901183007021,24
07-09-2025,NSE:SUZLON,EQ,77413.07,729.83,3.12,57.87,2.49,-13.08,-15.28,13.98,-13.01,-27.54,-13.21,-13.81,1.14,-12.17,-23.46,0.9497246118704662,24
07-09-2025,NSE:URJA,EQ,692.55,9.03,3.88,13.78,4.86,0.29,-9.65,16.91,-36.72,-55.59,0.16,-8.18,4.07,-35.88,-51.51,0.9496712127522645,24
07-09-2025,NSE:BHARATFORG,EQ,53012.27,9.54,2.7,1136.7,2.64,-2.09,-14.05,9.36,-18.80,-37.45,-2.22,-12.58,-3.48,-17.96,-33.37,0.9495965400347294,24
07-09-2025,NSE:MANINFRA,EQ,6060.89,4.74,2.66,160.39,1.75,-6.33,-3.73,10.01,-47.05,-21.18,-6.46,-2.26,-2.83,-46.21,-17.1,0.9494852433884713,24
07-09-2025,NSE:JYOTHYLAB,EQ,12430.21,3.12,2.62,331.9,-2.56,0.66,-2.06,5.03,-24.10,-65.22,0.53,-0.59,-7.81,-23.26,-61.14,0.9491477167808904,24
07-09-2025,NSE:SYNCOMF,BE,1578.26,5.84,3.27,17.21,2.79,-5.64,-20.51,15.17,-28.18,-20.05,-5.77,-19.04,2.33,-27.34,-15.97,0.9487434418125698,24
07-09-2025,NSE:GAEL,EQ,4733.48,2.85,2.21,105.71,2.22,0.22,-11.46,4.29,-19.85,-39.21,0.09,-9.99,-8.55,-19.01,-35.13,0.9485361672566298,24
07-09-2025,NSE:AAVAS,EQ,12038.07,3,3.06,1591.2,4.46,-7.47,-20.81,-5.45,-5.44,-7.44,-7.6,-19.34,-18.29,-4.6,-3.36,0.9483666738041034,24
07-09-2025,NSE:UNITDSPR,EQ,95355.7,11.52,1.82,1312.1,0.08,-0.88,-21.44,0.45,-17.59,-13.17,-1.01,-19.97,-12.39,-16.75,-9.09,0.9482300108810587,24
07-09-2025,NSE:JITFINFRA,EQ,650.3,1.82,8.27,406.55,37.35,16.04,5.02,10.82,-90.79,-146.01,15.91,6.49,-2.02,-89.95,-141.93,0.9477626747248113,24
07-09-2025,NSE:SJVN,EQ,36723.94,78.42,3.04,92.67,-1.07,-0.73,-11.93,11.51,-26.29,-47.24,-0.86,-10.46,-1.33,-25.45,-43.16,0.9476857860248094,24
07-09-2025,NSE:GRAVITA,EQ,11934.83,2.32,3.17,1693.5,4.36,-4.96,-11.05,9.59,-26.81,-31.13,-5.09,-9.58,-3.25,-25.97,-27.05,0.9474485749555326,23
07-09-2025,NSE:OSWALGREEN,EQ,1035.71,3.14,3.32,40.18,0.40,-9.06,-15.08,18.37,-37.38,-24.02,-9.19,-13.61,5.53,-36.54,-19.94,0.9474066228823285,23
07-09-2025,NSE:PURVA,EQ,6829.91,3.29,4.06,288.7,0.38,2.01,-11.57,16.97,-42.26,-56.01,1.88,-10.1,4.13,-41.42,-51.93,0.9473830729685906,23
07-09-2025,NSE:GSPL,EQ,16362.13,6.05,2.66,299.9,3.33,-2.67,-9.70,10.69,-21.87,-53.22,-2.8,-8.23,-2.15,-21.03,-49.14,0.9472303665837304,23
07-09-2025,NSE:PRINCEPIPE,EQ,3522.48,4.64,4.49,325.75,2.18,-3.51,-2.62,15.63,-33.83,-75.41,-3.64,-1.15,2.79,-32.99,-71.33,0.9472203665275194,23
07-09-2025,NSE:ITBEES,EQ,2604.78,80.02,3.26,37.85,-1.51,-1.16,-6.95,-7.16,-24.02,-21.48,-1.29,-5.48,-20,-23.18,-17.4,0.9472095042769801,23
07-09-2025,NSE:AEGISLOG,EQ,23606.51,2.61,2.83,707.35,4.98,-1.97,-13.09,-7.82,-18.43,-13.61,-2.1,-11.62,-20.66,-17.59,-9.53,0.9469990443142882,23
07-09-2025,NSE:ITIETF,EQ,449.62,9.56,2.1,37.79,-1.43,-1.14,-7.12,-7.14,-24.32,-21.62,-1.27,-5.65,-19.98,-23.48,-17.54,0.9468258477738742,23
07-09-2025,NSE:IT,EQ,380.94,2.43,2.71,37.7,-1.51,-1.11,-7.19,-7.53,-23.98,-21.49,-1.24,-5.72,-20.37,-23.14,-17.41,0.9467453043896824,23
07-09-2025,NSE:BLUSPRING,EQ,1187.13,3.06,3.69,80.56,1.29,-9.29,-10.48,-10.48,-10.48,-10.48,-9.42,-9.01,-23.32,-9.64,-6.4,0.9466415218638141,23
07-09-2025,NSE:VTL,EQ,12205.37,22.79,4.37,406.75,-4.33,-2.78,-19.34,8.04,-25.58,-20.02,-2.91,-17.87,-4.8,-24.74,-15.94,0.9465046513071076,23
07-09-2025,NSE:CLEAN,EQ,12435.39,20.56,3.94,1189.2,1.24,-2.28,-25.98,3.77,-8.38,-23.87,-2.41,-24.51,-9.07,-7.54,-19.79,0.9464655710677471,23
07-09-2025,NSE:3IINFOLTD,EQ,389.12,2,2.94,23.21,2.15,0.65,-6.33,1.21,-23.78,-47.13,0.52,-4.86,-11.63,-22.94,-43.05,0.946423359449143,23
07-09-2025,NSE:JISLJALEQS,EQ,3547.32,78.94,5.82,53.72,7.58,7.74,-14.85,-1.75,-34.07,-29.30,7.61,-13.38,-14.59,-33.23,-25.22,0.9464170335893262,22
07-09-2025,NSE:SPARC,EQ,4543,2.24,2.93,144.96,3.36,-0.53,-14.20,22.73,-49.15,-56.93,-0.66,-12.73,9.89,-48.31,-52.85,0.9463150223522466,22
07-09-2025,NSE:CROMPTON,EQ,21250.37,20.31,2.12,327.6,-0.73,1.33,-7.34,-0.08,-24.89,-41.90,1.2,-5.87,-12.92,-24.05,-37.82,0.9463080876815244,22
07-09-2025,NSE:XCHANGING,EQ,948.16,1.01,3.26,89.32,3.93,3.50,-11.06,1.15,-25.63,-41.69,3.37,-9.59,-11.69,-24.79,-37.61,0.946020845304404,22
07-09-2025,NSE:ALEMBICLTD,EQ,2620.2,2.59,2.57,104.3,2.66,-7.17,-7.45,14.69,-29.83,-49.43,-7.3,-5.98,1.85,-28.99,-45.35,0.9459492568179069,22
07-09-2025,NSE:ABAN,EQ,270.52,1.22,4.96,45.34,-3.68,4.46,-6.04,13.15,-42.77,-77.15,4.33,-4.57,0.31,-41.93,-73.07,0.9459031289830564,22
07-09-2025,NSE:VSTIND,EQ,4568.41,1.85,2.02,268.6,-0.09,-5.16,-4.58,7.07,-21.76,-54.37,-5.29,-3.11,-5.77,-20.92,-50.29,0.9458353351737038,22
07-09-2025,NSE:PCBL,EQ,14005.75,5.42,2.62,373.8,0.60,-6.47,-11.21,4.37,-17.90,-30.52,-6.6,-9.74,-8.47,-17.06,-26.44,0.9458100716920304,22
07-09-2025,NSE:TECH,EQ,275.07,1.52,2.47,36.89,-1.71,-1.27,-7.48,-7.62,-24.59,-21.55,-1.4,-6.01,-20.46,-23.75,-17.47,0.9457978785745244,22
07-09-2025,NSE:JSWENERGY,EQ,85282.36,19.58,2.27,504.1,3.10,-6.67,-3.72,6.00,-27.54,-40.01,-6.8,-2.25,-6.84,-26.7,-35.93,0.9457927059725242,22
07-09-2025,NSE:VBL,EQ,164346.41,60.3,2.88,469.65,-3.73,-8.19,-1.56,2.70,-32.25,-29.58,-8.32,-0.09,-10.14,-31.41,-25.5,0.9454217130880113,22
07-09-2025,NSE:PAISALO,EQ,2709.06,85.13,3.04,34.59,13.01,9.25,8.24,-2.80,-69.41,-79.18,9.12,9.71,-15.64,-68.57,-75.1,0.9454180107546588,22
07-09-2025,NSE:GATEWAY,EQ,3217.21,10.12,2.8,64.46,0.11,-4.61,-3.54,8.49,-28.20,-54.70,-4.74,-2.07,-4.35,-27.36,-50.62,0.9454021317967729,21
07-09-2025,NSE:HCC,BE,4608.73,34.87,4.26,28.83,12.14,10.20,-20.81,19.08,-58.90,-61.33,10.07,-19.34,6.24,-58.06,-57.25,0.9451811481560605,21
07-09-2025,NSE:GTLINFRA,EQ,1894.74,371.46,2.83,1.53,3.27,-0.65,2.61,5.88,-39.22,-70.59,-0.78,4.08,-6.96,-38.38,-66.51,0.9451650814922412,21
07-09-2025,NSE:SOBHA,EQ,15279.48,1.57,2.84,1407.6,-1.59,-13.18,-19.32,15.48,-20.23,-23.44,-13.31,-17.85,2.64,-19.39,-19.36,0.9450971427376305,21
07-09-2025,NSE:TVSSCS,EQ,5404.41,11.79,3.39,131.42,6.73,3.57,0.15,-5.13,-36.87,-49.27,3.44,1.62,-17.97,-36.03,-45.19,0.9450589645319241,21
07-09-2025,NSE:MSTCLTD,EQ,3182.08,3.06,3.94,500.65,9.87,4.38,-11.51,14.26,-47.41,-56.72,4.25,-10.04,1.42,-46.57,-52.64,0.9449411587307139,21
07-09-2025,NSE:BCLIND,EQ,1173.27,5.48,3.41,40.58,1.45,-9.81,-3.47,13.43,-39.06,-40.93,-9.94,-2,0.59,-38.22,-36.85,0.9446911457281223,21
