Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-09-2025,NSE:POCL,EQ,3965.47,5.28,5.46,1166.4,-3.59,-13.63,-8.33,6.82,27.28,47.36,22.4,12.84,0,0,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-12,-12,-12,37.05,114.81,135.49,6.06,31.27,41.74,21.03,20.18,1.174035,94,6.06,26.74,18.37,-42.91,-3.5,1.047284,88
26-09-2025,NSE:MBAPL,EQ,3773.22,1.51,3.03,408.7,-1.85,-5.26,-2.52,-4.17,-4.5,30.11,46.69,46.62,0,0,HV2Y,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-10.61,-10.61,-10.61,1.4,60.56,102.31,-4.93,-0.51,24.49,45.32,53.96,1.172442,94,-4.93,4.46,23.88,28.22,8.7,1.071155,95
26-09-2025,NSE:RAMCOIND,EQ,3389.03,5.9,4.39,357.35,-3.30,-9.5,-1.68,14.31,21.91,35.47,23.1,32.44,0,HV2Q,HVQ,0,HV2Y,HV2Y,-1,-1,-1,5,-1,-8.68,-8.68,-8.68,29.38,57.81,59.8,13.55,25.9,29.85,21.73,39.78,1.169345,94,13.55,13.65,8.13,-14.67,20.97,1.053729,90
26-09-2025,NSE:GOKULAGRO,EQ,5974.03,6.24,4.33,392.25,-3.11,-3.15,7.76,15.53,23.79,38.33,13.13,32.39,0,0,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,7,-1,-1,-5.4,-5.4,-5.4,34.47,78.34,93.7,14.77,27.78,32.71,11.76,39.73,1.168518,94,14.77,14.56,9.84,-36.36,30.99,1.059177,93
26-09-2025,NSE:MIRCELECTR,BE,797.86,8.82,5.17,24.44,-5.01,-16.53,-17.76,-8.43,35.57,50.91,10.17,6.79,0,0,HV2Q,0,HVQ,HV2Y,-1,-1,-1,-1,-1,-17.1,-17.1,-17.1,76.46,136.02,136.02,-9.19,39.56,45.29,8.8,14.13,1.168404,93,-9.19,45.36,14.57,-78.49,5.06,1.066667,94
26-09-2025,NSE:KIOCL,EQ,26005.67,19.42,6.34,438.2,-4.19,1.75,-6.47,7.52,31.65,43.87,17.45,10.54,0,0,HV2Y,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-7.49,-7.49,-7.49,52.13,98.8,98.8,6.76,35.64,38.25,16.08,17.88,1.166767,93,6.76,30.88,8.64,-42.59,0.46,1.045513,87
26-09-2025,NSE:FEDFINA,EQ,5555.45,13.75,3.94,148.64,-0.43,0.43,-0.97,9.23,22.87,40.18,29.22,18.8,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,4,-1,-3.61,-3.61,-3.61,30.24,80.15,80.15,8.47,26.86,34.56,27.85,26.14,1.165014,93,8.47,19.8,13.2,-13.81,-5.9,1.042906,86
26-09-2025,NSE:YATRA,EQ,2373.36,30.18,5.69,140.55,-3.07,-8.45,-17.23,-4.4,38.71,41.77,19.65,4.87,0,EEP,EEP,EEP,0,0,-1,-1,-1,-1,-1,-14.69,-14.69,-14.69,69.71,79.27,113.02,-5.16,42.7,36.15,18.28,12.21,1.164681,93,-5.16,46.07,-4.25,-33.49,-9.57,1.057542,92
26-09-2025,NSE:GODFRYPHLP,EQ,54546.82,14.11,4.91,3283,-1.85,-7.37,-2.91,-7.56,8.18,36.74,48.6,25.35,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,15,-11.58,-11.58,-11.58,19.46,59.96,132.6,-8.32,12.17,31.12,47.23,32.69,1.164352,93,-8.32,19.42,21.86,23.25,-36.42,1.054992,91
26-09-2025,NSE:LTF,EQ,61821.78,53.85,2.15,236.29,-3.18,-4.41,0.56,8.4,14.08,34.39,41.32,21.91,0,0,0,0,0,0,-1,-1,-1,-1,6,-4.76,-4.76,-4.76,20.71,59.04,80.53,7.64,18.07,28.77,39.95,29.25,1.163439,93,7.64,10.98,14.39,15.07,-24.26,1.044456,87
26-09-2025,NSE:VIESL,SM,606.08,1.04,6.46,220,-0.92,-11.16,12.52,22.73,27.27,40.11,5.09,14.16,0,0,0,HVQ,HVQ,HVQ,-1,-1,3,-1,-1,-10.04,-10.04,-10.04,46.86,77.49,91.89,21.97,31.26,34.49,3.72,21.5,1.162285,93,21.97,10.66,8.42,-53.98,18.37,1.044928,87
26-09-2025,NSE:INOXGREEN,EQ,7128.2,15.66,4.19,206.62,0.64,6,17.26,27.65,23.78,39.09,18.64,-5.31,0,0,0,HVQ,HV2Y,HV2Y,-1,2,-1,-1,-1,0,0,-2.63,42.08,97.25,97.25,26.89,27.77,33.47,17.27,2.03,1.162148,93,26.89,-0.57,10.84,-29.06,-20.63,1.030233,81
26-09-2025,NSE:RBLBANK,EQ,16612.86,99.46,2.61,272.35,-1.13,0.5,-0.09,7.89,12.11,35.67,40.04,21.34,0,0,0,0,0,0,-1,-1,-1,-1,4,-1.32,-1.32,-1.32,9.61,61.47,82.22,7.13,16.1,30.05,38.67,28.68,1.158183,93,7.13,9.35,17.58,11.28,-22.37,1.043244,86
26-09-2025,NSE:MAFANG,EQ,4131.45,2.78,0.58,169.14,-0.49,1.23,1.61,7.05,18.15,27.24,20.63,44.45,0,0,0,0,HVQ,HVQ,-1,2,20,-1,-1,-1.54,-1.54,-1.54,19.99,61.64,80.78,6.29,22.14,21.62,19.26,51.79,1.155696,93,6.29,16.72,1.87,-4.58,38.83,1.068333,95
26-09-2025,NSE:CCCL,EQ,1174.98,46.42,8.2,23.12,-4.30,-12.63,3.63,20.2,17.73,41.52,29.63,-7.22,0,HV2Q,HV2Q,0,HV2Y,HV2Y,7.72,-1,-1,-1,-1,-15.44,-15.44,-19.39,55.17,71.26,102.45,19.44,21.72,35.9,28.26,0.12,1.155455,93,19.44,1.69,19.68,-15.84,-43.55,1.028785,79
26-09-2025,NSE:EICHERMOT,EQ,191459.75,6.15,2.03,7047,0.87,1.04,2.44,12.97,19.68,22.93,31.99,30.76,0,0,0,0,EEP,EEP,-1,-1,1,-1,-1,0,0,0,30.84,39.12,53.57,12.21,23.67,17.31,30.62,38.1,1.152703,93,12.21,12.49,-5.2,16.25,7.01,1.04906,88
26-09-2025,NSE:SBC,EQ,1015.71,86.84,2.53,21.59,-1.01,0.93,-1.16,11.58,31.31,42.38,16.32,-9.22,0,0,0,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-2.7,-2.7,-9.18,47.57,75.96,87.52,10.82,35.3,36.76,14.95,-1.88,1.151386,92,10.82,27.1,6.88,-40.73,-21.7,1.030171,81
26-09-2025,NSE:MARUTI,EQ,499271.29,5.46,1.77,16286,0.10,2.59,5.9,9.42,22.38,27.12,34.07,22.12,0,EEP,EEP,0,EEP,EEP,-1,1,2,-1,-1,0,0,0,32.38,43.75,51.69,8.66,26.37,21.5,32.7,29.46,1.151066,92,8.66,19.08,-3.12,14.04,-9.31,1.043223,86
26-09-2025,NSE:GANESHIN,SM,969.78,1.68,4.85,234.55,1.49,3.6,-1.85,-6.12,29.72,37.63,36.22,NA,0,HVQ,HVQ,HVQ,0,0,-1,-1,-1,-1,-1,-13.59,-13.59,NA,44.29,72.02,NA,-6.88,33.71,32.01,34.85,0,1.151054,92,-6.88,38.55,2.01,2.24,108.82,1.071797,95
26-09-2025,NSE:LAURUSLABS,EQ,50203.72,16.39,2.72,832.3,-7.15,-11.99,-7.66,-3.57,15.68,26.09,31.86,42.97,0,0,EEP,0,0,0,-1,-1,-1,15,-1,-10.71,-10.71,-10.71,14.82,48.29,92.97,-4.33,19.67,20.47,30.49,50.31,1.150171,92,-4.33,23.36,3.11,12.3,25.12,1.064631,94
26-09-2025,NSE:ADANIPOWER,EQ,276195.4,885.61,5.38,146.25,-1.85,2.99,11.31,18.64,20.09,30.57,32.17,8.1,EEP,0,0,0,EEP,EEP,7.07,-1,-1,-1,-1,-14.1,-14.1,-14.1,28.97,46.88,67.09,17.88,24.08,24.95,30.8,15.44,1.149641,92,17.88,6.56,3.88,6.8,-26.66,1.032419,82
26-09-2025,NSE:MOSCHIP,EQ,5160.43,146.08,7.75,239.75,-4.33,-12.52,-6.49,30.92,24.05,36.3,NA,NA,0,HV2Y,HV2Y,HV2Y,0,0,-1,-1,-1,-1,-1,-11.32,-11.32,NA,53.36,72.35,NA,30.16,28.04,30.68,0,0,1.148359,92,30.16,-5.17,6.89,104.5,8.82,1.067565,94
26-09-2025,NSE:E2E,EQ,6130.77,1.61,6,3450.8,3.93,11.91,10.63,31.82,24.16,34.75,-13.01,11.97,0,HVQ,0,0,0,HV2Y,-1,-1,-1,-1,-1,0,0,-35.99,70.24,90.86,98.18,31.06,28.15,29.13,-14.38,19.31,1.147809,92,31.06,-6.45,4.72,-68.69,30.92,1.0502,90
26-09-2025,NSE:GOLDSHARE,EQ,2407.13,9.09,3.08,95.65,-0.31,3.19,3.35,10.61,15.42,22.58,32.78,33.87,0,0,0,0,0,0,-1,-1,6,-1,-1,-0.83,-0.83,-0.83,18.23,29.26,53.04,9.85,19.41,16.96,31.41,41.21,1.147166,92,9.85,10.16,-0.77,17.67,10.45,1.05054,90
26-09-2025,NSE:MUTHOOTFIN,EQ,118268.6,5.42,2.18,3020.3,-1.03,2.83,3.12,12.43,14.89,22.34,32.62,32.96,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-2.2,-2.2,-2.2,20.34,49.74,70.61,11.67,18.88,16.72,31.25,40.3,1.146951,92,11.67,7.58,-0.48,17.74,9.32,1.049456,89
26-09-2025,NSE:BSLGOLDETF,EQ,1415.55,7.18,2.46,100.05,-0.15,3.15,3.15,10.31,15.46,22.24,32.75,33.78,0,0,0,0,0,0,-1,-1,-1,-1,16,-1.33,-1.33,-1.33,18,28.53,53.31,9.55,19.45,16.62,31.38,41.12,1.146076,92,9.55,10.52,-1.22,18.02,10.35,1.050446,90
26-09-2025,NSE:SJS,EQ,4662.6,1.81,3.72,1451.7,-0.63,-1.98,3.54,7.47,13.38,39.47,18.92,32.55,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-5.21,-5.21,-5.21,26.03,74.36,77.53,6.71,17.37,33.85,17.55,39.89,1.146016,92,6.71,11.17,20.88,-29.46,25.63,1.055329,91
26-09-2025,NSE:GOLDIETF,EQ,9877.45,60.86,2.52,97.38,-0.22,3.17,3.17,10.43,15.45,22.36,32.56,33.63,0,0,0,0,0,0,-1,-1,4,-1,-1,-1,-1,-1,17.88,28.79,52.97,9.67,19.44,16.74,31.19,40.97,1.145789,92,9.67,10.39,-1.08,17.65,10.4,1.050197,90
26-09-2025,NSE:TATAGOLD,EQ,1268.15,338.96,4.81,11.08,0.09,3.34,3.34,10.65,15.34,22.29,32.49,33.57,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.89,-0.89,-0.89,18,28.99,52.2,9.89,19.33,16.67,31.12,40.91,1.145603,91,9.89,10.03,-1.03,17.62,10.42,1.050079,89
26-09-2025,NSE:AXISGOLD,EQ,2401.81,15.9,2.61,94.92,-0.03,3.21,3.03,10.49,15.49,22.22,32.52,33.51,0,0,0,0,0,0,-1,-1,-1,-1,17,-1.12,-1.12,-1.12,17.96,28.32,52.85,9.73,19.48,16.6,31.15,40.85,1.145458,91,9.73,10.36,-1.27,17.75,10.29,1.050074,89
26-09-2025,NSE:GOLDETFADD,EQ,1020.99,7.73,2.01,110.5,-0.13,3.12,3.13,10.32,15.17,22.35,32.38,33.8,0,0,0,0,0,0,-1,-1,3,-1,-1,-0.88,-0.88,-0.88,17.99,28.58,52.22,9.56,19.16,16.73,31.01,41.14,1.145039,91,9.56,10.19,-0.77,17.41,10.92,1.050193,89
26-09-2025,NSE:GOLDCASE,EQ,555.41,62.92,3.45,17.9,0.11,3.18,3.24,10.45,15.31,22.18,32.4,33.63,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.89,-0.89,-0.89,17.92,28.59,51.95,9.69,19.3,16.56,31.03,40.97,1.144986,91,9.69,10.21,-1.13,17.64,10.64,1.050088,89
26-09-2025,NSE:MANAKCOAT,EQ,1395.51,1.85,4.88,131.78,-5.90,-5.63,-5.3,-10.75,0.44,40.4,21.17,48.55,0,0,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-21.03,-21.03,-21.03,1.87,73.21,127.25,-11.51,4.43,34.78,19.8,55.89,1.144932,91,-11.51,14.89,30.9,-27.76,43.55,1.085336,97
26-09-2025,NSE:HDFCGOLD,EQ,12055.7,75.84,2.78,97.27,-0.09,3.17,3.2,10.47,15.32,22.18,32.53,33.38,0,0,0,0,0,0,-1,-1,2,-1,-1,-0.94,-0.94,-0.94,17.86,28.75,52.63,9.71,19.31,16.56,31.16,40.72,1.144846,91,9.71,10.2,-1.14,17.8,10.08,1.049852,89
26-09-2025,NSE:GOLDETF,EQ,1125.21,11.79,1.09,110.6,-0.33,3.08,3.23,10.44,15.25,22.07,32.37,33.71,0,0,0,0,0,0,-1,-1,1,-1,-1,-0.69,-0.69,-0.69,17.67,28.44,51.76,9.68,19.24,16.45,31,41.05,1.144794,91,9.68,10.15,-1.2,17.71,10.8,1.050147,89
26-09-2025,NSE:TATAINVEST,EQ,37243.04,4.86,3.92,8666,3.51,15.38,20.64,21.13,21.41,26.56,21.55,19.85,HV2Q,0,HVQ,HVQ,HV2Q,HV2Y,-1,-1,-1,-1,-1,-2.23,-2.23,-2.23,32.49,49.26,66.01,20.37,25.4,20.94,20.18,27.19,1.144737,91,20.37,5.13,-2.68,-2.33,6.65,1.038812,85
26-09-2025,NSE:GOLDBEES,EQ,26756.7,261.31,2.11,94.22,-0.22,3.11,3.14,10.4,15.29,22.28,32.41,33.34,0,0,0,0,0,0,-1,-1,4,-1,-1,-0.96,-0.96,-0.96,17.79,28.63,52.48,9.64,19.28,16.66,31.04,40.68,1.144556,91,9.64,10.24,-1,17.54,10.19,1.049736,89
26-09-2025,NSE:SETFGOLD,EQ,11354.74,78.74,3.26,97.11,-0.15,3.12,3.18,10.42,15.29,22.2,32.4,33.27,0,0,0,0,0,0,-1,-1,6,-1,-1,-0.87,-0.87,-0.87,17.84,28.57,52.33,9.66,19.28,16.58,31.03,40.61,1.144329,91,9.66,10.22,-1.08,17.6,10.11,1.049661,89
26-09-2025,NSE:ABDL,EQ,15431.61,4.25,3.12,515.4,-1.56,-6.65,-5.88,2.73,17.54,38.39,19,32.13,0,0,0,0,0,0,-1,-1,-1,-1,-1,-8.67,-8.67,-8.67,21.54,68.71,71.94,1.97,21.53,32.77,17.63,39.47,1.143568,91,1.97,20.01,16.04,-26.96,25.03,1.055144,91
26-09-2025,NSE:ROHLTD,EQ,1387.72,2.72,5.67,520.3,-3.07,3.09,2.9,-1.23,25.41,22.12,32.02,30.69,0,EEP,EEP,0,0,EEP,-1,-1,-1,-1,-1,-7.25,-7.25,-7.25,35.25,51.56,69.76,-1.99,29.4,16.5,30.65,38.03,1.143267,90,-1.99,31.09,-13.65,17.21,6.87,1.056756,92
26-09-2025,NSE:GOLD1,EQ,7931.21,25.43,2.22,94.69,-0.35,2.95,3.08,10.21,15.13,22.08,32.23,33.26,0,0,0,0,0,0,-1,-1,2,-1,-1,-1.14,-1.14,-1.14,17.61,28.52,51.92,9.45,19.12,16.46,30.86,40.6,1.143214,90,9.45,10.26,-1.05,17.53,10.33,1.049505,89
26-09-2025,NSE:FORTIS,EQ,71989.03,12.9,1.96,932.75,-1.25,-2.27,-3.99,2.29,15.95,30.57,26.8,35.83,0,0,0,EEP,0,0,-1,-1,-1,4,-1,-4.59,-4.59,-4.59,22,47.27,60.81,1.53,19.94,24.95,25.43,43.17,1.141989,90,1.53,18.76,8.15,-0.93,21.16,1.053719,90
26-09-2025,NSE:JAYBARMARU,BE,1077.85,1.77,5.05,103.15,-2.45,3.47,8.2,17.58,24.52,38.31,16.11,-0.22,0,0,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,7,-1,-5.54,-5.54,-5.54,43.76,82.21,82.21,16.82,28.51,32.69,14.74,7.12,1.141159,90,16.82,13.2,9.04,-31.49,-10.65,1.028197,79
26-09-2025,NSE:RISHABH,BE,1582.47,1.96,5.76,397.5,-2.21,-4.15,-7.43,-2.23,29.13,41.33,16.68,9.4,0,HV2Y,HV2Y,0,0,0,-1,-1,-1,-1,-1,-16.52,-16.52,-16.52,43.17,84.58,95.62,-2.99,33.12,35.71,15.31,16.74,1.138507,90,-2.99,35.46,7.97,-37.52,0.08,1.044819,87
26-09-2025,NSE:NESCO,EQ,10746.55,1.24,4.14,1369.2,-3.09,-11.98,-12.28,-2.56,18.34,31.97,30.77,28.9,0,0,EEP,EEP,0,0,-1,-1,-1,11,-1,-13.24,-13.24,-13.24,18.12,50.85,57.38,-3.32,22.33,26.35,29.4,36.24,1.138376,90,-3.32,25.16,7.45,2.73,6.12,1.048895,88
26-09-2025,NSE:GRSE,EQ,29823.61,20.76,4.46,2611.5,-3.88,0.24,1.13,10.48,-16.12,34.15,40.14,31.03,EEP,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.39,-25.23,-25.23,11.71,71.41,115.05,9.72,-12.13,28.53,38.77,38.37,1.137988,90,9.72,-24.95,34.05,13.61,-6.4,1.057678,92
26-09-2025,NSE:ZUARIIND,EQ,868.27,12.64,5.97,381.7,-5.50,24.05,23.42,16.65,25.23,35.79,14.71,2.78,HV2Y,HVY,HVQ,HVQ,HVQ,HV2Y,5.27,-1,-1,-1,-1,-5.5,-5.5,-5.5,45.33,62.99,62.99,15.89,29.22,30.17,13.34,10.12,1.136061,90,15.89,15.07,4.89,-28.33,-5.17,1.028736,79
26-09-2025,NSE:GPIL,EQ,17483.69,67.04,4.03,256.51,-1.23,-2.03,4.85,9.45,26.01,28.81,17.26,22.92,EEP,EEP,EEP,0,0,EEP,-1,-1,-1,1,-1,-5.04,-5.04,-5.04,41.91,45.24,69.28,8.69,30,23.19,15.89,30.26,1.135869,90,8.69,23.07,-5.46,-11.73,15.66,1.043708,86
26-09-2025,NSE:STLTECH,EQ,6062.83,22.38,4.5,117.09,-5.27,-5.82,-2.2,-3.04,8.24,47.21,25.17,18.4,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-14.89,-14.89,-14.89,13.8,111.12,111.12,-3.8,12.23,41.59,23.8,25.74,1.135029,90,-3.8,15.73,33.23,-37.26,-0.22,1.050263,90
26-09-2025,NSE:TI,EQ,8915.43,10.54,3.47,442.5,-3.25,-3.8,-6.06,-6.94,20.97,44.82,4.88,29.32,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-16.09,-16.09,-16.09,30.8,93.16,102.14,-7.7,24.96,39.2,3.51,36.66,1.134647,90,-7.7,30.88,20.94,-67.89,34.51,1.069143,95
26-09-2025,NSE:PVP,BE,768.19,15.8,7.36,30.73,1.19,3.81,0.98,31.99,24.89,25.12,2.64,-1.76,0,HVY,0,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-7.38,-7.38,-12.1,63.63,63.63,63.63,31.23,28.88,19.5,1.27,5.58,1.133552,90,31.23,-5.65,-8.94,-25.53,4.31,1.029673,80
26-09-2025,NSE:RACLGEAR,EQ,1074.96,1.08,4.74,1111.2,13.11,18.28,16.84,18.97,19.59,33.25,23.64,NA,HV2Y,HVQ,HVQ,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,0,0,NA,33.12,56.09,NA,18.21,23.58,27.63,22.27,0,1.133283,89,18.21,5.54,7.75,-9.91,108.82,1.043063,86
26-09-2025,NSE:AVALON,EQ,6536.63,3.39,3.76,993.95,-0.27,2,2.5,13.09,17,24.26,1.65,42.81,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-1.77,-1.77,-1.82,24.38,31.6,82.58,12.33,20.99,18.64,0.28,50.15,1.132969,89,12.33,9.28,-0.49,-25.36,50.67,1.073088,95
26-09-2025,NSE:GRMOVER,EQ,2171.55,4.64,2.97,361.1,-2.76,2.04,0.26,-1.36,-1.97,24.83,47.32,25.28,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-7.42,-7.42,-7.42,4.45,35.72,95.92,-2.12,2.02,19.21,45.95,32.62,1.13169,89,-2.12,4.18,17.04,34.42,-33.01,1.049988,89
26-09-2025,NSE:CHEMCON,EQ,851.66,13.58,6.55,265.44,-6.30,13.22,9.66,21.39,24.02,33.71,14.27,-5.45,EEP,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-6.3,-6.3,-6.3,37.31,60.24,60.24,20.63,28.01,28.09,12.9,1.89,1.13162,89,20.63,8.13,3.51,-24.82,-14.18,1.023096,76
26-09-2025,NSE:SUVEN,EQ,5136.37,1.6,4.6,209.05,-4.83,-7.37,-7.45,-1.15,-15.14,42.96,36.49,27.82,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-29.52,-29.52,-29.52,0.4,83.91,100.7,-1.91,-11.15,37.34,35.12,35.16,1.130115,89,-1.91,-9.05,41.22,-6.85,-4.84,1.060634,94
26-09-2025,NSE:AVANTEL,EQ,4875.44,52.17,5.34,178.94,-0.57,-2.7,2.79,18.6,12.57,39.61,15.36,8.62,0,EEP,EEP,EEP,EEP,EEP,-1,-1,2,-1,-1,-7.56,-7.56,-7.56,42.78,76.99,85.63,17.84,16.56,33.99,13.99,15.96,1.129764,89,17.84,-2.63,21.69,-35.66,0.86,1.034414,83
26-09-2025,NSE:HYUNDAI,EQ,226292.7,8.15,3.5,2639.2,-3.57,-6.45,2.97,7.49,16.96,34.05,33.12,NA,0,0,0,0,0,0,-1,-1,7,-1,-1,-6.05,-6.05,NA,28.74,66.7,NA,6.73,20.95,28.43,31.75,0,1.127038,89,6.73,15.01,11.34,3.08,108.82,1.051822,90
26-09-2025,NSE:PAYTM,EQ,74915.22,30.01,2.74,1125.2,-1.42,-4.62,-8.34,-9.38,18.29,30.91,12.68,42.09,0,0,0,EEP,EEP,EEP,-1,-1,-1,16,-1,-12.66,-12.66,-12.66,23.96,44.83,72.62,-10.14,22.28,25.29,11.31,49.43,1.126515,89,-10.14,30.08,6.2,-21.89,42.51,1.073548,95
26-09-2025,NSE:KAYNES,EQ,47996.81,5.96,3.09,7341,-2.16,2.58,2.31,15.61,20.07,33.49,1.4,23.91,0,0,EEP,0,EEP,EEP,-1,-1,-1,4,-1,-2.16,-2.16,-3.38,33.06,65.36,85.77,14.85,24.06,27.87,0.03,31.25,1.126251,89,14.85,10.07,7.54,-43.74,31.65,1.047424,88
26-09-2025,NSE:CREDITACC,EQ,21803.4,2.62,2.88,1377.5,-2.75,1.02,6.16,2.5,11.55,29.8,39.99,9.73,0,0,0,EEP,EEP,0,-1,-1,-1,-1,-1,-2.75,-2.75,-2.75,13.87,49.48,69.25,1.74,15.54,24.18,38.62,17.07,1.125964,89,1.74,14.06,11.4,19.01,-41.61,1.034356,83
26-09-2025,NSE:MASPTOP50,EQ,1133.15,1.79,0.7,68.3,-0.20,1.61,2.62,5.86,20.04,21.19,15.87,36.56,0,0,0,0,HV2Q,HV2Q,-1,1,-1,5,-1,-0.52,-0.52,-0.52,23.84,52.42,57.41,5.1,24.03,15.57,14.5,43.9,1.125237,89,5.1,19.85,-7.81,-2.24,33.41,1.056172,91
26-09-2025,NSE:ZUARI,EQ,1159.75,6.28,5.29,287.15,-5.00,4.54,7.07,-31.86,26.43,35.12,22.47,31.55,0,0,HV2Y,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-25.14,-25.14,-25.14,42.4,57.45,66.16,-32.62,30.42,29.5,21.1,38.89,1.124869,89,-32.62,48.99,2.57,-14.99,20.53,1.082405,96
26-09-2025,NSE:CEMPRO,EQ,13227.64,6.24,4.24,801.5,-2.04,3.64,2.33,12.23,-10.97,30.06,35.1,29.39,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-14.23,-14.23,-14.23,16.41,66.58,66.58,11.47,-6.98,24.44,33.73,36.73,1.124088,88,11.47,-21.65,27.73,11.71,0.01,1.049324,89
26-09-2025,NSE:ORICONENT,EQ,849.79,4.54,3.62,53.7,-0.68,-1.47,-3.18,1.62,16.2,25.7,27.36,29.76,0,0,HV2Q,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-5.74,-5.74,-5.74,20.08,37.62,94,0.86,20.19,20.08,25.99,37.1,1.124085,88,0.86,19.6,2.09,6.73,12.13,1.045511,87
26-09-2025,NSE:USHAMART,EQ,12899.72,11.61,3.59,448.9,0.04,4.98,13.73,14.38,20.8,24.69,16.65,21.66,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,0,0,0,32.22,55.19,55.19,13.62,24.79,19.07,15.28,29,1.123599,88,13.62,12.27,-4.32,-6.18,14.83,1.037919,85
26-09-2025,NSE:TDPOWERSYS,EQ,8712.41,9.82,4.1,573.15,-0.39,3.44,3.75,12.06,11.85,26.8,19.21,31.14,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-0.39,-0.39,-0.39,22.72,59.72,88.29,11.3,15.84,21.18,17.84,38.48,1.123583,88,11.3,4.53,7.72,-5.87,23.59,1.04545,87
26-09-2025,NSE:ZYDUSWELL,EQ,16636.62,10.47,4.68,482.3,1.71,-6.97,-5.2,15.78,15.67,30.81,20.81,13.73,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-8,-8,-8,24.96,49.04,57.06,15.02,19.66,25.19,19.44,21.07,1.123415,88,15.02,4.66,8.7,-9.95,-0.11,1.031078,81
26-09-2025,NSE:POONAWALLA,EQ,39038.35,49.92,3.52,485.25,-1.66,-3.09,9.44,11.47,6.08,28.58,33.65,17.38,EEP,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-3.36,-3.36,-3.36,17.41,43.31,77.23,10.71,10.07,22.96,32.28,24.72,1.122334,88,10.71,-1.31,14.72,11.6,-15.7,1.034402,83
26-09-2025,NSE:HLEGLAS,EQ,3445.39,3.13,5.28,474.65,-7.39,-10.19,-9.82,-7.45,6.17,48.22,21.53,15.89,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-17.29,-17.29,-17.29,16.48,105,111.93,-8.21,10.16,42.6,20.16,23.23,1.122096,88,-8.21,17.46,35.58,-47.05,1.62,1.051739,90
26-09-2025,NSE:SHANKARA,EQ,2302.47,3.03,3.64,218.65,-5.00,-2.96,-10.88,-1.07,-10.4,36.14,27.93,39,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-23.2,-23.2,-23.2,0,67.69,101.47,-1.83,-6.41,30.52,26.56,46.34,1.121138,88,-1.83,-4.46,32.91,-8.35,24.17,1.061565,94
26-09-2025,NSE:SWELECTES,EQ,1385.51,2.08,6.11,911.35,2.36,0.22,0.47,21.74,33.94,36.8,-16.75,-36.11,0,HV2Q,HVQ,0,HV2Q,HV2Y,-1,-1,-1,3,-1,-2.45,-2.45,-27.27,57.77,71.95,93.53,20.98,37.93,31.18,-18.12,-28.77,1.120309,88,20.98,20.38,-4.92,-80.22,-7.76,1.016764,71
