Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1d,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
16-09-2025,NSE:BCLIND,EQ,1173.27,4.29,2.39,40.83,,1.45,0.17,-0.47,-4.16,7.23,-32.28,-45.29,-13.77,-13.77,-38.61,2.1,14.24,17.7,-3.42,-5.82,-6.06,-32.76,-44.6,0.938469,18,-3.42,-2.35,-0.89,-27.81,-8.65,0.971171,14
16-09-2025,NSE:ESAFSFB,EQ,1488.28,2.56,2.25,30.18,,2.95,2.78,1.86,-2.55,9.91,-35.26,-65.31,-14.96,-14.96,-39.64,6.23,22.73,22.73,-1.09,-4.21,-3.38,-35.74,-64.62,0.9384,18,-1.09,-3.16,0.33,-35.36,-21.04,0.964544,9
16-09-2025,NSE:SULA,EQ,2106.41,21.07,4.1,282.36,,1.63,11.28,11.73,-7.73,11.32,-55.53,-71.47,-7.5,-11.98,-42.82,13.97,13.97,13.97,8.78,-9.39,-1.97,-56.01,-70.78,0.938263,18,8.78,-20.72,5.87,-60.61,-9.07,0.966546,10
16-09-2025,NSE:DHAMPURSUG,EQ,795.79,3.31,2.8,136.65,,1.65,-1.68,5.05,-11.45,12.35,-37.75,-53.54,-12.86,-14.51,-40.2,10.21,18.36,18.36,2.1,-13.11,-0.94,-38.23,-52.85,0.937963,18,2.1,-16.05,9.53,-42.38,-10.28,0.970656,13
16-09-2025,NSE:KPEL,EQ,2835.19,1.61,2.88,426.7,,2.04,-0.50,1.46,-17.58,15.44,-45.65,-27.71,-21.76,-24.65,-35.48,3.48,24.57,25.04,-1.49,-19.24,2.15,-46.13,-27.02,0.937434,18,-1.49,-17.99,16.26,-57.49,13.5,0.98788,33
16-09-2025,NSE:ESTER,EQ,1054.91,1.86,3.84,116.47,,2.91,5.07,9.44,-10.78,-0.35,-34.75,-44.33,-10.71,-20.85,-32.38,12.33,12.33,12.33,6.49,-12.44,-13.64,-35.23,-43.64,0.936961,18,6.49,-21,-2.41,-19.5,-5.93,0.970289,13
16-09-2025,NSE:SYNGENE,EQ,25187.74,6.47,2.43,657.25,,1.92,3.29,-1.57,1.23,-2.94,-32.38,-38.65,-8.97,-12.27,-30.66,5.01,7.62,7.62,-4.52,-0.43,-16.23,-32.86,-37.96,0.936802,17,-4.52,4.09,-16.05,-13.82,-3.56,0.973503,16
16-09-2025,NSE:INFY,EQ,610276.99,76.28,1.87,1511.3,,0.46,0.83,4.21,-8.51,-5.26,-31.48,-26.39,-7.89,-7.89,-24.42,6.2,8.2,8.2,1.26,-10.17,-18.55,-31.96,-25.7,0.936699,17,1.26,-11.95,-8.83,-10.13,5.05,0.977393,20
16-09-2025,NSE:TATAELXSI,EQ,32619.16,1.72,2.32,5707,,2.69,4.93,0.45,-12.46,7.06,-28.26,-35.22,-11.51,-14.88,-27.94,9.04,20.1,20.1,-2.5,-14.12,-6.23,-28.74,-34.53,0.936548,17,-2.5,-11.63,5.54,-23.24,-4.25,0.974923,18
16-09-2025,NSE:RVNL,EQ,63176.11,69.35,2.91,354.9,,6.34,6.49,8.68,-12.89,6.09,-32.85,-56.86,-11.18,-17.8,-36.09,17.28,17.28,17.28,5.73,-14.55,-7.2,-33.33,-56.17,0.93645,17,5.73,-22.29,4.99,-26.69,-16.89,0.966852,11
16-09-2025,NSE:KTKBANK,EQ,6501.08,10.53,1.5,176.41,,0.98,0.62,3.70,-16.64,2.65,-28.48,-26.45,-15.15,-15.96,-26.65,3.84,3.84,7.41,0.75,-18.3,-10.64,-28.96,-25.76,0.936266,17,0.75,-19.79,4.72,-17.21,2.76,0.978626,22
16-09-2025,NSE:DWARKESH,EQ,728.42,6.9,3.1,42.85,,-0.84,-5.25,9.33,-11.79,11.39,-45.25,-64.81,-13.92,-16.78,-45.45,10.3,19.13,19.13,6.38,-13.45,-1.9,-45.73,-64.12,0.93619,17,6.38,-21.96,8.91,-49.15,-12.28,0.967416,11
16-09-2025,NSE:IREDA,EQ,39537.12,53.66,2.13,152.94,,5.13,5.75,5.94,-7.87,7.64,-44.52,-49.65,-10.87,-16.54,-34.89,8.85,10.7,10.7,2.99,-9.53,-5.65,-45,-48.96,0.936176,17,2.99,-13.34,2.55,-41.7,-2.37,0.970726,13
16-09-2025,NSE:ABLBL,EQ,16473.98,11.56,3.13,142.16,,-4.92,0.84,7.20,-17.47,-17.47,-17.47,-17.47,-13.93,-13.93,-13.93,7.75,7.75,7.75,4.25,-19.13,-30.76,-17.95,-16.78,0.935923,17,4.25,-25.25,-11.82,14.77,1.18,0.981717,25
16-09-2025,NSE:AARTIIND,EQ,13613.88,6.06,2.36,390.6,,0.67,1.93,3.71,-16.64,-0.29,-12.06,-46.10,-19.37,-19.75,-33.64,4.99,10,10,0.76,-18.3,-13.58,-12.54,-45.41,0.935663,17,0.76,-19.81,2.19,3.04,-29.19,0.968906,12
16-09-2025,NSE:DAMCAPITAL,EQ,1552.97,3.52,3.2,237.06,,5.25,6.36,8.82,-5.50,12.30,-65.78,-65.78,-9.4,-20.61,-42.89,13.59,17.95,17.95,5.87,-7.16,-0.99,-66.26,-65.09,0.935399,17,5.87,-14.38,5.06,-74.27,1.18,0.969972,13
16-09-2025,NSE:SADBHAV,EQ,242.94,7.24,5.04,14.02,,0.14,-1.64,14.84,11.20,5.78,-113.98,-134.95,-18.91,-18.91,-61.93,19.12,33.02,33.02,11.89,9.54,-7.51,-114.46,-134.26,0.93524,17,11.89,-2.94,-17.92,-112.33,-8.62,0.954278,4
16-09-2025,NSE:TRIVENI,EQ,7683.32,3.38,2.71,355.5,,2.86,-1.39,6.67,-12.94,-4.82,-29.73,-30.21,-11.42,-21.25,-29.95,8.53,8.53,8.53,3.72,-14.6,-18.11,-30.21,-29.52,0.93515,17,3.72,-19.68,-4.63,-8.99,0.81,0.975213,18
16-09-2025,NSE:BECTORFOOD,EQ,8442.24,1.3,2.67,1373.3,,-2.32,0.79,-1.61,-1.20,-4.34,-33.34,-32.59,-11.5,-15.84,-35.09,2.49,2.49,5.81,-4.56,-2.86,-17.63,-33.82,-31.9,0.934613,17,-4.56,1.73,-14.92,-13.02,1.74,0.975569,18
16-09-2025,NSE:NOCIL,EQ,2964.69,3,2.6,183.86,,-0.07,1.95,5.49,-3.70,5.96,-49.54,-57.13,-8.26,-11.07,-39.47,6.46,10.98,10.98,2.54,-5.36,-7.33,-50.02,-56.44,0.934127,16,2.54,-8.4,-2.5,-44.25,-3.89,0.967373,11
16-09-2025,NSE:MOTISONS,EQ,1894.1,16.49,3.01,18.82,,-0.96,-2.23,3.08,-14.77,9.51,-53.51,-24.64,-19.5,-19.5,-41.64,3.41,17.7,17.7,0.13,-16.43,-3.78,-53.99,-23.95,0.933806,16,0.13,-17.09,9.34,-54.87,19.98,0.987721,32
16-09-2025,NSE:KPITTECH,EQ,32595.7,8.37,2.17,1248.2,,0.62,3.37,2.82,-12.21,1.15,-23.47,-43.35,-12.21,-12.21,-32.09,5.39,17.17,17.17,-0.13,-13.87,-12.14,-23.95,-42.66,0.933774,16,-0.13,-14.14,0.08,-10.13,-14.92,0.969154,12
16-09-2025,NSE:THERMAX,EQ,38344.5,4.03,2.57,3318.8,,0.20,1.10,1.34,-4.69,1.71,-43.95,-34.69,-15.86,-15.86,-38.89,4.15,8.02,10.21,-1.61,-6.35,-11.58,-44.43,-34,0.933634,16,-1.61,-4.79,-5.71,-31.68,7.62,0.975882,19
16-09-2025,NSE:JWL,EQ,13465.08,45.79,3.42,342.05,,6.49,3.46,8.14,-12.28,13.70,-64.04,-53.14,-11.93,-18.96,-39.04,8.86,17.89,20.48,5.19,-13.94,0.41,-64.52,-52.45,0.933175,16,5.19,-20.9,11.32,-75.3,7.83,0.976839,20
16-09-2025,NSE:RADIANTCMS,EQ,637.9,2.39,2.96,56.03,,-1.32,-3.39,8.33,-11.99,-1.62,-36.69,-41.67,-12.05,-23.44,-33.5,9.09,9.69,9.69,5.38,-13.65,-14.91,-37.17,-40.98,0.933094,16,5.38,-20.85,-2.56,-19.74,-2.46,0.970813,14
16-09-2025,NSE:JINDALPOLY,EQ,2585.59,4.87,4.26,601.85,,2.48,1.91,12.97,-2.14,-11.52,-71.18,-35.46,-3.02,-16.16,-43.9,17.87,17.87,17.87,10.02,-3.8,-24.81,-71.66,-34.77,0.933021,16,10.02,-16.02,-21.01,-38.72,22.05,0.980337,24
16-09-2025,NSE:ASHIMASYN,EQ,465.73,1.44,4.94,23.59,,-1.87,-3.52,-0.13,-21.36,19.75,-49.47,-36.03,-20.95,-33.08,-42.14,,37.31,37.31,-3.08,-23.02,6.46,-49.95,-35.34,0.932623,16,-3.08,-19.88,22.06,-71.5,10.17,0.987951,33
16-09-2025,NSE:GENUSPAPER,EQ,457.68,1.36,3.36,18.03,,-0.94,-2.72,0.78,-7.49,-3.94,-24.29,-40.77,-11.92,-11.96,-37.61,1.35,3.26,12.83,-2.17,-9.15,-17.23,-24.77,-40.08,0.932215,16,-2.17,-7,-8.52,-4.81,-12.07,0.969545,13
16-09-2025,NSE:OIL,EQ,63421.44,15.41,2.1,398.85,,1.58,-0.80,-0.48,-19.89,8.04,-16.89,-45.84,-15.53,-17.05,-35.19,2.19,16.2,16.74,-3.43,-21.55,-5.25,-17.37,-45.15,0.932176,16,-3.43,-18,11.48,-12.33,-23.59,0.970482,13
16-09-2025,NSE:TIPSMUSIC,EQ,7401.45,1.84,2.76,597.85,,-1.88,2.85,1.64,-13.11,-4.16,-36.83,-16.55,-11.69,-15.12,-36.21,5.98,5.98,5.98,-1.31,-14.77,-17.45,-37.31,-15.86,0.931989,16,-1.31,-13.66,-3.91,-16.6,16,0.983732,27
16-09-2025,NSE:RAIN,EQ,4557.48,11.22,2.95,139.69,,1.57,1.73,-11.35,-4.56,7.12,-38.70,-23.42,-14.48,-14.48,-27.9,3.2,6.28,14.9,-14.3,-6.22,-6.17,-39.18,-22.73,0.931948,16,-14.3,7.43,-0.65,-34.56,12.2,0.985028,29
16-09-2025,NSE:NILAINFRA,EQ,415.95,4.72,3.11,10.44,,-0.38,-1.25,-5.94,-21.46,16.38,-27.59,-34.58,-19.63,-20.24,-27.45,0.87,20,20.97,-8.89,-23.12,3.09,-28.07,-33.89,0.931946,15,-8.89,-13.32,19.33,-37.81,-4.3,0.98084,24
16-09-2025,NSE:EQUITASBNK,EQ,5738.1,34.05,2.72,56.11,,5.97,8.54,5.65,-19.16,-4.30,-14.06,-45.18,-18.95,-21.3,-34.23,11.62,11.62,11.62,2.7,-20.82,-17.59,-14.54,-44.49,0.931746,15,2.7,-24.96,0.65,5.41,-26.1,0.96866,12
16-09-2025,NSE:GRAVITA,EQ,11934.83,2.34,2.76,1656.4,,-0.72,-1.96,-7.75,-1.41,3.02,-36.43,-34.20,-12.73,-21.62,-37.84,2.27,4.61,8.18,-10.7,-3.07,-10.27,-36.91,-33.51,0.931611,15,-10.7,7.21,-7.46,-25.91,2.82,0.977046,20
16-09-2025,NSE:PREMIERPOL,EQ,508,1.11,4.57,47.65,,-1.24,-1.03,-0.50,-8.75,-29.82,-41.74,7.05,-12.79,-28.09,-44.05,4.36,4.36,7.75,-3.45,-10.41,-43.11,-42.22,7.74,0.931236,15,-3.45,-6.88,-31.19,5.59,35.6,1.005936,58
16-09-2025,NSE:PATELENG,EQ,3136.86,22.22,2.77,39.73,,6.22,4.10,4.83,-3.45,-2.59,-45.43,-45.86,-3.59,-12.39,-35.53,9.93,9.93,9.93,1.88,-5.11,-15.88,-45.91,-45.17,0.931156,15,1.88,-7.37,-10.99,-26.99,0.89,0.969372,13
16-09-2025,NSE:ABB,EQ,105933,2.6,1.71,5349,,4.06,3.75,5.96,-12.82,3.91,-43.15,-41.50,-12.03,-13.93,-39.1,7,7.77,8.38,3.01,-14.48,-9.38,-43.63,-40.81,0.931022,15,3.01,-18.64,3.01,-34.21,2.33,0.972749,15
16-09-2025,NSE:JKIL,EQ,4662.51,1.17,2.72,637.6,,2.56,0.33,-5.05,-12.36,-4.89,-19.60,-20.78,-14.21,-15.1,-19.63,3.92,3.92,3.92,-8,-14.02,-18.18,-20.08,-20.09,0.931021,15,-8,-5.63,-5.18,0.75,0.19,0.978874,22
16-09-2025,NSE:SPARC,EQ,4543,1.88,2.53,143.82,,1.56,0.21,2.49,-11.17,13.45,-49.65,-55.83,-11.79,-27.56,-37.66,2.66,22.66,28.4,-0.46,-12.83,0.16,-50.13,-55.14,0.930441,15,-0.46,-12.67,10.32,-58.13,-2.95,0.971143,14
16-09-2025,NSE:RAJRATAN,EQ,1563.75,1.39,4.28,351.7,,7.31,11.07,7.93,-19.05,13.80,-41.33,-70.84,-19.31,-21.55,-40.56,13.78,24.61,24.61,4.98,-20.71,0.51,-41.81,-70.15,0.930214,15,4.98,-27.98,15.78,-49.19,-19.7,0.967,11
16-09-2025,NSE:INOXWIND,EQ,23892.89,65.63,2.54,151.3,,3.01,5.26,9.43,-10.22,-7.25,-31.70,-55.41,-14.72,-21.29,-39.66,10.45,10.45,13.75,6.48,-11.88,-20.54,-32.18,-54.72,0.929834,15,6.48,-20.37,-9.12,-8.02,-16.83,0.963771,9
16-09-2025,NSE:MOREPENLAB,EQ,2552.92,40.06,3.31,53.33,,3.96,9.04,13.01,-19.56,15.94,-65.67,-77.65,-18.41,-21.41,-43.29,14.96,24.49,24.49,10.06,-21.22,2.65,-66.15,-76.96,0.92951,15,10.06,-36.11,17.87,-82.31,-6.05,0.971726,15
16-09-2025,NSE:VSTIND,EQ,4568.41,1.62,1.64,270.9,,1.20,0.35,-0.63,-4.58,4.08,-35.75,-56.48,-14.19,-18.03,-39.77,1.4,5.92,9.61,-3.58,-6.24,-9.21,-36.23,-55.79,0.929489,15,-3.58,-2.6,-3.54,-26.75,-14.09,0.965091,10
16-09-2025,NSE:ZEEMEDIA,EQ,771.78,26.24,3.17,12.5,,-0.16,0.88,-0.48,-10.56,-9.28,-59.60,-0.08,-20.94,-20.94,-50.2,2.04,3.82,3.82,-3.43,-12.22,-22.57,-60.08,0.61,0.929432,15,-3.43,-8.7,-10.66,-31.28,38.47,1.004282,55
16-09-2025,NSE:GOKEX,EQ,4928.27,5.69,4.05,782.8,,3.79,5.45,8.67,-19.03,-10.15,-44.44,-14.86,-16.63,-25.08,-37.37,16.32,16.32,16.32,5.72,-20.69,-23.44,-44.92,-14.17,0.929321,14,5.72,-29,-4.36,-16.36,21.66,0.986636,31
16-09-2025,NSE:HIMATSEIDE,EQ,1471.06,7.7,4.44,131.41,,4.93,10.20,3.51,-8.23,-11.25,-65.88,-6.68,-18.01,-19.86,-42.19,13.17,13.17,16.53,0.56,-9.89,-24.54,-66.36,-5.99,0.928894,14,0.56,-10.83,-14.61,-34.34,36.87,0.999657,49
16-09-2025,NSE:TVSSCS,EQ,5404.41,6.8,2.89,134.66,,2.70,4.54,1.64,-4.28,2.10,-40.58,-55.84,-5.28,-6.05,-35.47,9.86,22.79,22.79,-1.31,-5.94,-11.19,-41.06,-55.15,0.928839,14,-1.31,-4.69,-5.7,-28.83,-9.68,0.965082,9
16-09-2025,NSE:SKYGOLD,EQ,4269.66,7.58,4.15,289.75,,5.11,0.45,5.73,-25.06,-18.77,-49.21,8.15,-15.83,-26.38,-40.69,11.96,11.96,16.84,2.78,-26.72,-32.06,-49.69,8.84,0.928665,14,2.78,-31.33,-6.8,-10.86,39.62,1.00867,62
16-09-2025,NSE:TRITURBINE,EQ,16525.01,6.49,2.38,539.85,,4.92,1.78,5.29,-12.11,3.74,-50.52,-39.63,-19.15,-19.15,-35.34,6.26,13.09,13.09,2.34,-13.77,-9.55,-51,-38.94,0.928381,14,2.34,-17.03,2.32,-41.6,8.42,0.974583,17
16-09-2025,NSE:VMART,EQ,5890.53,1.66,1.96,739,,-1.30,-0.68,-0.30,-22.81,4.94,-31.94,-22.29,-19.97,-20.08,-34.04,1.34,6.33,6.33,-3.25,-24.47,-8.35,-32.42,-21.6,0.928259,14,-3.25,-21.12,10.78,-24.02,8.5,0.981993,26
16-09-2025,NSE:CYIENT,EQ,12974.73,3.61,2.66,1272.2,,7.12,5.43,7.80,-4.67,4.75,-64.25,-63.49,-6.21,-6.21,-40.85,9.41,13.47,13.47,4.85,-6.33,-8.54,-64.73,-62.8,0.928161,14,4.85,-12.19,-2.82,-57.67,1.65,0.966228,10
16-09-2025,NSE:BEPL,EQ,2581.91,2.36,2.06,105.75,,0.37,-0.71,-0.24,-7.92,3.06,-35.40,-48.40,-9.85,-12.13,-35.41,1.94,5.75,7.48,-3.19,-9.58,-10.23,-35.88,-47.71,0.928113,14,-3.19,-6.34,-1.64,-24.91,-8.42,0.967593,12
16-09-2025,NSE:GVKPIL,BE,506.74,7.17,1.83,3.85,,9.09,14.55,5.97,-11.69,2.08,-29.35,-71.69,-8.98,-14.06,-48.11,22.22,24.19,24.19,3.02,-13.35,-11.21,-29.83,-71,0.927714,14,3.02,-17.45,0.51,-17.33,-31.55,0.959035,6
16-09-2025,NSE:OMAXE,EQ,1605.14,5.76,3.73,86.6,,0.12,-0.44,-6.63,-15.66,12.59,-38.35,-31.96,-19,-19,-33,2.95,23.24,23.24,-9.58,-17.32,-0.7,-38.83,-31.27,0.927654,14,-9.58,-7.14,12.6,-43.5,5.8,0.980434,24
16-09-2025,NSE:HCLTECH,EQ,394485.5,30.1,1.81,1483.1,,3.78,1.17,-0.45,-16.62,-3.88,-30.55,-19.93,-14.76,-14.76,-25.66,5.71,7.93,7.93,-3.4,-18.28,-17.17,-31.03,-19.24,0.927585,14,-3.4,-14.77,-0.89,-10.91,9.31,0.97988,23
16-09-2025,NSE:HPAL,EQ,426.12,1.16,3.2,50.03,,7.84,9.29,8.08,-1.20,6.58,-63.44,-95.16,-3.84,-11.15,-49.17,10.34,10.98,11.75,5.13,-2.86,-6.71,-63.92,-94.47,0.927299,14,5.13,-8.76,-4.14,-60.18,-18.23,0.955452,5
16-09-2025,NSE:AWFIS,EQ,4031.71,2.15,2.76,570.8,,-0.29,0.14,1.71,-15.61,-0.97,-32.51,-31.50,-14.09,-17.78,-28.01,2.19,2.19,2.19,-1.24,-17.27,-14.26,-32.99,-30.81,0.927198,13,-1.24,-16.29,0.84,-16.46,1.94,0.97417,17
16-09-2025,NSE:DISHTV,EQ,940.88,26.01,4.66,5.7,,5.09,10.70,12.98,14.56,-7.37,-103.33,-146.84,-5.47,-12.31,-61.87,19.5,19.5,19.5,10.03,12.9,-20.66,-103.81,-146.15,0.927045,13,10.03,3.14,-37.49,-74.61,-20.22,0.946907,3
16-09-2025,NSE:REMSONSIND,EQ,417.5,1.43,4.01,124.66,,3.02,2.28,1.51,-11.45,2.34,-32.31,-50.59,-15.31,-16.72,-44.71,7.61,13.19,14.64,-1.44,-13.11,-10.95,-32.79,-49.9,0.926795,13,-1.44,-11.82,0.55,-20.72,-12.63,0.966021,10
16-09-2025,NSE:GODREJPROP,EQ,58644.83,6.07,2.26,2061,,5.40,4.02,6.04,-19.15,2.08,-39.75,-37.45,-16.27,-16.47,-38.06,6.42,6.95,6.95,3.09,-20.81,-11.21,-40.23,-36.76,0.926657,13,3.09,-25.47,6,-27.95,2.83,0.973929,16
16-09-2025,NSE:POLYMED,EQ,21075.75,1.82,3.12,1989.4,,-0.78,-4.43,4.37,-8.50,-11.59,-46.08,-27.92,-12.36,-29.83,-36.42,7.75,7.75,7.75,1.42,-10.16,-24.88,-46.56,-27.23,0.925088,13,1.42,-12.13,-14.67,-16.15,13.61,0.976736,19
16-09-2025,NSE:TRENT,EQ,188123.96,7.86,2.16,5147.5,,-1.38,-5.14,-4.33,-9.31,2.57,-36.23,-38.88,-17.28,-17.28,-37.49,3.07,11.41,11.41,-7.28,-10.97,-10.72,-36.71,-38.19,0.924436,13,-7.28,-3.44,-0.96,-25.05,-0.76,0.971726,15
16-09-2025,NSE:IKS,EQ,25941.86,3.03,3.1,1557.7,,-1.23,3.91,-0.04,-19.13,-10.96,-21.97,-21.97,-8.55,-16.06,-27.4,4.07,16.85,16.85,-2.99,-20.79,-24.25,-22.45,-21.28,0.924188,13,-2.99,-17.75,-4.96,4.84,1.18,0.976742,19
16-09-2025,NSE:ABREL,EQ,19490.9,1.06,3.08,1922.2,,7.37,5.25,7.65,-28.52,6.05,-44.15,-35.96,-21.7,-23.18,-37.03,10.02,12.15,12.15,4.7,-30.18,-7.24,-44.63,-35.27,0.923863,13,4.7,-37.84,15.08,-38.66,6.86,0.979699,23
16-09-2025,NSE:ALMONDZ,EQ,338.78,2.32,4.92,20.1,,-5.17,2.74,0.25,-2.84,-1.89,-47.31,-51.59,-20.87,-24.09,-41.47,4.42,6.91,6.91,-2.7,-4.5,-15.18,-47.79,-50.9,0.923854,13,-2.7,-1.76,-10.9,-29.81,-1.72,0.966578,11
16-09-2025,NSE:CLEAN,EQ,12435.39,21.13,3.41,1173.9,,0.15,0.63,-0.60,-22.51,-1.55,-20.18,-33.11,-21.88,-24.23,-27.84,3.47,3.47,3.47,-3.55,-24.17,-14.84,-20.66,-32.42,0.923844,13,-3.55,-20.46,5.29,-3.58,-9.58,0.9724,15
16-09-2025,NSE:HMAAGRO,EQ,1514.83,2.57,3.06,31.05,,2.45,3.16,1.64,-6.63,-3.16,-34.27,-58.65,-7.04,-16.58,-38.81,4.58,10.46,10.46,-1.31,-8.29,-16.45,-34.75,-57.96,0.923818,13,-1.31,-7.09,-8.56,-15.39,-16.98,0.961844,8
16-09-2025,NSE:JITFINFRA,EQ,650.3,2.92,8.99,373.3,,-17.41,28.41,21.43,-4.42,0.99,-97.95,-149.44,-16.53,-18.85,-60.69,46.56,46.56,46.56,18.48,-6.08,-12.3,-98.43,-148.75,0.923694,13,18.48,-31.57,-6.64,-85.16,-24.83,0.94705,3
16-09-2025,NSE:ACLGATI,EQ,898.04,1.33,2.44,62.46,,2.00,1.31,0.77,-8.58,9.21,-53.12,-60.23,-14.13,-15.79,-45.72,2.18,17.52,17.52,-2.18,-10.24,-4.08,-53.6,-59.54,0.923657,13,-2.18,-8.09,4.56,-53.88,-3.46,0.966703,11
16-09-2025,NSE:JYOTHYLAB,EQ,12430.21,3.29,2.14,324.95,,-0.14,-3.74,-1.94,-3.29,-1.42,-26.47,-78.24,-9.23,-17.54,-42.86,1.61,1.61,3.09,-4.89,-4.95,-14.71,-26.95,-77.55,0.923432,12,-4.89,,-10,-9.93,-39.76,0.956803,5
16-09-2025,NSE:VBL,EQ,164346.41,57.54,2.48,462.9,,-2.51,-7.84,-8.41,-1.61,-3.34,-39.61,-35.59,-11.42,-16.86,-29.27,3.18,3.18,6.16,-11.36,-3.27,-16.63,-40.09,-34.9,0.923233,12,-11.36,7.61,-13.52,-20.33,4.06,0.97498,18
16-09-2025,NSE:JYOTICNC,EQ,20740.99,1.79,2.84,932.35,,2.28,4.00,1.54,-19.90,-4.81,-35.59,-21.57,-18.01,-28.99,-35.07,5.46,5.46,20.97,-1.41,-21.56,-18.1,-36.07,-20.88,0.92317,12,-1.41,-20.45,0.77,-14.6,11.52,0.979266,23
16-09-2025,NSE:ELGIEQUIP,EQ,14921.66,2.32,2.48,467.2,,-0.64,-5.89,-5.54,-12.32,8.84,-30.89,-55.39,-21.29,-21.29,-36.66,0.55,16.16,16.16,-8.49,-13.98,-4.45,-31.37,-54.7,0.923083,12,-8.49,-5.09,7.02,-28.81,-17.54,0.966119,10
16-09-2025,NSE:GLOBECIVIL,EQ,471.54,3.82,2.95,77.24,,0.10,-0.36,-5.05,-16.52,-16.52,-16.52,-16.52,-18.23,-18.23,-18.23,0.65,0.65,0.65,-8,-18.18,-29.81,-17,-15.83,0.923081,12,-8,-9.59,-11.82,14.77,1.18,0.979963,23
16-09-2025,NSE:BAJAJELEC,EQ,6563.25,1.04,2.54,592.4,,4.09,3.50,4.63,-12.65,2.70,-38.03,-67.52,-14.1,-14.1,-41.41,4.86,16.18,16.18,1.68,-14.31,-10.59,-38.51,-66.83,0.922383,12,1.68,-16.79,1.81,-27.09,-20.18,0.959986,7
16-09-2025,NSE:EMBDL,EQ,12758.39,40.35,3.77,98.62,,4.44,-0.11,5.21,-18.77,-12.76,-31.81,-27.48,-22.35,-22.35,-36.79,5.83,8.03,8.03,2.26,-20.43,-26.05,-32.29,-26.79,0.92221,12,2.26,-23.97,-6.76,-2.13,4.46,0.974486,17
16-09-2025,NSE:AEROENTER,EQ,978.3,1.03,2.81,88,,3.43,-1.45,-7.85,-2.95,1.19,-38.34,-50.02,-21.97,-21.97,-40.51,3.99,13.83,13.83,-10.8,-4.61,-12.1,-38.82,-49.33,0.921399,12,-10.8,5.87,-7.79,-25.24,-7.26,0.967972,12
16-09-2025,NSE:GEOJITFSL,EQ,1984.84,4.01,2.54,76.76,,2.46,3.45,5.56,-8.23,10.40,-66.83,-83.81,-11.01,-15.69,-49.58,7.67,25.3,25.3,2.61,-9.89,-2.89,-67.31,-83.12,0.921053,12,2.61,-13.28,5.39,-71.42,-9,0.960501,7
16-09-2025,NSE:ADFFOODS,EQ,2280.77,1.64,3.84,231.32,,2.34,4.67,1.62,-25.07,-3.86,-42.42,-14.26,-19.66,-22.32,-33.46,12.25,12.25,12.25,-1.33,-26.73,-17.15,-42.9,-13.57,0.92063,12,-1.33,-25.8,5.14,-22.36,20.96,0.986315,31
16-09-2025,NSE:UGARSUGAR,EQ,466.88,2.08,3.92,44.6,,-2.38,-4.60,10.92,-5.27,-3.25,-63.50,-84.37,-11.89,-13.01,-50.08,12.26,12.26,12.26,7.97,-6.93,-16.54,-63.98,-83.68,0.920316,12,7.97,-16.84,-9.9,-43.58,-11.59,0.955396,4
16-09-2025,NSE:DOLATALGO,EQ,1403.6,2.65,3.39,86.14,,1.74,5.65,2.96,-16.02,17.84,-49.80,-105.31,-14.83,-20.42,-50.84,8.22,25.55,25.55,0.01,-17.68,4.55,-50.28,-104.62,0.920307,12,0.01,-18.23,17.37,-67.57,-35.87,0.957957,6
16-09-2025,NSE:FCL,EQ,2720.59,2.32,2.8,238.77,,-0.47,-1.48,2.08,-13.59,8.84,-45.08,-71.61,-15.09,-15.09,-43.49,4.68,11.54,11.54,-0.87,-15.25,-4.45,-45.56,-70.92,0.920019,11,-0.87,-14.67,7.92,-44.37,-17.11,0.961135,7
16-09-2025,NSE:CONCORDBIO,EQ,17592.26,1.16,3.26,1621.2,,2.40,-4.16,-1.31,-27.74,-0.05,-32.15,-19.73,-19.3,-23.9,-37.67,2.46,16.91,16.91,-4.26,-29.4,-13.34,-32.63,-19.04,0.919862,11,-4.26,-24.76,9.86,-17.32,10.58,0.981541,25
16-09-2025,NSE:INDOWIND,EQ,213.55,1.63,4.74,17.06,,0.00,1.11,-3.81,-17.94,6.45,-38.04,-38.57,-16,-24.04,-36.49,2.59,8.18,8.25,-6.76,-19.6,-6.84,-38.52,-37.88,0.919763,11,-6.76,-12.28,8.86,-32.79,0.8,0.97305,15
16-09-2025,NSE:EMSLIMITED,EQ,2961.46,1.89,2.85,567.3,,0.19,6.01,2.86,-5.41,-9.13,-56.43,-38.87,-12.34,-16.01,-41.58,6.88,6.88,6.88,-0.09,-7.07,-22.42,-56.91,-38.18,0.919714,11,-0.09,-7.19,-15.35,-28.57,12.4,0.972208,15
16-09-2025,NSE:RECLTD,EQ,92149.67,40.2,1.76,380.5,,3.26,4.14,-0.28,-4.90,-5.70,-47.06,-47.90,-6.03,-14.39,-33.57,8.71,8.71,8.71,-3.23,-6.56,-18.99,-47.54,-47.21,0.919138,11,-3.23,-3.28,-12.58,-24.35,0.61,0.966749,11
